SA3_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
10304,0,3,0,9,0,11,0,12,3,36,0,13,12,96,10,265,7,154,8,571,0,3,3,44,3,75,5,40,3,172,0,0,6,31,3,27,0,6,0,79,0,3,10,20,0,17,0,6,0,65,0,0,9,21,0,8,0,3,0,42,0,0,3,3,3,9,0,0,0,21,0,0,4,6,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,4,24,7,34,45,239,30,418,13,238,25,1045,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,9,0,7,0,23,0,0,6,3,0,7,0,8,0,30,0,0,21,5,0,12,0,0,0,47
10401,0,0,3,3,0,15,0,6,0,22,0,3,6,56,3,206,0,115,8,404,0,3,0,12,0,57,0,24,0,96,0,0,0,6,0,5,0,0,0,25,0,4,3,0,0,8,0,3,0,13,0,0,3,8,0,0,0,3,0,16,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,14,3,21,23,91,8,303,3,152,9,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,3,7,0,7,0,10,0,24,0,0,10,3,3,15,0,0,0,37
10402,3,0,0,5,0,13,0,12,5,50,4,10,13,162,18,477,14,257,11,958,3,7,9,44,3,130,3,56,4,258,0,0,3,31,3,24,0,9,3,77,7,0,8,28,5,22,5,10,0,76,3,3,3,27,3,14,0,9,0,62,3,3,3,11,3,3,0,3,0,35,0,3,4,4,8,0,0,0,0,16,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,4,10,31,25,29,37,318,56,703,25,360,29,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,21,0,3,3,9,3,11,0,12,0,43,3,0,31,10,9,14,0,11,0,80
10501,0,0,0,4,0,0,0,8,0,12,0,0,0,9,3,37,0,16,0,68,3,0,4,4,0,11,0,8,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,5,12,28,3,56,0,31,3,139,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,11
10502,0,0,0,3,0,0,0,3,0,4,0,5,3,20,0,72,4,29,3,128,0,0,0,3,0,12,0,5,0,30,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,7,13,34,0,92,7,43,5,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,4,0,0,0,6,0,0,6,0,0,0,0,0,0,6
10503,0,0,0,7,0,13,0,18,5,36,4,5,11,101,9,319,3,140,5,603,0,3,4,39,0,85,3,23,3,168,0,0,0,11,3,14,3,5,0,36,3,0,13,11,3,5,0,5,0,37,0,4,12,19,0,5,0,4,0,42,0,0,5,6,3,3,0,3,0,29,3,0,6,9,0,0,0,0,0,21,0,0,3,3,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,3,19,9,21,48,211,31,454,13,199,19,1003,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,4,0,12,0,4,0,10,0,11,0,7,0,32,0,0,16,4,5,15,0,6,0,51
10601,0,0,0,3,0,15,0,8,3,36,10,16,11,138,16,360,14,222,6,782,3,3,3,72,3,102,5,60,0,256,3,3,3,36,4,39,4,14,3,109,3,3,6,27,4,20,4,15,0,84,0,7,7,22,8,23,0,11,0,81,0,0,3,41,0,3,0,3,0,52,0,0,0,18,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,0,11,0,35,21,35,49,366,40,571,30,341,17,1470,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,7,0,3,0,22,0,0,13,10,0,25,3,3,0,59,0,0,21,13,8,9,0,13,0,70
10602,0,0,0,0,0,11,3,6,0,30,3,23,11,109,35,432,31,265,17,917,4,13,9,64,9,150,13,73,3,329,0,3,8,41,12,68,3,20,0,162,5,6,5,21,3,22,3,9,0,73,0,0,7,25,3,26,0,10,0,71,3,3,8,9,7,6,0,0,0,32,3,3,0,0,3,3,0,0,0,19,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,22,20,64,44,278,72,738,52,395,19,1675,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,0,10,0,30,0,0,0,14,0,23,5,4,0,49,0,3,21,7,10,8,0,9,3,69
10603,0,0,0,8,0,11,0,14,3,37,4,0,13,92,14,336,9,204,5,684,0,3,3,66,5,87,7,45,0,227,3,0,3,30,7,39,0,19,0,100,3,4,5,18,10,25,0,5,0,79,3,0,15,17,9,10,0,0,0,49,3,4,0,10,0,7,0,0,0,25,3,3,7,3,0,3,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,21,22,22,48,257,38,531,26,292,14,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,13,0,33,0,0,5,9,3,16,0,11,0,43,0,0,20,14,0,19,0,5,0,57
10604,0,0,4,0,0,6,0,8,0,25,0,4,7,40,3,139,7,81,6,291,0,4,4,10,3,24,0,11,0,58,0,0,3,7,0,10,0,7,0,22,0,0,0,3,0,0,0,4,0,14,0,0,3,6,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,7,4,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,3,16,9,11,28,67,15,194,7,120,14,454,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,13,3,0,8,0,0,8,0,6,0,26,0,0,8,7,3,0,0,5,0,22
10701,3,0,0,8,4,11,0,7,3,31,3,14,8,81,21,275,30,166,7,613,3,3,3,64,11,102,11,48,0,256,3,10,3,35,8,58,7,21,0,141,0,6,7,17,0,26,5,7,0,71,0,4,9,18,3,18,3,10,3,64,5,6,9,14,3,6,0,3,0,47,3,6,0,5,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,15,17,59,41,248,59,506,61,268,17,1286,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,0,6,0,29,0,0,6,14,0,10,3,8,0,36,0,0,14,15,0,9,0,3,0,43
