SA3_CODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
10304,55,0,3,0,9,4,3,9,79,58,4,10,7,11,3,0,7,94,56,9,11,9,12,11,0,3,100,0,0,0,3,0,0,0,0,9,45,4,5,9,3,7,0,3,79,8,0,0,3,0,3,0,0,22,39,4,6,6,18,8,0,0,91,32,11,15,6,4,19,0,3,101,33,0,0,0,4,3,0,3,43,3,0,0,0,3,0,0,0,8,20,4,0,3,3,3,0,0,33,11,0,3,0,0,0,0,0,12,44,12,9,3,8,5,0,0,74,25,6,3,6,5,9,0,0,52,83,7,4,7,7,7,0,8,122,93,12,12,11,13,9,0,7,142,163,22,24,30,32,25,0,9,298,7,3,0,0,0,0,0,0,13,24,6,0,0,3,4,0,0,46,23,0,3,3,6,3,0,8,49,820,94,123,111,131,128,9,55,1471,8,0,3,0,3,5,0,0,24,7,0
10401,31,0,3,0,3,0,0,3,43,0,0,0,0,0,0,0,0,0,27,0,0,3,0,7,0,3,38,4,0,3,0,0,0,0,0,8,44,3,4,0,11,11,0,3,87,9,0,3,0,3,0,0,0,15,63,5,3,5,3,4,0,3,89,51,0,6,0,3,8,0,5,80,26,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,7,32,4,3,3,6,3,0,0,53,12,0,0,3,8,5,0,0,24,57,4,7,5,0,0,0,0,75,54,5,4,6,3,6,0,6,84,138,14,15,13,15,11,3,15,221,16,0,0,0,3,4,0,0,21,18,3,0,3,0,3,0,0,33,17,3,3,0,0,3,0,6,30,621,47,51,57,62,77,3,42,954,4,4,0,3,11,3,0,0,27,0,0
10402,57,7,10,4,11,15,6,8,123,3,0,0,0,4,0,0,0,3,76,9,10,7,12,7,0,6,127,9,0,3,0,0,0,0,0,14,103,13,30,13,25,21,0,6,203,29,3,3,9,3,7,0,4,49,156,15,18,25,28,24,0,13,273,141,18,32,28,38,32,3,3,293,74,0,7,3,3,4,0,3,100,19,6,3,4,5,0,0,0,31,24,0,3,3,9,0,0,0,36,41,6,3,5,4,3,0,0,62,93,9,16,16,28,16,0,12,184,65,4,10,3,3,3,0,0,101,103,8,9,15,8,8,0,3,155,172,16,16,23,20,9,0,6,261,431,45,52,66,75,64,0,16,746,19,9,5,3,3,0,0,0,38,41,8,7,11,18,10,0,0,94,60,6,3,9,14,9,0,8,105,1715,177,250,240,303,227,16,88,3012,108,24,19,30,138,160,15,20,515,0,0
10501,20,0,0,0,5,6,0,7,43,42,7,3,12,14,8,0,6,94,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,7,11,3,3,0,3,7,0,0,25,12,3,3,0,4,4,0,3,30,5,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,6,0,0,0,11,3,3,0,0,0,0,0,0,12,16,8,4,0,0,0,0,0,31,24,3,3,5,9,0,0,0,38,31,6,13,9,11,11,0,3,79,4,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,14,11,0,0,0,0,9,0,0,20,206,38,44,31,62,47,0,22,444,4,0,0,0,5,6,3,3,21,9,0
10502,8,0,0,0,3,4,0,0,22,11,0,0,0,5,0,0,0,15,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,12,3,0,0,0,0,0,0,0,3,7,3,3,0,3,3,0,0,17,23,3,3,3,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,4,13,0,3,0,0,0,0,3,22,16,0,0,0,3,0,0,0,28,38,4,7,6,6,11,3,3,74,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,9,8,0,3,0,0,0,0,0,9,159,15,16,16,39,32,3,9,284,0,0,0,0,0,6,0,0,8,0,0
10503,76,7,5,4,3,4,0,3,105,7,0,0,0,0,0,0,0,9,26,3,3,6,7,15,0,0,63,5,0,0,0,0,0,0,0,8,28,3,4,0,7,5,0,3,51,9,0,0,0,0,0,0,0,13,61,9,9,9,8,14,0,0,104,31,9,14,4,14,17,0,3,89,26,0,0,0,0,3,0,3,37,4,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,15,7,0,0,0,0,3,0,0,10,30,3,3,3,4,9,0,0,57,12,3,0,0,4,5,0,3,28,49,7,6,4,8,3,0,0,74,67,4,7,9,4,7,0,0,102,126,19,13,17,21,19,3,0,210,14,0,0,0,3,0,0,0,23,36,0,0,3,5,0,0,0,46,28,0,0,5,3,0,0,0,39,669,57,67,72,87,110,3,24,1102,7,0,0,4,14,4,3,3,35,0,0
10601,45,3,4,11,8,3,0,0,70,203,27,36,40,53,22,0,13,383,90,5,10,13,13,7,0,5,153,9,3,0,0,3,0,0,0,15,51,9,10,7,10,10,0,3,96,14,0,3,0,3,0,0,0,31,86,6,12,23,10,6,0,3,149,98,14,22,20,23,30,0,3,205,32,0,8,4,4,4,0,3,51,6,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,12,13,0,3,3,0,3,0,3,20,52,3,13,6,5,0,0,5,88,31,4,6,3,8,6,0,0,55,102,6,16,5,15,6,0,3,159,94,7,3,18,15,5,0,0,143,119,6,10,20,24,16,0,3,186,16,0,0,3,4,0,0,0,27,34,9,5,4,5,0,0,3,62,24,7,6,11,3,10,0,6,59,1118,108,160,182,201,139,3,56,1967,11,0,3,0,3,9,0,0,30,9,5
10602,3,0,3,0,0,0,0,0,11,22,3,0,7,8,0,0,0,36,56,4,7,15,15,16,0,0,108,15,0,4,3,0,0,0,0,22,81,4,22,18,27,21,0,3,171,17,0,5,3,3,0,0,0,27,75,11,14,21,21,7,0,5,162,27,4,10,9,19,7,0,3,83,44,3,6,5,3,7,0,0,62,5,0,0,3,0,0,0,0,8,12,4,3,4,3,3,0,0,34,15,4,3,0,0,8,0,0,27,52,0,3,7,7,3,0,0,80,31,5,3,7,8,4,0,0,51,67,3,13,12,10,3,0,3,102,83,9,3,12,7,3,0,0,121,171,21,19,34,35,32,0,8,327,11,0,0,0,0,0,0,0,9,46,3,3,10,8,3,0,0,77,36,0,3,5,6,3,0,0,56,867,97,121,166,179,123,0,27,1590,3,0,0,0,0,0,0,0,3,6,0
10603,23,3,3,0,3,0,0,3,40,7,0,3,0,0,0,0,3,15,141,14,31,25,39,19,3,4,282,9,0,0,4,0,0,0,0,22,113,7,23,13,11,17,0,9,191,27,0,0,3,3,3,0,0,42,95,8,16,14,24,11,0,6,172,82,11,22,21,40,34,3,4,215,64,5,8,11,13,5,0,0,110,3,0,0,3,0,0,0,0,15,20,0,0,0,0,3,0,0,22,27,0,0,0,9,0,0,0,34,95,3,10,15,15,9,3,3,156,49,11,8,5,3,4,0,0,84,195,29,36,43,37,14,3,14,371,73,7,12,12,9,14,0,0,122,137,8,18,20,25,17,0,7,244,13,3,0,3,3,0,0,0,30,61,3,7,13,14,4,0,0,107,45,0,4,12,6,9,0,4,86,1275,123,206,202,270,175,13,77,2337,0,0,0,0,9,0,0,3,14,0,0
10604,61,6,19,13,32,57,8,8,200,91,16,14,23,25,21,0,0,188,15,3,3,0,4,15,0,4,45,19,0,3,0,8,3,0,3,37,17,0,7,0,7,0,0,0,28,11,0,3,0,4,4,0,0,21,14,0,5,5,4,10,0,0,45,29,0,3,4,5,8,0,0,48,14,0,0,0,0,3,0,0,18,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,12,0,0,4,8,5,3,0,36,14,0,3,0,7,0,0,0,25,25,3,7,0,7,0,0,0,47,21,7,0,0,6,3,0,0,36,48,8,5,5,8,3,0,0,87,5,0,0,0,0,10,3,0,22,12,0,3,4,3,4,0,3,26,6,0,6,3,10,4,0,3,28,417,50,91,63,126,159,11,24,947,4,5,3,4,4,14,4,0,34,8,0
10701,8,0,0,0,0,0,0,0,11,47,3,4,8,9,0,0,0,71,407,23,15,26,19,11,0,13,509,40,3,3,0,4,0,0,3,54,167,4,10,14,9,5,0,3,226,44,0,3,4,4,0,0,0,68,146,10,15,15,8,3,0,3,195,53,4,8,6,11,12,4,3,98,191,6,10,14,9,3,0,13,250,12,0,3,3,3,3,0,0,22,24,3,3,0,0,0,0,0,29,26,4,7,3,0,4,0,0,44,74,3,3,5,3,3,0,4,100,64,3,3,0,10,6,0,3,90,70,10,3,3,5,4,0,9,100,113,3,3,8,11,6,0,3,151,312,23,23,24,24,21,0,15,437,9,0,3,0,0,4,0,0,15,84,8,10,4,5,9,0,3,128,89,3,3,7,6,3,0,10,122,1982,111,133,150,138,102,10,89,2719,0,0,0,0,0,0,0,0,0,18,0
