SA3_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
10702,0,4,6,0,0,0,3,0,0,20,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,15,18,8,4,0,15,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,194,238,81,16,36,47,46,22,11,694,99,161,16,8,24,32,8,10,4,356,28,21,50,41,20,38,11,22,12,251,2123,2525,3005,2785,2045,3273,1091,2064,173,19068,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,3,11,22,0,0,0,0,0,0,0,0,5,11,0,0,3,3,0,0,3,5,8,19,0,0,4,0,0,0,0,0,10,22,0,0,0,4,0,0,0,0,8,16,0,0,0,0,0,0,5,0,10,20,3,4,5,0,3,0,0,3,11,31,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,9,6,0,3,0,3,29,50,7,5,33,20,13,9,11,21,118,236
10704,547,957,200,38,111,61,130,18,7,2071,351,646,73,25,71,43,26,16,12,1261,54,77,59,72,61,76,22,63,20,503,4060,7678,4991,5519,5664,4732,1321,3431,339,37737,0,0,0,3,0,0,0,0,17,21,0,4,0,3,0,3,0,0,21,28,0,0,9,0,0,3,0,3,18,38,0,0,3,7,3,0,3,8,17,33,0,0,3,0,0,0,0,6,25,38,0,0,7,4,0,0,3,5,19,41,0,0,7,0,3,6,3,5,22,50,3,5,10,3,3,3,6,0,20,46,0,5,5,0,0,0,0,3,21,45,0,3,4,0,6,0,3,0,11,31,4,0,3,0,3,0,3,0,3,15,0,4,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,4,8,6,4,14,4,3,4,3,9,79,120,14,34,61,30,23,22,24,33,293,536
10801,70,73,34,8,10,25,43,9,3,262,33,68,13,3,4,11,0,6,0,135,22,11,26,19,13,26,3,23,9,142,990,975,1165,1067,810,1235,434,1039,88,7816,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,4,0,0,13,16,0,0,0,0,0,0,0,4,0,7,0,0,3,3,0,0,0,0,9,19,0,0,3,0,0,0,0,3,11,18,0,0,0,3,3,0,0,0,5,15,0,0,0,3,0,0,0,0,6,14,3,0,3,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,14,20,10,3,12,14,3,5,5,10,71,138
10802,112,137,38,7,11,4,24,17,8,365,75,97,27,3,8,8,8,9,0,243,30,14,32,21,17,26,19,31,11,207,1733,1573,1753,1672,1260,1396,913,1942,156,12400,0,0,0,0,0,0,0,0,11,8,0,3,0,0,0,3,0,0,8,16,4,0,0,0,0,0,0,0,10,14,0,0,0,5,0,0,0,0,13,25,0,3,0,0,0,0,0,7,15,24,0,0,3,6,3,0,3,4,6,30,0,0,0,0,0,0,0,3,16,20,0,0,3,0,0,0,0,3,5,18,0,0,4,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,5,3,3,3,7,28,50,7,5,16,20,11,13,9,28,127,234
10803,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,40,13,32,25,10,11,0,24,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
10804,254,366,86,15,56,47,35,8,10,875,117,284,29,12,29,29,7,9,3,519,44,43,53,53,40,55,20,51,10,373,2760,3768,3406,3074,2874,3137,1349,2539,198,23108,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,3,10,10,0,0,0,0,3,4,0,3,5,19,0,0,4,3,0,4,0,6,17,29,0,0,0,4,0,0,0,0,14,26,0,0,3,3,0,0,0,0,19,33,3,3,7,0,3,0,0,0,9,31,0,0,3,0,3,0,0,0,9,21,0,0,0,0,0,0,5,4,7,15,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,4,3,3,4,3,3,4,5,0,4,52,73,9,7,27,17,14,17,11,24,166,294
10805,113,137,28,3,21,18,39,3,0,369,67,128,13,6,15,10,10,5,3,246,42,18,33,28,20,54,20,38,3,260,1992,1884,1931,1723,1526,1933,920,2021,123,14047,0,3,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,5,10,0,0,0,0,3,0,0,3,7,16,0,0,0,3,0,0,0,3,22,28,0,0,3,4,0,0,3,3,15,37,0,0,5,0,0,4,0,5,14,28,0,0,6,0,3,0,0,4,8,27,0,0,3,3,0,0,3,3,6,18,0,0,0,0,0,0,4,0,6,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,35,43,10,9,19,14,9,10,7,30,136,239
10901,336,348,83,17,69,52,40,12,10,973,198,225,15,11,35,31,14,14,4,544,57,34,55,46,40,59,25,34,14,372,3205,3446,3400,2840,2816,3221,1577,2392,196,23086,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,6,9,20,0,0,0,3,0,4,0,4,10,18,0,0,0,3,0,0,0,0,10,21,4,0,0,0,0,3,3,0,14,21,3,0,0,0,0,6,0,3,14,33,3,0,0,0,3,0,0,4,6,19,4,3,3,3,0,0,3,5,10,30,0,3,7,0,0,0,0,0,12,19,0,4,0,0,3,0,0,0,3,12,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,48,68,15,24,25,16,13,9,9,34,160,310
10902,88,27,45,0,5,4,13,4,0,188,71,14,3,3,5,3,7,7,6,114,26,4,15,11,3,9,8,19,5,95,1103,271,586,340,354,248,483,846,59,4290,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,0,9,12,0,0,4,0,0,0,4,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,22,6,3,5,5,5,3,8,12,47,88
10903,219,129,34,0,34,9,19,17,9,467,130,60,20,0,14,18,10,18,0,259,83,15,31,29,23,16,30,52,11,296,3338,1218,1971,1454,1319,1182,1113,2430,147,14168,3,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,3,7,14,0,0,0,0,0,0,0,0,9,15,0,0,0,0,3,0,0,5,8,17,6,0,4,0,3,0,0,3,15,34,0,0,5,0,0,0,3,3,4,12,0,0,0,0,0,0,0,3,5,14,0,0,0,0,0,0,3,0,7,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,6,27,51,17,10,18,3,10,15,11,26,105,207
11001,175,177,31,7,30,21,14,5,6,462,93,105,5,3,20,13,7,8,3,267,81,26,27,21,17,16,10,36,12,242,2417,1682,1464,1324,1351,1459,528,1611,109,11949,3,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,3,8,11,3,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,7,10,3,0,3,0,0,3,0,0,8,15,8,0,0,0,0,0,0,3,7,20,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,13,29,20,6,16,4,5,8,3,14,75,147
11002,129,80,21,4,6,12,16,10,0,280,99,60,9,0,7,12,10,11,0,207,65,15,31,11,14,19,17,37,20,228,2718,1090,1363,1147,959,1189,664,1850,145,11120,4,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,3,8,14,3,0,0,0,0,0,0,0,9,17,0,0,0,3,3,0,0,7,10,29,0,0,0,0,0,3,0,0,6,12,3,0,4,3,3,0,3,7,17,35,0,0,6,0,0,0,3,3,3,18,0,0,3,0,0,0,0,0,7,14,0,3,3,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,3,40,50,22,7,18,13,6,9,8,25,138,244
11003,168,93,60,0,19,14,76,8,10,456,197,84,54,0,22,9,32,10,9,422,58,8,19,17,32,19,31,45,9,231,2103,1035,1212,714,1044,852,1062,1211,113,9344,0,0,3,0,0,0,0,0,9,14,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,3,3,13,0,0,3,3,0,0,0,4,7,14,0,0,3,0,0,0,3,3,10,21,0,0,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,7,22,45,10,8,16,4,4,6,6,24,77,155
11004,347,380,237,12,90,33,325,28,12,1470,259,224,75,10,43,35,39,23,8,712,92,44,71,44,44,50,38,70,31,486,4496,3441,4042,2648,3052,3117,2665,4361,284,28112,4,0,0,0,3,4,0,4,18,31,3,0,3,0,0,0,0,0,14,22,3,0,6,0,0,3,0,3,18,30,3,0,3,5,0,0,0,3,16,33,4,0,3,3,0,0,5,3,17,35,0,3,8,0,0,3,3,7,21,44,5,0,4,3,3,3,6,8,19,52,6,0,3,4,0,0,0,10,19,43,3,4,3,0,0,0,0,0,16,27,4,0,7,0,0,0,0,0,3,18,0,3,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,3,0,9,3,3,5,5,6,57,100,38,11,52,18,11,29,21,50,222,457
11101,413,543,152,20,109,85,40,20,12,1392,250,403,52,14,42,48,8,10,7,845,39,56,83,57,64,79,18,52,21,476,3614,4939,5392,4565,4573,5884,1773,3704,290,34728,0,0,0,0,0,0,0,0,9,7,0,4,0,3,0,5,0,0,11,28,0,0,3,3,0,0,0,11,6,20,0,0,4,3,0,0,0,0,13,23,0,0,3,0,0,0,3,4,22,33,0,0,3,3,0,3,3,9,20,35,0,0,4,0,3,8,3,4,16,41,0,0,7,0,0,0,0,3,13,31,3,0,3,0,3,0,0,3,15,29,0,0,0,0,0,0,4,0,4,11,0,0,0,3,0,0,4,0,6,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,0,3,0,0,0,0,0,0,8,16,0,0,6,0,0,3,3,12,49,78,14,14,37,26,13,16,23,36,197,376
11102,174,267,211,17,48,28,218,12,5,983,161,164,142,3,25,16,62,12,7,593,24,29,33,41,24,26,24,26,8,231,1509,2442,2765,2146,1872,1556,1459,1810,138,15697,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,4,7,18,0,0,0,0,0,0,0,4,7,12,0,0,0,3,0,0,3,3,4,17,0,0,0,0,0,0,0,0,9,11,0,3,4,0,0,3,0,0,6,18,0,0,3,0,0,0,0,4,12,22,0,0,0,3,0,0,0,0,14,18,0,0,4,0,3,0,0,3,5,14,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,3,22,46,10,8,17,18,6,10,8,18,103,204
11103,1495,2190,791,70,429,175,632,118,52,5955,1023,1372,186,40,198,89,67,42,32,3044,84,109,145,103,118,102,73,123,53,902,8074,15454,10905,8970,11366,7992,5377,7752,743,76635,3,0,0,0,0,0,0,3,24,34,0,3,6,3,3,4,0,3,29,47,0,3,0,3,0,0,3,5,29,48,0,3,4,4,0,3,0,6,27,57,0,7,3,6,4,3,0,8,31,65,5,4,4,11,4,9,0,17,40,96,5,7,10,8,12,3,3,16,42,105,3,4,8,3,8,0,4,7,36,75,0,9,12,9,3,3,4,4,23,68,3,3,0,0,3,0,4,0,19,37,3,0,4,3,0,0,0,0,16,29,0,3,3,0,0,0,0,0,3,9,5,3,0,0,0,0,3,0,4,16,3,4,0,0,0,0,0,3,13,26,3,14,17,10,9,0,3,10,141,210,33,65,76,67,53,30,38,82,477,923
11201,293,358,69,17,54,39,22,19,15,888,228,285,20,9,32,53,9,15,10,666,61,49,50,47,41,63,20,49,19,397,3907,4356,3715,3243,2757,3230,1264,2898,242,25608,0,3,0,3,3,0,0,0,14,20,0,0,3,3,0,0,0,8,6,17,0,0,3,3,0,0,0,3,18,31,3,5,8,6,0,0,0,9,23,52,4,4,3,3,0,0,0,10,14,37,0,6,8,0,0,3,0,0,19,41,6,0,4,3,3,3,0,7,20,50,0,0,4,0,0,0,0,0,13,22,0,4,4,4,0,0,0,0,12,26,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,4,4,7,8,3,8,0,0,7,50,83,25,35,48,32,13,14,5,41,192,401
11202,209,280,45,13,60,26,26,17,4,675,139,233,20,4,11,16,10,7,5,446,50,25,39,42,26,26,19,55,12,298,3243,3427,2872,2623,2571,2762,1432,3534,208,22673,0,4,0,0,3,0,0,0,16,21,0,0,0,0,0,4,0,3,8,21,0,3,0,0,0,3,0,3,20,29,5,0,0,5,0,5,0,3,21,38,0,4,3,7,0,0,0,3,19,39,0,0,0,3,0,0,0,8,26,36,3,0,0,5,3,3,0,4,28,38,3,4,3,0,0,0,0,3,14,23,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,7,6,3,4,3,3,3,0,3,63,88,28,22,18,28,14,16,3,31,229,385
11203,239,282,98,16,62,52,18,18,4,778,160,201,26,11,33,29,7,12,4,486,58,55,50,52,36,51,24,55,14,386,3006,3408,3356,3395,2778,3369,1301,2805,230,23654,0,0,0,0,0,0,3,0,11,17,0,0,3,0,0,3,0,3,20,26,0,0,4,3,0,0,0,8,16,28,0,0,0,3,0,0,0,6,13,28,0,0,0,3,0,0,0,5,13,25,3,0,5,4,3,0,0,4,18,42,0,3,7,3,5,0,0,4,20,38,3,3,8,7,0,0,4,3,19,45,0,0,3,0,0,0,0,0,14,23,0,4,7,0,0,0,0,0,0,17,0,3,3,0,0,0,0,3,3,13,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,3,0,4,6,3,0,3,4,7,40,71,15,21,40,26,16,20,14,34,198,388
11301,294,193,78,7,32,23,24,35,4,696,227,100,16,4,24,7,9,17,4,414,91,13,39,24,41,26,34,91,15,381,3643,1691,2439,1382,1903,1806,1568,3617,210,18254,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,5,3,11,0,0,3,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,4,17,7,0,0,0,0,0,0,7,11,26,0,0,3,0,0,3,0,3,14,27,3,0,3,4,0,0,0,8,14,40,5,3,3,0,0,3,3,4,14,33,0,0,0,0,0,0,0,4,8,15,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,11,43,61,18,3,19,15,7,13,8,49,153,288
11302,83,72,55,3,9,3,48,4,3,280,53,17,8,4,4,4,12,3,0,106,26,6,5,8,8,11,20,14,3,101,976,457,724,418,428,431,705,799,56,4988,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,5,10,6,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,8,9,8,3,3,0,0,0,11,11,45,80
11303,410,494,125,28,83,66,112,16,5,1338,324,330,37,13,56,48,21,25,13,855,107,52,81,46,46,63,53,70,18,541,5213,4416,4828,3619,3591,3909,2066,4189,275,32102,3,0,0,0,0,3,0,0,14,22,0,0,0,0,0,3,0,0,9,14,4,0,3,0,4,3,0,8,11,29,0,0,3,0,0,3,0,0,17,34,0,0,7,0,0,0,0,5,14,36,0,3,3,3,0,4,0,14,19,48,4,0,7,4,5,0,4,7,13,48,0,4,7,3,3,0,4,3,19,40,3,0,5,0,3,0,3,0,12,30,0,0,0,6,0,0,0,0,7,15,3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,8,10,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,3,7,3,9,3,0,3,0,11,55,93,35,19,50,29,17,21,11,51,204,445
11401,283,346,159,22,58,43,47,34,17,1005,169,251,49,15,30,21,13,16,12,575,56,45,77,54,31,68,27,60,20,430,3346,3701,4439,3554,3047,3764,1562,3246,278,26946,0,0,0,0,0,0,0,0,15,17,0,0,0,4,0,3,0,3,12,24,0,0,3,3,0,3,0,4,12,30,0,0,11,3,0,3,0,4,34,54,0,0,7,0,0,0,0,4,16,29,3,0,0,3,0,5,0,4,22,38,3,0,3,4,3,3,0,4,11,37,3,0,3,4,0,0,0,5,18,38,0,0,3,0,0,0,0,0,5,14,0,3,4,0,0,0,3,0,7,14,0,0,0,0,0,0,3,0,6,10,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,6,0,0,6,3,4,9,3,8,55,88,18,17,40,23,16,26,18,30,214,408
11402,234,280,127,13,47,39,69,21,3,836,184,204,24,3,31,23,15,4,10,506,45,32,44,28,29,29,15,27,17,269,2320,2508,2628,1933,1839,1941,919,1829,159,16086,0,0,0,0,0,0,0,0,5,13,0,0,0,4,0,0,0,4,3,7,0,0,3,0,0,0,0,0,7,10,0,0,0,0,0,0,3,0,7,16,0,0,3,4,0,0,0,3,10,19,3,3,4,0,0,0,0,3,9,19,0,5,3,0,0,0,0,6,5,15,0,3,0,0,0,3,0,0,7,22,0,3,3,3,0,0,0,0,8,11,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,8,3,5,5,0,0,3,3,3,20,47,15,15,28,15,6,11,8,17,101,214
11501,1759,2314,372,54,378,323,24,45,41,5314,1623,1153,112,14,175,197,24,19,31,3356,91,95,88,76,87,74,27,35,36,608,7831,13262,5583,5637,7829,6542,1401,3136,562,51779,0,0,0,0,3,0,0,0,18,29,0,0,0,0,0,0,0,5,12,16,0,0,3,0,0,0,0,4,19,25,0,0,0,3,0,0,3,7,15,33,0,5,3,3,0,0,0,8,20,39,3,6,15,3,3,0,3,0,23,63,0,4,12,0,3,3,3,5,23,53,3,5,6,3,7,0,6,4,32,68,5,9,8,3,6,0,5,4,42,74,0,8,4,0,6,0,0,0,11,33,4,12,3,3,4,0,0,3,16,34,0,4,3,0,0,3,0,0,4,18,0,0,0,0,0,0,0,0,10,16,3,0,0,0,0,0,0,0,10,18,3,6,14,0,6,4,7,8,89,137,31,66,76,20,40,16,30,39,340,655
