SA3_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
30202,15,20,38,15,38,22,36,74,20,273,66,110,80,178,120,307,29,160,17,1055,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,6,8,7,3,0,5,13,6,3,48,2918,6092,3669,2525,3745,2725,1153,1920,280,25010,120,207,204,214,187,417,68,323,17,1759,18,5,153,0,5,9,56,45,3,304,29,65,74,24,40,22,28,33,5,323,28,57,27,17,18,12,26,17,3,192,13,25,16,15,16,7,17,15,6,123,61,163,69,145,115,160,33,118,8,863,3271,6745,4329,3125,4282,3683,1455,2704,359,29958,13,13,17,18,26,37,11,35,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,14,5,8,8,0,55,0,0,3,3,0,0,0,7,0,17,0,3,0,0,0,0,0,0,0,6,13,30,22,27,34,52,15,54,3,254
30203,50,127,79,107,124,125,66,186,20,876,24,65,27,58,37,85,32,78,9,417,0,5,4,3,0,0,3,0,0,18,4,0,0,0,0,0,0,0,4,11,11,20,5,13,5,8,37,5,0,113,6131,6039,6702,3028,6893,3725,5829,4320,608,43278,173,195,262,169,306,291,289,542,39,2257,25,0,116,0,34,13,212,68,12,481,69,114,197,54,86,25,218,81,17,880,46,80,66,23,54,26,64,43,9,406,37,31,24,23,53,6,51,25,9,264,66,102,80,96,84,84,38,106,12,666,6636,6783,7565,3570,7670,4384,6853,5467,735,49663,27,44,24,29,52,43,29,77,6,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,9,10,23,15,12,15,0,112,3,17,7,7,7,15,6,15,3,77,3,10,8,7,0,0,8,12,0,46,39,91,46,47,89,67,59,120,8,569
30204,5,11,6,18,19,14,11,16,8,110,6,15,19,34,11,29,11,15,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,776,1532,894,1463,943,640,339,722,77,7380,26,54,32,130,34,146,24,136,15,588,15,3,26,0,3,3,25,28,0,101,4,11,15,12,12,4,4,11,3,79,4,17,10,18,5,4,9,9,3,83,12,17,9,8,12,3,6,4,3,65,22,27,31,76,25,57,11,79,6,331,876,1691,1039,1753,1062,901,446,1021,117,8902,0,0,3,9,3,3,3,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,3,4,0,20,3,3,0,0,0,0,0,4,0,9,0,0,0,0,3,0,0,0,0,0,3,9,4,11,13,5,5,12,0,67
30301,9,15,13,5,33,15,0,12,0,107,53,27,45,110,46,251,5,88,9,636,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,5,3,0,0,19,1404,1722,1261,1208,1261,1783,387,755,115,9896,60,59,64,133,66,321,9,155,16,880,11,3,31,0,5,4,21,14,3,96,13,19,10,12,14,10,14,9,0,101,6,17,3,5,8,6,7,14,0,70,7,15,11,19,8,9,5,11,3,77,29,41,34,69,27,86,14,49,5,368,1604,1918,1480,1565,1469,2488,466,1119,154,12261,10,10,5,13,15,17,3,6,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,5,0,0,0,20,0,0,0,0,7,3,0,0,0,14,0,3,3,0,0,0,0,0,0,7,11,16,10,15,34,25,3,10,0,119
30302,72,363,85,117,180,31,23,70,20,960,76,574,106,258,300,116,14,140,28,1614,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,24,5,12,6,3,38,3,0,106,2882,8594,2787,3273,3711,1500,822,1323,276,25158,112,473,122,247,251,161,31,213,18,1628,12,3,51,0,3,0,29,7,3,114,35,134,54,48,39,18,23,25,9,371,36,289,45,43,30,35,9,37,5,524,22,44,29,16,13,9,10,3,7,156,85,447,92,235,139,101,27,104,14,1252,3346,10943,3380,4247,4683,1972,1014,1933,385,31898,23,102,20,51,88,19,3,29,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,88,22,15,45,3,5,0,0,181,4,24,3,3,10,3,3,3,0,60,0,10,3,0,0,0,3,3,0,16,41,225,52,68,144,19,11,37,3,594
30303,7,19,8,5,7,8,0,7,0,70,75,228,102,229,174,370,31,153,27,1399,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,3,3,5,3,16,8,0,53,3331,5861,2663,2323,4124,2448,1054,1455,306,23559,102,227,164,204,213,377,51,229,18,1594,9,0,43,0,6,5,41,15,3,128,29,64,37,27,30,15,25,24,0,253,18,60,19,10,9,10,5,9,3,143,31,27,25,16,16,9,9,13,8,145,51,118,66,116,74,129,28,109,18,711,3666,6612,3135,2948,4662,3373,1258,2029,381,28061,4,29,7,9,22,18,3,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,4,0,0,0,22,0,3,0,3,3,0,0,0,0,11,0,5,0,0,0,0,0,0,0,4,6,33,10,15,26,25,3,12,3,132
30304,5,14,30,12,20,9,9,32,3,136,13,123,36,76,59,70,14,66,9,460,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,16,4,4,36,2183,3393,2409,1142,2467,1180,1277,1144,230,15417,82,133,108,103,130,131,75,200,20,981,14,0,36,0,12,0,60,13,3,152,10,48,71,11,22,13,32,13,8,227,12,64,29,11,9,14,10,12,0,154,10,13,16,9,17,9,6,6,3,90,28,78,54,86,35,46,18,50,4,400,2366,3878,2776,1452,2777,1472,1519,1554,278,18065,4,24,5,8,11,8,5,11,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,8,4,0,0,0,23,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,3,0,0,10,6,36,12,13,22,14,11,11,3,132
30305,4,10,20,11,20,9,24,40,3,142,14,30,25,38,22,34,34,61,5,260,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,4,5,0,19,9,0,51,3903,2982,4735,1296,4516,2213,6934,2380,471,29430,111,94,217,102,225,187,404,434,32,1805,53,5,101,0,21,19,280,59,6,550,20,42,95,9,59,23,195,36,10,490,15,21,28,11,8,5,34,28,7,144,15,22,36,13,20,6,22,14,3,156,30,18,20,51,24,39,25,65,6,284,4161,3221,5285,1537,4925,2536,7971,3131,554,33325,0,3,5,5,8,7,9,18,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,4,4,3,0,25,0,0,3,0,0,0,0,8,0,10,0,0,3,0,0,7,0,8,0,17,9,9,18,8,11,15,18,32,7,118
30306,4,15,7,9,7,3,0,9,0,51,6,39,15,45,20,36,7,24,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,3,0,14,513,1315,642,931,557,576,192,422,66,5216,21,63,49,81,38,86,13,84,3,439,5,0,14,0,0,0,18,4,0,44,0,10,13,3,0,3,0,0,3,35,0,4,9,9,0,3,3,3,0,30,5,6,10,0,5,4,3,0,3,45,25,36,26,95,8,43,17,51,3,300,583,1485,776,1173,640,759,252,609,84,6370,0,3,0,3,4,4,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,0,10,4,4,0,4,0,31
30401,0,3,3,4,0,0,0,6,0,24,3,16,15,21,6,42,4,14,3,135,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,0,20,786,946,786,909,644,888,277,461,49,5747,34,41,38,92,34,131,16,84,8,479,14,0,6,0,0,0,13,7,0,41,0,7,6,4,3,11,9,0,0,43,3,11,6,4,4,7,0,3,3,46,13,15,6,0,6,0,3,0,0,53,14,21,17,37,6,32,4,29,3,164,875,1065,880,1077,717,1120,334,608,67,6743,3,0,3,9,3,5,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,11,7,11,3,9,0,4,0,42
30402,0,4,4,0,0,0,0,0,0,11,10,29,16,37,16,33,10,28,6,164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,534,1326,628,887,502,377,99,387,54,4796,13,46,25,63,12,66,3,65,5,293,13,0,27,0,0,0,9,4,0,58,4,11,5,4,10,3,0,4,0,45,10,7,0,6,3,3,0,8,0,38,15,17,7,10,7,4,0,4,4,64,39,29,19,54,17,33,0,21,5,217,629,1473,719,1069,565,528,130,520,75,5695,0,7,0,3,0,3,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,5,0,10,0,26
30403,63,172,49,93,62,135,13,49,6,644,107,916,98,163,260,240,14,112,23,1943,8,69,3,8,18,3,0,0,0,107,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,10,0,0,0,25,1544,4291,1504,1470,1491,1441,321,727,136,12930,88,292,79,134,108,161,24,124,3,1018,6,0,29,0,0,0,10,14,0,54,18,78,40,21,17,15,13,19,0,224,59,538,46,34,51,13,3,32,6,787,14,45,10,14,3,0,3,3,6,107,108,511,76,229,99,158,8,130,11,1330,2020,6924,1946,2169,2111,2184,406,1218,195,19186,27,238,28,50,74,36,3,21,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,12,12,14,12,0,5,3,97,3,5,3,5,6,7,0,6,0,35,3,11,0,0,0,0,0,0,0,14,47,284,48,59,100,56,3,33,3,631
30404,16,39,22,57,20,21,6,29,0,208,8,25,5,39,6,43,3,22,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,4,0,4,0,21,1549,2273,1693,2715,1101,893,416,582,181,11398,65,75,71,212,70,131,17,104,14,763,9,0,19,0,3,3,14,11,0,69,42,31,52,116,18,14,23,9,7,305,55,43,29,130,19,11,25,16,3,328,14,12,17,31,8,3,7,3,5,105,98,71,80,400,70,68,77,65,11,942,1855,2573,1991,3703,1327,1185,589,850,219,14297,3,10,3,23,0,4,0,10,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,3,0,0,0,0,28,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,7,12,13,26,7,10,0,9,0,89
30501,3329,11227,1614,1732,9484,1463,131,927,592,30505,3432,12031,1608,2254,8378,2288,163,1504,493,32158,274,791,61,100,366,75,3,32,30,1744,10,16,7,0,7,0,0,0,0,34,107,230,33,51,58,26,13,5,18,537,11978,21327,5316,5229,8590,3223,1012,2507,767,59943,1230,3143,546,709,2200,480,67,506,128,9008,10,7,66,0,8,3,33,38,4,168,426,1084,369,314,358,80,34,117,40,2823,865,2849,371,300,579,117,44,185,67,5375,208,318,83,58,117,50,26,31,51,933,1442,3885,646,1155,1480,612,53,689,124,10088,23304,56913,10715,11906,31615,8419,1569,6545,2318,153316,211,935,175,221,677,182,27,202,64,2692,7,12,5,6,6,0,0,3,0,37,0,0,0,0,3,0,0,0,0,8,1253,3509,494,439,3013,314,19,113,140,9281,176,522,92,63,484,78,8,36,21,1481,87,229,38,25,75,13,12,24,3,520,1738,5207,806,750,4265,583,57,378,231,14017
30502,9,14,19,18,15,14,7,28,0,132,20,42,21,51,28,43,8,46,3,268,4,11,5,14,4,6,0,9,3,56,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,3,4,6,0,24,1557,1639,1623,832,1347,852,714,942,111,9618,34,59,57,84,82,72,34,177,10,610,19,3,32,0,7,0,38,14,3,108,15,26,31,13,16,3,19,5,0,130,21,28,25,14,5,12,3,20,0,125,14,14,8,6,12,3,8,7,6,78,57,78,48,96,39,62,9,56,6,454,1753,1930,1876,1140,1559,1066,845,1298,147,11604,3,9,7,5,9,5,5,8,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,0,0,3,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,9,7,19,13,10,13,6,12,12,0,86
30503,235,798,268,192,673,143,77,191,62,2637,189,1144,210,308,598,164,32,243,38,2935,33,50,19,14,31,10,6,6,4,171,0,3,0,0,0,0,0,0,0,4,29,49,7,17,18,17,23,9,3,174,5718,11005,4696,3378,5699,2567,1251,1941,445,36702,269,696,254,285,474,269,62,301,40,2654,24,3,98,0,12,3,30,36,0,214,92,263,187,82,102,44,41,54,13,885,114,513,96,67,99,21,14,66,13,988,58,82,32,39,33,17,9,28,6,310,273,843,197,352,311,218,40,182,38,2455,7056,15444,6053,4730,8058,3474,1594,3059,671,50129,74,313,64,81,188,27,12,58,3,826,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,61,212,89,26,187,19,26,35,8,669,11,38,9,17,30,12,0,17,3,150,7,21,15,10,11,6,9,3,0,72,155,590,187,129,422,66,44,114,16,1725
30504,166,522,156,132,570,136,23,115,42,1867,84,369,109,186,262,144,21,94,14,1292,10,37,3,4,22,3,0,0,0,80,0,5,0,0,0,0,0,0,0,4,23,17,3,4,9,5,0,0,5,71,3397,6829,2416,1949,3358,1569,515,891,232,21158,118,337,157,135,268,166,21,127,14,1337,11,0,35,0,0,3,21,10,0,77,58,174,88,39,46,18,19,12,9,454,105,306,42,48,55,23,15,22,8,628,52,42,11,8,25,8,9,8,12,185,194,490,126,239,182,149,15,92,20,1496,4232,9127,3153,2741,4794,2220,642,1387,354,28649,37,124,38,53,95,41,3,46,5,447,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,41,161,29,18,143,24,3,7,9,438,8,29,4,13,35,11,0,13,0,119,7,14,3,4,4,3,3,3,0,33,94,328,78,83,280,83,13,70,19,1048
30601,0,0,0,0,0,0,0,0,0,3,8,9,27,30,6,51,4,50,0,186,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,19,1024,1592,1532,1411,942,1069,557,878,108,9112,40,86,81,132,41,210,23,144,8,761,5,0,29,0,0,5,26,13,0,79,12,17,31,11,10,7,17,12,4,132,18,38,30,32,14,31,11,38,8,221,18,28,17,7,9,5,3,8,4,97,55,50,48,91,28,66,4,65,4,415,1185,1831,1796,1721,1060,1447,653,1211,128,11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
30602,0,3,0,0,0,0,0,0,3,6,36,63,60,118,69,139,20,192,14,710,4,5,9,5,4,7,3,11,4,45,3,0,0,0,0,0,0,0,0,5,19,13,29,40,28,21,12,24,5,182,4481,7968,5371,4772,5928,3612,1869,2806,454,37260,223,438,304,501,458,642,97,564,51,3273,26,3,103,0,4,6,88,48,3,280,57,81,120,87,33,39,49,41,9,515,89,217,155,195,90,75,53,165,19,1061,52,80,69,60,19,20,23,44,11,379,229,399,174,340,147,180,56,207,24,1762,5226,9265,6382,6117,6790,4735,2279,4096,594,45484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,3,3,3,0,18
30603,0,0,0,0,0,0,0,0,0,3,36,8,12,15,5,8,17,279,5,381,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,6,11,0,29,1076,1108,1126,880,937,665,773,1373,88,8020,101,76,82,86,57,123,61,469,14,1070,38,0,24,0,3,0,37,16,0,116,15,3,14,3,6,0,12,12,0,67,10,13,14,19,3,3,8,31,0,95,47,9,12,20,5,0,6,23,0,122,220,75,82,108,51,41,43,120,8,752,1537,1296,1369,1135,1056,849,955,2330,125,10655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30604,0,0,0,0,0,0,0,0,0,0,4,0,3,12,3,8,3,7,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,463,413,561,497,373,338,200,429,40,3312,39,32,50,45,16,57,8,73,3,317,7,0,16,0,0,0,10,4,0,32,8,3,12,6,4,6,13,10,0,61,25,20,26,56,13,11,5,54,0,211,13,3,10,7,4,3,9,12,3,60,89,28,56,111,30,49,15,85,14,464,652,499,733,742,443,478,248,676,56,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30605,0,0,0,0,0,0,0,0,0,3,15,9,3,10,3,12,12,96,6,165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,4,0,11,1092,1542,1303,1196,1181,912,565,1259,100,9161,79,69,97,105,47,171,22,289,12,884,29,0,30,0,8,4,67,14,0,150,28,6,20,8,3,7,6,20,0,95,8,12,19,8,5,13,10,26,0,93,44,9,7,8,9,3,13,24,4,122,209,87,46,77,47,80,37,137,12,734,1508,1737,1527,1424,1298,1205,726,1870,131,11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701,0,0,0,0,3,0,0,3,0,12,13,25,53,7,16,4,119,38,8,273,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,0,0,4,0,21,1915,1766,2148,1145,1524,922,1346,1690,167,12626,83,121,195,76,101,149,188,297,14,1233,50,0,85,4,0,6,180,47,3,378,64,6,15,0,3,4,16,18,0,129,12,30,21,16,8,13,10,35,0,157,120,28,93,33,26,3,51,65,13,434,394,241,212,191,114,117,105,261,25,1669,2665,2215,2837,1473,1798,1230,2023,2455,234,16939,0,3,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,3,5,0,0,5,0,19
30702,0,0,0,0,0,0,0,0,0,9,3,4,17,4,0,0,4,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,10,1522,1676,2184,955,1260,780,1196,2089,113,11785,58,70,146,73,75,131,89,420,12,1074,47,0,55,0,3,4,128,26,4,268,28,17,30,7,9,0,19,25,0,133,11,13,40,12,10,11,15,25,0,127,69,4,22,10,12,3,14,16,4,160,316,72,128,78,62,80,66,168,13,979,2053,1858,2621,1139,1424,1015,1547,2788,152,14590,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
30703,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,0,8,3,30,1189,1302,1298,1057,1105,803,781,1655,95,9280,42,53,99,103,65,158,40,320,11,888,50,0,29,0,0,5,120,29,7,241,21,4,15,6,10,3,12,19,0,94,6,11,18,6,11,0,8,23,0,81,63,3,13,11,11,0,8,13,4,132,247,63,77,64,58,59,38,126,5,742,1625,1444,1554,1252,1257,1039,1017,2201,123,11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30801,0,0,3,0,0,0,0,0,0,6,5,14,222,9,8,0,635,17,13,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,12,1047,1187,1973,611,996,611,1815,822,107,9162,52,71,223,65,74,123,242,194,13,1058,11,4,33,0,0,3,56,23,3,134,15,8,5,3,4,6,13,11,3,71,0,16,13,3,0,14,11,20,0,74,65,7,28,5,8,7,38,29,3,198,169,112,103,105,78,58,78,205,12,916,1368,1421,2613,804,1166,819,2888,1308,158,12561,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6
