SA3_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
10703,0,0,3,23,0,39,0,11,0,82,0,30,17,289,35,624,54,305,8,1359,5,8,5,62,14,138,8,48,0,300,5,7,0,30,3,31,0,7,0,85,0,3,9,11,0,3,0,3,0,32,0,0,9,4,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,3,0,4,3,23,14,55,49,421,48,844,63,384,17,1900,0,0,8,3,0,0,0,5,0,8,0,0,5,29,3,36,0,9,0,77,0,3,3,27,4,21,0,10,0,70,0,8,13,24,0,20,0,5,0,72,4,10,76,21,7,8,0,3,0,129,0,3,73,8,3,3,0,3,0,102,0,0,34,0,0,4,0,0,0,44,3,3,14,4,0,0,3,0,0,28,0,0,0,3,0,0,0,0,3,11,15,23,226,116,21,93,5,28,3,536
10704,0,12,3,51,9,79,3,41,0,199,28,228,55,726,189,1017,59,479,20,2790,14,33,25,251,78,212,20,110,3,747,9,23,14,95,18,63,8,27,0,255,5,18,20,16,8,14,0,4,0,84,3,9,11,10,6,3,0,0,0,33,3,3,3,0,0,0,0,0,0,15,0,3,3,8,0,0,0,0,0,15,3,11,3,18,3,23,0,8,29,101,71,339,132,1169,313,1412,87,673,50,4244,0,0,5,7,3,7,0,3,0,24,6,16,3,49,14,33,0,13,0,140,0,17,4,35,21,27,5,10,0,129,4,24,29,44,21,12,0,9,3,138,7,41,89,37,46,8,3,3,0,244,4,30,111,20,13,3,0,4,0,183,6,8,46,13,6,3,0,3,0,78,3,8,25,0,3,3,0,0,0,38,0,0,9,8,0,0,0,0,3,17,31,148,313,208,129,105,14,45,7,994
10801,0,0,0,8,0,15,0,5,0,30,0,4,0,46,4,179,3,64,3,312,3,0,4,9,0,17,0,3,0,37,0,0,0,3,0,0,0,0,0,7,0,5,6,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,13,3,6,14,70,4,224,3,81,12,416,0,0,0,5,0,0,0,0,0,10,0,0,3,10,0,7,0,3,0,24,0,0,0,3,0,3,0,0,0,14,0,0,3,0,0,3,0,0,0,9,0,0,23,4,6,3,0,0,0,38,0,0,6,3,0,5,0,0,0,18,0,0,11,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,55,28,5,18,3,9,0,121
10802,0,0,0,6,3,11,0,11,0,34,0,3,3,60,13,195,3,136,0,416,0,0,0,9,0,16,0,16,0,47,0,0,3,11,0,8,0,5,0,27,0,3,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,11,27,3,11,15,96,19,237,3,175,14,575,0,0,0,4,0,0,0,0,0,5,0,3,0,4,0,10,0,9,0,28,0,0,0,10,3,5,0,3,0,23,0,0,5,5,0,6,0,3,0,24,3,3,38,4,0,3,0,5,0,54,0,3,16,4,0,0,0,0,0,26,0,0,11,0,7,3,0,0,0,23,0,3,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,4,10,9,75,37,11,25,0,22,0,193
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,3,3,8,18,3,46,0,34,0,114,7,10,24,217,23,470,29,194,3,975,3,5,15,25,3,50,4,10,0,119,3,0,4,13,0,22,0,8,0,44,0,3,6,9,5,0,0,0,0,27,0,0,10,3,3,0,0,0,0,20,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,7,6,23,19,33,63,283,44,598,32,254,11,1328,0,0,0,0,0,0,0,0,0,7,0,3,3,11,4,17,0,15,0,58,0,0,3,15,0,12,4,7,0,37,0,3,8,18,9,7,0,0,0,43,3,4,49,17,18,7,0,8,0,105,0,3,47,11,7,3,0,0,0,71,0,0,24,3,6,0,3,0,0,35,0,3,15,3,0,0,0,0,0,21,0,0,3,0,0,0,0,3,3,15,7,15,151,77,43,47,3,33,3,379
10805,0,3,0,16,0,22,0,12,0,53,9,8,9,70,16,311,3,124,4,546,0,0,0,8,0,25,0,13,0,52,0,0,0,7,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,11,0,0,4,0,0,7,0,6,11,21,9,15,15,107,24,369,6,163,11,712,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,12,0,7,0,32,0,3,9,9,0,6,0,8,0,27,0,4,5,11,0,3,0,3,0,30,0,0,37,7,7,3,3,7,0,63,4,3,24,4,0,0,0,4,0,35,0,0,7,3,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,3,13,6,12,89,46,12,31,3,27,3,233
10901,0,0,0,14,3,42,0,18,0,82,7,39,9,225,33,565,15,220,8,1121,3,4,10,44,6,74,0,23,0,167,3,3,4,19,5,22,0,11,0,69,0,9,10,0,3,5,0,8,0,38,3,4,3,0,0,0,0,0,0,17,0,0,3,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,4,0,0,8,4,20,0,16,11,61,22,60,50,333,59,723,18,295,21,1569,0,0,0,0,0,0,0,3,0,9,0,4,5,16,5,31,3,6,0,68,0,0,4,17,0,9,3,3,0,43,0,6,10,20,4,18,0,8,0,61,3,26,79,16,21,9,3,0,0,158,4,11,65,7,10,9,0,0,0,101,4,0,28,4,3,0,0,3,0,46,4,3,10,0,0,0,0,3,0,19,0,3,3,0,0,3,0,0,0,12,11,48,204,82,41,70,12,28,5,505
10902,0,0,0,5,0,3,0,0,0,9,3,0,4,17,0,38,3,20,0,87,0,0,0,6,0,4,0,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,4,0,12,28,0,43,4,26,5,131,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,3,27,11,0,4,0,3,0,51
10903,0,0,0,20,4,15,0,12,4,49,12,3,13,106,14,189,8,90,0,432,0,3,4,12,0,16,0,4,0,35,0,0,0,7,0,0,0,7,0,9,3,0,3,0,0,0,0,3,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,8,0,5,11,27,13,11,23,148,21,223,8,121,14,578,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,8,0,26,0,0,0,6,0,3,0,5,0,18,0,0,4,10,0,5,0,7,0,30,0,5,41,10,7,3,0,3,0,64,3,3,46,4,0,0,0,3,0,63,0,0,13,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,6,7,111,45,8,15,6,31,0,231
11001,0,7,3,19,4,32,0,24,0,93,8,32,22,143,26,267,17,124,5,642,4,7,5,38,10,59,6,24,0,157,3,0,6,20,4,14,3,3,0,51,0,0,3,3,6,4,0,0,0,22,0,5,5,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,6,5,20,9,13,3,5,11,61,15,57,55,243,55,392,27,187,15,1045,0,0,0,6,0,0,0,5,0,9,0,0,3,14,5,18,5,6,0,51,0,3,0,9,3,5,0,6,0,35,0,9,3,21,4,11,0,5,0,50,3,12,30,13,13,12,0,6,0,87,3,3,18,3,0,4,0,3,0,32,0,3,13,3,3,3,0,0,0,24,3,0,6,3,3,3,0,0,0,19,0,0,0,3,0,0,0,3,0,4,13,34,66,71,36,52,9,30,0,309
11002,0,0,0,4,0,15,0,9,0,29,3,8,9,32,10,157,6,92,0,316,4,4,3,12,0,12,0,7,0,39,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,7,20,5,14,22,55,15,198,6,116,7,440,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,5,0,8,0,21,0,3,0,7,0,11,0,3,0,22,0,3,4,13,3,3,0,6,0,25,0,12,31,8,6,0,0,0,0,57,0,3,18,4,0,0,0,0,0,28,3,0,10,0,4,0,0,0,0,17,3,0,3,0,0,0,0,3,0,14,0,0,0,0,0,3,0,0,0,6,11,23,68,32,18,24,0,17,3,193
11003,4,0,3,3,0,3,0,3,0,15,0,11,12,19,8,115,0,35,0,204,0,0,0,7,3,16,0,7,0,32,0,0,0,0,0,0,0,3,0,9,0,0,4,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,4,0,3,10,16,10,15,23,40,18,140,3,55,10,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,6,6,0,4,0,4,0,21,0,0,0,6,10,4,0,0,0,15,0,4,23,9,0,3,0,0,0,42,3,0,13,5,0,0,0,0,0,24,3,3,8,0,0,6,0,0,0,23,0,0,9,3,0,0,4,0,0,16,0,0,3,0,0,0,0,0,0,4,9,10,60,21,13,20,7,7,0,148
11004,0,7,3,20,3,40,9,11,0,92,0,10,23,124,19,441,15,210,10,857,0,0,3,23,11,48,3,23,0,114,0,0,3,5,3,12,0,5,0,31,0,7,4,6,3,3,0,0,0,22,0,3,14,0,0,3,0,4,0,23,0,3,0,4,0,3,0,3,0,10,0,0,3,0,0,3,0,0,0,8,0,0,0,7,0,10,0,6,13,38,10,33,56,200,36,560,30,268,26,1210,0,3,0,3,0,0,0,0,0,14,0,3,3,22,0,14,0,10,0,47,0,0,0,17,6,14,0,10,0,54,3,9,6,10,5,32,0,11,0,74,3,9,67,20,19,9,0,9,0,136,3,12,68,6,12,11,0,8,0,116,6,4,22,3,3,11,0,4,0,51,5,4,25,0,0,3,0,3,0,41,0,0,3,0,0,0,0,0,0,7,26,47,197,95,42,83,8,47,5,540
11101,0,3,0,39,3,63,4,39,4,157,10,80,30,443,60,1125,48,475,5,2275,12,13,11,135,26,255,19,67,0,547,8,8,12,59,3,73,3,20,0,190,7,3,13,16,7,10,0,3,0,55,0,4,10,6,4,0,0,0,0,23,0,0,13,3,3,0,0,0,0,21,0,0,3,5,0,0,0,0,0,9,0,0,0,15,3,18,0,11,12,55,37,110,82,719,107,1549,76,618,25,3335,0,0,10,3,0,3,0,0,0,17,0,7,0,36,7,67,5,20,4,140,5,3,10,26,8,55,3,14,0,124,8,13,15,43,3,36,5,8,0,132,13,20,133,35,24,23,3,8,0,248,4,9,124,14,7,3,0,3,0,179,8,3,40,9,3,0,0,3,0,61,0,10,11,10,0,0,0,0,0,37,0,0,0,4,3,0,0,0,0,7,37,58,338,174,52,188,15,56,13,939
11102,0,3,0,11,3,15,0,31,0,58,7,16,19,108,22,223,21,167,0,579,0,7,0,41,9,53,9,30,0,141,3,0,0,10,3,15,0,12,0,51,0,0,3,5,0,0,0,3,0,12,0,0,8,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,7,0,3,3,27,7,28,36,182,36,314,35,240,5,886,0,0,0,4,0,0,0,0,0,10,0,4,3,13,0,14,0,8,0,50,0,0,0,10,0,10,0,6,0,34,0,6,6,23,3,11,3,6,0,44,3,5,37,22,0,3,0,3,0,75,3,3,41,13,10,3,0,3,0,69,5,0,17,0,3,3,0,0,0,27,0,0,15,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,7,7,5,14,122,86,19,46,4,33,7,335
11103,3,16,7,69,12,109,4,59,0,288,25,252,78,871,201,1299,79,676,21,3506,17,56,38,331,62,256,21,104,5,887,9,28,24,138,24,87,12,36,3,358,3,19,24,32,16,15,0,7,0,122,3,21,13,12,9,0,0,0,0,70,0,3,15,7,0,0,0,0,0,32,6,9,3,3,3,3,0,3,0,32,3,18,3,36,6,27,5,13,22,141,73,428,206,1502,340,1814,122,894,54,5433,0,3,8,13,3,8,0,4,0,38,3,21,11,82,17,83,12,42,0,257,3,27,17,64,20,53,0,42,0,227,7,20,33,50,27,35,7,18,0,200,12,44,187,46,70,24,3,13,0,392,12,51,211,27,36,15,4,4,3,364,3,19,73,15,13,0,0,0,0,124,7,11,22,3,5,6,0,0,3,63,0,0,7,3,3,0,0,0,4,25,46,191,562,311,197,219,30,130,10,1697
11201,0,0,3,16,3,36,0,12,0,67,10,11,13,168,32,464,22,238,3,959,3,0,3,49,3,55,0,25,0,132,0,6,0,20,6,13,0,6,0,55,3,0,3,6,5,3,0,0,0,22,0,0,3,4,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,11,0,9,6,34,12,21,31,263,50,583,25,292,9,1292,0,0,6,4,0,4,0,0,0,12,0,0,5,18,5,14,0,11,3,55,0,4,10,8,3,19,0,7,0,56,0,0,14,13,3,12,0,3,0,49,3,3,72,14,10,11,0,3,0,109,3,0,38,4,3,3,4,4,0,62,0,3,11,3,0,0,0,0,0,26,0,0,12,0,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,4,8,14,166,67,27,65,3,32,8,391
11202,0,3,0,5,3,22,0,11,3,51,13,14,14,146,23,452,16,236,5,915,3,3,8,31,3,54,3,44,0,150,3,3,0,17,3,18,0,7,0,49,4,7,10,3,3,4,0,3,0,28,0,3,6,0,0,0,0,0,0,16,0,3,3,5,3,0,0,0,0,15,0,0,4,0,0,0,0,0,0,4,3,0,0,5,0,6,0,6,13,40,25,33,47,212,41,563,20,303,21,1267,0,0,3,0,3,0,0,0,0,7,0,4,0,16,3,20,7,13,0,66,0,4,5,12,8,14,0,7,0,43,0,11,14,12,8,12,0,8,0,58,3,23,60,10,23,6,0,7,0,138,4,9,34,4,5,3,0,7,0,58,0,3,20,0,0,3,0,4,0,35,0,0,3,3,0,0,0,0,0,12,0,0,3,3,0,0,0,0,3,10,14,49,144,64,53,54,9,47,3,430
11203,0,0,7,11,0,30,0,14,0,63,4,7,16,191,42,532,18,259,8,1076,3,4,9,43,8,83,7,28,3,194,0,3,5,24,7,26,0,11,0,83,3,0,10,4,3,4,0,0,0,18,3,3,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,11,0,3,0,6,0,20,0,5,22,53,16,23,49,279,67,699,27,323,35,1515,0,3,5,3,0,3,0,3,0,11,0,3,10,18,7,20,0,9,0,62,0,3,3,20,4,29,0,20,0,79,0,6,14,21,3,12,4,3,0,62,0,9,42,15,7,7,0,4,0,85,3,5,35,4,3,3,0,0,0,50,4,0,22,3,3,0,0,0,0,32,0,0,10,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,4,9,25,139,79,25,75,5,42,0,408
11301,3,0,0,8,4,36,3,3,3,59,0,5,21,55,5,282,0,100,4,479,3,3,0,7,0,31,3,23,0,64,0,0,0,3,0,3,0,8,0,16,0,0,3,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,7,0,0,3,4,0,5,0,3,7,25,11,11,35,81,17,361,6,135,13,675,0,0,0,0,0,0,0,3,0,7,0,0,0,10,0,5,0,9,0,23,0,3,3,11,4,3,3,10,0,31,0,0,3,14,4,0,0,9,0,26,0,12,51,8,7,3,0,4,0,88,3,6,33,7,7,3,4,6,0,70,3,4,17,0,4,0,0,7,0,32,4,3,7,0,0,0,0,4,0,19,0,0,4,0,3,0,0,0,0,14,11,31,125,39,28,15,6,47,0,306
11302,0,0,0,3,0,8,0,0,0,12,0,0,4,23,0,61,0,37,0,129,0,0,0,4,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,16,26,0,72,0,47,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,3,3,3,0,5,0,11,0,0,0,3,0,0,0,0,0,6,0,6,10,8,3,3,0,0,0,30,0,0,20,0,0,0,0,0,0,25,0,0,3,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,42,23,7,4,5,13,0,98
11303,3,4,5,21,7,41,0,22,0,102,13,28,24,336,28,711,23,268,14,1453,6,7,9,88,11,106,0,34,0,261,0,4,0,44,3,24,0,15,0,101,0,11,31,15,9,9,0,0,3,76,0,0,56,11,3,3,0,4,0,79,4,3,30,5,3,3,0,0,0,48,3,3,12,53,0,4,0,3,3,86,7,12,0,32,0,32,3,18,6,101,37,74,176,604,66,924,33,363,28,2302,0,3,0,3,0,3,0,0,0,6,0,3,3,28,6,24,0,11,0,79,0,4,0,23,9,19,3,9,0,74,0,6,0,36,12,6,0,8,0,67,9,40,128,24,21,22,0,6,0,252,3,9,117,19,13,9,0,6,3,181,3,5,47,10,5,0,0,0,0,83,7,8,22,5,3,4,0,3,0,55,0,0,5,0,0,0,0,3,4,10,22,77,324,157,70,88,3,53,10,808
11401,0,0,4,22,0,37,0,25,0,94,13,22,17,208,28,583,17,237,3,1126,5,4,5,45,3,64,7,32,0,165,0,3,0,13,4,13,0,4,0,47,0,0,10,11,3,0,0,3,0,27,3,0,7,4,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,6,3,17,0,8,10,50,19,37,51,320,45,726,26,308,20,1546,0,0,9,6,0,4,0,0,0,19,3,0,3,26,4,20,4,12,0,74,0,3,8,22,0,19,0,13,0,63,0,10,12,11,0,7,0,3,0,48,3,8,91,18,14,9,0,4,0,155,5,5,71,15,9,3,0,0,0,108,0,3,36,3,4,0,0,5,0,54,6,0,26,3,0,0,0,0,0,32,0,3,9,0,0,0,0,0,4,17,15,36,262,102,40,72,4,44,3,578
11402,0,0,0,10,0,32,0,9,0,61,0,12,7,166,11,319,3,204,5,728,0,6,8,30,0,46,0,25,0,119,3,0,0,21,0,6,0,12,0,44,0,0,3,6,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,8,0,4,5,18,12,23,22,244,17,416,6,252,8,1003,0,0,0,4,0,0,0,0,0,9,0,4,0,12,4,10,0,17,3,42,0,0,3,21,0,17,0,3,0,45,3,6,5,13,0,8,0,5,0,42,0,10,38,15,7,8,0,3,0,78,4,0,48,14,7,0,0,0,0,74,0,4,16,3,0,4,0,0,0,39,3,3,13,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,3,6,8,27,135,82,19,44,8,31,3,355
11501,0,5,3,46,11,108,4,20,0,193,27,265,51,723,197,1119,55,396,14,2844,24,75,28,228,76,337,15,126,9,916,11,17,10,76,16,80,7,15,0,236,3,19,3,15,15,12,0,0,4,74,5,8,19,11,11,4,0,0,3,58,0,0,0,5,3,0,0,0,0,20,4,4,3,0,5,0,0,0,0,20,0,5,3,14,3,24,0,11,24,74,77,401,124,1112,334,1682,81,568,50,4433,0,0,3,3,0,3,0,3,0,11,3,13,8,42,11,59,4,9,0,142,7,21,20,41,12,49,3,29,3,180,6,19,24,35,16,32,0,7,3,138,11,21,85,39,11,28,0,3,4,205,10,21,99,27,25,10,0,3,3,194,0,20,45,6,3,8,0,0,0,83,9,11,37,6,4,3,0,0,0,64,0,3,7,3,6,4,0,0,0,29,42,110,318,206,84,196,8,55,17,1047
11502,0,0,0,13,3,11,0,12,0,42,10,25,24,150,22,186,7,155,3,583,5,9,6,22,7,41,0,28,3,127,3,0,0,23,9,18,0,9,0,60,0,0,4,3,0,4,0,0,0,16,0,0,3,3,3,0,0,0,0,6,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,6,20,40,51,213,43,256,9,202,14,850,0,0,0,0,0,0,0,0,0,5,3,0,12,3,0,8,3,9,0,39,0,0,3,7,3,7,0,3,0,33,0,3,16,4,0,4,0,9,4,35,0,0,25,6,3,0,0,3,0,40,3,3,45,14,5,0,0,3,0,70,0,3,17,0,0,0,0,0,0,28,0,3,12,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,6,10,125,48,8,25,4,28,3,259
11503,0,0,0,0,3,0,0,0,0,4,0,4,10,30,8,27,4,29,3,119,0,0,0,5,0,8,0,8,0,28,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,8,22,53,12,41,4,41,3,177,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,20,0,0,21,3,0,0,0,3,0,23,0,0,5,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,5,0,3,0,90
