SA3_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
10304,0,12,12,4,0,0,0,23,3,0,0,0,0,3,249,15,26,10,7,302,28,0,0,0,3,34,12,6,0,0,0,14,46,0,3,0,0,46,134,9,18,0,0,162,177,9,16,9,10,226,10610,426,828,321,149,12333,18191,1212,1812,582,273,22081,33,0,0,0,0,41,53,8,17,3,0,81,10,0,0,0,0,7,4,0,0,0,0,4,33,0,0,0,3,32,6,0,0,0,0,6,33,5,14,4,0,52,0,0,3,0,0,3,18,4,4,0,0,32,232,15,3,0,3,253,11,0,0,0,0,11,12,0,0,0,0,16,3,0,0,0,0,4,25,3,3,0,0,33,16,4,5,0,3,29,11,0,0,0,0,13,40,0,4,3,0,50,4,0,0,0,0,4,21,3,6,0,0,33,3,0,3,0,0,9,16,4,5,0,0,33,255,15,32,6,3,315,17,0,3,0,0,20
10401,0,3,6,0,3,0,0,15,0,0,0,0,0,0,157,22,25,5,7,211,13,0,10,0,0,22,5,0,3,0,0,12,4,0,0,0,0,6,70,4,8,9,3,89,149,4,22,7,13,193,6753,320,727,235,126,8163,11553,759,1540,433,229,14504,15,0,3,0,0,19,14,9,7,3,0,32,0,0,0,0,0,0,9,0,0,0,0,6,11,3,0,0,0,11,0,0,0,0,0,0,27,0,3,0,0,36,3,0,0,0,0,3,11,9,5,0,0,23,42,7,5,3,0,69,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,3,0,0,13,8,0,3,0,0,12,4,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,15,0,0,3,0,18,3,0,0,0,0,6,24,9,4,3,0,40,150,14,31,8,8,198,3,0,0,0,0,4
10402,0,9,32,0,11,0,4,46,3,0,0,0,0,4,520,24,87,10,11,651,57,0,3,0,0,70,22,0,5,0,0,22,10,0,0,0,0,12,380,23,46,7,6,469,224,8,32,4,10,281,14301,606,1414,381,200,16903,22000,1518,2668,586,310,27082,78,5,7,3,0,89,54,13,9,3,0,81,7,0,0,0,0,3,7,5,4,0,0,14,32,8,3,0,0,46,0,0,0,0,0,0,95,19,25,8,3,148,3,0,0,0,0,4,28,3,9,0,0,41,422,44,94,77,10,646,14,0,3,3,0,18,11,0,0,0,0,8,3,0,3,0,0,7,74,8,10,0,3,98,30,3,8,0,0,37,29,0,3,0,0,35,29,3,0,3,0,42,7,0,0,0,0,8,38,5,8,0,0,51,6,0,3,0,0,10,66,3,4,3,0,79,461,46,87,12,6,604,12,3,4,0,0,15
10501,0,6,4,0,0,0,0,4,0,0,0,0,0,0,64,4,10,4,0,81,7,0,0,0,0,7,0,0,0,0,0,5,4,0,0,0,0,4,58,3,3,0,0,64,101,6,12,13,10,145,3388,141,385,321,83,4319,6135,444,1086,667,183,8516,5,0,0,0,0,7,11,0,9,4,0,25,0,0,0,0,0,3,5,0,0,0,0,5,18,0,0,0,0,17,0,0,0,0,0,0,21,0,5,3,0,30,0,0,0,0,0,0,4,0,0,0,0,6,48,3,0,0,0,48,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,26,3,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,3,9,0,0,3,0,15,128,3,11,0,3,146,12,5,0,0,0,22
10502,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,4,0,39,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,3,0,29,79,6,6,3,5,100,3293,128,222,107,66,3813,6045,301,519,191,121,7182,9,0,0,0,0,9,6,0,6,0,0,13,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,13,4,0,0,0,21,0,0,0,0,0,5,0,0,0,0,0,0,31,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,4,57,0,7,0,0,67,0,0,0,0,0,0
10503,0,49,9,0,0,3,0,18,0,0,0,0,0,0,166,12,7,15,5,199,15,3,0,0,0,23,18,0,3,0,0,25,27,0,0,0,0,31,166,9,15,3,3,193,233,7,26,17,25,303,11945,486,1078,462,166,14134,19910,1378,2726,982,354,25345,25,3,0,0,0,30,77,19,11,9,0,113,0,0,0,0,0,0,11,4,0,0,0,19,30,0,6,0,0,39,3,0,0,0,0,3,38,4,18,0,0,63,6,0,0,0,0,5,12,0,10,0,0,24,262,18,8,0,11,293,14,0,0,0,0,19,22,3,0,0,0,26,5,0,0,0,0,8,20,0,3,3,0,33,5,3,4,0,0,19,9,0,0,0,0,9,34,3,0,0,0,41,3,3,6,0,0,17,21,5,5,0,0,32,8,0,0,0,0,5,25,4,8,3,0,31,242,20,23,5,0,289,23,0,3,0,0,32
10601,0,16,24,0,6,4,4,39,3,0,0,0,0,4,246,26,43,12,8,334,32,0,0,0,0,36,10,0,0,0,0,12,7,0,0,0,0,12,86,8,16,3,0,112,211,13,20,17,12,279,12289,557,841,355,160,14196,25311,1340,1612,563,294,29122,30,6,4,3,0,41,48,11,25,3,3,91,10,0,0,0,0,11,6,3,0,0,0,5,23,3,0,0,0,30,3,0,0,0,0,3,44,3,5,0,0,53,3,0,0,0,0,8,11,0,5,0,0,20,78,19,4,8,3,109,7,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,4,31,7,0,0,0,41,9,3,5,0,0,21,4,0,3,0,0,4,9,0,0,0,0,17,3,0,0,0,0,8,40,4,6,0,0,47,3,3,0,0,0,12,29,4,14,0,0,49,506,28,39,17,10,597,14,7,3,0,0,20
10602,0,11,13,0,3,0,0,22,0,0,0,0,0,0,277,11,31,8,7,339,31,0,0,0,0,36,11,0,5,4,0,24,21,0,0,3,0,28,103,18,11,0,0,135,142,3,11,6,3,158,12442,483,763,207,119,14012,20490,1314,1327,271,185,23590,47,0,4,0,0,53,71,5,22,8,0,110,7,0,0,0,0,8,3,3,3,0,0,12,21,0,0,0,0,21,3,0,0,0,0,4,41,11,7,3,0,55,5,0,0,0,0,8,14,5,7,0,0,25,133,36,15,0,0,186,19,0,0,0,0,16,9,0,0,0,0,6,8,0,0,0,0,4,31,3,0,0,0,37,13,0,3,0,0,17,3,0,0,0,0,10,24,6,4,0,0,35,3,0,0,0,0,5,36,3,7,3,0,42,4,0,0,0,0,4,20,3,3,0,0,31,272,29,25,7,3,334,13,7,3,0,0,25
10603,0,4,23,4,5,0,0,32,0,0,0,0,0,4,308,25,70,13,0,413,42,0,3,3,0,51,8,0,5,0,0,20,10,0,0,0,0,10,129,9,15,7,3,156,143,9,27,4,11,195,9496,511,848,200,115,11158,19737,1281,1494,315,219,23055,48,6,6,0,0,63,49,11,13,0,0,77,10,0,0,0,0,9,3,4,0,0,0,9,19,3,0,0,0,24,7,0,4,3,0,13,62,7,13,0,0,80,9,3,3,0,0,11,18,0,6,0,0,25,95,10,0,0,0,107,15,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,39,3,4,0,0,42,14,0,3,0,0,19,16,0,0,0,0,18,19,6,3,0,0,26,6,0,4,0,0,13,54,11,6,3,0,76,11,0,0,3,0,11,30,7,6,0,0,45,382,33,36,10,0,460,10,3,5,0,0,14
10604,0,4,8,0,3,0,0,7,0,0,0,0,0,0,117,7,18,3,0,152,13,0,0,0,0,15,10,0,0,0,0,11,11,0,0,0,0,11,59,0,6,0,0,68,111,4,9,10,5,141,5250,181,411,203,79,6123,10901,468,851,348,148,12715,18,3,0,0,0,17,32,11,11,4,0,56,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,20,3,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,12,74,4,7,0,3,86,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,71,4,5,4,3,83,3,0,0,0,0,3,3,0,0,3,0,3,9,0,0,0,0,13,6,0,3,0,0,9,5,0,3,0,0,14,3,0,0,0,0,4,11,0,0,0,0,10,262,22,16,8,5,309,6,3,0,0,0,10
10701,0,6,22,0,3,0,0,29,12,0,0,0,0,12,464,25,32,10,7,537,26,0,3,3,0,28,22,9,3,0,0,36,5,0,3,0,0,5,320,17,39,9,3,381,140,0,9,7,9,164,9392,328,575,149,104,10547,19501,983,1037,173,179,21882,33,0,3,0,0,39,147,14,23,3,0,189,49,3,4,0,0,60,22,3,5,0,0,31,38,0,0,0,0,36,443,35,31,4,4,516,88,3,11,0,0,101,27,0,10,0,3,41,13,6,0,0,0,21,126,14,9,7,0,155,16,3,0,0,0,20,15,0,4,0,0,24,5,0,4,0,0,8,30,3,3,0,0,44,131,18,11,3,0,169,7,0,0,0,0,7,29,5,4,0,0,39,49,18,11,0,0,82,34,0,3,0,0,42,42,3,4,3,0,53,27,3,3,3,0,42,330,14,18,4,3,361,22,3,0,0,0,26
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,56,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
