SA3_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
11101,14,6,21,24,100,111,41,42,4,362,0,3,6,8,28,45,20,29,0,152,0,0,3,3,12,13,8,15,0,55,0,0,0,3,7,6,8,10,0,26,0,0,0,0,0,3,0,7,0,20,0,0,0,0,0,0,0,6,0,10,3,12,3,10,16,4,3,0,8,64,153,1050,546,548,698,586,194,181,67,4015,0,3,0,0,0,3,0,3,6,16,3,12,0,0,0,0,0,0,6,23,0,0,0,5,0,0,0,3,8,14,0,3,3,0,0,0,0,0,8,22,3,4,3,0,3,0,0,0,20,40,3,7,4,13,3,0,0,3,16,52,4,4,6,3,11,10,0,3,17,55,0,0,4,3,17,13,3,0,11,57,6,3,3,0,12,14,9,6,6,58,0,0,0,0,7,13,5,3,3,34,0,0,0,0,11,6,0,9,6,25,4,0,0,0,3,3,0,3,0,16
11102,10,7,7,11,47,49,26,24,5,189,3,0,3,4,17,17,4,16,0,69,0,0,0,0,14,12,8,8,0,41,4,0,0,0,7,3,3,11,0,31,0,0,0,0,0,3,5,8,0,12,0,0,0,0,0,0,0,8,0,13,3,4,0,4,7,3,0,0,0,28,97,453,263,260,332,247,90,133,23,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,3,4,13,0,4,0,0,3,0,0,0,10,14,0,3,7,3,0,3,0,0,4,21,0,4,0,4,3,9,0,0,7,28,0,0,0,0,7,3,0,4,8,27,0,0,0,4,7,4,3,0,5,26,0,0,0,0,8,6,0,4,7,27,0,0,0,0,4,0,4,3,0,11,3,0,0,0,0,3,0,0,0,12
11103,28,20,24,65,191,295,108,128,9,882,13,12,12,20,92,128,78,98,4,462,12,0,5,11,30,64,40,70,0,243,6,3,0,9,19,27,24,43,3,146,10,0,0,3,11,25,28,52,3,143,3,6,4,4,0,11,0,12,3,40,7,32,12,14,23,13,11,11,19,138,317,1766,1117,1153,1476,1359,550,622,155,8519,0,0,0,0,4,3,0,5,20,39,0,13,3,0,0,3,0,0,24,49,10,10,3,0,0,0,0,3,21,54,4,11,4,6,0,4,0,3,23,57,6,5,8,7,0,5,0,0,30,68,4,10,11,11,8,9,0,3,31,84,4,9,6,9,24,17,4,13,31,121,9,4,5,18,47,29,9,10,23,143,11,6,3,14,49,43,11,24,15,182,8,0,6,7,33,27,13,11,13,129,0,0,0,3,18,39,15,17,14,104,3,0,0,3,16,17,9,20,3,67
11201,3,9,3,30,49,41,21,30,0,187,0,7,5,4,11,21,10,13,3,74,0,3,9,3,4,9,4,7,0,39,0,3,0,0,3,3,0,5,0,17,0,3,3,3,3,3,0,7,3,30,0,3,0,4,3,0,0,4,0,16,3,17,3,3,4,3,0,0,10,56,92,852,507,498,492,316,124,166,78,3127,3,8,0,0,0,0,0,0,10,20,3,8,0,0,0,0,0,0,6,21,0,4,0,0,0,0,0,0,21,28,0,0,0,0,0,3,0,3,25,30,5,7,11,3,3,0,0,0,11,33,6,10,7,4,3,5,0,8,17,57,0,6,4,7,13,3,0,3,20,52,0,6,0,3,11,8,0,3,9,41,0,4,0,0,3,8,3,7,9,31,0,3,0,3,4,3,0,3,3,15,0,0,0,3,3,3,4,5,0,16,0,0,0,0,0,0,0,0,0,7
11202,14,7,12,75,83,100,33,38,3,364,4,0,5,10,16,28,12,26,0,107,3,0,0,3,9,9,3,14,3,43,0,0,0,3,3,0,0,9,0,16,0,0,0,0,0,3,3,3,0,17,0,0,0,0,0,0,0,0,0,7,3,11,4,11,6,3,0,3,13,59,150,722,496,686,744,583,183,217,91,3874,3,0,0,0,0,0,0,0,12,24,0,5,0,0,0,0,0,0,11,22,4,5,6,3,0,0,0,0,14,34,7,8,0,4,3,0,0,0,14,33,3,3,0,4,0,0,0,0,15,33,9,3,3,3,3,0,0,0,17,46,0,3,0,5,9,12,0,0,26,58,3,0,6,9,12,8,3,3,7,52,0,0,0,3,9,5,3,3,5,32,0,3,0,0,5,7,3,6,0,23,0,0,0,0,5,11,0,0,3,19,0,0,0,0,0,0,0,0,0,10
11203,7,8,3,12,68,49,32,28,0,209,5,5,6,3,18,11,18,24,0,95,3,0,0,4,6,7,3,11,0,46,3,0,0,0,0,9,3,9,0,18,0,0,0,3,0,4,0,12,0,22,3,0,0,3,0,0,0,0,0,12,0,15,3,8,7,7,3,0,15,61,101,803,464,476,516,308,142,167,71,3051,0,4,0,0,0,0,0,4,12,18,0,8,0,0,0,0,0,0,19,32,0,11,4,0,0,0,0,0,8,30,0,7,4,0,0,0,0,0,14,28,3,3,9,7,0,0,0,0,15,35,3,7,4,8,3,0,0,0,16,41,4,4,3,8,8,13,3,3,11,55,3,3,3,3,12,10,0,4,15,51,3,0,0,0,13,14,10,11,5,54,0,0,0,3,6,3,6,9,0,24,3,0,0,0,3,3,0,3,3,18,0,0,0,3,0,3,0,0,0,8
11301,21,6,11,17,97,170,50,64,7,439,3,3,6,6,45,55,25,47,3,194,0,0,0,0,9,28,14,20,0,69,0,0,0,3,6,14,7,15,0,40,0,3,3,0,3,9,7,12,4,32,0,0,4,0,3,0,0,6,0,16,11,10,11,13,15,22,7,3,23,103,139,444,340,407,921,904,254,335,93,3848,7,0,0,0,0,4,0,0,4,14,0,4,0,0,0,0,0,0,3,8,4,5,5,0,0,0,0,0,14,29,0,0,0,0,0,0,0,0,7,7,3,3,3,3,0,0,0,0,10,31,7,3,0,3,5,3,0,3,11,27,0,8,3,3,10,7,0,7,10,40,6,0,3,0,7,11,3,4,15,51,3,3,0,0,12,11,3,7,9,45,3,0,0,0,3,12,3,0,7,26,0,0,0,0,0,9,4,0,5,15,0,0,0,0,3,0,0,4,0,10
11302,0,7,3,7,21,10,13,16,0,83,3,0,3,0,10,8,3,9,0,37,0,0,0,0,0,3,3,4,0,15,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,6,0,3,4,0,0,3,19,34,182,120,110,176,112,61,82,19,881,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,3,3,0,0,4,3,0,0,0,0,8,12,0,0,0,0,0,3,0,0,0,9,0,0,0,3,3,0,0,0,3,11,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0
11303,9,14,8,36,129,158,68,51,6,476,0,0,4,11,49,32,29,30,5,164,3,7,0,7,9,16,7,19,0,68,0,0,0,0,8,9,3,10,0,28,0,0,0,0,0,4,0,7,0,19,0,3,0,3,3,7,0,4,0,21,6,14,9,10,12,12,6,9,7,85,135,838,516,603,955,768,309,307,124,4550,4,0,0,0,3,0,0,0,13,25,0,3,0,0,0,0,0,0,8,17,0,5,4,0,0,3,0,0,11,26,4,6,3,0,0,3,0,0,13,35,3,3,8,3,3,0,0,3,10,35,0,4,3,4,7,9,0,3,11,46,5,3,6,3,13,7,7,8,15,60,5,6,0,8,18,14,3,6,15,78,5,0,0,3,9,7,4,10,8,51,4,0,0,0,5,7,8,10,3,42,0,0,0,0,5,8,4,8,0,24,0,0,0,0,0,9,4,7,3,21
11401,10,7,13,29,62,65,42,33,3,259,4,11,3,9,13,24,12,30,4,101,3,0,0,3,6,7,19,24,0,68,0,4,0,0,0,4,17,21,0,51,0,0,0,0,3,0,6,23,0,33,0,0,3,0,0,0,0,10,0,16,4,11,6,9,10,8,3,5,10,66,146,949,529,448,521,372,223,250,85,3515,5,0,0,0,3,0,0,3,10,17,0,9,3,0,0,0,0,0,10,18,4,9,3,0,0,0,0,0,12,23,5,5,3,0,3,0,0,4,25,46,0,12,3,0,3,3,0,6,12,34,0,4,6,10,4,3,0,10,19,62,4,4,3,9,8,3,0,4,7,53,0,3,0,4,12,14,3,4,12,58,0,5,0,0,13,15,3,8,7,52,0,0,0,5,5,0,3,7,5,27,0,0,0,0,7,6,0,6,6,24,0,0,0,0,4,6,3,7,0,19
11402,11,7,9,19,44,42,37,23,0,189,0,0,3,6,18,24,6,17,0,67,0,0,0,0,5,9,9,13,0,37,0,0,0,0,5,3,3,7,0,21,0,0,0,0,0,4,3,10,0,23,0,0,0,0,0,3,0,0,0,7,3,5,7,3,8,3,0,0,4,35,61,494,298,234,323,237,128,148,27,1951,3,3,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,13,3,3,0,3,0,0,0,0,0,10,4,4,3,0,0,3,0,0,7,22,0,0,0,4,0,0,0,0,8,20,0,3,3,0,0,0,0,0,5,18,0,4,6,0,4,3,0,3,4,21,5,3,4,3,7,7,0,3,6,38,0,0,3,0,3,6,0,5,7,30,0,0,0,0,3,0,0,3,3,14,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4
11501,4,4,8,19,90,97,35,35,3,301,4,5,7,10,29,37,14,35,0,139,0,6,3,9,17,27,8,36,3,103,0,0,0,0,9,11,14,19,0,59,0,0,3,4,0,8,8,29,0,54,0,0,3,0,0,7,3,9,0,20,0,4,3,0,6,9,0,4,11,38,72,801,525,358,588,441,157,233,64,3233,0,3,3,0,3,7,3,0,14,36,0,10,0,0,0,0,0,0,8,20,3,7,3,3,0,3,0,0,11,36,6,6,6,4,4,3,0,4,12,41,0,9,5,5,0,7,0,3,14,48,5,9,5,11,5,10,0,3,21,72,3,3,7,8,10,7,4,3,23,68,3,7,3,9,19,18,8,4,25,100,3,5,4,10,30,23,9,11,32,126,0,0,0,6,9,16,9,14,4,68,3,3,0,3,6,20,6,10,7,56,0,3,0,3,8,12,0,7,9,41
11502,3,7,4,7,9,28,11,17,0,91,0,0,0,8,8,6,3,5,0,34,0,0,4,3,3,3,5,14,0,30,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,3,7,3,5,0,0,0,14,38,298,154,134,193,131,58,62,21,1090,0,0,0,0,0,0,0,4,3,9,0,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,9,0,0,0,0,3,0,0,0,3,8,3,0,0,4,3,5,0,3,5,18,0,0,0,0,5,5,0,3,4,26,0,0,3,3,3,4,6,0,3,20,0,0,0,0,3,0,0,3,4,12,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,5
11503,3,0,4,3,10,21,6,17,3,59,0,0,3,0,0,3,3,10,0,24,0,0,0,0,0,10,4,5,0,14,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,3,15,11,115,77,56,77,87,30,67,6,544,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,6,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6
11504,0,3,6,9,19,38,16,23,4,121,0,3,0,5,6,9,9,26,3,72,0,4,0,0,4,9,10,23,0,50,0,0,0,0,0,4,3,18,0,28,0,0,0,0,0,6,3,8,0,14,0,0,0,0,0,0,0,3,0,3,0,3,0,0,4,0,0,3,6,21,47,315,210,218,183,150,80,132,31,1378,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,3,8,0,0,4,0,3,0,0,0,3,14,0,0,0,0,4,3,3,0,10,23,0,3,0,3,3,3,0,0,3,18,0,0,0,0,7,7,0,3,5,25,0,0,0,0,3,6,0,3,0,15,0,0,0,0,0,9,0,8,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,10
11601,11,12,10,24,171,131,78,64,7,511,9,6,13,11,49,79,34,52,8,258,3,4,5,10,27,44,21,41,4,158,0,4,3,0,7,19,12,35,3,84,3,3,8,4,9,10,9,33,0,75,0,3,0,0,3,0,0,5,0,16,4,12,9,3,20,18,3,4,3,85,137,787,680,535,1229,733,296,348,100,4846,3,4,0,0,3,8,0,3,17,34,4,13,3,0,6,0,0,0,8,36,0,12,8,0,0,3,0,0,18,46,0,6,17,0,0,0,0,0,6,30,3,5,4,7,5,3,0,0,19,44,4,4,7,0,5,12,5,6,20,60,0,4,6,6,21,16,4,6,29,92,3,3,3,5,22,40,3,10,30,128,3,3,3,4,44,18,7,11,27,114,5,0,0,3,14,20,4,10,7,65,3,0,0,3,8,20,9,4,10,54,0,0,0,0,3,6,5,8,0,29
11602,0,7,9,17,29,37,18,25,9,158,0,0,4,4,15,13,12,24,0,76,3,0,0,3,0,11,6,16,0,41,0,0,0,0,3,13,0,11,0,26,0,0,0,3,0,0,3,11,0,14,0,0,0,0,0,0,0,5,0,14,0,3,7,0,0,0,0,0,3,17,32,371,201,181,224,175,79,137,27,1428,3,0,0,0,0,0,0,0,6,17,0,10,0,0,0,0,0,0,3,9,0,4,3,0,0,0,0,0,4,11,0,3,3,0,0,0,0,0,4,11,0,0,4,0,0,0,0,0,3,15,0,0,9,3,3,0,0,0,0,16,0,3,0,3,8,0,0,0,8,27,0,0,0,0,8,7,0,6,9,33,0,0,0,3,4,0,6,3,3,21,0,0,0,0,0,9,0,3,8,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,7
11603,13,18,30,46,165,180,74,95,12,634,4,7,10,13,67,112,48,63,12,327,3,0,6,5,53,55,44,43,0,211,4,0,0,3,24,23,19,28,3,104,3,0,0,3,24,23,18,28,0,101,0,3,0,0,3,0,0,10,0,21,0,9,10,3,25,11,4,7,19,95,129,758,531,601,1161,890,318,396,143,4917,3,3,3,0,3,3,0,0,21,39,3,8,0,0,0,0,0,0,3,20,3,5,0,3,0,0,0,0,23,41,3,3,7,0,0,0,0,0,25,45,0,3,8,6,5,3,0,0,24,48,3,5,12,4,11,3,3,0,28,67,0,3,4,3,23,11,0,0,27,82,3,0,3,10,40,28,13,5,29,129,5,3,0,3,40,44,12,16,20,135,0,3,0,0,22,24,8,16,13,77,0,0,0,0,13,10,14,15,9,66,0,0,0,0,3,10,6,6,4,34
11701,12,11,19,50,177,170,102,81,11,638,8,7,10,17,78,91,56,57,0,331,5,0,6,10,40,66,36,46,4,207,4,3,0,6,33,36,33,43,0,166,24,0,14,17,87,88,68,48,3,347,0,0,3,4,0,7,3,5,0,27,3,3,11,6,20,15,10,6,6,79,148,556,823,653,1173,908,437,371,106,5178,3,3,5,0,3,0,0,0,21,36,4,8,0,0,3,0,0,0,14,30,0,7,6,3,0,0,0,0,20,43,0,6,10,6,3,0,0,0,22,53,0,10,15,4,0,3,0,3,20,53,3,0,10,11,9,3,0,0,29,71,0,8,8,8,21,21,7,5,27,106,10,0,7,16,42,34,6,13,40,174,0,3,0,12,49,60,22,13,30,187,6,0,0,7,36,36,14,12,13,123,8,0,3,0,12,34,9,20,6,103,0,0,0,3,16,16,8,17,9,68
11702,4,10,11,8,69,80,39,34,5,254,0,4,12,6,30,39,11,24,0,114,0,3,3,6,11,20,4,17,0,62,0,0,0,0,0,3,6,10,0,23,0,0,0,3,0,3,7,10,0,27,0,0,0,0,0,0,0,3,0,5,0,3,7,0,0,4,0,3,3,27,48,397,501,304,599,411,169,171,54,2654,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,6,17,0,10,9,0,7,0,0,0,6,33,0,5,7,0,0,0,0,0,7,21,4,3,3,3,10,6,0,3,11,44,0,0,5,3,19,10,4,0,12,52,0,3,0,0,20,8,4,3,8,53,0,0,3,3,6,12,0,8,12,46,0,0,3,0,7,12,9,3,12,47,0,0,0,0,10,3,5,10,4,33,0,0,0,0,3,0,0,3,5,10
11703,42,44,87,92,391,410,219,217,35,1546,17,22,36,42,177,229,146,184,17,875,21,11,21,27,91,179,170,196,5,722,21,9,10,11,42,79,79,125,11,391,6,4,6,5,32,50,50,163,4,314,3,7,6,7,11,17,11,49,0,108,4,37,51,20,28,33,10,17,54,245,420,2372,4853,1871,3147,2317,1076,1309,538,17903,35,17,13,4,17,20,0,30,146,281,15,82,10,3,0,4,0,13,102,230,21,86,37,9,5,10,0,6,139,307,8,49,75,27,12,7,0,8,161,347,10,43,112,32,21,25,4,3,163,412,16,29,82,62,71,66,16,16,210,562,14,27,71,79,145,94,21,34,211,701,21,24,45,63,249,188,58,70,220,937,27,26,44,43,287,291,77,99,170,1065,15,14,24,42,213,262,62,101,110,843,31,12,10,30,176,224,69,102,108,755,11,9,8,14,100,154,51,93,64,515
11801,5,10,17,23,45,88,29,30,3,263,3,9,5,3,31,41,23,19,0,133,4,3,0,8,10,22,15,24,0,86,0,0,0,0,3,11,8,14,0,37,0,5,0,0,4,9,7,22,0,40,0,0,0,0,0,3,4,6,0,13,0,5,7,5,4,4,0,0,8,44,46,551,740,332,385,361,154,197,63,2820,3,7,0,0,0,6,0,3,12,31,0,3,0,0,0,0,0,0,9,19,4,8,7,0,0,3,0,0,13,38,0,13,7,0,0,0,0,4,15,42,3,3,16,3,0,0,0,0,12,42,0,3,8,10,6,3,0,4,17,53,0,6,3,11,12,7,0,4,17,64,9,3,5,5,8,19,3,7,24,84,0,9,3,4,13,32,0,10,17,97,0,3,7,3,10,18,8,12,12,71,3,3,0,5,4,7,8,12,7,51,0,6,5,3,3,5,3,4,4,42
11802,4,3,17,23,53,66,27,27,3,223,0,5,6,12,26,29,7,13,3,103,7,0,3,6,17,23,9,19,0,89,0,0,3,0,3,7,3,16,0,37,0,0,0,0,8,7,0,13,0,28,0,3,0,3,0,5,0,7,0,16,0,9,5,5,9,3,5,3,11,48,64,503,574,312,369,346,93,166,58,2486,4,6,0,0,0,0,0,3,18,35,0,12,0,0,0,0,0,0,9,26,4,9,6,3,0,0,0,0,9,34,0,9,3,0,0,0,0,3,8,20,0,3,5,7,0,0,0,0,18,38,0,12,10,4,5,4,0,0,16,48,3,3,0,6,11,3,4,7,17,50,0,3,5,9,15,16,5,0,26,81,3,5,0,3,10,16,3,6,14,55,0,0,3,4,9,10,5,0,8,42,3,0,0,4,6,9,0,5,7,40,0,0,0,0,9,9,3,5,3,30
11901,13,21,16,31,231,186,96,82,17,684,7,14,14,7,75,76,42,46,3,283,5,0,3,7,23,41,21,34,3,142,0,0,0,3,7,19,9,19,0,59,4,0,0,3,4,3,11,18,0,48,0,3,0,0,7,7,0,0,0,22,0,12,10,6,28,14,8,4,17,102,149,948,779,637,1733,1022,358,379,165,6156,3,7,3,0,4,0,0,7,30,63,0,13,0,0,0,0,0,0,17,36,4,17,8,6,0,0,3,0,20,57,5,10,22,4,5,0,0,0,34,85,0,3,15,8,3,3,0,0,22,59,3,11,11,15,15,7,3,4,45,116,5,4,10,17,41,28,3,5,39,151,3,12,7,12,58,43,5,14,42,187,10,6,0,9,43,29,11,7,32,140,0,0,3,0,18,23,17,12,15,91,0,3,0,0,14,19,12,8,11,69,0,0,0,0,9,12,3,10,3,36
11902,9,3,18,15,71,81,41,35,4,272,4,0,3,4,21,33,8,20,0,105,0,0,0,4,7,16,10,17,0,56,0,0,0,0,4,9,4,8,0,27,0,3,0,0,0,8,0,3,0,21,0,3,0,0,0,3,3,0,0,8,0,12,10,3,6,5,3,5,7,53,80,479,428,319,606,422,131,157,70,2693,3,0,3,0,0,0,0,0,14,25,0,9,0,0,0,0,0,0,4,15,3,9,5,0,3,0,0,0,11,26,0,9,6,3,0,0,0,0,15,41,0,6,8,9,0,5,0,0,16,45,3,7,10,6,6,12,0,3,24,66,3,5,9,7,23,12,0,3,21,79,0,8,4,5,16,12,4,3,17,74,3,3,3,6,10,12,4,3,21,66,0,0,3,0,11,9,4,3,7,33,0,0,3,0,4,10,3,4,3,26,0,0,0,0,0,3,0,3,3,15
11903,7,4,3,15,49,49,26,25,6,181,5,3,5,3,24,29,19,14,0,108,3,0,3,7,14,8,7,14,0,54,0,0,0,0,3,9,7,9,0,28,3,0,0,0,0,0,10,8,0,18,0,0,0,0,0,0,3,0,0,11,0,5,0,0,7,4,0,0,0,22,75,488,382,235,312,246,139,107,38,2013,0,3,0,0,0,0,0,0,11,22,0,9,0,0,0,0,0,0,5,17,0,9,5,0,0,0,0,0,12,29,4,6,4,0,3,0,0,0,10,28,0,10,3,4,0,7,0,0,17,38,4,6,17,9,5,5,0,3,17,62,3,3,4,3,17,7,0,3,13,47,8,3,5,7,13,10,3,0,9,56,3,0,0,3,9,9,3,4,17,53,4,0,3,0,7,3,3,0,6,31,0,0,0,5,9,4,0,0,4,33,0,0,0,0,0,4,0,0,0,12
