SA3_CODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
30304,32,21,20,9,7,3,0,95,54,48,24,30,17,3,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,0,0,17,980,2343,2265,2014,1331,306,34,9266,168,97,56,40,24,14,0,402,8,19,28,44,40,8,0,152,25,53,48,43,30,8,0,202,16,33,30,37,11,0,0,126,6,8,16,20,18,7,0,65,49,50,29,30,21,0,0,188,1330,2698,2519,2257,1508,348,33,10697,12,10,16,10,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,10,13,19,22,15,8,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,11,3,4,3,4,0,0,0,16,3,0,0,0,3,0,0,3
30305,22,31,22,15,11,0,0,98,47,26,16,18,15,5,0,125,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,6,11,3,3,0,34,2107,4854,5212,5170,3215,587,48,21191,423,248,135,108,67,10,0,996,32,109,96,152,125,26,3,537,38,115,105,136,70,6,0,471,17,26,36,36,11,3,0,128,5,22,23,35,29,8,3,125,34,28,26,33,21,9,0,150,2745,5470,5680,5714,3560,650,55,23868,10,6,11,3,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,0,0,12,3,3,0,0,0,0,0,7,0,6,4,3,0,0,0,16,12,17,24,16,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,6,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0
30306,5,7,5,0,3,0,0,23,51,16,3,5,4,7,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,12,290,576,528,452,341,93,11,2296,69,30,15,10,5,0,0,135,0,12,6,14,12,0,0,44,3,9,7,8,7,0,0,33,8,9,5,4,3,0,0,23,3,6,3,4,4,0,0,18,39,47,18,17,12,6,0,134,460,720,594,515,388,110,9,2795,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4
30401,3,3,3,3,0,0,0,14,24,16,5,5,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,15,472,635,583,540,365,107,10,2707,101,27,22,11,10,3,0,174,0,0,8,7,12,3,0,37,9,7,8,4,8,0,0,43,10,9,10,3,0,0,0,33,0,4,9,5,11,5,0,33,29,13,9,5,5,3,0,68,650,716,663,583,424,129,10,3173,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,3,9,4,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30402,3,3,0,3,0,0,0,10,37,15,12,14,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,419,434,417,307,110,16,2048,59,11,12,10,3,3,0,99,5,9,6,20,15,4,0,58,11,9,8,9,4,0,0,41,4,0,9,3,4,0,0,31,0,3,6,11,8,0,0,36,37,9,12,13,10,9,3,92,503,481,488,499,362,132,20,2490,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
30403,93,64,39,43,28,0,0,273,251,256,136,91,44,20,3,794,3,13,11,3,5,3,0,42,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,19,925,1349,1237,1082,752,245,29,5615,131,59,48,37,23,3,3,298,3,6,13,14,18,4,0,55,30,56,59,32,18,3,0,197,69,160,137,130,49,9,0,542,10,7,6,12,12,3,0,54,230,187,91,61,52,14,3,647,1736,2173,1775,1501,1001,303,42,8532,50,70,53,33,15,8,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,7,8,4,0,48,8,0,0,0,0,0,0,13,0,3,3,3,3,0,0,9,75,81,64,40,25,11,0,299,0,10,6,0,0,0,0,19,0,0,0,0,0,0,0,0,24,25,25,16,10,3,0,96,17,13,3,0,3,0,0,34,7,6,3,4,0,0,0,18
30404,27,37,16,11,15,0,0,107,35,20,5,3,9,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,12,1242,1989,1291,1153,726,155,11,6572,189,79,29,28,19,6,0,350,3,12,10,21,9,5,0,65,71,104,60,36,17,0,0,294,69,120,52,45,15,0,0,289,18,21,9,14,11,3,0,73,381,168,58,23,22,7,3,660,2035,2547,1529,1343,839,186,18,8499,9,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,0,17,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,11,5,7,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
30501,1595,3982,3952,2827,1533,206,12,14108,2189,4473,3562,2343,1372,242,24,14191,79,300,208,129,98,21,0,834,0,0,4,3,4,0,0,22,29,91,81,63,35,16,3,313,2454,7392,9079,8197,4431,936,97,32580,582,869,558,395,248,55,7,2709,4,26,35,52,35,9,3,158,218,674,746,590,238,20,0,2481,264,1202,1411,1019,324,20,0,4231,39,154,183,133,73,17,3,599,788,2226,1066,705,409,81,7,5279,8242,21378,20883,16460,8789,1607,159,77521,223,370,365,238,141,25,3,1362,3,5,3,4,0,0,0,15,0,0,3,0,0,0,0,3,358,910,1354,1189,594,90,6,4504,90,151,118,107,72,5,0,547,32,86,124,101,55,9,0,407,710,1518,1966,1638,862,133,8,6835,14,51,47,40,13,3,0,175,0,0,0,0,0,0,0,0,128,273,318,225,112,19,0,1079,67,89,66,44,13,4,0,283,26,90,74,32,19,0,0,240
30502,17,22,12,3,8,0,0,72,47,33,11,11,7,0,0,105,4,11,6,3,0,0,0,22,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,17,708,1420,1439,1201,712,172,23,5667,104,65,38,27,15,5,0,258,12,14,23,26,23,8,0,107,18,23,28,30,13,0,0,115,19,34,19,12,10,0,0,92,4,3,12,17,3,3,0,42,63,44,34,40,26,0,0,218,996,1678,1631,1373,814,193,24,6718,12,13,6,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,4,11,18,8,8,0,0,0,56,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3
30503,185,391,361,272,165,17,0,1397,211,382,262,190,131,23,4,1204,15,29,19,18,3,0,0,84,0,0,3,0,0,0,0,3,8,28,19,23,16,3,0,106,1990,4881,5047,4254,2403,570,65,19205,334,250,168,106,79,13,3,958,9,38,51,57,36,22,0,208,76,237,203,162,97,6,0,778,67,212,234,173,65,4,0,753,20,41,48,51,26,8,0,200,202,455,214,167,108,34,6,1183,3120,6950,6630,5477,3133,708,79,26085,63,108,96,71,46,7,0,389,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,39,85,106,97,64,6,0,391,16,22,9,9,11,0,0,66,7,11,19,7,12,0,0,57,121,226,230,180,134,16,0,908,0,3,5,3,3,0,0,16,0,0,0,0,0,0,0,0,6,31,25,17,10,3,0,93,16,13,8,3,0,3,0,35,4,8,5,5,3,0,0,27
30504,177,261,222,130,67,15,0,871,197,207,149,62,22,5,3,645,3,18,9,5,9,0,0,41,0,3,0,0,0,0,0,8,9,5,10,7,9,3,0,47,1266,2601,2695,2248,1360,339,36,10539,196,121,84,45,31,16,0,497,11,8,13,23,14,10,0,75,41,122,127,87,42,4,0,415,57,159,152,101,39,3,0,514,9,25,28,31,13,4,0,107,177,263,143,104,81,24,0,788,2150,3792,3626,2828,1685,421,44,14544,46,72,52,29,24,0,0,224,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,56,81,43,26,3,0,233,13,16,7,10,3,0,0,46,3,3,3,8,3,0,0,20,86,150,146,83,60,10,0,531,4,5,3,8,0,0,0,17,0,0,0,0,0,0,0,0,17,7,13,4,0,0,0,43,8,9,3,0,0,0,0,14,0,5,5,3,0,0,0,10
30601,0,3,0,0,0,0,0,3,37,11,6,8,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,0,0,15,480,925,1096,1096,774,204,12,4586,193,50,35,24,15,3,0,319,3,13,17,28,12,7,0,73,9,19,26,36,17,7,0,111,39,27,39,35,22,3,0,167,3,4,8,26,13,6,0,63,58,28,37,33,27,8,0,197,828,1086,1273,1284,892,241,14,5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
30602,0,0,3,0,0,0,0,3,93,50,39,37,27,12,0,257,3,4,8,6,0,0,0,24,0,0,3,0,0,0,0,4,15,17,24,9,11,3,0,83,1919,3772,4263,4345,3001,706,73,18077,543,227,179,125,75,23,3,1181,17,33,58,80,62,20,3,269,28,97,106,116,72,11,0,433,102,165,184,167,102,18,0,736,37,62,55,54,38,13,3,257,159,262,147,152,120,42,10,896,2922,4699,5063,5092,3513,842,91,22225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,3,3,0,0,13,17,3,4,0,0,0,0,31,5,7,7,3,0,0,0,18
30603,0,0,0,0,0,0,0,0,53,70,24,22,16,7,0,198,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,14,475,750,766,1022,921,224,38,4201,215,148,73,67,34,9,3,547,0,17,15,30,26,10,11,111,7,9,8,10,14,3,3,58,18,10,15,8,9,0,0,61,16,17,16,9,17,8,0,85,46,65,69,84,106,41,14,426,835,1082,988,1262,1157,312,66,5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,18,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
30604,0,0,0,0,0,0,0,0,7,11,3,0,3,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,154,319,358,429,335,96,13,1694,52,33,23,25,10,3,3,143,0,9,8,4,15,0,0,32,0,7,17,9,18,0,0,51,25,39,21,16,9,4,0,107,0,10,8,12,10,3,5,45,33,62,36,47,43,7,3,239,281,485,466,543,443,114,20,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30605,0,0,0,0,0,0,0,0,39,36,18,4,6,0,0,107,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,520,755,875,1014,873,262,35,4330,213,78,36,39,24,4,3,400,0,17,19,40,48,12,0,138,9,17,11,22,24,4,0,82,13,5,10,28,14,0,0,67,3,11,14,19,16,6,8,74,69,46,52,70,101,37,15,394,872,972,1041,1236,1094,332,60,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
30701,0,0,3,0,0,0,0,8,18,60,60,47,32,9,0,216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,11,790,1670,1589,1609,1148,280,58,7137,251,186,110,101,57,17,3,725,14,68,82,90,74,27,11,366,9,16,23,21,19,8,3,97,30,28,12,25,12,4,0,118,20,62,61,96,52,17,10,326,119,194,146,198,178,74,17,916,1246,2294,2085,2190,1574,429,104,9925,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,10,0,0,3,0,0,0,0,4,0,0,4,0,3,0,0,7
30702,0,0,0,0,0,0,0,3,3,12,10,3,3,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,12,920,1467,1589,1667,1163,294,43,7143,236,129,68,95,37,10,0,572,16,42,54,72,45,24,11,262,13,25,13,35,25,4,4,118,21,19,17,16,23,3,0,106,3,14,15,30,29,19,7,127,97,90,84,133,115,61,11,582,1315,1802,1855,2041,1448,421,82,8963,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,16,667,833,940,1147,936,236,33,4788,232,85,42,36,32,3,0,430,12,27,46,54,66,24,3,229,11,6,17,19,28,7,3,88,15,8,16,19,10,0,0,68,6,3,10,20,21,17,6,85,62,51,69,80,84,43,15,407,1005,1029,1141,1377,1173,332,64,6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30801,3,0,3,0,0,0,0,7,38,206,243,236,100,11,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,602,1371,1402,1219,790,147,24,5543,160,166,128,126,70,7,0,659,4,25,29,27,35,11,0,130,6,13,8,15,17,4,0,58,20,14,3,11,5,3,0,59,11,22,28,39,31,6,3,146,73,100,106,86,89,30,8,493,927,1915,1952,1757,1136,213,32,7935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,37,29,11,0,0,100,0,3,3,3,0,0,0,7,0,5,3,4,0,0,0,9
30803,0,3,3,0,0,0,0,9,30,37,22,31,31,5,0,171,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,10,5,12,6,0,0,45,2252,3404,3243,3405,2569,505,58,15432,601,282,148,118,79,15,3,1240,16,66,79,133,99,26,7,426,41,63,64,104,69,9,3,352,53,44,61,63,39,11,0,263,12,28,23,26,23,13,4,136,144,133,122,130,137,38,8,719,3167,4071,3778,4028,3057,627,84,18809,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,13,3,0,0,39,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4
30804,0,0,0,0,0,0,0,0,6,42,18,36,28,7,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,624,656,675,449,96,15,2830,97,59,43,62,21,8,0,296,3,15,13,26,22,3,0,74,0,8,15,11,12,3,0,46,15,4,5,6,5,0,0,37,10,15,24,17,11,14,0,88,36,40,32,46,53,18,12,235,482,806,808,880,600,143,29,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
30805,4,0,0,0,0,0,0,4,21,146,153,161,100,0,0,586,11,30,37,36,15,3,0,130,0,0,0,0,0,0,0,3,13,7,4,0,3,0,0,33,1188,1948,2156,2295,1481,208,15,9304,335,108,76,76,39,8,0,643,4,13,28,49,28,12,0,127,32,81,94,96,61,3,0,375,31,21,22,32,18,0,0,132,4,23,25,34,21,14,3,123,88,75,61,60,62,27,7,375,1727,2460,2662,2842,1831,279,27,11836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,47,53,38,24,3,0,169,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
30901,10,16,4,0,0,0,0,36,83,52,21,14,17,3,0,194,0,7,0,0,0,0,0,7,62,75,15,5,7,0,3,171,3,6,4,5,0,0,0,21,1595,2781,2749,2267,1570,496,55,11511,358,134,73,48,30,12,0,655,8,28,30,44,36,16,0,159,37,77,59,56,28,4,0,262,62,91,69,70,36,11,0,333,15,31,16,17,15,10,3,107,100,127,84,81,64,16,0,479,2342,3423,3127,2606,1808,568,64,13940,9,7,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,5,17,14,5,4,4,0,0,41,0,0,0,0,0,0,0,0,22,17,4,8,6,0,0,46,6,4,3,0,7,0,0,18,9,0,0,0,0,0,0,12,3,0,0,0,0,0,0,7
30902,0,3,0,0,3,0,0,9,30,25,9,10,6,0,0,74,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,717,1105,1310,1266,945,255,10,5613,190,55,26,34,22,14,0,340,3,9,12,28,18,16,4,80,15,21,15,29,17,3,0,97,35,25,44,42,22,3,0,180,4,6,17,16,11,7,0,61,59,47,37,36,41,15,0,238,1052,1304,1464,1460,1091,313,19,6704,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
