SA3_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
10703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,9,0,3,0,7,8,0,0,0,0,13,3,3,0,0,9,0,0,0,0,9,0,3,0,0,15,3,0,0,0,24,0,4,0,0,33,0,0,0,0,45,0,0,0,3,16,0,0,0,0,24,3,9,0,0,8,3,0,0,0,18,0,4,0,0,3,0,0,0,0,7,3,6,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,33,3,11,114,8,0,3,3,193,0,3,0,0,0,0,0,0,0,6,0,11,0,7,5,0,0,3,0,18,3,10,3,12,9,0,0,6,0,43,0,15,3,25,4,0,0,4,0,57
10704,0,3,0,0,0,0,0,0,0,5,0,65,0,6,25,0,0,3,3,106,3,94,0,11,26,3,0,3,8,149,3,63,0,11,34,3,3,3,3,125,3,95,9,9,66,4,0,3,3,195,5,129,7,12,133,8,3,0,3,301,9,107,8,10,163,6,6,4,0,319,20,132,16,4,217,6,13,0,5,411,24,147,35,9,353,6,11,0,17,607,36,215,41,16,308,0,4,0,11,639,57,295,41,15,133,0,3,0,12,552,56,232,10,5,42,0,0,0,0,345,122,449,4,8,39,3,0,0,4,624,66,117,0,0,5,0,0,0,0,193,5,14,0,0,11,0,0,0,0,31,410,2154,185,111,1550,49,38,31,74,4601,0,10,0,0,0,0,0,0,4,15,0,9,0,16,4,0,0,9,0,43,0,17,4,40,19,3,7,6,0,96,0,37,4,41,27,3,0,10,4,120
10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,14,0,6,32,3,0,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,4,0,10,0,5,0,3,3,0,0,0,0,13
10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,11,0,0,0,0,12,0,0,0,0,11,0,0,0,0,12,0,0,0,0,6,3,0,0,0,8,0,0,0,3,5,0,0,0,0,12,0,0,0,0,7,0,0,0,0,9,0,4,0,0,8,3,0,0,0,20,0,3,0,0,25,0,0,0,0,34,7,5,0,0,17,0,0,0,0,35,0,10,0,0,3,0,0,0,0,12,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,30,3,13,97,6,0,0,3,162,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,12,0,3,0,6,7,0,0,0,0,15,0,4,0,12,4,0,0,5,0,29
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,0,0,0,8,0,4,0,0,8,0,0,0,0,7,0,3,0,0,12,0,0,0,0,17,0,5,0,0,19,3,0,0,0,30,0,7,0,0,24,3,0,0,0,39,0,9,4,3,63,6,0,0,0,87,0,15,3,0,92,0,0,0,10,117,10,17,3,6,86,3,0,0,0,133,10,25,3,0,23,0,0,0,3,66,4,16,0,3,10,0,0,0,0,36,11,11,0,0,7,0,0,0,0,25,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,34,125,14,20,351,16,7,0,17,590,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,9,0,12,6,0,0,4,0,32,0,18,3,12,4,0,0,9,0,42
10805,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,8,0,0,0,0,3,0,0,0,0,10,0,0,0,3,5,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,6,0,3,4,3,0,0,0,15,0,3,0,0,7,3,0,0,0,14,0,8,0,0,15,4,0,0,0,23,0,4,3,0,15,0,0,0,0,23,3,9,4,0,23,0,0,0,0,40,3,7,0,0,9,0,0,0,0,18,0,15,0,0,0,0,0,0,0,15,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,7,5,96,6,3,10,0,190,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,10,0,5,0,11,7,0,0,3,0,19,0,11,3,18,6,0,0,0,0,44
10901,0,0,0,0,3,0,0,0,0,6,0,0,0,4,5,0,0,0,0,9,0,8,0,0,15,0,0,4,0,24,0,0,0,4,26,0,0,0,0,34,0,6,0,4,63,3,0,3,0,85,0,15,0,0,83,0,0,3,5,111,0,18,0,3,77,5,0,3,0,113,3,23,6,5,118,6,3,5,8,170,9,46,7,13,165,0,3,0,10,250,9,85,4,3,153,0,0,0,10,260,22,72,3,6,60,0,0,0,8,169,20,65,4,3,16,0,0,0,4,106,43,69,3,0,20,0,0,0,3,136,4,12,0,0,0,0,0,0,0,19,0,3,0,0,8,0,0,0,0,10,106,430,37,55,804,18,8,15,45,1508,0,0,0,0,0,0,0,0,0,7,0,6,0,6,0,0,0,4,0,11,0,9,3,12,3,0,0,3,0,22,0,8,0,11,5,0,0,8,0,38
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,7,3,0,0,0,0,8
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,3,0,0,4,0,0,0,0,10,0,0,0,3,4,0,0,0,0,10,0,0,0,0,4,3,0,0,0,12,0,0,0,0,3,0,0,0,0,9,3,3,4,0,4,0,0,0,0,13,0,3,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,6,10,29,9,0,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,6,0,11,4,0,0,4,0,34
11001,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,24,0,30,0,0,15,0,0,4,0,51,0,22,3,3,6,0,0,0,0,36,0,27,3,0,8,0,0,0,0,45,0,38,0,0,26,0,0,0,0,73,5,21,6,3,19,3,0,4,0,60,8,36,11,5,35,3,0,0,0,95,4,58,27,12,87,0,0,0,0,194,16,69,35,10,79,0,0,0,0,208,29,132,15,4,41,0,0,0,7,230,19,122,5,4,16,0,0,0,0,164,34,231,5,3,5,0,0,0,0,277,29,53,0,0,3,0,0,0,0,86,0,3,0,0,3,0,0,0,0,11,145,861,107,48,349,11,0,17,11,1548,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,13,0,0,0,7,3,0,0,4,0,18,0,9,0,12,8,0,0,7,0,29
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,8,0,0,0,0,8,0,0,0,3,3,0,0,0,0,8,0,0,0,0,6,3,0,0,0,6,0,0,0,0,3,0,0,3,0,9,0,3,0,0,12,4,0,0,0,20,0,3,0,0,7,0,0,0,0,23,6,6,0,0,7,0,0,0,0,14,3,4,0,0,5,0,0,0,0,10,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,24,11,7,59,10,0,5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,3,0,7,6,0,0,4,0,19,0,8,0,16,3,0,0,3,0,27
11003,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,0,0,0,11,0,3,7,0,0,0,0,0,0,12,0,4,4,3,0,3,0,0,0,11,5,4,6,0,16,0,0,0,0,30,3,6,10,0,7,0,0,3,0,33,0,7,0,0,4,0,0,0,0,17,0,4,3,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,15,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,50,29,3,50,9,0,4,3,169,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,4,0,9,0,0,0,3,0,14,0,5,0,4,0,0,0,3,0,13
11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,6,0,0,0,0,10,0,0,0,0,7,3,0,0,0,10,0,0,0,3,5,4,0,0,0,12,0,3,0,0,9,0,0,0,0,25,0,5,0,3,14,0,3,0,0,26,6,13,3,3,24,8,0,0,0,54,6,32,0,3,44,0,0,0,0,85,4,31,0,6,42,0,0,0,3,86,15,43,3,0,10,0,0,0,4,74,8,16,3,0,5,0,0,0,0,38,9,32,9,0,7,0,0,0,0,55,3,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,57,195,18,24,188,17,9,3,10,514,0,3,3,3,0,0,0,0,0,6,0,9,0,7,4,0,0,3,0,27,0,9,0,12,4,0,3,0,0,29,3,18,3,37,10,0,0,12,0,83
11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,14,0,3,0,0,10,0,0,0,0,14,0,0,0,3,14,0,0,0,0,16,0,3,0,0,8,3,0,0,0,22,0,4,0,0,14,0,0,0,3,22,0,5,0,3,29,8,0,0,0,51,3,9,0,4,47,0,0,0,3,64,13,21,0,8,57,0,0,0,0,96,12,20,0,0,21,0,0,0,3,54,9,15,0,4,6,3,0,0,0,40,20,6,0,0,11,0,0,0,0,38,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,60,109,3,20,226,12,0,8,6,449,0,5,0,0,0,0,0,0,0,13,0,4,0,5,3,0,0,4,0,21,3,8,3,21,8,0,0,4,0,48,3,22,0,29,8,0,0,5,0,73
11102,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,7,0,8,0,0,10,0,0,0,0,15,0,3,0,0,10,0,0,0,0,13,0,6,0,0,17,3,0,5,0,30,0,3,0,3,24,3,0,0,0,38,6,7,3,3,18,0,0,0,0,35,3,8,0,0,5,0,0,0,0,19,7,9,0,0,0,0,0,0,0,19,3,20,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,69,8,13,105,16,3,8,3,233,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,4,0,24,0,4,0,11,0,0,0,3,0,25,0,11,0,17,0,0,0,3,0,35
11103,0,3,0,0,0,0,0,0,0,9,0,56,3,7,21,0,0,0,7,93,7,73,7,12,34,0,3,0,3,132,0,58,3,11,35,6,3,3,3,116,4,89,7,11,47,7,7,4,3,172,11,137,7,11,92,3,3,3,0,270,8,123,14,14,143,8,3,4,3,317,16,126,14,27,250,12,21,9,10,470,25,241,43,20,433,5,39,5,15,826,56,304,58,25,445,3,11,0,21,927,65,396,44,22,225,0,18,0,10,781,84,303,26,15,97,0,9,0,4,538,175,550,21,3,87,5,18,3,0,865,67,178,3,0,9,0,4,0,0,263,7,19,0,4,19,0,0,0,3,47,519,2645,251,183,1939,49,133,31,89,5835,0,8,0,4,0,0,0,0,0,13,0,26,0,13,11,0,0,12,0,59,0,38,9,37,14,0,0,17,0,118,0,51,5,38,37,0,3,25,0,163
11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,6,0,0,0,0,8,0,0,0,4,4,0,0,0,0,11,0,0,0,0,9,3,0,0,0,13,0,0,0,4,3,4,0,0,0,16,6,6,0,0,7,4,0,0,0,23,0,3,0,0,17,5,0,0,0,24,3,15,0,3,17,3,0,0,0,45,4,9,0,0,24,0,0,0,0,35,4,7,0,3,3,0,0,0,0,24,4,12,0,0,6,0,0,0,0,23,4,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,26,57,3,24,110,27,3,0,0,250,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,11,0,7,0,7,3,0,0,7,0,21,0,12,0,12,9,0,0,4,0,42
11202,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,0,8,0,4,0,0,15,0,0,0,0,27,0,10,0,0,8,0,0,0,0,27,0,15,0,3,16,0,0,0,0,28,0,15,0,7,16,3,0,0,0,47,3,34,7,4,28,0,0,0,0,71,7,32,8,5,60,3,0,0,0,119,14,60,28,10,94,3,7,0,4,211,23,53,22,3,87,0,0,0,3,187,24,73,8,3,28,0,0,0,0,140,19,62,0,0,12,0,0,0,3,98,18,84,0,0,6,0,0,0,0,113,16,32,0,0,3,0,0,0,0,51,0,3,0,0,3,0,0,0,0,5,115,489,75,37,395,9,5,0,11,1140,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,0,8,0,16,10,0,0,8,0,39,0,15,3,26,3,0,0,12,0,58
11203,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,4,0,8,0,3,0,0,6,0,0,3,0,11,0,3,0,5,7,0,0,3,0,19,0,3,0,7,9,0,0,0,0,21,0,6,0,6,21,5,0,0,0,34,0,10,0,0,31,3,0,0,0,46,4,3,4,0,47,3,0,0,0,60,4,4,0,3,97,0,0,0,0,113,0,10,0,0,90,0,0,0,6,112,7,20,0,0,37,0,0,0,4,68,9,10,0,0,10,0,0,0,0,24,6,9,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,7,39,84,7,19,366,15,4,10,10,553,0,3,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,17,0,12,0,12,6,0,0,5,0,32,0,12,3,18,10,0,0,3,0,42
11301,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,0,6,0,0,0,0,7,0,3,0,0,7,3,0,0,0,18,0,0,0,0,7,3,0,0,0,9,0,4,0,0,15,3,0,0,0,24,0,3,3,0,16,0,0,0,0,25,5,4,0,5,18,0,0,0,0,32,0,5,0,0,3,0,0,0,0,14,0,3,0,0,4,0,0,0,0,11,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,7,10,104,9,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,10,0,0,0,3,0,22,0,3,0,10,3,0,0,0,0,22
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,3,14,0,0,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,13
11303,0,5,0,0,4,0,0,0,0,8,0,17,3,6,5,0,0,0,0,38,4,15,3,30,24,0,0,6,4,81,0,5,9,10,13,3,0,3,6,54,3,13,4,14,14,3,0,8,0,55,0,28,12,85,24,7,0,9,0,167,5,58,87,389,44,5,11,5,6,616,8,68,109,113,63,5,3,5,14,392,21,55,87,70,127,3,0,5,6,367,35,123,48,82,132,6,6,5,9,442,71,146,42,61,47,0,4,3,5,375,48,142,15,37,18,0,0,0,3,279,88,171,15,28,16,0,12,0,0,329,21,28,0,0,4,0,0,0,0,56,3,12,3,5,6,0,0,0,0,34,312,878,436,935,540,35,44,47,55,3286,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,10,0,7,0,15,5,0,0,3,0,34,0,18,7,22,10,0,0,11,0,62
11401,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,5,0,4,7,0,0,0,0,11,0,0,0,0,9,0,0,0,0,15,0,3,0,3,4,0,0,3,0,22,0,18,5,13,10,4,0,4,0,51,3,12,4,15,18,0,0,3,0,64,12,9,29,21,22,3,3,0,0,102,18,18,112,44,68,4,3,3,3,277,21,37,207,46,49,3,0,0,3,369,38,58,142,50,26,0,0,0,3,327,57,45,84,36,10,0,0,0,4,241,113,113,53,36,16,0,0,0,0,336,24,52,0,0,5,0,0,0,0,85,0,4,3,0,0,0,0,0,0,11,286,385,647,271,254,23,12,18,19,1909,0,0,0,0,0,0,0,0,0,5,0,12,0,3,0,0,0,3,0,20,0,17,0,27,12,0,0,3,0,63,0,17,4,21,17,0,0,3,0,64
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,12,0,5,0,0,8,3,0,0,0,18,0,0,0,0,6,3,4,0,0,13,0,3,0,0,10,6,0,0,0,22,0,7,0,0,8,0,0,3,3,23,0,6,0,0,6,0,0,0,0,13,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,38,0,5,54,12,6,3,4,131,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,12,0,3,0,7,3,0,0,0,0,15,0,9,0,14,5,0,3,3,0,26
11501,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,6,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,20,0,0,0,0,10,0,4,0,0,20,0,3,0,0,9,4,0,0,0,21,3,10,0,3,16,3,3,0,0,47,3,6,0,0,17,0,0,0,0,27,3,4,0,0,7,0,0,0,0,17,0,3,0,0,3,0,0,0,0,12,8,10,3,0,3,0,0,0,0,31,3,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,62,5,14,87,16,11,0,5,222,0,3,0,0,0,0,0,0,0,5,0,7,0,7,0,0,0,0,0,18,4,11,0,13,9,0,0,0,0,48,0,18,0,24,11,0,0,0,0,52
11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,17,0,0,0,0,17,0,0,0,0,16,0,0,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,33,0,0,3,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,13
