SA3_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
10304,0,3,5,0,0,5,7,3,13,3,3,0,3,8,0,0,13,0,0,18,0,4,0,7,34,0,0,40,0,0,46,0,3,0,3,3,6,0,9,0,4,21,0,15,0,17,3,22,0,23,3,31,74,5,32,0,34,57,29,0,84,42,41,203,4,8,0,8,0,0,0,0,206,4,220,5,32,0,35,0,0,0,0,216,4,255,10,54,0,64,24,3,0,29,99,8,192,18,64,0,79,54,5,0,63,0,0,140,46,169,0,217,210,87,0,301,11,25,550,23,117,0,139,59,136,0,192,31,16,374,37,389,4,427,87,482,7,571,100,233,1334,135,823,5,959,434,717,4,1154,653,298,3068
10401,0,0,3,0,0,3,6,0,9,0,0,0,3,0,0,0,0,0,0,8,0,5,0,7,4,0,0,6,3,0,16,0,0,0,0,0,3,0,6,0,3,7,3,12,0,10,0,15,0,15,3,15,50,6,18,0,23,10,15,0,28,49,18,117,0,5,0,5,0,0,0,0,137,5,141,5,8,0,9,0,0,0,0,178,9,200,3,26,0,32,9,5,0,16,62,3,112,3,35,0,42,11,6,0,18,3,0,66,18,107,3,127,56,40,0,89,13,8,236,8,44,0,54,20,42,0,57,11,11,140,26,188,0,220,36,212,0,250,49,166,686,68,419,3,489,132,308,3,438,461,196,1583
10402,0,0,3,0,0,3,8,0,13,0,3,0,3,3,3,0,3,0,0,9,3,8,0,12,22,5,0,29,0,0,42,0,12,0,12,3,3,0,6,3,3,26,0,19,0,19,5,22,0,25,8,26,78,5,42,0,51,41,33,0,71,88,35,241,12,7,0,18,0,0,0,0,339,8,366,6,25,0,29,0,0,0,0,371,5,409,9,46,0,52,35,3,0,39,152,10,253,10,61,0,70,60,18,0,79,10,3,164,57,192,0,251,242,115,0,358,31,29,670,28,104,0,133,75,104,0,180,30,25,360,57,412,3,470,115,496,0,615,148,242,1477,187,841,8,1030,525,737,0,1265,1088,312,3699
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,7,3,0,6,0,3,9,0,3,0,3,0,3,0,3,0,0,3,0,4,0,7,0,8,0,8,3,12,36,3,10,0,13,8,10,0,19,16,16,72,0,4,0,6,0,0,0,0,31,0,37,0,9,0,9,0,0,0,0,37,4,46,0,8,0,14,0,0,0,0,14,0,32,0,11,0,16,3,3,0,11,0,0,27,8,51,0,57,17,29,0,44,4,8,112,7,37,0,42,6,40,0,51,4,10,104,11,108,0,123,18,130,3,148,23,131,425,32,223,3,254,43,203,3,247,126,160,787
10502,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,3,3,0,0,6,3,0,0,3,3,3,10,3,6,0,7,0,3,0,4,0,0,11,3,7,0,12,0,3,0,9,0,10,26,10,11,0,22,5,6,0,16,17,15,66,3,3,0,5,0,0,0,0,41,3,41,0,3,0,4,0,0,0,0,49,4,58,0,13,0,12,0,0,0,4,19,3,33,0,12,0,17,0,0,0,0,3,4,23,9,42,0,54,17,21,0,37,8,12,114,12,47,0,54,12,40,0,53,7,7,123,17,87,3,99,10,112,3,124,35,93,358,42,200,3,253,44,176,3,221,164,118,751
10503,0,3,0,0,0,0,5,0,11,3,3,0,4,4,0,0,5,0,0,11,3,9,0,10,11,4,0,15,0,8,34,3,3,0,5,7,7,0,13,0,3,21,0,18,0,23,6,15,0,19,10,34,80,16,35,3,52,30,23,0,59,55,47,212,4,8,0,16,0,0,0,0,225,5,245,9,21,0,29,0,0,0,0,240,7,283,14,34,0,46,9,3,0,15,108,12,177,20,70,0,94,16,4,0,20,5,3,126,45,192,0,239,116,85,0,199,16,39,495,21,112,0,135,53,117,3,172,25,25,353,26,377,4,401,59,377,3,439,108,269,1218,131,828,5,965,254,593,6,852,723,353,2892
10601,0,0,3,0,0,9,20,0,24,0,0,0,0,7,0,0,8,0,0,8,3,12,0,17,23,0,0,21,4,3,43,0,7,0,7,6,3,0,11,4,3,18,0,19,0,19,7,15,0,20,8,25,68,5,38,0,44,43,20,0,67,66,28,196,7,12,0,18,0,0,0,0,255,11,292,8,34,0,41,3,0,0,3,281,8,335,18,59,0,73,63,12,0,75,125,4,285,15,64,0,76,96,17,0,110,19,4,213,43,167,0,216,270,112,0,379,67,25,681,19,127,0,145,54,128,0,177,33,22,369,24,324,0,349,80,329,0,407,122,232,1117,132,780,7,919,562,590,0,1152,909,304,3285
10602,0,6,0,0,0,0,6,0,18,0,0,0,0,7,0,0,3,0,0,5,0,10,0,10,26,4,0,31,3,0,38,0,3,0,3,8,7,0,16,0,0,24,0,9,0,10,10,15,0,24,5,15,53,0,23,0,25,49,29,0,77,43,23,168,13,13,0,21,0,0,0,0,278,13,314,17,37,0,53,0,3,0,3,327,11,390,18,58,3,79,73,11,0,79,129,6,288,9,62,0,77,124,19,0,137,9,6,226,32,194,0,229,430,110,0,544,38,14,818,17,103,3,123,85,145,0,234,32,18,402,30,276,4,314,79,367,0,448,126,145,1041,127,744,8,887,787,651,3,1444,942,211,3478
10603,0,0,4,0,0,5,14,0,16,3,0,0,3,6,0,0,6,0,0,10,0,5,0,5,23,4,0,29,3,6,44,3,8,0,9,3,4,0,12,0,4,25,3,9,0,12,4,19,0,25,4,21,58,5,21,0,32,48,30,0,75,57,26,197,3,17,0,17,0,0,0,0,234,3,256,10,19,0,31,0,0,0,0,246,3,288,13,47,0,61,51,11,0,63,103,6,229,11,50,0,67,85,11,0,92,9,4,174,36,159,7,195,267,107,3,372,25,18,615,16,93,3,114,55,127,0,186,21,10,334,28,280,0,312,80,323,0,403,125,182,1017,125,678,10,812,539,579,3,1121,757,232,2912
10604,0,3,3,0,0,3,4,0,16,0,3,0,3,3,0,0,3,0,0,9,0,4,0,8,10,0,0,12,0,5,24,0,5,0,5,4,3,0,4,0,0,14,0,5,0,5,3,9,0,11,3,18,35,6,24,0,26,22,16,0,35,40,23,116,5,5,0,5,0,0,0,0,109,9,122,0,16,0,21,0,0,0,0,87,0,111,8,49,0,52,13,3,0,12,49,9,127,3,38,0,42,11,0,0,16,3,9,67,26,86,0,111,51,33,0,76,14,6,211,7,62,0,69,17,55,0,70,8,9,158,6,175,0,182,20,130,0,155,54,138,534,63,425,5,486,111,223,0,333,328,183,1337
10701,0,6,5,0,0,5,9,0,27,0,0,0,3,3,0,0,3,0,0,8,0,5,0,5,22,4,0,28,0,0,37,0,3,0,3,3,6,0,12,4,3,19,4,12,0,17,9,9,0,17,5,23,62,3,25,0,30,49,26,0,74,59,29,196,3,5,0,12,0,0,0,0,187,3,204,4,28,0,30,0,0,0,0,189,4,227,12,52,0,63,67,8,0,78,78,8,227,10,62,0,73,118,14,0,131,13,3,217,33,178,0,210,432,131,0,566,29,25,831,17,80,0,97,97,82,0,182,37,15,329,22,193,3,223,89,264,3,353,111,175,860,99,592,7,702,806,507,6,1310,636,238,2889
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,3,0,0,9
10703,0,3,0,0,0,0,13,0,16,0,3,0,3,18,3,0,18,0,0,19,3,12,0,14,29,3,0,33,0,5,50,0,3,0,3,0,3,0,6,5,0,13,3,11,0,18,6,13,0,16,6,25,66,8,30,0,43,48,21,0,74,60,36,206,6,11,0,19,0,0,0,0,286,5,310,11,35,0,43,3,0,0,3,343,11,405,14,58,0,73,102,8,0,111,123,7,315,19,69,0,87,179,17,0,201,15,6,307,34,165,3,201,555,110,4,672,47,22,938,20,79,0,100,69,95,0,162,31,14,302,32,190,0,221,76,262,0,343,143,171,877,136,602,4,743,987,499,8,1489,992,239,3458
10704,0,5,8,0,0,8,20,0,38,0,0,0,0,37,3,0,40,0,3,46,8,11,0,19,122,12,0,134,6,6,163,0,13,0,13,29,9,0,43,6,0,63,3,13,0,15,26,43,0,68,9,36,134,13,35,0,54,230,69,0,302,124,40,525,0,9,0,10,0,0,0,3,438,4,453,8,38,0,53,8,0,0,6,439,8,502,28,83,0,111,240,21,0,259,185,10,565,28,74,0,101,514,44,0,559,19,14,695,92,272,0,364,1931,353,7,2286,80,34,2769,39,146,0,181,474,323,3,809,72,29,1091,84,436,0,523,369,999,5,1370,238,263,2392,279,1056,9,1343,3533,1747,20,5296,1469,360,8469
10801,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,7,0,6,0,6,3,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,9,6,11,30,0,15,0,16,11,8,0,19,34,17,80,0,3,0,4,0,0,0,0,130,5,136,4,6,0,14,0,0,0,0,106,3,120,0,9,0,14,0,0,0,0,27,0,48,7,15,0,23,16,3,0,16,4,5,51,7,55,0,64,32,13,0,47,7,4,118,10,17,0,36,11,20,0,28,0,3,66,12,105,0,126,20,96,4,118,33,104,378,48,221,3,272,80,135,4,210,303,128,914
10802,0,0,3,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,3,9,0,4,0,4,6,6,0,8,0,4,15,0,3,0,6,0,3,0,3,0,0,7,3,10,0,11,6,10,0,16,4,25,54,9,19,0,20,14,17,0,29,43,34,134,6,0,0,5,0,0,0,0,127,3,137,8,0,0,6,0,0,0,0,167,11,191,11,23,0,31,8,0,0,8,64,8,108,3,31,0,36,21,4,0,22,3,3,70,6,73,0,83,42,27,0,74,13,17,190,12,39,0,49,13,40,0,51,6,18,123,27,141,0,168,56,189,3,242,78,182,672,74,310,0,388,131,262,3,398,451,244,1481
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,9,0,3,9,0,0,0,0,3,9,0,5,0,5,15
10804,0,5,3,0,0,4,18,0,22,0,4,0,4,3,0,0,3,0,0,10,4,5,0,8,19,0,0,20,0,3,30,3,3,0,4,9,4,0,13,0,0,19,3,14,0,19,7,11,0,23,11,30,79,16,34,0,45,33,21,0,55,93,32,223,4,5,0,7,0,0,0,0,329,5,346,6,14,0,18,0,0,0,0,299,11,327,20,50,0,70,27,10,0,29,119,10,231,14,71,0,88,62,6,0,70,5,3,166,38,133,3,171,178,59,0,247,15,17,450,20,92,0,109,76,106,0,180,20,10,319,45,333,4,377,105,410,0,519,140,214,1247,138,692,12,842,448,593,5,1048,930,269,3089
10805,0,3,3,0,0,3,9,0,12,0,5,0,3,3,0,0,3,0,0,10,0,3,0,9,12,3,0,10,0,8,22,0,0,0,0,0,0,0,0,0,0,8,0,7,0,14,6,17,0,25,4,26,71,6,23,0,29,19,24,0,42,42,37,154,3,3,0,13,0,0,0,0,177,9,198,8,14,0,23,0,0,0,0,158,6,191,5,27,0,34,12,3,0,12,75,5,127,8,32,0,36,24,6,0,27,0,0,69,20,87,0,109,61,42,0,102,17,17,241,15,40,0,52,13,42,0,54,19,4,132,31,191,0,223,35,197,3,238,85,186,725,85,395,4,488,140,292,3,436,526,230,1676
10901,0,0,7,0,0,7,17,0,24,0,0,0,0,17,0,0,17,3,0,27,0,3,0,3,40,3,0,42,3,7,58,0,3,0,5,7,5,0,16,0,3,23,0,14,0,16,8,26,0,37,7,31,87,4,29,0,32,83,39,0,121,70,39,265,0,3,0,9,0,0,0,0,269,4,278,8,28,0,33,0,0,0,0,316,7,363,18,52,0,76,38,9,0,49,162,8,289,12,52,0,69,88,16,0,101,19,4,189,51,186,0,236,394,104,0,499,34,17,778,31,88,0,118,85,136,0,217,38,23,397,44,301,0,351,119,384,0,505,130,199,1174,170,713,4,890,720,642,3,1364,956,251,3464
