SA3_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
10304,7,8,3,6,0,10,0,42,0,83,4,8,10,5,0,4,3,19,0,48,3,20,9,10,11,6,11,37,0,104,4,20,13,10,6,21,7,38,0,109,3,22,23,16,11,16,5,51,0,140,6,16,26,33,13,25,10,59,5,190,5,11,13,28,46,48,26,90,3,270,15,9,15,17,60,82,41,104,0,346,11,11,16,30,58,95,57,139,3,410,5,8,4,17,51,76,46,111,0,322,3,6,6,13,34,60,38,120,7,281,9,4,0,10,44,44,32,81,3,228,24,0,11,16,64,93,101,213,0,519,9,5,8,9,11,41,28,180,4,303,3,3,4,3,7,9,13,15,3,61,107,150,165,221,409,622,410,1296,44,3419,3,3,3,0,3,3,0,0,0,19,0,20,3,3,0,0,0,0,0,29,0,35,10,3,0,5,0,9,0,67,11,34,24,11,3,4,0,3,0,92
10401,0,5,3,3,0,5,0,29,5,58,0,8,4,5,0,8,0,11,0,38,7,15,6,15,3,4,3,12,0,71,0,10,17,9,3,14,7,32,3,99,4,8,14,18,5,10,5,51,3,131,5,13,13,19,13,26,16,60,5,178,6,10,13,27,27,34,20,67,3,209,8,15,16,21,46,55,31,56,0,247,3,8,10,12,53,45,39,73,0,244,3,3,10,3,25,26,15,48,0,137,3,3,4,3,24,28,17,35,0,115,3,3,0,4,11,26,12,31,3,96,8,8,4,0,26,35,37,75,0,195,0,0,3,6,0,12,19,61,3,108,0,0,0,0,7,7,0,14,3,28,54,108,125,152,245,343,226,661,28,1949,0,0,0,0,0,0,0,0,0,3,0,14,4,3,0,0,0,0,0,16,5,20,11,0,0,0,0,5,0,49,4,24,22,12,4,3,3,7,0,75
10402,4,11,7,12,7,11,0,43,0,83,0,8,8,3,0,4,0,23,6,51,7,26,7,19,3,18,7,32,0,118,3,24,22,16,13,17,8,38,4,142,4,28,42,30,21,35,9,42,0,206,8,25,30,55,35,35,20,76,6,283,16,17,24,59,100,77,31,104,3,424,12,11,23,39,153,135,68,116,0,561,11,11,20,31,89,134,78,122,4,500,13,6,10,27,64,94,55,143,4,412,10,6,9,23,50,84,56,117,3,368,9,10,5,9,36,54,23,88,0,225,10,6,7,9,47,103,73,178,6,440,9,3,4,6,9,26,12,114,0,178,5,3,0,3,10,11,7,13,9,53,111,206,224,347,626,817,438,1227,49,4051,5,4,0,3,4,0,0,3,0,24,6,32,9,3,0,3,0,3,3,55,6,61,13,13,4,4,3,4,0,112,9,68,31,24,13,4,0,3,0,150
10501,3,7,4,7,5,11,11,106,5,163,0,0,3,4,3,9,0,31,0,51,0,4,0,9,4,10,3,44,0,71,5,5,8,8,0,6,13,36,0,84,0,10,11,3,4,15,5,65,12,115,4,10,3,18,10,19,6,112,0,184,7,10,4,9,18,34,11,99,0,184,3,7,4,6,21,32,26,106,0,203,9,10,3,16,23,48,25,130,3,272,6,5,4,8,21,30,8,81,0,169,0,0,3,6,20,21,11,85,0,151,3,4,3,4,10,23,4,74,0,120,7,0,0,8,16,24,18,107,3,181,8,8,3,3,9,20,15,119,0,181,6,3,0,8,0,9,9,51,18,99,70,81,62,100,150,302,175,1249,43,2232,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,9,3,10,4,4,0,0,0,3,0,22,0,7,3,0,0,4,0,0,0,14
10502,0,4,4,0,0,3,0,27,0,37,0,0,0,3,0,3,0,5,0,9,0,3,3,0,3,0,0,14,0,23,0,9,0,0,8,4,0,16,0,35,0,3,3,5,0,3,0,26,0,49,4,3,4,11,5,16,3,35,0,78,3,8,0,6,18,15,10,39,3,96,0,0,0,8,26,15,7,40,0,94,8,0,0,9,19,30,16,45,0,127,4,3,0,3,14,11,9,34,3,85,0,4,0,0,8,25,9,20,0,66,0,3,0,0,19,8,8,33,0,73,3,3,3,3,26,21,18,68,0,147,3,0,4,0,5,4,6,53,0,83,0,0,0,0,0,8,3,15,3,33,31,37,30,57,152,167,83,473,20,1054,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,9,10,6,3,0,0,0,3,24,0,14,4,3,0,0,0,0,0,25
10503,4,8,9,8,3,25,4,92,0,147,0,14,3,5,4,5,3,35,3,82,7,21,13,14,3,20,13,95,5,190,8,21,20,20,5,16,12,97,8,205,11,14,22,12,5,25,10,149,4,247,17,15,31,38,21,53,27,147,10,353,7,12,12,36,65,75,40,152,7,416,15,10,15,50,83,102,74,177,4,528,13,9,19,32,74,129,80,225,12,588,11,3,9,18,51,74,49,161,0,375,10,8,3,14,58,78,54,178,3,408,3,10,7,12,39,53,44,120,0,298,14,9,6,13,57,77,84,219,6,486,14,14,10,8,14,43,21,166,3,287,9,0,3,3,4,19,11,52,4,116,128,174,174,279,487,804,520,2075,72,4714,4,0,0,0,0,0,0,3,0,16,0,13,4,0,4,3,0,0,0,31,4,31,16,7,3,3,0,3,3,65,6,16,12,3,4,0,0,5,0,55
10601,5,9,0,7,3,10,4,34,5,79,0,16,5,3,0,3,0,7,0,47,3,22,16,14,3,15,8,41,0,119,6,18,25,7,11,11,3,32,4,111,4,11,29,23,4,16,9,47,6,142,4,16,23,46,21,34,8,54,5,213,0,5,29,44,67,53,17,53,3,285,3,8,10,32,75,72,51,95,4,354,10,13,18,20,67,112,66,137,9,462,5,3,9,17,46,74,40,102,5,303,9,6,14,20,30,55,43,131,3,306,5,3,3,8,9,33,27,86,0,189,18,5,4,5,49,79,63,232,3,458,4,12,15,5,24,44,64,245,3,415,0,3,4,3,3,10,7,20,4,59,91,145,215,254,420,626,419,1315,58,3538,0,4,0,3,3,3,3,3,0,21,3,30,6,4,0,0,0,3,0,44,3,29,12,9,0,4,0,0,0,67,4,45,24,3,6,0,0,6,0,97
10602,0,7,3,3,0,0,0,20,0,30,0,8,3,3,0,0,0,9,0,20,3,11,3,6,4,4,0,13,0,41,0,6,4,9,0,5,4,16,3,47,0,9,6,8,8,11,3,8,0,60,5,11,10,29,15,19,9,30,4,128,5,4,13,32,43,45,18,43,3,206,5,6,8,33,86,69,35,63,3,308,12,11,7,30,70,71,53,88,3,348,4,3,5,12,54,72,45,74,3,272,5,5,9,7,32,67,48,95,3,269,0,0,5,4,21,42,24,81,3,180,14,7,3,12,34,91,82,175,3,420,11,8,3,7,14,39,30,167,0,274,0,0,5,0,0,11,4,3,8,34,70,98,94,202,382,549,347,876,39,2645,0,4,3,0,0,0,0,0,0,20,5,37,4,3,0,0,0,4,0,55,4,46,19,3,0,4,0,8,3,83,4,38,29,16,0,4,3,3,0,90
10603,0,4,0,0,3,3,3,5,0,22,0,11,0,7,0,3,0,11,0,31,3,19,6,3,3,5,3,14,0,53,7,18,10,16,0,3,3,18,0,74,3,16,16,10,14,12,0,16,0,81,5,23,21,39,20,21,3,39,3,180,7,14,21,28,47,39,19,36,0,215,9,8,16,33,73,81,36,66,3,328,13,3,13,24,77,86,50,103,0,370,10,10,5,13,54,56,37,107,3,293,7,9,13,8,55,86,65,99,3,343,11,3,0,4,45,68,52,84,0,274,17,4,8,16,79,112,131,227,0,592,5,7,3,7,29,46,45,151,0,297,0,4,0,0,3,11,8,13,3,42,94,145,142,208,508,634,454,983,25,3198,4,0,3,3,0,0,0,0,0,18,0,19,4,5,0,0,0,0,0,35,0,29,11,4,0,3,0,3,0,52,3,33,22,3,3,0,3,0,0,70
10604,0,3,4,4,4,0,3,32,0,47,0,5,0,0,3,7,0,15,5,35,0,13,5,0,3,8,3,27,0,60,4,10,11,9,3,6,3,29,0,75,3,9,7,11,3,6,4,36,4,85,5,9,18,18,14,10,4,55,0,137,7,4,8,14,32,29,11,55,0,158,5,3,4,13,36,34,27,56,3,185,0,3,11,15,41,51,31,85,3,233,7,0,3,14,26,26,15,75,0,167,4,0,4,7,11,34,11,45,0,114,3,0,0,3,15,16,7,39,0,82,6,0,3,6,15,37,25,103,0,198,7,0,0,11,5,9,30,121,3,197,4,6,3,5,0,6,3,13,5,49,56,74,70,123,205,286,181,791,28,1815,0,0,0,0,0,3,0,3,0,9,0,10,0,3,0,0,0,0,0,8,4,15,3,0,0,0,0,0,0,28,3,10,10,0,0,0,0,6,0,27
