SA3_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
12503,7,24,6,0,7,6,0,4,3,57,28,303,29,3,0,3,0,0,5,369,9,241,75,22,0,0,0,3,17,370,6,122,119,34,17,13,0,6,0,315,9,79,135,75,19,13,4,7,5,345,13,35,85,130,51,38,15,14,5,385,11,28,44,99,199,98,14,27,7,523,6,13,24,25,161,157,52,51,0,497,8,10,5,19,117,146,43,59,8,413,7,7,0,4,60,97,62,60,0,290,3,3,3,6,44,63,37,41,0,190,0,0,3,0,8,41,9,19,0,87,3,3,0,3,13,52,27,48,0,144,0,4,0,0,5,11,3,17,0,39,0,6,8,5,7,7,0,10,11,62,101,872,542,432,713,742,277,356,71,4090,3,4,3,3,5,3,0,0,0,24,3,24,4,3,0,0,0,0,3,37,3,65,45,11,8,4,3,7,4,148,0,56,100,26,13,14,10,8,9,231
12504,7,25,4,7,3,6,0,3,0,59,50,603,52,12,3,3,0,0,14,735,22,439,163,30,8,0,4,7,12,682,16,203,236,84,17,9,0,3,10,583,14,124,269,111,24,21,3,9,13,580,18,76,170,238,102,46,10,18,15,697,17,26,70,174,264,119,42,20,10,735,12,8,36,54,306,179,65,45,9,718,17,12,27,39,202,197,65,90,8,651,10,3,3,24,102,126,43,57,0,372,6,0,7,6,66,91,38,63,0,273,4,0,3,3,38,49,26,49,0,166,16,3,0,0,38,87,46,70,0,261,0,0,0,6,14,21,17,55,0,119,3,17,5,9,7,14,6,3,18,86,215,1536,1050,806,1188,952,372,493,109,6713,0,8,3,0,4,0,0,0,4,22,0,17,6,0,0,3,0,0,0,24,3,36,23,3,4,0,0,3,0,76,5,37,32,16,6,7,0,3,3,102
12601,4,3,0,0,0,3,0,0,0,11,3,76,0,3,0,0,0,0,3,88,0,68,19,7,0,0,0,0,0,93,0,25,29,6,3,0,0,4,0,63,0,11,34,6,0,0,0,0,0,63,4,6,26,19,9,4,0,0,0,74,0,6,7,29,22,12,6,5,0,91,0,11,5,4,33,27,6,9,3,97,3,10,6,4,30,29,6,9,0,91,0,3,3,0,9,10,13,9,0,47,4,0,0,0,13,16,3,17,0,49,0,0,3,0,0,11,0,15,0,33,0,0,0,0,4,10,6,19,0,48,0,3,0,3,0,3,3,21,0,30,0,0,5,5,0,0,0,0,0,15,20,212,134,90,126,139,50,107,11,901,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,14,0,8,3,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,6
12602,3,28,9,3,7,12,0,3,5,70,66,589,78,13,3,3,0,0,6,753,35,489,191,32,12,9,0,0,17,772,14,251,219,60,17,13,0,9,15,592,18,92,295,109,22,21,3,3,9,570,15,84,182,200,102,49,11,15,16,675,20,35,80,139,251,106,27,30,9,695,6,22,43,57,207,151,40,41,7,576,12,11,18,41,155,147,48,60,9,498,8,7,6,15,86,117,44,58,4,340,7,6,4,11,59,98,30,74,0,290,4,0,6,0,31,81,25,53,0,203,19,0,5,11,61,132,65,148,3,438,3,3,3,3,42,112,57,142,5,370,0,27,16,0,5,7,5,9,9,86,213,1647,1159,694,1047,1050,362,651,106,6927,0,3,0,0,0,0,0,0,0,5,3,19,4,0,0,0,0,0,7,36,0,36,17,7,3,0,0,0,3,60,3,25,37,15,7,3,0,0,3,98
12701,0,7,3,3,0,0,0,0,5,16,19,192,21,3,0,0,0,0,9,237,14,115,55,7,3,0,0,0,3,197,0,51,56,21,5,0,0,3,0,139,3,20,53,37,3,6,0,3,0,130,3,17,43,58,17,17,3,6,4,176,0,14,10,48,66,34,7,8,3,183,0,6,3,15,53,35,14,9,0,137,3,8,3,11,26,24,10,21,6,113,0,0,0,0,14,21,13,5,0,64,3,0,0,3,10,12,0,14,0,44,0,0,0,3,4,0,4,5,0,19,0,0,0,0,0,7,0,13,0,20,0,0,0,0,3,4,3,10,0,23,8,3,0,3,3,3,0,3,4,24,57,426,249,220,210,171,61,92,36,1512,5,0,0,0,0,0,0,3,0,10,0,3,3,0,0,0,0,0,0,13,0,18,3,7,0,0,0,0,0,26,3,21,30,8,3,0,0,6,0,65
12702,5,41,8,9,0,4,0,6,0,76,37,429,44,6,0,3,0,7,5,529,15,432,140,24,7,3,3,5,9,637,11,198,230,65,14,10,3,9,13,550,14,108,194,92,29,23,3,17,11,488,7,55,141,198,90,71,16,24,17,632,15,32,53,120,223,106,43,36,15,640,10,25,31,57,208,129,55,46,5,568,9,6,14,17,116,139,55,76,4,442,7,7,3,9,71,94,39,61,0,288,0,3,3,10,39,54,26,43,3,183,0,0,0,3,23,45,14,29,0,119,4,3,3,3,8,42,30,39,0,132,0,0,0,0,8,8,0,15,0,37,6,20,8,7,11,4,0,5,21,88,128,1359,864,613,855,743,289,432,110,5404,0,10,4,3,4,0,0,3,3,33,4,23,3,0,6,3,0,0,0,48,8,83,30,9,5,0,0,0,3,142,6,62,68,27,8,19,0,0,5,199
12703,9,30,9,3,3,3,0,4,3,63,32,510,45,7,5,3,0,0,16,607,21,452,167,34,7,3,0,4,14,688,12,187,194,58,16,13,0,6,7,488,8,92,198,82,29,26,7,6,10,467,12,72,150,212,98,33,14,13,9,605,9,28,65,151,244,109,21,27,11,667,16,16,36,56,254,146,63,65,16,670,8,3,5,18,139,143,55,60,5,444,0,4,0,4,62,100,52,39,0,267,0,0,3,4,40,71,36,44,0,200,0,0,0,0,22,46,14,38,3,134,3,0,3,5,21,28,18,61,0,140,3,3,0,0,4,14,11,34,0,76,0,19,11,9,12,18,3,5,11,88,142,1418,884,656,943,757,307,398,103,5604,0,4,3,0,4,0,0,4,3,26,3,24,9,0,0,0,0,3,0,42,3,50,34,4,10,0,3,3,4,110,6,44,59,23,14,13,3,3,3,159
12801,11,28,3,4,3,0,0,0,3,52,46,780,53,16,3,0,0,3,8,904,24,506,153,24,3,0,4,0,15,731,16,215,226,59,11,10,0,9,8,547,18,141,267,123,15,17,7,9,4,596,13,89,187,237,74,35,13,15,8,673,13,48,83,158,206,94,26,19,12,661,11,29,46,69,196,133,48,39,5,568,10,8,30,29,98,108,49,64,8,398,5,10,7,19,47,66,49,43,3,247,0,0,6,7,26,39,33,42,0,162,5,0,8,0,17,22,18,28,0,96,0,11,3,0,7,41,24,67,0,162,0,0,3,3,3,14,7,45,0,83,0,28,16,11,7,13,0,5,16,92,179,1886,1079,758,718,598,276,383,81,5964,0,0,0,3,0,0,0,4,0,14,0,45,6,0,0,0,0,0,0,53,5,38,14,3,0,3,0,0,3,62,0,19,18,6,3,3,0,0,0,49
12802,0,12,3,0,0,0,0,0,0,19,23,458,26,4,0,0,0,0,0,518,10,208,74,14,0,0,0,4,6,317,10,73,107,17,7,6,3,4,0,227,12,40,103,35,13,3,3,0,4,209,7,30,78,97,39,16,6,9,3,282,3,15,27,66,74,40,13,11,3,247,10,8,17,26,77,52,24,37,6,248,3,4,11,15,28,48,12,28,3,155,3,0,7,3,12,30,15,30,0,97,4,0,3,4,8,21,12,32,0,82,0,3,0,3,3,13,4,21,0,54,0,0,3,3,0,14,6,28,0,59,0,3,0,3,3,8,0,15,0,39,3,11,5,3,3,0,0,3,10,38,82,877,458,295,277,259,103,222,39,2608,0,3,0,0,0,3,0,0,0,4,0,30,3,0,0,0,0,0,0,33,0,23,5,5,0,3,0,0,0,36,0,8,11,3,0,0,0,3,0,24
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,19,21,10,6,0,4,4,6,4,77,29,233,23,6,4,3,4,3,24,329,34,317,85,23,4,3,3,5,15,483,25,232,141,38,13,11,3,13,6,480,21,141,199,65,29,12,8,12,12,494,38,140,223,154,48,25,11,35,19,683,29,54,109,139,115,75,21,37,16,589,27,33,81,94,147,144,61,60,9,651,22,24,27,65,147,224,85,99,5,687,13,8,9,22,123,188,88,110,4,569,17,13,10,14,57,132,53,102,0,396,3,4,3,11,24,63,32,53,3,191,4,4,3,9,20,77,21,63,3,199,3,9,3,3,9,20,10,33,0,87,9,14,4,11,13,16,7,12,8,88,279,1244,932,661,741,1002,392,631,129,6003,17,19,19,7,3,3,3,17,9,94,12,74,15,3,4,6,3,7,0,129,35,203,121,57,27,35,4,31,19,534,26,221,206,135,51,92,42,74,17,862
20101,3,34,0,4,0,7,0,0,3,58,45,736,22,10,3,0,0,4,17,833,28,386,125,36,3,3,3,8,13,605,17,223,172,56,7,5,7,4,13,505,22,125,193,97,31,7,6,9,3,495,29,65,137,221,91,36,11,17,6,604,11,44,55,155,232,91,40,28,9,651,22,15,19,59,183,120,73,47,5,537,17,0,6,26,81,88,57,57,0,327,8,3,3,3,24,45,25,33,0,149,0,0,0,0,20,28,18,33,3,106,3,0,0,3,5,8,10,25,3,64,3,0,3,4,7,16,15,28,0,72,3,4,6,0,5,7,4,16,0,45,6,31,15,8,8,9,7,0,12,97,213,1678,753,672,702,465,275,316,87,5155,3,0,0,0,0,0,0,0,0,4,0,14,4,0,0,0,0,3,0,23,0,27,6,3,3,0,0,0,0,47,4,26,30,10,3,3,0,0,4,81
20102,0,0,0,0,0,0,0,0,0,3,3,71,9,0,0,0,0,0,0,87,3,38,3,4,0,0,0,3,0,55,0,18,26,8,0,0,0,3,0,59,0,18,24,14,3,3,3,6,0,70,0,4,17,19,10,3,0,0,3,63,0,9,14,25,24,4,8,3,0,91,3,3,5,3,15,13,7,3,0,42,0,0,3,9,3,0,7,0,0,24,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,3,0,5,3,4,0,0,0,0,0,12,18,173,107,86,57,38,25,30,9,537,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,4,0,17
20103,3,5,0,0,0,0,0,0,0,13,3,98,3,0,0,0,0,3,4,113,3,47,20,0,0,0,0,0,0,78,3,22,31,3,3,0,0,0,3,65,3,10,27,18,3,5,0,0,0,66,0,9,24,37,15,7,0,0,3,100,4,13,12,25,21,17,0,9,0,96,0,3,3,8,12,8,11,5,3,46,0,4,0,3,0,7,4,5,0,27,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,14,18,217,123,99,55,50,23,38,14,646,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,8,0,6,9,3,0,0,0,0,0,19
20201,9,18,5,0,3,5,3,0,3,42,39,722,42,3,0,0,0,3,8,820,32,362,109,23,8,3,0,0,7,546,14,225,140,60,11,3,3,8,8,461,18,131,221,90,13,15,0,14,6,513,18,92,123,233,92,13,19,16,4,606,14,23,59,128,234,66,49,23,5,600,8,14,18,32,171,111,64,34,0,454,11,10,5,10,75,73,42,49,0,267,0,3,4,8,39,28,43,35,0,159,0,3,0,3,13,19,17,23,0,86,4,4,0,3,4,12,11,22,0,64,0,0,0,0,10,4,5,30,0,50,0,3,0,5,10,3,3,10,4,43,4,29,6,7,6,6,3,8,7,69,175,1629,739,599,689,361,267,270,62,4786,0,0,0,0,0,0,0,0,0,5,3,21,5,0,0,0,3,0,0,37,3,27,11,6,3,3,4,0,0,57,3,25,24,8,6,3,0,3,5,83
20202,3,12,0,3,0,0,0,0,0,19,13,143,10,0,0,0,0,0,12,181,7,82,30,7,0,0,0,5,0,128,3,55,50,18,0,9,0,0,0,142,3,27,52,28,0,4,3,4,0,125,3,14,40,55,21,5,3,5,0,155,3,12,12,32,44,18,10,4,0,142,0,10,3,17,27,15,12,6,0,86,3,3,3,8,7,19,9,13,0,69,0,0,0,3,6,8,3,18,0,37,0,5,0,0,6,5,10,10,0,28,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,4,0,3,0,16,0,0,0,0,0,3,0,6,0,13,0,4,4,4,3,4,5,0,3,26,43,367,206,180,124,99,64,78,17,1174,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,3,0,3,0,0,0,13,4,12,3,4,0,3,0,0,0,23
20203,0,3,0,0,0,0,0,0,0,5,3,28,0,0,0,0,0,0,3,39,0,22,3,0,0,0,0,0,0,23,0,4,0,3,0,0,0,0,0,11,0,3,14,6,0,3,0,0,0,20,0,3,6,13,0,0,0,0,0,30,0,0,3,4,7,4,0,0,0,21,0,0,0,0,0,3,4,0,0,10,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,30,29,9,10,13,10,10,184,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,10
20301,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,26,0,27,10,0,0,0,0,0,3,39,3,15,7,5,0,0,0,0,0,25,3,13,9,7,4,0,0,0,0,36,0,5,9,15,5,3,4,0,0,44,0,0,4,6,3,4,0,0,0,22,0,0,0,3,12,5,3,0,0,26,0,0,0,3,0,4,0,3,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,80,41,37,29,21,14,17,0,257,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,6
20302,18,49,9,5,3,0,3,5,7,89,82,1319,78,11,0,4,3,5,26,1522,54,672,221,46,15,6,7,8,17,1041,28,422,334,94,22,11,4,7,13,946,34,209,369,204,38,21,8,16,10,913,35,141,269,440,142,49,18,26,7,1130,20,65,100,266,385,140,57,39,10,1081,29,43,43,109,323,198,107,88,8,949,17,21,21,37,162,184,104,91,6,643,12,4,10,17,68,96,68,76,0,346,4,5,4,8,50,58,47,55,3,236,3,5,4,7,18,35,23,51,0,146,3,4,7,8,17,51,43,92,3,230,3,5,5,6,0,15,4,57,0,104,5,49,17,16,9,14,3,7,14,137,354,3012,1482,1274,1251,884,508,626,123,9504,5,7,0,0,5,5,0,5,3,20,11,38,7,4,0,3,3,6,0,63,16,84,33,11,0,3,3,5,0,156,5,73,63,19,11,9,3,14,3,200
20303,0,11,0,4,3,0,0,4,4,28,30,362,18,0,0,3,0,0,6,418,12,180,38,4,0,3,0,0,4,245,9,85,92,24,6,3,0,3,0,225,4,61,106,35,4,5,0,5,0,210,12,38,71,81,19,11,3,5,5,250,9,20,32,65,49,33,14,6,0,225,4,9,22,27,60,33,16,17,0,182,5,10,9,11,38,25,16,25,0,136,0,6,3,6,7,19,7,21,0,77,0,3,0,0,3,12,3,6,0,38,3,0,0,6,6,10,9,11,0,41,0,0,0,0,3,8,0,18,0,34,0,6,0,3,3,3,0,16,0,30,3,16,4,9,3,0,0,3,4,43,101,801,397,271,207,173,75,139,31,2191,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,0,10,8,3,0,0,0,0,0,21,0,10,7,4,0,0,0,0,0,25
20401,0,6,3,0,0,6,0,9,0,22,9,221,21,3,0,0,0,3,3,261,7,92,32,11,0,3,5,0,0,154,7,46,56,15,8,5,8,3,6,145,11,33,57,41,13,4,9,6,0,170,8,28,51,81,28,23,10,10,12,254,3,11,22,72,78,31,31,16,4,263,3,6,9,24,37,33,32,12,3,168,6,3,8,8,25,30,17,28,0,117,0,3,3,0,4,12,10,14,0,43,0,0,0,0,11,10,9,7,0,35,0,0,0,0,3,7,4,6,0,16,0,0,0,0,0,9,4,8,0,28,0,4,0,0,0,0,0,3,0,17,0,15,3,4,3,3,0,0,5,38,56,468,260,265,209,171,136,135,34,1736,0,0,0,0,0,0,0,5,0,11,0,7,0,0,0,0,0,0,0,15,4,13,0,0,0,0,0,0,0,22,0,8,9,3,0,3,3,4,0,36
20402,7,5,0,0,0,0,0,4,0,19,18,247,14,0,0,0,0,3,6,289,9,92,35,13,4,3,0,0,0,163,17,49,53,21,5,5,3,5,5,154,15,35,77,57,6,3,3,5,0,197,17,18,52,97,38,22,6,4,8,261,8,17,27,68,79,22,24,11,3,262,3,4,8,17,64,47,21,19,0,186,8,0,3,9,20,25,24,17,0,107,0,0,3,3,15,21,12,14,0,68,0,0,3,0,3,9,3,9,0,33,0,0,0,3,9,3,3,10,0,22,0,0,0,0,0,3,0,14,0,17,0,0,0,0,0,0,0,3,0,9,3,9,9,3,4,0,0,0,0,28,91,497,281,295,246,158,105,116,24,1814,0,0,0,0,0,4,3,3,0,11,0,3,0,0,0,0,0,3,0,8,6,18,4,0,0,0,0,5,0,32,5,3,14,3,0,0,0,0,0,33
20403,3,18,3,0,0,0,0,3,0,25,27,345,14,8,0,0,0,3,4,400,16,139,50,15,4,4,3,0,4,243,10,71,61,36,6,4,0,4,7,203,6,43,91,54,13,4,13,5,4,236,8,29,70,146,60,22,15,13,3,374,0,17,34,107,123,56,29,24,3,395,13,6,14,20,100,54,29,25,3,263,4,4,6,14,37,51,38,45,4,207,0,0,3,4,15,26,27,19,0,98,0,0,0,0,8,11,9,25,0,54,4,3,3,0,3,5,5,11,0,33,0,0,0,4,0,4,5,25,0,37,0,0,4,0,0,0,0,3,3,16,3,14,7,6,0,0,3,3,7,42,100,688,358,410,378,241,187,214,34,2622,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,3,12,5,0,3,0,3,3,0,36,3,9,24,8,6,0,0,0,0,62
20501,0,6,4,3,5,0,0,3,0,16,9,221,16,6,0,0,0,0,6,250,6,97,25,9,4,3,0,0,3,159,8,50,51,16,7,0,3,8,3,143,3,21,46,36,10,3,3,8,0,130,6,33,44,45,30,15,4,5,6,190,7,11,14,30,47,38,13,13,3,176,3,4,10,15,59,46,25,14,0,183,3,3,7,3,3,21,22,27,0,84,3,0,0,3,12,16,4,16,0,50,0,0,0,0,3,5,4,8,0,18,0,0,0,0,3,7,0,7,0,12,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,3,10,0,17,0,10,4,6,4,0,0,0,0,26,52,461,217,178,186,158,85,117,25,1481,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,14,4,0,0,0,0,0,0,24,0,9,9,5,0,0,0,3,0,23
20502,3,7,0,0,3,0,0,0,0,16,27,221,6,0,0,0,0,3,8,265,12,71,24,13,0,0,4,4,5,130,11,44,45,15,4,9,0,3,0,127,7,25,62,43,8,5,3,12,0,165,8,27,61,93,33,9,3,11,3,254,5,10,30,52,76,29,19,15,0,232,7,3,9,20,73,32,32,22,3,200,4,5,5,10,35,26,16,12,0,110,0,3,0,3,10,12,13,10,0,48,0,0,0,5,3,11,3,8,0,34,0,3,0,0,3,0,3,7,0,16,0,0,0,0,0,0,3,6,0,13,0,4,0,0,0,4,0,10,0,21,3,11,0,4,5,0,3,0,0,31,94,433,249,255,252,147,102,122,29,1666,0,0,5,0,0,0,0,3,0,6,0,6,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,10,3,16,14,4,0,0,0,0,0,35
20503,5,14,3,0,0,6,0,0,4,25,25,310,7,3,0,0,0,0,7,360,16,142,41,9,3,0,4,4,7,226,14,84,66,34,0,3,3,0,4,216,10,64,118,55,9,7,3,0,3,275,8,33,74,115,42,21,9,12,9,323,21,23,26,70,90,41,16,7,4,302,9,12,10,26,74,57,18,19,0,228,8,3,4,12,24,30,14,21,0,113,0,0,3,5,13,10,11,11,0,53,3,0,0,0,6,17,5,8,0,44,3,0,0,3,4,5,3,12,0,29,5,0,3,0,0,10,3,12,0,28,0,0,3,0,0,0,3,14,0,24,3,12,7,14,8,4,3,7,6,57,119,705,364,342,281,205,94,123,53,2293,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,12,0,14,7,4,0,0,0,3,0,25,0,11,7,5,0,0,0,5,3,31
20504,8,18,3,0,0,0,3,0,0,35,26,524,33,5,4,0,0,0,9,604,8,248,75,14,3,3,0,6,11,372,15,129,110,23,4,3,0,0,8,300,19,68,126,61,20,3,3,9,7,313,10,54,91,164,73,12,7,7,4,429,12,28,36,95,140,36,13,20,3,376,3,14,19,25,113,59,50,21,0,301,3,4,4,10,37,37,27,42,0,171,0,3,3,0,16,18,17,21,0,79,0,0,0,0,5,15,7,21,0,48,4,0,0,0,6,10,8,11,0,36,0,0,0,0,3,3,3,15,0,30,0,3,3,0,0,4,0,7,0,17,3,22,8,9,10,3,4,3,10,59,118,1110,506,412,434,211,144,183,62,3179,3,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,19,3,24,10,0,0,3,0,0,0,43,0,11,8,0,3,0,3,0,0,29
