SA3_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
12404,0,13,0,13,0,0,0,0,0,0,11,0,26,0,25,0,0,0,0,3,0,27,0,15,0,19,0,0,0,0,0,0,22,3,28,0,37,6,0,0,6,0,0,43,5,74,0,83,20,37,0,54,15,3,154,6,35,0,35,11,43,0,54,8,3,109,7,102,0,106,19,188,0,201,55,44,412,26,296,4,328,52,271,0,324,75,55,778,0,3,0,4,0,0,0,0,138,0,150,7,4,3,9,4,0,0,4,130,3,150,10,13,0,20,66,3,0,69,41,0,124,12,11,0,22,99,15,0,114,11,3,147,11,32,0,43,261,39,0,302,12,13,368,7,10,0,22,42,28,0,64,6,3,97,8,68,3,82,52,71,0,119,29,27,253,56,142,3,198,518,151,0,671,366,51,1286,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12,0,12,0,0
12405,0,0,0,0,0,0,0,0,4,0,6,0,7,0,7,0,0,0,0,0,0,7,3,12,0,14,0,0,0,0,4,0,21,3,14,0,20,0,0,0,0,0,0,17,13,51,0,64,15,17,0,38,8,6,112,3,21,0,23,12,27,0,38,16,9,88,19,86,0,109,24,90,0,114,59,72,349,38,202,0,240,53,140,0,193,83,86,603,0,6,0,7,0,0,0,0,127,4,140,3,3,0,5,0,0,0,0,102,5,119,7,7,0,13,43,4,0,47,37,3,104,7,0,0,7,65,3,0,67,3,0,81,11,19,0,33,198,40,0,241,17,6,293,15,15,0,27,38,20,0,54,13,3,99,19,44,0,61,39,62,0,93,29,38,232,57,99,0,161,380,120,0,502,335,64,1062,0,0,0,0,0,0,0,0,8,0,6,0,3,0,3,0,0,0,0,17,0,21,0,0
12501,0,7,0,7,0,0,0,0,0,0,7,0,13,0,10,0,0,0,0,3,0,11,3,27,0,27,4,0,0,7,0,0,36,7,25,0,33,7,6,0,18,3,0,56,28,143,3,168,90,141,3,230,26,16,440,14,93,0,106,60,158,0,225,53,29,408,93,285,3,383,149,492,5,650,204,184,1420,146,588,12,748,310,797,7,1120,291,230,2382,0,0,0,0,0,0,0,0,88,0,88,0,3,0,7,0,0,0,4,91,3,102,18,13,0,30,141,11,0,151,25,0,210,11,10,0,17,207,21,3,234,11,3,266,63,49,0,107,799,147,0,947,68,15,1142,53,35,0,88,250,66,0,316,72,10,493,90,109,5,202,159,136,4,297,159,52,712,234,226,5,458,1552,385,7,1952,518,85,3009,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,15,3,18,0,4
12502,0,3,0,3,0,0,0,0,0,0,3,0,11,0,14,0,0,0,0,0,0,14,3,17,0,19,0,0,0,0,0,0,24,0,27,0,27,3,0,0,6,0,0,30,9,72,0,79,32,50,0,77,4,5,171,4,36,0,37,19,51,0,71,16,5,133,18,91,0,107,47,170,6,226,60,56,459,41,247,4,292,96,269,6,377,86,75,825,0,3,0,3,0,0,0,0,84,0,85,0,0,0,0,0,0,0,0,83,0,82,8,6,0,10,97,10,0,101,12,0,127,7,9,0,18,109,7,0,120,6,0,144,25,19,0,43,379,62,0,445,26,3,511,13,17,0,30,94,31,0,123,18,4,171,30,46,3,81,60,76,0,138,68,26,303,83,98,3,186,737,181,0,923,298,32,1431,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,13,0,14,0,0
12503,0,9,0,17,0,0,0,0,0,0,17,0,13,0,16,0,0,0,0,0,0,20,3,29,0,29,0,0,0,3,7,0,38,10,52,0,66,11,4,0,14,12,4,87,20,160,3,187,54,84,3,145,36,14,377,23,109,3,135,36,88,0,123,32,20,305,83,231,6,320,113,308,3,422,194,189,1128,137,615,16,764,211,484,4,701,278,229,1974,0,0,0,3,0,0,0,0,148,3,160,0,8,0,8,0,0,0,0,149,6,163,22,9,0,36,138,6,0,147,37,3,223,13,12,0,21,213,21,0,233,13,6,280,46,53,0,105,700,97,4,795,56,20,970,38,31,0,71,193,65,3,256,58,12,396,69,112,0,185,118,121,0,240,160,97,691,193,235,0,426,1365,305,7,1681,625,148,2876,0,0,0,0,0,0,0,0,11,4,13,3,0,0,3,0,0,0,0,25,0,23,4,3
12504,3,6,0,8,0,0,0,0,3,0,14,0,20,0,19,0,0,0,0,0,0,19,7,39,0,46,7,3,0,11,3,0,61,4,58,0,69,18,3,0,18,3,0,91,47,188,0,238,170,275,4,447,62,29,773,20,135,7,155,133,470,0,599,75,42,871,77,432,3,516,272,1191,7,1464,362,240,2586,159,877,7,1049,595,1935,16,2545,507,311,4414,5,3,0,9,3,0,0,3,287,0,305,6,3,0,7,5,0,0,12,269,3,295,37,13,0,55,349,24,0,373,76,3,508,29,15,0,46,526,36,0,557,20,9,633,107,90,0,196,1814,320,6,2137,123,41,2491,76,67,0,143,449,142,3,593,85,18,838,92,219,4,311,304,347,3,651,252,125,1334,357,413,4,775,3443,864,14,4325,1109,199,6406,0,0,0,0,0,0,0,0,13,0,16,0,4,0,4,0,0,0,0,58,0,56,7,6
12601,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,10,0,7,0,7,0,3,0,3,0,0,10,3,29,0,31,18,24,0,42,12,4,78,3,22,0,25,14,28,0,44,10,3,81,8,46,0,57,30,123,3,149,33,18,257,16,114,0,133,55,172,3,230,54,20,442,0,0,0,3,3,0,0,3,69,0,76,0,0,0,0,0,0,0,0,55,0,55,4,6,0,8,69,3,0,70,27,0,108,6,3,0,8,124,3,0,126,3,0,140,24,16,0,38,379,47,0,427,12,3,474,8,16,0,30,62,24,0,88,18,3,133,17,59,0,78,46,64,0,114,30,16,236,61,101,0,158,692,143,0,837,207,21,1221,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,8,0,0
12602,0,9,0,9,0,0,0,0,0,0,6,3,10,0,16,0,0,0,0,0,0,16,6,24,0,33,6,7,0,17,4,0,51,4,56,3,59,16,4,0,15,3,3,84,28,168,3,198,183,228,0,413,49,11,668,24,129,0,158,126,404,0,535,76,31,793,81,366,5,456,259,1184,8,1448,318,191,2414,141,769,10,920,588,1824,12,2426,449,234,4029,3,3,0,3,0,0,0,0,288,6,301,3,3,0,7,9,0,0,9,244,4,260,33,11,0,42,381,14,0,399,67,0,508,30,15,0,44,658,56,4,709,20,7,779,112,66,0,183,2327,310,4,2644,92,33,2945,89,69,0,155,552,140,4,696,110,4,971,103,227,0,330,440,368,0,813,217,91,1453,367,394,3,767,4365,892,8,5263,1044,149,7222,0,0,0,0,0,0,0,0,30,0,29,0,0,0,0,0,0,0,0,42,0,45,0,0
12701,0,6,0,6,0,0,0,0,0,0,6,0,14,0,11,0,0,0,0,0,0,12,0,18,0,22,3,0,0,3,3,0,28,7,20,0,30,3,0,0,7,5,0,34,10,60,3,71,24,22,0,46,11,12,144,3,37,0,35,9,35,0,47,9,7,102,22,71,0,90,24,141,0,157,50,52,354,43,226,4,280,68,198,0,264,76,75,689,0,0,0,8,0,0,0,0,121,0,132,0,4,0,5,0,0,0,3,114,3,124,3,3,0,12,78,4,0,82,26,0,128,11,7,0,16,98,14,0,108,3,0,124,18,21,0,33,265,45,0,310,17,8,373,3,8,0,13,39,25,0,70,10,3,94,15,45,3,63,32,70,0,97,62,45,273,58,97,4,157,511,155,3,674,358,58,1240,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,23,0,23,0,0
12702,6,13,0,16,0,0,0,0,0,0,16,0,34,0,36,0,0,0,0,3,0,37,8,39,0,48,10,3,0,6,0,0,63,9,67,0,75,14,3,0,16,3,0,93,33,194,0,224,72,89,0,157,31,22,436,19,68,0,87,38,108,3,148,28,14,278,74,211,8,290,76,269,0,349,153,175,968,151,618,9,771,206,468,3,673,221,213,1884,0,5,0,3,0,0,0,0,241,8,248,7,9,0,14,3,0,0,3,236,8,257,27,21,0,53,279,9,0,284,64,7,412,26,20,0,46,377,24,0,400,13,10,467,59,53,0,117,1038,160,4,1200,60,27,1406,30,41,0,75,161,72,0,231,57,11,376,88,140,3,233,103,111,3,224,163,83,700,247,286,3,543,1956,377,6,2341,831,149,3864,3,0,0,3,0,0,0,0,27,0,25,0,4,0,4,0,0,0,0,36,0,45,0,3
12703,3,11,0,15,0,0,0,0,3,0,18,3,24,0,28,0,0,0,0,0,0,34,4,49,0,52,4,3,0,5,9,3,67,12,61,0,72,16,3,0,20,6,0,97,25,141,0,163,107,146,0,247,28,20,468,17,92,0,108,53,231,3,291,50,23,465,46,225,5,279,107,542,9,658,168,188,1296,106,605,8,721,288,923,9,1220,261,235,2441,3,0,0,5,0,0,0,0,287,6,302,7,0,0,11,3,0,0,3,267,3,284,33,24,0,52,273,17,0,292,77,6,429,20,22,0,46,356,29,0,384,18,0,451,58,67,0,127,1146,162,6,1317,62,29,1530,25,26,0,47,196,69,0,268,38,12,360,56,146,0,207,150,169,4,320,146,105,771,208,292,7,498,2128,448,11,2580,892,162,4133,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,37,0,43,3,4
12801,0,10,0,8,0,0,0,0,0,0,9,0,32,0,32,0,0,0,0,3,0,30,0,47,0,53,3,0,0,3,5,0,61,3,57,0,58,7,5,0,15,3,3,80,11,196,3,207,61,87,0,149,14,10,383,16,91,0,110,32,100,0,131,17,7,268,24,158,0,185,57,266,4,325,86,99,700,61,596,3,659,157,455,8,620,130,129,1536,11,3,0,12,0,0,0,0,419,6,443,7,10,0,21,8,0,0,8,477,7,510,17,25,0,39,273,14,0,294,185,10,521,23,38,0,64,480,30,0,508,15,4,589,77,73,0,152,1281,203,3,1489,64,18,1722,37,58,0,95,216,56,0,270,58,11,439,46,105,0,154,132,160,0,294,124,55,627,219,313,3,534,2386,472,8,2871,1337,116,4846,0,0,0,3,0,0,0,0,24,0,28,0,0,0,0,0,0,0,0,27,0,30,3,4
12802,0,14,0,14,0,0,0,0,0,0,14,0,18,0,18,0,0,0,0,0,0,18,6,36,0,42,4,0,0,4,3,3,51,8,64,0,73,6,4,0,8,6,3,86,13,150,0,164,36,45,0,76,13,6,261,8,64,0,70,11,74,0,83,18,4,177,11,95,0,107,32,187,0,219,72,54,447,36,439,3,477,83,302,0,391,110,68,1041,4,3,0,3,0,0,0,0,325,6,335,4,8,0,10,0,0,0,0,320,8,338,17,13,0,33,187,12,0,201,115,0,345,8,18,0,35,239,20,0,252,9,0,292,24,39,0,64,670,97,0,764,23,6,860,14,16,0,32,139,42,0,182,24,7,243,25,92,0,119,81,129,0,213,69,40,433,104,190,0,299,1313,294,4,1613,878,64,2855,0,0,0,0,0,0,0,0,14,0,14,0,3,0,3,0,0,0,0,25,0,28,0,4
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,5,108,0,116,0,0,0,0,5,0,124,6,234,0,243,0,0,0,0,5,19,262,22,450,5,478,5,0,0,5,6,10,500,32,487,5,527,17,7,0,24,11,10,570,105,1294,18,1416,104,112,5,221,40,79,1756,63,412,0,477,66,136,0,204,60,77,815,71,675,6,763,105,371,0,479,256,486,1980,318,3672,35,4026,296,624,3,924,382,674,6012,6,22,0,32,0,0,0,0,257,3,297,7,35,0,44,0,0,0,0,241,6,298,24,80,0,102,229,21,0,248,118,7,481,17,82,0,105,418,31,0,458,23,10,591,125,242,0,365,1570,222,4,1799,147,44,2356,108,186,0,296,397,154,0,552,179,38,1054,215,606,11,828,411,458,0,865,486,392,2575,503,1255,16,1771,3025,885,10,3916,1458,504,7647,3,0,0,7,0,0,0,0,46,0,56,0,13,0,15,0,0,0,0,50,0,65,11,15
20101,0,0,0,0,0,0,0,0,3,0,3,0,15,0,13,0,0,0,0,4,0,21,3,29,0,35,3,0,0,3,0,8,46,5,36,0,46,3,9,0,9,10,0,65,14,133,0,154,41,78,0,124,24,28,329,8,74,0,84,39,118,0,159,23,7,275,14,164,0,176,49,459,0,508,97,145,931,51,452,7,505,131,670,3,804,164,189,1666,7,0,0,7,0,0,0,0,395,13,416,5,8,0,10,0,0,0,3,478,11,499,6,15,0,21,114,8,0,120,200,4,349,20,12,0,35,243,23,0,267,10,9,328,48,54,0,103,946,116,3,1065,22,31,1215,20,39,0,55,187,74,0,261,24,11,353,34,120,0,157,174,283,0,457,108,127,842,145,248,0,390,1667,502,7,2175,1236,194,4001,0,0,0,0,0,0,0,0,26,0,28,0,3,0,3,0,0,0,0,39,0,37,0,0
20102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,10,0,13,0,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,6,15,0,18,0,3,0,7,3,3,31,0,4,0,4,0,8,0,10,3,3,20,3,19,0,28,12,37,0,46,14,36,127,8,63,0,71,12,55,0,64,22,44,205,0,0,0,0,0,0,0,0,53,0,54,3,0,0,3,0,0,0,0,56,3,57,5,0,0,5,7,4,0,9,18,3,33,3,7,0,6,11,0,0,12,0,0,21,11,8,0,19,84,17,0,103,7,5,136,5,0,0,7,11,6,0,18,3,0,27,6,31,0,40,20,41,0,59,29,35,167,29,42,0,67,143,66,0,216,163,46,498,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
20103,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,3,0,15,0,16,3,9,0,10,0,0,28,0,7,0,10,0,5,0,4,0,7,20,0,20,0,19,3,25,0,32,13,35,99,3,50,0,54,5,41,0,47,17,42,163,0,0,0,0,0,0,0,0,54,0,55,0,0,0,0,0,0,0,0,69,5,71,3,3,0,3,8,3,0,9,32,3,42,3,0,0,3,15,0,0,15,0,3,22,0,8,0,8,46,14,0,56,4,0,69,4,7,0,12,4,3,0,8,3,5,20,3,18,0,21,12,22,0,28,20,25,97,11,34,0,49,83,38,0,117,178,38,385,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,6,0,0
20201,0,0,0,0,0,0,0,0,0,0,4,6,9,0,15,0,0,0,0,0,5,21,7,31,0,39,0,0,0,0,0,0,42,12,43,0,53,0,0,0,4,3,5,62,36,135,0,171,36,56,0,89,26,12,294,7,55,0,65,20,95,0,121,18,19,221,13,123,0,138,33,287,7,321,98,169,727,76,389,5,475,93,437,6,538,154,202,1366,5,0,0,10,3,0,0,3,434,13,457,15,3,0,18,0,0,0,0,420,15,450,12,14,0,28,76,6,0,81,225,6,344,32,17,0,51,184,6,0,191,15,5,270,57,53,3,114,801,95,4,895,34,17,1056,15,33,0,49,102,73,0,168,20,5,240,54,151,0,211,115,193,0,315,90,116,725,200,274,4,477,1287,374,3,1661,1240,168,3548,0,0,0,0,0,0,0,0,39,3,44,3,0,0,3,0,0,0,0,24,0,29,0,0
20202,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,0,8,3,13,0,20,0,0,0,3,3,3,25,6,34,0,44,3,8,0,14,12,11,72,0,19,0,17,12,20,0,28,3,13,63,3,43,0,49,14,80,0,97,43,87,273,15,122,3,136,28,113,0,146,64,107,446,0,0,0,0,0,0,0,0,125,3,125,0,0,0,0,0,0,0,0,104,5,109,6,3,0,6,19,0,0,14,74,0,101,3,3,0,7,41,0,0,38,4,0,58,20,23,0,41,160,23,0,181,13,3,231,6,11,0,17,24,7,0,33,9,4,64,18,45,0,59,49,84,0,134,63,59,315,56,81,3,136,284,112,3,400,387,82,1000,0,0,0,0,0,0,0,0,9,0,9,3,0,0,3,0,0,0,0,10,0,11,0,0
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,7,0,13,0,8,0,3,0,3,0,0,16,0,8,0,8,0,4,0,4,3,4,14,0,12,0,12,7,10,0,17,9,40,73,0,32,0,33,8,25,0,29,14,38,117,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,18,0,23,0,0,0,3,3,0,0,4,16,0,26,3,0,0,3,4,0,0,4,0,0,6,4,0,0,3,15,0,0,19,0,0,16,0,0,0,0,4,3,0,3,0,0,8,3,12,0,12,4,8,0,12,3,10,46,9,15,0,25,28,14,0,45,59,17,134,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,3,0,7,0,7,3,0,0,3,0,0,6,0,10,0,11,3,3,0,3,3,0,20,0,0,0,6,0,5,0,5,3,0,10,3,11,0,16,0,21,0,26,12,27,70,3,37,0,44,5,26,0,37,12,28,123,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,24,3,26,0,0,0,0,5,0,0,6,15,0,29,5,0,0,5,19,0,0,19,3,0,23,3,7,0,10,50,15,0,63,7,7,81,0,4,0,4,13,3,0,14,0,0,21,3,18,0,25,10,16,0,27,12,15,73,11,31,0,40,89,38,0,128,84,23,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0
20302,0,3,0,3,0,0,0,0,3,0,11,3,16,0,15,0,0,0,0,0,0,17,10,54,0,59,3,0,0,3,8,0,75,10,77,0,85,11,3,0,15,3,7,116,49,322,0,367,123,120,0,243,51,27,682,22,138,0,158,70,242,0,309,51,22,551,32,340,3,374,98,650,4,754,216,242,1592,119,950,4,1073,310,1017,9,1334,338,298,3043,9,5,0,11,3,0,0,3,712,16,736,31,3,0,34,8,0,0,8,781,23,843,37,16,0,55,217,19,0,238,403,16,712,49,36,0,86,483,47,4,530,21,8,647,170,117,0,279,1953,234,4,2192,58,41,2576,61,71,0,127,366,124,4,496,43,16,686,78,276,3,359,259,428,0,685,215,202,1463,428,528,0,956,3292,854,17,4158,2237,318,7665,3,0,0,3,0,0,0,0,60,3,67,5,0,0,4,0,0,0,0,59,7,72,6,3
20303,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,9,0,15,0,15,0,0,0,3,0,0,18,0,25,0,25,4,0,0,4,3,0,29,10,68,0,75,5,13,0,19,6,0,110,3,38,0,42,9,30,0,41,5,3,91,8,67,0,71,19,83,0,96,44,45,260,16,217,0,234,32,129,0,168,59,57,511,3,0,0,3,0,0,0,0,219,6,225,4,0,0,4,4,0,0,4,243,4,254,9,9,0,26,57,0,0,57,127,0,207,20,11,0,29,132,9,0,145,9,3,184,29,36,0,67,421,48,3,477,16,7,566,22,13,0,33,76,16,0,89,12,3,135,21,69,0,86,59,80,0,142,62,58,351,107,142,0,247,746,162,3,913,683,77,1922,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,27,0,28,0,0
20401,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,11,4,18,0,19,0,0,0,0,4,0,29,4,21,0,24,3,0,0,4,4,3,32,15,51,0,67,23,37,0,57,13,14,158,0,29,0,26,14,35,0,43,14,12,102,8,80,0,85,21,118,0,140,48,139,411,29,208,0,236,59,190,0,248,88,174,741,0,0,0,0,0,0,0,0,149,3,158,7,5,0,12,0,0,0,0,191,6,207,5,11,0,17,26,3,0,26,89,10,137,4,10,0,10,38,7,0,53,3,0,66,16,32,0,50,129,20,0,153,7,3,213,10,16,0,26,23,14,0,39,12,3,80,12,61,0,76,26,78,0,103,53,101,334,60,125,0,183,252,119,0,370,508,130,1199,0,0,0,0,0,0,0,0,12,3,13,0,0,0,0,0,0,0,0,17,0,19,0,0
20402,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,10,5,25,0,29,0,0,0,0,7,0,35,4,25,0,25,0,0,0,3,0,0,32,15,58,0,78,8,16,0,28,6,6,114,4,22,0,23,3,17,0,26,10,5,62,4,58,0,64,16,113,3,135,33,105,332,30,192,3,232,30,151,3,189,51,115,586,3,0,0,3,0,0,0,0,185,0,194,7,0,0,8,0,0,0,0,162,3,180,9,9,0,15,7,0,0,7,87,3,114,13,9,0,20,17,3,0,20,8,0,47,24,31,0,52,66,16,0,80,4,3,138,3,15,0,16,14,19,0,31,6,3,63,11,72,0,86,17,96,0,114,40,77,314,72,136,0,208,117,133,0,249,492,99,1047,0,0,0,0,0,0,0,0,19,4,20,3,0,0,3,0,0,0,0,19,0,19,0,0
