SA3_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
11102,0,6,0,0,0,0,0,0,0,10,48,309,184,218,142,256,103,284,8,1564,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,0,7,6,5,0,0,0,0,0,20,0,8,4,3,0,0,5,0,0,30,0,9,3,3,4,3,0,7,0,33,3,9,8,3,0,3,0,9,0,32,0,7,3,4,3,3,0,6,0,30,5,10,3,3,0,0,3,5,3,31,0,8,8,3,3,3,0,0,4,33,0,11,3,4,0,4,0,0,3,24,0,15,3,3,0,3,0,7,0,26,0,12,3,0,0,0,0,0,0,23,15,99,43,38,16,26,13,44,12,305,3,3,0,0,0,0,0,0,0,13,3,0,3,3,3,0,0,0,9,16,0,0,3,0,0,3,3,0,3,11,4,0,0,0,4,0,4,0,0,11
11103,0,26,5,8,0,0,0,4,0,56,89,837,537,657,373,694,299,990,69,4538,3,12,0,0,0,0,0,0,3,23,0,9,3,0,0,0,0,0,0,12,0,4,6,0,3,9,3,0,0,24,0,25,9,3,3,3,0,9,3,52,0,17,5,13,3,8,0,11,0,56,3,15,9,8,3,9,0,12,4,71,0,23,4,6,3,10,6,13,6,78,0,24,13,14,0,10,3,17,3,83,0,23,9,7,3,10,4,22,4,73,3,11,3,7,3,10,4,9,7,61,3,27,17,9,4,3,0,3,5,68,0,18,4,4,0,0,0,3,3,34,3,17,6,3,0,4,0,0,4,38,29,222,80,78,31,69,21,100,41,674,4,13,3,3,8,4,3,3,13,54,0,10,4,10,7,14,0,0,19,62,6,10,4,6,7,10,3,10,15,66,4,3,0,6,4,7,5,8,11,55
11201,0,27,15,7,5,11,9,18,0,86,133,847,599,740,347,760,282,866,54,4628,0,6,5,0,3,0,0,0,4,14,0,0,5,4,0,3,0,0,0,12,3,4,3,3,0,3,0,0,0,22,0,26,0,6,3,0,3,5,0,41,0,13,8,13,0,3,0,8,0,45,4,14,11,11,8,8,3,16,7,85,0,11,9,14,9,7,3,17,3,65,0,18,8,8,3,8,8,19,4,74,4,24,14,14,6,14,8,11,3,89,10,23,9,12,4,12,3,13,3,87,7,24,8,19,6,5,4,14,3,84,3,17,12,4,0,7,0,8,3,52,3,11,6,3,0,8,3,6,9,61,29,194,92,112,45,76,31,122,43,741,0,18,0,3,0,0,0,0,8,33,0,0,4,5,0,0,0,0,8,23,0,0,3,3,4,3,0,0,0,19,0,4,3,4,3,3,0,3,7,34
11202,0,18,6,14,11,9,14,30,5,104,56,399,327,364,215,452,225,959,58,3059,0,9,0,0,0,0,0,0,5,21,0,6,0,0,0,0,0,3,0,14,3,3,3,0,0,0,3,0,7,19,0,14,0,5,0,0,0,7,0,28,0,5,0,4,0,5,0,8,7,31,0,6,0,4,4,11,3,15,4,56,7,4,5,4,0,14,3,14,6,61,4,21,3,8,3,6,7,17,9,74,4,18,12,15,3,8,4,31,3,103,0,19,19,5,8,11,4,34,5,102,0,29,12,19,3,16,4,34,6,125,0,7,10,16,0,4,3,10,4,59,6,11,16,6,0,5,7,14,17,97,29,156,86,92,27,88,42,202,62,785,0,10,5,0,3,0,0,0,9,30,0,0,0,0,12,0,0,3,4,24,0,0,0,0,4,0,0,4,6,13,3,3,0,5,3,3,0,0,6,26
11203,3,22,12,8,0,7,4,14,0,72,89,604,402,460,244,477,208,710,43,3236,0,7,0,0,0,0,0,0,3,18,0,4,7,0,0,0,0,0,0,14,0,10,6,3,0,0,0,4,3,22,0,18,5,3,0,0,0,3,3,29,0,22,8,8,5,3,0,10,3,53,0,22,9,8,4,8,0,14,3,65,0,16,7,7,0,12,6,18,3,71,4,13,8,6,0,10,0,19,4,68,3,23,9,7,6,7,4,16,10,76,5,16,6,13,6,15,0,11,0,65,0,23,3,13,3,4,0,11,3,62,0,14,8,10,0,5,3,11,0,46,0,19,6,4,5,0,3,10,5,45,13,191,81,80,31,62,17,122,39,644,3,13,7,0,0,0,0,0,9,32,3,4,13,9,0,0,0,3,3,27,0,3,0,3,3,4,0,0,3,22,0,0,0,0,3,4,0,6,3,20
11301,3,14,7,7,6,12,3,15,0,74,73,166,132,171,137,317,168,684,38,1878,3,8,0,0,0,3,0,0,7,27,0,3,3,5,3,0,3,4,0,23,0,3,7,0,0,3,0,3,0,23,4,10,4,3,0,0,0,4,7,33,3,17,8,9,0,3,3,14,0,51,0,12,9,6,0,7,0,11,0,57,4,12,3,7,4,10,0,22,4,72,3,9,8,5,7,20,3,45,7,114,3,10,11,8,3,22,12,41,0,111,6,10,9,9,4,11,7,36,3,84,12,10,8,10,3,16,3,34,7,96,7,14,9,9,4,6,4,18,5,69,3,23,12,14,3,4,5,8,18,82,50,131,84,85,35,107,37,247,62,829,0,10,0,0,0,3,0,0,3,25,0,3,0,0,5,0,0,0,4,19,0,0,0,0,5,0,0,3,3,12,0,0,0,0,0,5,4,3,8,21
11302,0,7,3,3,3,5,0,8,0,30,22,67,51,61,47,74,55,244,16,630,0,10,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,0,0,3,3,0,3,0,0,0,10,0,0,0,3,0,0,0,3,0,11,3,3,0,0,0,0,0,11,0,13,0,4,3,4,0,0,0,11,0,25,0,6,0,5,0,3,0,11,0,31,0,4,3,3,0,0,0,14,0,33,0,4,3,6,3,3,0,9,0,33,0,3,4,0,0,7,0,12,3,32,0,9,7,5,0,4,0,6,4,31,10,54,22,32,7,23,4,80,17,257,0,9,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,4,7,0,0,0,0,0,0,0,0,3,6
11303,4,14,15,20,7,7,10,41,9,126,90,373,300,396,249,558,303,1292,78,3647,0,25,0,0,0,0,0,3,4,37,0,0,3,0,0,3,0,3,3,17,3,7,0,0,5,0,0,6,0,26,3,21,6,3,3,4,0,22,3,64,3,14,3,3,0,7,0,25,3,61,0,9,14,6,4,4,3,28,4,70,0,12,7,8,3,12,10,34,6,81,4,11,12,6,13,18,10,52,3,121,0,14,7,19,7,16,7,78,11,151,7,21,14,10,3,10,7,60,5,138,9,33,15,9,3,19,10,46,5,153,0,22,14,11,4,8,3,30,10,107,3,30,17,16,3,11,16,28,21,138,37,221,113,83,44,124,58,412,78,1168,0,12,4,3,7,7,0,0,8,39,0,4,0,3,11,11,0,0,7,31,7,0,4,3,11,4,0,5,11,43,6,3,0,0,7,6,0,6,12,40
11401,4,21,3,7,3,3,4,3,3,56,105,668,364,452,287,508,252,770,58,3465,0,10,3,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,16,3,12,3,0,3,0,0,0,0,20,0,14,0,3,0,3,0,6,3,30,3,15,3,7,7,3,3,6,3,43,3,13,8,4,7,11,4,17,0,62,5,15,3,4,3,8,5,15,6,66,3,16,6,9,4,8,0,30,0,72,7,25,10,14,3,6,3,12,4,87,0,28,7,10,3,9,12,9,0,92,0,20,9,10,0,6,0,15,3,70,3,19,5,12,5,6,0,16,0,60,0,12,7,4,0,0,0,3,4,33,27,217,70,74,39,60,28,135,28,675,0,17,7,0,0,7,0,0,11,41,3,3,3,0,9,4,3,0,4,29,3,4,4,4,6,9,5,0,8,42,10,0,0,6,8,8,0,3,10,44
11402,0,21,16,6,0,10,7,6,3,74,53,435,278,283,175,344,154,475,23,2213,0,8,0,0,0,0,0,3,0,14,0,3,0,3,0,0,0,0,0,6,0,9,0,4,0,3,0,3,0,22,0,7,0,0,0,0,0,3,0,21,0,0,10,5,3,3,0,7,0,28,0,8,12,4,4,4,0,3,0,45,4,4,10,6,3,8,0,15,0,53,0,19,0,7,0,4,0,10,0,48,0,15,6,3,0,6,0,18,0,51,3,13,10,5,5,6,0,16,3,57,0,24,9,4,0,0,4,15,0,54,3,23,13,5,4,3,0,8,0,52,5,16,13,3,0,3,3,11,3,54,22,141,70,54,17,55,17,106,20,497,0,15,0,0,0,0,0,0,0,21,0,3,3,4,0,3,0,0,0,16,3,0,0,4,6,5,0,3,3,24,0,0,0,0,3,4,0,0,0,9
11501,0,16,5,8,0,4,0,3,0,34,56,727,470,545,269,525,210,584,53,3429,0,12,3,0,0,0,0,0,3,15,0,3,0,3,0,0,0,0,0,13,0,3,3,3,0,0,3,3,0,15,4,17,15,5,7,4,0,5,0,56,3,23,6,4,8,7,3,3,0,63,5,42,11,7,7,9,0,12,4,100,0,17,16,15,5,5,0,13,6,72,3,11,12,16,3,7,0,17,3,78,3,18,15,10,5,11,3,10,4,74,3,29,7,9,7,7,0,8,0,71,0,13,4,3,4,3,0,3,3,37,0,16,8,5,0,7,0,0,5,40,3,9,3,6,0,0,0,0,0,25,26,212,100,94,37,64,10,76,36,648,3,5,0,0,0,0,0,0,3,10,5,3,4,3,6,3,0,4,6,40,8,6,3,7,4,7,0,3,12,48,3,3,3,4,6,4,3,4,7,36
11502,0,15,3,0,3,6,0,11,3,41,30,173,131,161,89,182,72,267,24,1118,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,9,0,0,6,3,0,3,0,3,0,15,0,5,3,0,0,0,0,8,0,22,0,11,3,4,0,6,3,3,3,29,3,9,3,0,0,3,0,4,3,23,4,4,10,7,0,3,0,4,0,35,0,12,6,0,0,5,3,3,0,40,4,16,0,3,0,7,0,3,4,36,3,13,4,0,0,3,0,3,0,31,0,10,0,7,0,3,0,4,0,29,4,9,5,4,0,0,0,3,3,22,22,87,49,37,8,37,3,44,16,303,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,4,8,0,0,0,0,4,0,0,0,3,6,0,0,0,0,0,3,0,0,0,5
11503,0,4,4,3,3,0,0,9,0,20,28,109,87,98,48,119,46,222,10,773,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,17,0,6,3,4,0,0,0,3,0,14,0,3,3,4,0,0,0,0,3,22,0,3,3,0,0,3,0,3,0,20,0,5,7,4,0,0,0,12,0,28,0,7,5,3,0,4,0,7,0,29,0,3,3,0,0,3,0,3,0,16,0,18,4,0,0,0,0,3,0,25,0,0,0,3,0,0,0,0,0,11,0,4,3,3,0,4,0,3,3,22,13,63,34,30,5,19,5,38,12,211,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,3,0,0,0,8
11504,0,3,0,0,0,3,0,0,0,10,6,150,97,124,71,146,55,200,18,858,0,4,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,7,0,3,3,5,0,0,0,3,0,10,0,17,0,4,0,0,0,0,0,27,0,5,3,3,3,3,0,0,0,23,0,9,3,4,0,0,0,4,0,19,4,8,3,0,0,3,0,6,0,29,0,6,0,3,0,7,0,4,3,21,3,3,3,0,0,0,0,3,0,14,0,3,4,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,12,0,7,3,0,0,0,0,3,0,16,17,75,26,23,3,21,3,26,11,201,0,5,0,0,0,0,0,0,3,10,0,3,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
11601,0,10,5,8,3,3,0,7,0,28,47,383,284,328,244,490,164,538,60,2533,4,8,0,0,0,0,0,0,0,19,0,12,5,3,0,0,0,0,4,24,3,4,3,3,3,3,0,0,0,22,0,14,7,4,5,0,4,13,7,57,3,19,14,3,3,5,0,7,10,67,6,11,6,3,6,9,4,4,3,52,4,14,4,4,6,9,3,9,5,60,3,3,6,6,7,6,3,9,3,53,0,9,12,7,5,3,0,12,3,46,0,11,4,3,0,3,0,5,0,33,0,6,6,3,0,3,3,4,4,29,0,3,0,0,0,0,0,4,0,8,0,5,0,0,0,0,0,0,0,10,22,122,74,44,39,39,23,67,30,466,0,8,3,0,0,3,0,0,3,18,3,4,4,3,9,8,0,3,12,44,0,3,3,3,9,7,0,3,12,40,0,3,4,0,5,6,6,3,12,41
11602,0,0,0,4,0,3,0,0,0,11,27,283,207,239,136,272,97,332,34,1629,0,8,3,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,0,11,3,7,0,3,0,4,0,34,0,13,4,10,0,3,0,3,4,37,0,12,4,8,3,3,0,6,0,40,0,13,3,4,0,7,0,11,0,35,3,7,4,0,3,5,0,4,0,30,0,4,7,0,4,0,0,7,3,28,5,4,4,0,0,7,0,6,0,23,3,9,3,0,0,0,0,3,0,20,0,4,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,6,10,81,50,23,12,24,4,41,7,273,0,4,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,3,17,0,4,0,0,0,0,0,0,0,9
11603,0,0,0,0,0,0,0,0,0,5,48,228,203,203,162,263,121,364,50,1636,0,11,0,0,0,0,0,0,3,15,0,11,3,0,3,0,0,0,3,22,0,4,5,3,0,0,0,0,0,19,0,3,3,0,0,0,0,0,0,14,0,10,9,3,6,5,0,3,4,32,0,7,7,4,3,5,0,3,0,34,0,8,3,5,7,0,0,3,0,27,0,7,4,6,3,4,0,5,0,30,3,4,3,3,0,4,3,4,0,24,0,6,4,0,0,5,0,3,0,23,3,8,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,9,81,40,32,25,26,11,26,26,268,0,6,5,0,6,7,0,0,17,33,3,0,0,6,4,5,0,4,11,38,3,0,3,4,6,6,0,4,19,45,0,3,3,3,10,0,4,7,11,40
11701,0,5,3,0,0,3,0,3,0,18,28,202,181,185,141,306,119,338,62,1566,0,3,0,0,0,0,0,0,3,6,0,8,3,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,4,17,0,8,4,0,0,7,0,3,0,23,5,6,3,4,3,0,0,3,3,31,0,8,3,7,3,0,0,4,0,27,0,7,0,0,0,4,0,3,4,21,0,8,0,0,0,0,0,10,4,27,0,8,0,3,3,3,0,3,3,18,0,11,3,4,0,0,0,3,3,23,0,9,4,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,4,0,7,7,0,0,0,0,0,0,14,13,77,29,30,14,17,4,38,32,257,0,6,0,7,3,0,0,0,4,19,3,3,13,3,9,6,0,3,19,55,6,0,3,7,3,6,3,5,14,48,3,0,4,4,9,10,4,5,10,59
11702,0,8,7,0,0,0,0,4,0,16,35,331,251,325,192,413,156,475,40,2214,0,4,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,12,0,3,4,0,0,0,0,5,0,10,0,4,3,4,0,4,0,7,3,29,0,11,5,3,0,3,0,5,4,32,0,0,5,3,3,6,0,5,3,25,3,5,3,0,0,0,0,13,0,29,0,3,9,5,5,5,0,9,3,44,3,5,0,5,0,6,0,3,0,25,0,11,5,5,0,3,3,3,0,37,0,7,6,0,3,4,0,3,0,27,3,3,3,0,0,0,0,3,0,12,0,6,0,0,0,0,0,3,0,11,14,65,49,28,22,36,6,66,18,299,0,4,3,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,3,21,0,3,6,4,4,3,3,0,7,25,0,3,9,0,0,11,3,8,7,35
11703,5,53,32,31,13,27,10,25,3,206,340,1794,1792,1822,1272,2745,1280,5144,344,16527,5,19,8,0,0,0,0,0,15,49,6,37,16,9,3,14,3,6,20,111,8,23,31,23,15,17,9,17,14,162,8,38,38,23,25,28,8,37,12,222,8,36,34,23,24,34,16,32,20,225,4,30,27,24,3,25,5,42,22,188,3,32,25,26,18,30,7,49,17,206,6,27,35,18,13,36,5,52,10,199,9,31,29,15,13,17,0,34,26,165,3,33,31,10,7,12,3,20,13,143,10,42,29,16,3,13,6,20,10,132,9,16,9,5,4,3,0,0,12,68,9,28,9,7,3,3,3,3,11,83,85,386,315,205,127,237,64,312,211,1939,4,20,5,13,6,9,0,3,32,97,10,43,67,30,40,40,12,17,81,344,21,15,59,26,56,88,31,51,106,451,24,15,31,12,60,67,19,47,100,378
11801,4,48,18,20,7,7,0,11,3,119,107,1079,732,828,384,889,377,913,75,5394,0,5,0,0,0,0,0,0,0,9,0,11,8,4,0,0,0,0,3,20,0,3,3,4,3,0,4,7,0,24,3,13,14,3,3,9,3,13,0,64,0,22,6,12,11,8,3,14,4,75,3,22,15,18,6,16,0,14,3,98,3,25,18,16,5,14,5,27,3,107,3,22,13,8,5,14,7,18,0,86,0,10,21,10,3,7,4,8,0,77,6,27,12,9,4,3,4,8,7,76,4,41,13,8,0,6,4,4,0,78,3,23,7,11,0,3,0,3,3,64,3,39,17,5,0,0,0,3,3,71,35,258,141,112,37,90,28,124,33,864,0,7,0,0,0,0,0,0,8,15,3,11,12,4,7,3,0,4,6,49,0,3,3,3,5,8,0,4,8,36,3,3,4,7,3,5,0,4,18,54
11802,4,11,19,3,4,4,0,3,0,51,70,618,445,490,252,549,217,603,50,3301,0,3,0,0,0,0,0,0,0,10,0,12,6,0,3,4,0,3,3,27,0,12,4,3,0,9,0,3,0,32,0,9,6,8,3,6,3,3,5,33,0,16,3,3,5,11,0,3,3,43,0,13,3,7,0,3,0,10,4,42,3,8,10,9,7,7,0,8,4,56,0,9,12,3,0,10,0,11,7,46,0,9,5,6,4,3,3,13,0,43,0,14,9,3,3,4,0,5,0,42,0,12,7,7,4,0,0,0,0,30,0,9,4,0,0,0,0,0,4,16,0,7,4,0,0,0,0,0,0,16,14,133,69,55,29,52,7,59,27,437,0,5,0,0,0,0,0,0,4,19,0,5,3,5,0,3,0,0,7,29,0,3,8,3,3,0,0,5,12,35,0,0,0,0,0,3,0,3,10,26
11901,0,12,4,4,0,6,3,3,0,34,65,608,464,505,397,700,285,770,118,3911,3,17,4,3,0,0,0,0,5,28,0,19,3,0,3,3,0,3,9,38,0,10,7,3,0,3,0,9,4,31,0,18,14,11,4,5,0,11,5,64,0,25,6,11,3,11,0,5,4,71,0,21,10,3,3,7,0,8,5,60,3,17,18,9,6,7,6,6,5,74,4,25,12,7,4,12,7,16,6,87,3,19,14,6,4,9,4,10,0,76,3,10,12,10,3,9,0,3,4,58,3,10,9,3,5,9,0,6,3,44,0,3,8,4,0,3,0,3,0,22,0,6,0,0,0,3,0,3,0,21,34,198,105,70,43,84,18,80,38,678,3,12,3,3,4,3,0,0,11,31,9,14,4,5,12,3,3,0,25,69,6,5,11,3,13,15,0,0,21,71,6,8,10,0,14,16,0,6,18,71
11902,0,9,0,8,0,3,0,5,0,26,53,413,346,428,259,518,235,557,83,2895,0,11,3,0,0,0,0,0,0,15,3,11,3,3,0,3,4,0,0,34,3,14,7,5,6,3,0,3,0,50,3,13,0,7,4,4,4,8,7,50,3,22,8,6,4,4,3,4,3,59,3,17,13,7,4,3,3,10,4,64,0,12,7,4,4,6,0,9,3,48,0,5,3,9,3,9,3,17,0,59,3,16,3,13,13,3,0,5,0,62,5,14,7,0,4,0,0,0,0,31,3,13,3,0,0,6,0,0,0,29,0,7,3,0,3,0,0,0,0,20,0,3,3,0,3,0,0,0,0,7,33,161,68,53,51,54,22,57,27,520,0,9,0,0,0,0,0,0,3,15,0,6,5,0,7,3,0,4,11,39,0,3,4,3,11,6,0,0,7,29,0,7,4,6,3,3,0,7,18,47
11903,0,20,3,5,0,0,0,3,0,30,40,448,327,337,262,408,172,440,38,2471,0,12,0,0,0,0,0,0,0,12,0,6,0,0,0,5,0,0,3,15,0,11,9,8,3,3,3,3,0,40,0,12,9,3,9,10,0,0,3,43,0,11,11,3,3,10,3,6,0,47,0,15,5,14,3,8,0,9,3,52,0,13,10,10,4,4,3,8,4,55,0,15,4,7,8,16,4,16,0,71,0,10,12,3,3,7,3,7,3,52,0,14,3,4,0,7,0,4,0,38,4,20,3,3,3,0,0,3,0,43,0,7,3,0,0,0,0,0,0,16,0,10,3,3,0,3,0,3,0,27,15,161,80,63,36,66,17,57,21,518,0,5,3,0,0,0,0,0,4,13,0,6,7,0,3,3,0,0,12,30,0,0,0,0,3,6,3,0,9,24,0,3,3,3,0,3,0,0,8,16
11904,0,22,0,6,0,3,0,3,0,35,61,428,349,399,267,494,192,590,50,2823,0,7,0,0,0,0,0,0,4,11,3,4,3,0,0,0,0,0,4,12,0,6,4,5,4,3,0,0,0,28,0,18,6,7,0,8,0,10,4,45,0,15,3,10,7,6,3,7,0,52,3,17,6,7,3,8,0,14,0,65,3,11,11,8,3,6,0,11,3,48,0,9,3,11,3,8,0,9,8,52,0,11,6,3,5,0,3,9,3,43,0,10,11,7,0,3,0,3,0,26,0,17,8,0,0,0,3,9,4,39,0,9,0,3,0,3,0,0,3,24,0,10,0,0,0,0,0,3,0,18,10,137,64,52,26,48,14,74,30,460,0,3,0,3,0,0,0,0,3,7,0,7,3,0,7,4,0,0,8,29,0,3,6,3,3,4,0,4,6,28,0,0,6,4,0,3,0,3,4,27
12001,0,7,9,3,0,4,0,11,0,32,57,429,321,314,185,349,130,378,44,2215,0,7,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,8,0,13,7,3,0,3,3,0,0,27,0,15,8,5,4,6,0,10,4,41,0,12,5,3,3,3,0,5,3,40,3,14,10,3,3,9,3,3,0,44,0,9,6,3,0,3,0,11,3,39,0,6,4,3,3,4,3,5,0,33,0,15,0,5,0,9,0,9,3,46,0,12,3,0,0,0,0,0,0,29,0,13,3,0,0,4,0,0,3,23,0,3,3,0,0,4,0,3,0,17,0,11,3,0,0,0,0,0,0,21,9,127,56,31,16,47,14,43,21,366,0,0,3,0,0,0,0,0,8,9,0,8,3,0,0,3,0,0,9,26,0,3,4,8,8,6,3,3,4,44,0,0,0,4,4,7,0,0,8,33
