SA3_CODE_2016,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49mo_Mng,SS_NS_49mo_Pro,SS_NS_49mo_TecTW,SS_NS_49mo_CoPSW,SS_NS_49mo_ClAW,SS_NS_49mo_SWks,SS_NS_49mo_MaOpDv,SS_NS_49mo_Lab,SS_NS_49mo_IDNS,SS_NS_49mo_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49mo_Mng,Tot_49mo_Pro,Tot_49mo_TecTW,Tot_49mo_CoPSW,Tot_49mo_ClAW,Tot_49mo_SWks,Tot_49mo_MaOpDv,Tot_49mo_Lab,Tot_49mo_IDNS,Tot_49mo_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
10304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,7,0,7,0,27,3,4,6,18,3,32,0,16,3,86,6,19,19,160,11,337,13,199,8,770,0,0,3,45,7,44,3,32,0,136,6,5,8,33,7,34,0,9,0,96,4,12,68,35,19,8,0,5,0,156,3,15,68,14,10,8,0,4,0,117,4,3,38,8,5,0,0,3,0,59,4,3,25,0,3,3,0,0,0,49,3,0,6,7,0,10,0,7,16,45,24,63,237,323,60,480,18,276,26,1507
10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,3,10,3,27,0,7,0,57,0,5,6,76,9,254,0,139,7,496,0,5,5,16,0,41,0,21,0,86,0,9,4,15,0,12,0,9,0,51,0,10,53,11,12,11,0,3,0,97,0,3,32,0,0,3,0,3,0,40,0,3,10,0,0,3,0,0,0,22,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,9,0,3,11,24,4,37,126,132,28,353,5,178,9,880
10402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,7,6,0,4,0,3,9,33,3,0,4,28,0,36,0,25,0,99,9,15,24,226,35,607,14,317,15,1262,14,6,4,60,20,70,9,37,0,225,7,10,16,44,13,24,0,7,0,121,11,16,87,44,25,19,4,3,0,196,4,9,54,14,9,3,0,7,3,103,3,3,24,4,0,3,0,3,0,47,3,3,8,5,3,6,0,0,0,26,0,3,4,14,3,13,0,12,11,54,52,56,225,426,98,783,31,418,42,2128
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,5,0,3,0,3,0,15,4,0,5,17,3,41,3,16,0,80,0,0,4,13,0,9,0,3,0,35,0,0,4,4,3,3,0,4,0,18,0,3,8,8,7,0,0,0,0,37,0,3,15,3,7,0,0,3,0,37,0,0,11,3,0,0,0,3,0,17,4,0,6,3,0,0,3,0,0,20,0,0,0,5,0,0,0,9,0,23,12,16,57,57,22,68,6,36,3,277
10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,3,0,14,0,0,0,4,0,5,0,8,0,21,0,3,3,26,0,81,3,39,0,156,0,0,3,6,0,8,4,6,0,23,3,0,0,16,0,3,0,0,0,22,3,8,21,3,3,0,0,0,0,37,0,3,7,6,6,0,0,0,0,25,0,3,0,0,0,0,0,0,0,5,0,3,7,4,0,0,3,6,0,17,0,0,0,0,0,8,0,0,7,14,3,26,44,61,9,110,9,53,12,321
10503,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,4,0,0,0,0,3,0,5,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16,4,5,10,0,3,3,39,0,4,9,13,0,30,0,15,0,76,3,11,19,157,18,377,4,162,8,757,4,9,3,33,3,52,0,30,0,144,3,8,5,29,12,22,0,3,0,80,4,14,69,38,20,12,3,7,0,167,8,10,83,19,7,6,0,0,0,131,3,0,36,6,4,0,0,3,0,52,3,7,31,3,0,0,0,5,0,50,0,0,3,0,0,16,0,0,18,39,27,58,258,296,77,516,17,232,26,1497
10601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,5,12,0,7,3,6,0,30,0,0,10,37,0,18,0,18,0,83,15,21,24,201,32,468,18,280,9,1061,5,4,19,86,8,83,6,44,0,260,8,7,4,40,8,41,0,23,0,130,4,12,76,18,16,12,0,9,5,150,3,11,68,17,10,0,0,3,0,111,5,4,43,11,7,3,0,0,0,78,3,12,28,45,0,3,4,3,0,99,0,0,0,5,0,11,3,4,15,38,47,68,272,464,81,642,41,385,26,2022
10602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,17,0,0,3,12,3,34,8,16,0,74,7,39,22,187,53,583,45,336,11,1276,0,13,11,81,14,130,10,63,0,320,10,13,15,38,15,45,0,16,3,139,7,15,91,19,24,22,0,0,0,179,4,10,88,10,12,3,0,5,0,137,5,6,27,5,0,0,0,0,0,49,0,5,24,8,3,0,0,3,0,38,0,0,0,7,0,14,0,3,15,39,35,101,284,357,126,830,64,435,26,2247
10603,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,6,3,4,0,5,0,25,3,0,5,21,4,33,4,20,3,90,14,10,13,185,21,443,14,254,7,963,0,10,5,55,12,82,4,35,0,205,3,10,12,36,7,42,0,19,0,129,4,12,95,16,9,14,3,3,0,152,8,7,62,12,0,4,0,0,3,89,0,4,27,4,3,0,0,0,0,51,0,3,10,0,0,0,0,4,0,23,0,0,0,5,0,8,0,7,8,43,30,52,243,345,67,623,31,345,24,1751
10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,6,0,7,0,7,0,28,0,0,3,4,3,21,0,14,0,54,5,3,8,57,6,149,5,101,3,345,0,3,5,13,6,27,4,16,3,74,0,0,4,3,3,7,0,5,0,28,5,7,51,3,8,0,5,7,0,87,3,3,41,4,0,0,0,7,0,62,3,3,30,0,3,0,0,6,0,41,0,0,9,0,0,0,0,3,0,16,0,3,3,3,0,3,0,3,8,26,17,23,160,86,31,214,18,162,12,725
10701,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,4,0,0,9,4,0,0,3,11,3,25,0,0,6,12,3,28,0,13,0,65,8,26,9,179,37,387,48,206,4,909,0,15,20,53,15,91,14,50,0,256,3,31,11,30,8,30,3,12,0,132,3,22,70,23,11,8,7,5,6,152,6,32,109,13,11,3,0,7,0,177,0,7,40,6,3,0,3,0,0,63,3,3,15,4,0,0,0,3,0,38,0,0,4,4,0,7,0,5,22,51,34,137,290,322,84,554,82,305,36,1836
