SA3_CODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
30601,12,79,45,67,62,68,26,72,3,442,28,61,40,38,59,64,25,66,105,490,477,1830,1351,2057,2614,2118,1186,1944,231,13795
30602,52,214,226,274,586,470,264,362,23,2473,65,187,136,175,296,327,138,268,464,2049,1741,4720,4643,7154,11910,9243,5092,7242,960,52712
30603,11,57,42,66,100,80,42,76,8,490,25,52,54,70,100,89,38,60,154,638,436,1309,1285,1747,2438,2046,1035,2276,353,12911
30604,4,17,16,24,30,34,18,38,3,193,10,24,20,21,46,29,16,37,48,255,167,503,523,839,958,850,552,1059,132,5581
30605,15,62,45,64,123,101,51,91,7,556,18,79,47,60,65,82,34,76,143,610,540,1892,1431,2051,2575,1992,1147,2343,331,14297
30701,20,65,51,53,115,143,83,132,8,668,51,84,35,61,108,154,63,258,216,1026,999,1903,1514,2036,2737,3116,1881,7794,480,22463
30702,18,77,51,61,102,125,67,109,3,611,28,80,43,59,120,98,47,145,157,776,637,1861,1436,1823,3402,2689,1911,4551,420,18733
30703,11,85,39,85,101,110,55,86,6,575,30,71,25,63,83,87,28,78,176,634,556,1926,1442,1879,2465,2103,1179,2842,361,14752
30801,12,76,50,55,90,83,73,178,9,633,30,43,40,46,52,58,34,92,127,511,783,1320,1035,1202,1923,1785,1987,5977,357,16361
30803,59,246,156,242,463,381,174,330,15,2068,73,153,87,128,265,240,95,207,326,1568,1737,5231,4122,5573,10089,7400,3893,6672,761,45461
30804,8,24,24,29,47,46,25,50,8,252,7,26,17,11,29,45,18,48,63,259,346,656,512,645,1061,1020,909,2799,200,8153
30805,25,144,86,93,198,136,94,140,12,939,55,83,71,77,124,168,91,263,197,1129,1066,2715,2150,2595,3938,3917,3498,6250,457,26594
30901,39,199,198,206,288,275,146,200,22,1579,47,191,149,168,233,303,115,204,276,1685,831,4655,3880,4758,5897,5417,2780,4403,624,33248
30902,21,103,72,105,114,117,28,63,3,632,20,97,66,86,96,147,39,92,158,779,564,2617,2235,2996,3102,2755,1291,2167,314,18040
30903,26,116,106,131,149,146,64,102,4,843,35,131,74,100,179,181,56,136,175,1057,447,2634,2076,2763,3432,2906,1404,2442,353,18448
30904,8,36,21,23,16,26,17,26,5,168,12,40,23,25,15,33,8,32,34,218,153,775,563,611,558,658,307,770,91,4494
30905,5,51,41,46,47,46,28,38,0,302,9,51,38,27,32,37,15,52,48,309,200,1139,788,1033,908,1006,432,938,107,6559
30906,23,144,85,103,153,168,104,136,19,934,28,104,76,87,168,160,68,134,166,978,537,2388,1874,2310,3541,3263,1714,2646,345,18623
30907,31,226,171,203,270,271,156,234,16,1583,76,235,196,244,572,598,228,466,425,3037,1235,4931,4105,5586,8746,8331,4735,8697,860,47224
30908,18,118,103,129,156,124,81,75,11,815,17,93,72,105,154,143,57,108,182,936,701,2881,2560,3492,5118,3921,1780,2818,410,23684
30909,22,162,172,198,347,358,178,312,21,1755,37,145,156,188,343,374,124,248,365,1990,1275,3867,4179,5633,9259,8259,3751,6137,712,43075
30910,20,120,88,129,172,106,66,88,14,798,35,122,108,121,146,172,53,127,214,1096,708,2970,3188,3779,5369,4131,1988,3266,457,25868
31001,39,134,111,195,394,336,202,194,15,1615,46,132,102,152,474,407,161,267,312,2056,951,2421,2323,3106,8219,6679,3864,5123,598,33291
31002,16,87,62,58,101,67,62,96,12,571,34,67,46,54,104,128,46,119,191,791,624,2086,1588,2111,3218,2955,1985,3496,446,18508
31003,26,194,126,164,237,178,113,137,10,1188,33,102,103,137,271,247,79,159,272,1397,1276,3987,3581,5132,7480,5934,2936,4217,593,35128
31004,28,97,80,88,111,79,39,62,4,580,33,77,49,71,211,169,72,134,188,1009,578,2587,1906,2475,4382,3357,2155,3111,419,20975
31101,3,35,20,21,27,39,16,37,3,204,4,25,12,13,29,28,16,32,43,213,148,603,549,727,850,782,454,915,118,5154
31102,9,58,52,68,77,80,38,60,5,445,16,45,30,45,80,73,33,47,105,480,338,1214,982,1437,2047,1856,894,1301,226,10294
31103,13,104,68,82,111,112,59,90,4,660,25,86,65,80,191,175,63,105,204,992,559,2377,1824,2437,3874,2989,1631,2548,425,18660
31104,12,72,25,53,39,54,34,50,4,343,16,52,34,44,48,74,15,68,57,408,220,1042,681,978,999,999,523,1248,154,6836
31105,16,105,90,127,155,141,62,108,10,816,38,78,81,106,248,261,74,165,198,1254,751,2459,2366,3137,4582,4026,1967,3196,396,22879
31106,26,150,135,142,357,315,177,231,19,1544,43,144,125,133,352,296,107,216,293,1701,845,3214,2945,3556,6791,5384,2816,4270,602,30427
31201,17,71,38,47,78,64,62,173,13,566,39,54,35,50,59,78,41,134,226,718,1471,1402,1116,1625,2359,2302,3386,11614,583,25850
31202,61,240,184,218,538,366,290,501,27,2430,80,167,128,127,351,272,138,276,404,1941,1638,4923,4045,5293,8911,7027,4667,8288,906,45703
31203,12,39,41,48,66,67,46,62,9,378,16,42,25,34,55,77,33,66,78,428,282,830,764,1168,1533,1613,1121,1798,173,9288
31301,10,36,23,40,45,41,22,35,7,259,9,32,26,24,40,33,9,46,65,294,183,868,638,925,810,675,360,756,129,5335
31302,23,107,97,104,208,156,107,122,13,933,19,104,58,89,130,137,48,119,219,930,801,3097,2702,3664,4496,3428,1770,2990,437,23390
31303,0,13,13,9,17,18,10,16,7,98,4,26,11,15,29,33,11,41,43,209,139,455,328,465,687,665,374,724,103,3949
31304,17,88,68,72,91,110,49,88,9,596,35,80,46,69,165,151,48,117,110,818,406,1763,1280,1686,2537,2233,1240,2147,253,13541
31305,29,127,91,101,169,158,76,130,6,877,26,111,71,77,137,139,50,113,154,883,659,2592,2273,2974,3506,2855,1448,2384,350,19027
31401,11,159,106,112,103,131,56,96,3,778,26,90,62,74,65,99,32,106,100,648,404,3005,1732,1945,1759,2085,917,2007,223,14068
31402,18,95,83,84,121,114,56,63,6,641,18,64,44,58,82,83,32,60,139,577,465,2478,1848,2301,2688,2242,1174,2021,275,15488
31403,26,95,98,109,238,226,121,185,11,1104,39,78,91,102,315,231,102,173,180,1315,567,1973,1811,2390,4748,3650,2027,2960,344,20469
31501,15,100,48,78,96,96,30,88,16,565,25,28,18,38,36,42,22,77,139,440,447,844,668,1142,1863,1742,1320,2780,371,11173
31502,18,65,40,53,90,114,53,134,15,580,18,43,18,37,60,85,38,111,191,610,751,979,702,1192,2136,2383,2451,5678,415,16684
31503,12,28,10,27,44,44,32,42,3,242,8,30,14,24,40,41,16,73,95,360,373,613,483,821,1346,1498,728,2823,230,8911
31601,18,110,79,96,136,161,76,109,4,807,16,97,60,71,117,134,59,108,130,804,500,2250,1948,2522,3196,2849,1741,2861,279,18146
31602,32,194,132,166,215,254,107,156,10,1257,28,150,102,106,183,175,84,181,235,1260,892,4086,3212,4268,5266,4556,2506,4101,484,29378
31603,34,179,157,222,234,230,116,128,10,1314,39,136,93,109,134,173,57,147,208,1102,844,4314,3377,4239,5387,4352,2312,3566,452,28849
31605,16,136,97,113,136,136,61,97,14,802,24,98,61,102,82,120,35,93,136,749,483,2625,2140,2985,2712,2454,1288,2213,283,17175
31606,14,92,76,68,69,77,34,69,8,508,18,105,93,96,67,101,30,107,112,735,404,2143,1629,1921,1612,1817,904,2120,269,12819
31607,12,89,53,92,105,108,51,87,8,612,21,73,67,91,119,119,41,108,158,804,693,2162,2341,3188,3565,3320,1518,2526,328,19649
31608,10,47,23,28,28,27,17,24,0,204,9,52,27,33,49,37,14,33,49,296,175,848,558,772,688,767,337,736,86,4974
31701,77,358,268,286,550,492,318,435,23,2802,65,237,123,160,357,346,177,346,424,2231,2316,7358,6018,8156,12922,9966,6164,10150,1012,64066
31801,18,89,44,73,121,127,63,120,13,661,36,64,40,45,67,88,50,101,156,653,574,1813,1390,1918,2691,2611,1522,3628,400,16551
31802,85,351,259,356,692,589,314,470,30,3159,88,256,166,225,479,448,161,344,582,2754,3103,8844,6840,9460,17635,14019,8304,12184,1342,81722
31901,22,148,117,141,276,189,116,159,20,1186,58,129,88,103,207,157,78,136,274,1223,952,3573,2984,4380,5988,4428,2634,4502,594,30037
31902,16,105,47,56,107,102,38,117,5,593,25,75,49,65,71,81,37,115,224,757,605,1944,1625,2266,2695,2295,1394,3762,458,17043
31903,21,90,75,88,141,101,60,111,9,686,37,82,58,83,97,81,37,113,170,767,607,2058,1670,2381,2670,2022,1217,2728,328,15694
31904,15,109,77,112,161,108,53,84,6,725,22,78,50,71,98,77,21,73,158,658,554,2302,1814,2636,3339,2166,1122,1910,312,16153
31905,23,85,59,65,101,75,42,63,5,520,31,60,38,56,90,62,18,67,122,548,490,1587,1296,1793,2744,1861,1060,1890,264,12995
39797,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,6,0,12,24,7,3,7,12,17,15,114,11,202
39999,171,807,431,565,511,663,287,714,59,4210,353,714,471,508,635,790,285,840,974,5565,4786,12934,9263,11584,11806,17969,8835,19254,2402,98838
40101,64,279,268,325,635,385,215,258,26,2455,93,265,166,201,415,314,117,224,699,2498,4781,10677,10943,13625,30805,21160,11006,13074,1534,117609
40102,28,150,91,107,138,133,75,117,15,850,35,125,73,75,69,84,30,86,106,690,763,3653,2531,3019,2924,2618,1677,2764,340,20295
40103,16,104,75,85,141,95,43,47,11,618,23,71,49,57,62,69,29,46,88,500,605,2550,2037,2260,3074,2415,1525,2059,236,16760
40104,14,94,59,79,99,66,55,60,3,524,4,42,35,41,53,39,15,32,62,328,299,1684,1187,1557,1652,1161,725,1088,149,9500
40105,15,134,133,152,270,216,113,125,6,1162,28,102,55,78,121,110,50,78,146,769,654,3468,2615,3073,4578,3431,2129,2775,324,23048
40106,5,55,48,56,82,77,47,48,7,431,11,43,31,19,42,33,9,27,59,273,247,1335,961,1188,1493,1066,636,1008,144,8081
40107,47,187,154,206,284,171,105,129,15,1286,8,72,50,63,91,87,40,59,105,577,655,2703,2309,2758,3843,2867,1696,2293,259,19383
40201,9,75,50,52,77,72,35,43,3,423,9,34,20,35,54,41,28,36,73,330,316,1467,1115,1495,1627,1208,880,1184,161,9445
40202,19,115,62,78,128,102,53,68,3,631,39,93,64,88,154,105,46,71,225,887,973,3068,2748,3894,5516,3726,1876,2438,469,24701
40203,28,114,117,136,300,226,105,122,11,1157,21,87,59,72,200,143,47,75,179,886,755,2605,2194,2951,6024,3491,2274,2843,388,23530
40204,37,166,130,147,378,287,161,216,18,1530,44,172,111,162,432,285,125,169,344,1842,1439,4553,3788,5052,11115,7811,4960,5408,778,44910
40205,33,184,131,151,181,154,105,131,9,1091,21,95,33,61,84,80,35,69,141,613,694,4200,2786,3238,3802,2631,1644,2193,336,21526
40301,25,103,67,104,142,100,62,89,3,688,8,49,44,33,43,60,17,30,69,361,409,2349,1641,2040,2021,1470,875,1221,159,12187
40302,29,165,104,117,171,141,82,105,10,927,27,92,68,65,144,114,39,76,111,744,840,3565,2607,3148,4486,3018,1776,2113,296,21844
40303,29,167,96,120,209,155,107,113,10,1003,21,86,73,86,114,87,44,65,135,708,1183,3901,3478,4355,5476,3733,2030,2847,337,27353
40304,32,263,187,226,323,241,128,217,14,1634,51,153,87,120,203,168,78,157,248,1259,1395,6355,4662,5742,6933,4907,3060,4174,600,37846
40401,45,231,183,233,464,317,179,199,17,1861,48,160,107,137,302,250,89,143,263,1498,1308,5291,4060,5456,8770,6146,3315,4432,584,39378
40402,50,126,156,224,527,372,233,225,11,1921,53,125,110,132,425,254,123,189,304,1723,1169,3271,2609,3744,9678,7327,5269,5752,663,39487
40403,67,168,189,232,588,429,273,230,17,2196,49,136,87,125,283,230,115,141,287,1455,1457,4268,3985,5226,10518,7518,4703,5137,615,43418
40501,13,61,30,65,70,75,51,59,3,434,24,51,36,40,79,85,34,48,79,481,523,1853,1453,1747,2124,2483,1423,2115,220,13942
40502,8,38,36,23,44,46,23,43,0,259,16,24,16,31,34,35,19,47,82,305,366,1102,926,1207,1326,1279,752,1713,189,8860
40503,14,38,33,33,65,63,43,45,4,337,7,38,11,21,37,30,19,25,87,276,394,1334,1111,1253,1435,1401,1095,1822,203,10046
40504,14,60,28,52,60,77,29,43,8,355,18,32,20,15,27,29,11,31,82,268,385,1287,925,1150,1119,1120,641,1292,188,8105
40601,24,129,82,112,168,147,71,110,8,851,31,68,38,52,87,92,60,88,200,733,982,2816,2344,2901,3921,3114,2197,3826,479,22594
40602,10,30,22,51,66,81,41,80,12,392,24,39,22,23,41,38,13,74,127,394,757,1031,994,1230,2167,1608,1279,4601,315,13987
40701,18,104,48,72,89,89,44,84,0,558,22,84,47,49,33,52,14,45,111,463,613,2499,1965,2371,2076,1715,984,1925,263,14400
40702,37,168,106,118,226,181,131,158,16,1133,49,115,67,67,149,124,52,110,207,949,1309,3596,2752,3600,5065,4135,2768,4773,505,28512
40703,21,140,85,102,191,191,85,136,10,957,52,105,73,83,153,135,38,107,203,943,1043,3231,2748,3697,5038,4568,2390,4437,529,27691
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,3,8,4,5,19,0,64
49999,73,316,149,205,177,214,77,137,18,1372,139,243,123,152,174,183,64,183,265,1524,1810,5453,3687,4687,4521,5944,2625,4871,699,34311
50101,33,122,93,91,103,140,62,76,12,721,31,111,77,71,98,114,57,96,142,796,841,3123,2459,2873,2869,2888,1542,2512,353,19460
50102,41,256,171,223,302,296,215,252,32,1790,82,184,113,119,216,296,122,246,301,1691,1829,5311,4311,5103,7328,6518,5068,6156,763,42390
50103,19,36,21,37,44,48,31,50,3,278,25,50,22,33,37,50,17,54,83,380,448,1190,985,1086,1043,1312,697,1641,179,8572
50201,30,166,121,152,201,173,101,127,15,1090,31,160,110,85,104,172,68,134,200,1063,984,4321,3400,3746,4807,3610,1956,3057,496,26378
50301,31,205,151,198,284,219,96,120,8,1319,40,234,125,100,145,205,79,140,239,1313,1469,6426,5046,4881,6996,6784,3051,4689,581,39927
50302,145,508,548,621,1262,972,498,611,52,5215,232,569,529,494,953,1447,474,913,1198,6807,7195,14741,17221,16908,37837,43600,19690,27725,2528,187451
50401,45,226,174,146,315,303,144,205,22,1574,36,168,123,110,260,292,110,184,219,1509,699,3748,2931,2989,4724,4495,2249,3140,470,25443
50402,17,88,56,41,71,73,46,51,3,449,13,62,39,30,74,86,33,60,60,459,323,1533,1132,1098,1356,1610,846,1165,144,9214
50403,98,317,226,258,550,759,304,586,14,3113,84,288,212,227,557,576,222,423,435,3035,1691,6345,5171,5521,10662,10461,5294,8101,912,54150
50501,53,409,297,340,392,279,156,167,28,2113,61,271,152,117,173,234,76,158,323,1557,1568,9498,6728,6741,7483,6323,2865,4127,762,46089
50502,74,424,323,320,594,602,308,336,22,3000,90,375,287,283,548,678,260,398,495,3405,2122,9289,7704,7912,13835,13465,6428,8721,1089,70563
50503,42,343,231,252,350,432,189,364,20,2225,93,268,181,189,475,534,195,336,361,2635,1293,6481,4750,5239,7838,7851,3733,6029,780,43987
50601,14,142,71,91,118,122,67,86,3,717,31,97,62,47,106,125,35,78,133,723,626,2927,2181,2463,2945,2788,1383,1973,325,17605
50602,45,167,183,231,498,463,217,298,15,2121,52,207,186,170,483,557,197,318,451,2615,1995,4631,5085,6140,11931,11829,6416,8683,993,57696
50603,73,319,272,295,664,647,322,433,28,3043,89,307,256,252,810,868,353,505,511,3962,1927,6919,5486,5788,13728,13399,6900,8768,1089,63997
50604,31,183,123,123,288,232,125,266,16,1403,47,154,98,112,254,235,86,165,193,1341,786,3560,2838,2921,4521,4144,2004,3113,420,24306
50605,17,129,68,65,121,119,63,93,10,690,18,95,54,63,107,126,46,87,105,702,394,2222,1523,1648,2326,2431,1468,2215,253,14475
50606,3,31,22,23,14,20,12,12,0,139,9,29,26,17,39,49,22,42,30,252,181,670,479,569,624,771,446,772,82,4583
50607,6,106,54,56,79,55,41,37,4,444,22,93,50,46,52,84,19,48,81,505,428,2131,1744,1613,2299,2117,1047,1553,190,13119
50701,39,215,137,172,272,342,153,237,15,1582,72,220,172,196,531,643,281,466,354,2930,1200,4484,3518,3961,7576,8700,4571,6576,716,41309
50702,23,128,100,106,192,177,91,116,15,949,61,178,116,105,211,267,87,197,204,1427,1021,3624,3157,3054,4884,4888,2487,3367,447,26931
50703,14,40,45,30,66,39,33,64,3,323,29,48,33,35,114,134,56,108,84,641,469,1058,914,1035,2453,2546,1786,2204,188,12657
50704,33,267,208,235,404,315,142,147,19,1775,58,215,138,130,169,247,94,157,295,1513,1448,6740,5234,5257,7291,6423,2877,4322,621,40209
50705,47,232,180,150,239,221,115,134,10,1317,47,159,103,100,163,202,71,132,214,1188,1132,4985,3682,3846,5003,4610,2688,3633,488,30054
50901,31,144,100,103,178,177,83,126,14,963,46,145,75,95,99,140,54,126,205,975,1117,3290,2471,3110,3679,3676,2230,4052,441,24069
50902,23,86,59,71,97,127,65,118,6,653,43,100,62,66,73,151,81,170,188,937,930,2376,2024,2204,2492,3425,2197,5653,457,21766
50903,13,35,29,13,31,77,44,85,0,330,28,34,18,28,22,54,16,59,108,372,593,952,833,881,923,1500,1058,3429,231,10401
51001,13,72,58,95,139,159,67,139,24,759,32,45,31,61,94,95,35,140,198,724,678,963,872,1421,2759,2606,1484,3409,400,14587
51002,45,49,44,39,62,52,54,274,15,631,51,52,28,32,45,51,48,195,176,673,1921,867,718,803,1498,1471,2324,13349,542,23495
51003,40,46,36,35,58,76,57,276,5,626,165,100,46,54,99,132,89,982,275,1950,3133,1288,1084,1249,1796,2536,2920,21797,729,36533
51101,17,25,24,39,60,56,39,48,5,314,17,26,17,18,27,46,26,34,53,272,382,834,554,765,890,982,726,1688,128,6952
51102,3,8,8,12,11,36,13,27,0,124,16,24,13,9,35,29,8,27,51,204,269,349,311,486,709,779,555,1044,108,4616
51103,29,62,51,60,120,129,98,319,14,881,35,70,31,42,71,117,51,182,203,800,1166,1524,1145,1486,2447,2738,2614,9407,541,23072
51104,19,103,76,88,157,187,79,179,9,898,46,102,65,76,102,143,65,181,218,992,1249,2514,1972,2515,3381,3479,2220,6361,505,24199
59797,3,0,0,0,0,0,0,4,0,9,19,3,4,0,3,12,9,180,15,231,169,39,16,21,31,37,35,1221,31,1595
59999,92,553,293,322,248,323,159,358,24,2369,265,423,262,274,305,486,154,492,512,3179,3490,7379,5206,6234,5877,9740,4131,11075,1251,54379
60101,3,12,6,16,31,26,9,18,0,131,3,3,6,4,9,25,3,12,27,90,127,365,275,322,535,493,266,394,58,2838
60102,20,103,81,107,100,91,55,40,8,593,19,54,38,48,73,63,32,35,90,443,590,2092,1678,2023,3064,2411,1202,1529,216,14804
60103,14,91,90,91,180,157,77,105,12,827,41,70,57,74,173,146,48,93,180,885,732,2362,2089,2560,4405,3607,2134,2306,392,20581
60104,10,69,38,40,41,59,30,53,3,343,16,42,20,34,34,33,6,28,45,268,287,1451,961,1100,1251,1169,632,893,102,7840
60105,48,226,190,248,448,288,156,202,19,1824,48,146,109,113,163,132,43,93,289,1133,2164,5967,5565,6972,11795,7622,4157,5315,644,50197
60106,8,16,10,5,10,17,13,3,3,93,7,13,11,17,11,15,5,13,17,100,144,606,426,449,448,435,188,353,46,3102
60201,44,225,184,181,341,272,149,177,17,1587,55,140,83,102,222,158,60,109,283,1212,1508,5065,4422,5286,8115,5750,3039,4036,627,37848
60202,7,17,15,19,17,23,5,19,0,129,10,26,23,17,20,30,11,21,40,197,252,769,637,650,698,752,435,878,106,5169
60203,7,60,39,53,48,56,29,33,3,320,34,54,31,48,67,72,40,53,107,510,518,1494,1219,1545,2057,1816,1251,1961,248,12110
60301,0,9,5,5,0,3,3,7,0,29,12,12,3,9,8,13,6,13,23,97,93,264,234,261,282,359,172,486,63,2207
60302,5,29,17,23,26,34,8,19,0,153,7,24,23,21,22,25,6,21,44,195,184,770,609,696,695,798,354,666,112,4886
60303,0,12,0,3,11,3,3,13,0,39,12,20,4,12,3,6,0,7,24,87,130,392,244,327,296,266,154,305,57,2170
60401,20,99,84,91,180,160,74,94,9,813,32,89,39,60,108,113,44,55,145,684,758,2494,2139,2428,3547,2836,1607,2288,341,18442
60402,29,95,73,88,179,108,52,78,10,708,31,82,45,59,90,85,34,61,139,625,847,2286,1902,2276,3133,2440,1467,2098,310,16756
60403,9,37,23,21,27,28,21,33,6,197,14,34,22,19,24,26,18,31,59,255,372,770,667,723,1011,960,867,1690,158,7211
69797,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,6,3,0,3,3,3,28,0,55
69999,11,61,37,35,35,41,19,36,4,285,39,62,46,46,62,77,29,60,112,521,518,1460,963,1119,1132,1653,727,1317,250,9138
70101,21,61,59,87,258,254,116,174,10,1038,52,73,55,72,203,228,89,163,235,1159,1080,1382,1523,2075,6665,5820,3081,5222,542,27391
70102,16,70,60,81,152,138,82,124,17,742,22,60,45,48,160,147,52,143,228,919,926,1841,1750,2109,5164,4267,2199,3665,526,22456
70103,3,15,14,13,33,35,28,54,8,204,47,42,18,34,61,81,37,307,136,770,832,592,539,630,1573,1886,1324,7140,347,14865
70104,16,28,23,36,72,84,34,59,6,363,13,28,18,36,54,64,24,80,77,383,284,714,581,767,1622,1288,704,1289,160,7409
70201,23,60,53,63,217,140,69,103,15,747,32,22,27,40,115,101,44,96,148,628,721,938,898,1394,3957,3209,1648,3160,354,16290
70202,5,7,11,15,28,18,0,13,4,100,3,7,6,6,21,21,3,18,35,130,84,101,94,160,456,310,114,534,66,1919
70203,8,58,32,31,86,69,10,29,19,339,23,23,9,19,30,25,11,34,141,310,204,357,264,332,846,792,299,1112,224,4430
70204,5,23,33,41,64,57,11,32,4,274,14,6,11,8,24,19,9,20,115,211,293,244,307,400,710,728,407,1208,171,4456
70205,15,38,23,24,70,73,21,63,21,347,20,27,14,14,32,25,12,44,126,310,325,459,333,463,1351,1115,634,1822,261,6759
79797,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,10,3,18,9,0,3,3,4,4,7,60,3,91
79999,11,18,6,11,11,9,8,28,5,111,22,11,23,17,22,38,21,47,54,255,334,295,225,297,357,561,299,1194,108,3679
80101,22,140,113,112,175,138,107,114,6,923,25,104,47,49,83,99,33,68,159,664,1199,3802,2792,3119,6386,4975,2523,3143,432,28370
80103,3,19,13,15,32,35,21,54,0,196,16,23,20,14,66,86,42,60,114,446,584,666,730,1030,3442,3696,2137,2437,233,14962
80104,15,109,66,65,181,159,86,112,8,794,18,55,40,31,86,108,37,66,95,534,445,2035,1253,1435,2815,2599,1298,1979,214,14083
80105,39,198,137,150,248,189,102,139,22,1229,55,139,96,86,230,228,94,137,400,1470,2908,5172,4733,5831,17374,13851,7282,9138,1066,67354
80106,47,129,143,201,468,377,217,290,16,1890,38,129,95,103,246,287,110,192,286,1481,2189,3599,3389,4282,10761,11123,5921,7196,670,49122
80107,16,94,62,80,98,87,59,96,7,598,14,53,27,39,60,61,15,36,116,414,739,2582,1679,2042,4123,3511,1707,2040,285,18710
80108,4,36,38,27,48,21,15,23,3,220,3,15,9,11,7,15,3,12,26,103,160,737,508,542,762,591,312,533,59,4202
80109,16,81,56,79,143,102,68,103,12,654,20,63,37,46,75,77,32,40,133,526,1155,2131,2076,2860,5596,4320,2053,2544,306,23027
80110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,32,32,37,47,59,29,65,5,322
80111,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,7,3,3,0,22,8,49,28,38,118,126,57,69,0,495
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,11,50,21,30,27,38,14,26,4,226,18,43,19,22,47,47,21,23,59,302,317,1019,574,655,860,1521,641,1078,159,6819
90101,3,3,4,3,0,3,0,3,0,29,0,3,4,0,12,12,3,10,9,43,79,65,55,57,254,168,132,162,16,996
90102,0,0,0,0,0,0,0,0,0,6,5,6,0,0,9,0,0,6,11,33,17,31,14,30,46,27,13,52,14,237
90103,0,0,0,0,3,0,0,0,0,0,4,0,3,0,3,6,0,0,4,21,32,24,26,29,83,53,83,132,12,473
90104,3,0,6,7,6,6,3,4,0,33,0,4,3,6,3,8,0,8,15,44,37,104,86,126,216,160,96,127,30,986
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,3,0,16,31,8,6,7,4,22,4,31,6,118
