SA3_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
30303,3,3,3,13,8,12,0,6,0,56,0,4,4,7,14,13,3,3,0,56,8,3,3,21,14,18,7,10,0,82,13,4,6,21,33,21,3,4,0,105,15,10,6,16,29,6,16,7,0,98,3,12,4,3,12,9,3,0,0,55,5,7,0,0,6,5,0,0,0,29,5,3,0,0,3,6,0,0,0,22,10,4,0,0,0,4,0,0,0,29,4,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,73,51,34,119,129,102,41,47,5,606,4,4,7,0,3,0,3,9,0,38,4,3,7,26,8,17,3,19,0,85,9,11,18,58,21,40,3,18,5,185,10,3,30,52,24,34,12,32,3,200,11,14,52,96,29,44,5,20,3,274,14,16,82,156,69,67,31,42,4,486,36,21,169,171,123,68,33,66,11,690,78,46,252,123,187,67,54,56,14,885
30304,3,0,3,4,3,3,0,0,0,19,0,0,4,16,6,4,4,8,0,51,4,3,4,13,19,7,11,8,0,60,7,0,12,7,15,3,3,3,0,59,7,3,6,11,20,0,8,4,0,54,4,3,3,6,15,10,8,0,0,45,5,6,0,0,0,5,0,0,0,16,0,0,3,0,3,0,0,0,0,11,9,0,0,0,0,4,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,38,25,38,66,89,41,35,36,4,371,4,9,4,3,3,4,0,0,5,30,0,3,3,8,0,10,3,9,0,38,9,7,14,16,8,21,0,6,4,85,6,7,34,27,19,6,7,15,5,116,6,3,34,31,25,11,9,20,0,142,14,6,78,52,42,19,23,31,3,273,17,12,154,73,74,26,74,61,12,496,43,29,298,48,87,48,86,64,7,704
30305,0,0,7,9,7,4,3,5,0,35,0,3,3,10,8,3,18,12,0,58,6,3,9,19,15,9,34,3,4,89,5,7,19,5,28,15,55,19,0,155,10,4,16,0,27,4,48,11,0,132,9,10,4,3,16,10,34,7,0,100,17,3,3,6,13,0,17,3,3,63,14,0,5,0,6,3,6,0,0,41,18,8,6,0,11,8,14,7,0,65,3,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,9,87,39,80,79,144,69,237,80,15,823,4,3,3,0,6,3,0,4,0,28,4,0,10,9,7,8,7,12,0,63,3,3,23,23,12,25,12,27,0,131,8,3,29,27,25,22,7,20,3,153,8,6,60,49,27,24,22,29,4,230,17,14,127,90,76,40,49,71,4,487,28,28,237,114,132,62,226,109,10,958,70,41,545,76,219,85,475,149,17,1681
30306,0,3,3,4,3,4,0,0,0,16,0,3,3,7,3,3,0,3,0,27,4,0,0,6,3,4,3,4,0,26,0,0,3,10,6,4,0,0,0,22,3,0,0,0,8,3,0,0,0,16,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,16,9,18,44,31,24,4,13,0,158,0,0,3,0,0,0,0,3,0,11,0,7,4,11,0,3,0,9,0,33,3,0,12,6,7,7,3,6,3,39,4,3,8,26,9,4,3,11,3,65,3,3,20,34,4,3,3,8,0,82,3,10,34,71,13,9,4,11,0,170,14,7,44,71,18,14,5,16,0,192,14,10,68,47,18,12,11,13,0,193
30401,0,0,0,3,3,4,0,0,0,9,0,0,3,10,0,4,4,0,0,28,0,0,3,10,3,4,0,3,0,21,0,0,0,10,3,3,0,0,0,23,3,0,3,0,6,4,0,0,0,21,0,0,0,3,0,4,5,0,0,10,4,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,13,47,21,28,10,12,0,160,0,0,0,0,0,0,0,3,0,12,3,3,4,15,3,10,0,14,0,41,0,3,7,20,7,14,7,12,0,62,3,0,21,24,9,20,9,6,0,86,11,8,25,21,5,20,9,8,0,111,6,12,43,55,17,30,9,13,5,189,14,3,68,71,27,34,8,19,3,246,34,13,97,53,35,19,13,24,0,289
30402,0,3,0,3,0,0,0,0,0,10,0,3,0,7,3,0,0,0,0,13,0,0,0,9,4,0,0,0,0,16,0,7,0,9,5,0,0,4,0,31,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,12,30,11,43,30,18,3,7,0,150,0,0,0,0,0,0,0,0,0,3,0,5,3,9,0,9,3,5,0,30,3,0,6,18,5,7,3,4,0,49,10,3,9,11,5,5,0,5,0,49,3,3,25,19,7,8,3,8,0,82,5,4,34,63,12,6,4,7,0,142,14,13,46,85,17,12,4,12,0,203,20,16,79,42,24,8,3,11,3,210
30403,3,0,0,7,6,8,0,3,0,22,3,3,7,3,7,8,0,4,0,32,8,7,7,9,13,3,0,5,0,48,4,0,6,7,13,11,7,10,0,59,10,3,8,7,10,3,0,3,0,46,4,3,6,3,8,0,7,0,0,33,9,3,0,4,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,44,21,39,73,74,53,19,26,3,357,0,5,0,3,4,0,0,0,0,13,0,10,3,29,3,21,0,11,0,81,0,6,18,56,7,26,3,13,7,135,0,9,33,34,11,30,0,11,3,128,5,6,32,38,6,23,0,15,0,131,10,13,64,77,21,46,0,23,0,260,23,7,118,77,34,53,10,42,3,365,45,16,161,54,62,25,19,39,12,440
30404,3,0,0,10,4,5,0,0,0,23,4,0,0,12,3,3,0,4,0,33,0,0,3,15,9,3,0,5,0,35,5,3,3,17,6,3,8,5,0,50,5,3,3,18,15,0,5,0,0,46,4,0,3,15,3,3,0,0,3,25,3,4,0,0,0,0,3,0,0,11,0,0,3,0,3,0,0,0,0,4,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,25,15,16,100,50,29,18,26,3,280,0,0,0,0,0,0,0,3,0,4,3,0,8,25,3,11,0,3,0,52,6,0,12,41,11,15,3,18,3,103,11,5,19,35,13,18,3,16,0,115,6,3,34,49,20,23,0,11,0,144,7,10,49,107,26,27,11,29,0,263,24,9,93,117,38,18,22,27,4,357,34,22,170,136,43,21,29,21,8,488
30501,0,3,4,19,22,13,0,28,0,100,9,14,17,36,61,20,0,22,3,180,19,13,21,59,93,37,4,24,0,270,30,28,31,54,192,33,7,15,5,399,42,58,43,50,237,32,6,13,10,489,39,67,20,20,171,23,11,8,5,367,39,67,17,17,112,18,6,7,6,288,35,53,13,8,39,11,4,10,7,172,58,88,17,17,44,16,3,8,0,248,56,41,3,0,8,17,5,0,0,131,6,0,0,7,9,0,0,3,0,38,344,450,202,333,1022,235,48,168,50,2867,10,9,9,5,10,6,3,16,11,86,3,10,13,36,24,24,0,26,5,148,13,22,34,115,49,65,6,57,14,374,19,24,53,148,67,75,12,75,14,488,24,36,104,178,117,66,7,95,18,649,49,70,202,291,277,119,22,147,11,1186,100,97,425,388,545,161,37,204,32,1984,198,183,717,379,1048,174,44,178,33,2962
30502,0,0,0,0,3,0,0,0,0,8,0,3,0,10,7,7,0,0,0,24,8,0,0,3,6,3,3,8,0,33,6,7,11,0,10,8,5,3,3,51,11,6,8,4,7,6,4,0,0,39,10,4,0,0,3,5,3,3,0,28,7,3,3,0,0,3,0,0,0,17,3,3,0,0,3,3,0,0,0,11,0,6,0,0,3,0,0,0,0,14,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,38,22,32,44,46,14,20,4,265,3,0,8,4,3,0,0,3,0,20,0,0,8,11,4,7,0,0,0,32,0,3,15,22,4,10,0,5,0,58,0,7,12,17,12,9,4,11,0,77,6,6,28,23,11,5,8,17,0,100,5,6,52,33,26,19,10,16,3,177,21,5,125,51,51,20,30,38,4,348,39,14,222,36,64,35,48,65,4,538
30503,0,0,9,14,12,3,0,4,0,48,3,3,12,25,23,9,0,6,4,87,7,4,3,25,26,17,3,6,0,96,16,3,10,36,44,9,4,12,3,139,17,17,16,31,54,21,0,10,0,167,10,15,12,8,47,8,3,4,3,106,20,17,3,5,14,13,6,5,3,89,9,14,6,7,9,3,0,4,0,49,19,11,11,9,9,4,12,5,0,83,20,12,3,0,3,4,0,0,0,40,0,0,3,0,0,3,0,0,0,8,129,114,94,171,259,96,31,75,15,985,4,3,11,3,3,3,0,7,4,34,0,7,11,27,15,21,3,13,0,106,3,20,27,64,22,29,7,40,3,206,17,17,36,84,28,24,7,35,7,251,20,16,65,86,42,29,11,43,4,318,38,24,144,189,108,56,25,59,8,642,48,33,226,194,199,77,41,78,6,916,97,67,434,181,284,100,54,98,17,1328
30504,0,0,0,15,8,3,0,3,0,29,8,5,8,20,10,10,3,8,0,67,5,5,3,15,26,6,3,4,0,67,8,10,6,7,33,10,0,8,0,80,7,8,6,18,43,12,3,4,0,109,0,10,6,3,30,5,3,0,0,54,13,9,9,3,7,4,3,0,0,45,8,11,3,3,4,0,0,3,0,25,9,13,0,0,8,3,0,0,0,40,11,0,5,0,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,5,66,71,44,99,189,72,17,31,4,607,8,0,12,3,0,3,0,0,0,26,0,11,12,24,7,14,0,5,3,71,0,8,20,46,24,20,3,15,3,139,10,14,25,48,31,29,6,13,0,171,10,6,49,64,31,31,9,22,3,216,20,15,97,95,70,31,11,34,3,374,24,18,156,112,113,49,29,30,3,531,70,41,267,76,161,61,19,37,5,738
30601,0,0,3,9,0,0,0,3,0,22,0,0,3,16,6,5,0,9,0,42,3,3,4,15,6,13,0,7,0,47,0,4,0,14,10,4,9,9,0,46,5,0,3,16,10,6,5,0,3,41,0,0,0,0,0,6,4,0,0,14,0,3,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,3,0,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,17,29,94,41,45,23,35,3,306,4,4,5,0,3,3,0,0,3,26,0,0,10,7,8,4,0,8,0,40,4,3,13,24,12,15,6,13,0,85,10,3,31,21,9,21,11,20,0,128,9,6,24,47,20,20,4,23,3,164,13,11,72,101,28,36,21,37,3,321,34,15,121,117,40,58,18,48,4,469,51,21,232,84,55,36,57,62,11,608
30602,3,8,0,25,17,9,0,17,3,77,10,8,9,51,19,17,8,14,0,141,14,9,18,63,34,30,9,22,5,195,18,12,16,44,49,19,15,26,0,204,16,15,23,28,44,13,7,13,0,159,9,13,11,12,25,8,4,4,0,85,17,14,3,10,20,3,6,4,0,75,8,3,5,3,5,0,0,3,0,31,20,4,0,0,5,0,0,0,0,31,5,5,0,0,0,3,0,0,0,18,0,6,0,5,0,0,0,5,0,16,117,92,83,260,235,131,68,118,14,1116,10,0,18,7,7,5,6,8,6,69,8,3,12,22,13,20,6,12,0,97,16,12,40,51,24,45,9,27,11,232,16,8,76,85,39,46,19,55,10,353,24,19,116,140,62,62,22,79,6,530,61,38,244,281,157,108,49,125,19,1090,95,57,432,372,293,173,132,157,21,1741,187,100,826,306,358,187,187,173,25,2356
30603,4,0,0,3,3,8,0,0,0,19,6,10,3,13,4,4,0,11,0,53,0,0,0,5,7,3,7,15,0,43,5,0,4,8,4,5,0,13,0,48,3,0,0,7,7,5,0,4,0,32,0,0,0,3,0,3,0,0,0,11,0,3,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,18,19,59,38,35,11,52,7,271,13,0,8,0,3,3,3,8,0,41,12,0,9,9,3,9,3,3,0,48,13,7,21,18,14,12,10,19,4,111,24,0,27,20,23,13,4,28,4,143,23,7,46,33,16,13,12,26,3,172,33,20,81,74,36,27,12,47,3,330,40,18,113,87,54,29,33,103,7,486,57,34,180,47,68,14,66,80,5,555
30604,3,0,0,3,0,0,0,0,0,11,0,0,0,3,3,7,0,3,0,21,3,0,0,3,6,5,0,3,0,25,0,4,0,8,3,5,0,3,0,24,0,0,0,5,5,3,3,0,0,19,0,3,3,0,0,0,0,0,0,9,3,0,0,0,0,3,0,3,0,9,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,20,15,12,33,15,20,5,19,4,151,3,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,10,7,0,9,5,9,0,3,0,0,28,4,3,9,8,5,9,3,4,0,46,3,3,19,20,8,13,7,16,0,90,9,0,29,38,17,12,8,26,0,143,22,7,64,40,23,16,14,33,0,209,32,15,98,30,20,23,20,38,3,273
30605,7,0,0,11,3,3,0,0,0,27,4,3,0,17,5,9,3,8,0,50,7,0,3,10,6,6,3,12,0,49,6,0,4,8,11,8,6,4,0,42,3,3,4,3,3,4,3,7,3,31,8,0,3,3,5,0,0,0,0,24,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,14,58,18,24,84,37,33,18,42,4,320,14,0,10,3,8,6,0,0,0,41,10,0,15,10,7,10,0,16,0,70,18,4,22,29,13,21,4,8,0,112,23,10,38,41,23,30,7,21,3,186,29,3,54,38,24,20,12,26,0,214,49,10,94,98,55,34,19,60,3,428,51,32,136,80,68,40,44,69,3,526,59,23,204,89,59,32,65,83,6,617
30701,8,4,0,13,3,5,0,0,0,29,7,0,3,15,8,7,0,12,0,57,7,0,3,18,9,3,5,12,0,60,13,3,3,8,6,3,3,14,0,57,7,4,8,7,10,8,10,9,3,60,13,7,0,0,4,3,8,3,0,44,9,0,0,0,3,0,9,0,0,23,3,0,3,0,0,0,9,3,0,24,9,3,5,0,0,0,14,0,0,36,7,0,7,0,0,0,0,0,0,14,3,0,0,3,0,0,3,0,3,11,109,28,45,78,59,43,60,70,8,496,35,0,7,3,7,0,6,0,3,60,18,3,6,9,7,3,5,11,3,62,24,3,17,17,18,10,11,23,4,116,33,9,27,37,18,12,7,21,3,161,28,8,36,52,23,15,4,25,3,198,58,12,78,100,49,32,19,67,0,412,67,13,134,90,76,49,39,67,9,541,84,24,198,68,78,34,62,99,9,663
30702,8,0,0,3,5,0,0,4,0,29,10,7,0,14,8,0,0,17,0,61,6,4,0,9,10,3,4,18,0,63,12,0,6,18,7,3,4,14,0,63,7,0,10,5,11,0,7,9,0,53,7,0,7,3,3,4,5,0,0,24,8,0,0,0,0,8,7,0,0,20,3,0,0,4,0,0,3,0,0,14,4,0,0,3,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,95,26,32,65,55,26,36,74,9,413,24,0,3,4,4,0,0,7,4,49,8,5,6,9,15,9,4,16,0,71,16,0,26,22,22,10,5,19,3,110,21,5,28,26,22,15,3,18,5,141,32,4,54,38,25,21,9,19,0,209,45,21,69,96,52,30,18,36,0,355,54,22,157,74,52,45,40,110,3,559,74,16,266,49,68,21,85,175,11,749
30703,5,0,3,3,3,3,3,3,0,23,3,0,3,19,3,10,3,10,0,50,9,0,4,17,14,15,4,16,0,72,6,9,3,12,9,4,11,8,0,62,9,0,3,3,5,0,12,5,0,40,4,0,0,0,3,4,4,0,0,24,3,0,4,0,3,4,3,0,0,15,0,0,0,3,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,58,18,25,71,40,51,46,54,0,356,24,0,8,0,0,0,0,8,4,42,11,3,8,17,7,8,4,9,0,63,22,4,17,24,12,20,5,26,0,139,32,10,32,38,18,14,8,19,3,173,20,9,62,52,27,19,11,32,3,229,35,20,103,105,46,30,16,61,3,429,57,18,132,123,49,46,46,96,10,577,59,17,228,57,62,35,66,111,7,649
30801,0,0,0,9,3,4,0,0,0,22,0,0,3,6,3,4,0,3,0,17,9,0,0,3,8,0,0,7,0,25,3,0,0,3,6,3,3,8,0,23,4,0,0,5,7,0,13,3,0,34,8,0,3,0,0,0,6,0,0,16,3,3,6,0,0,0,11,5,0,29,4,3,6,0,0,0,11,0,0,23,6,0,4,0,0,0,24,3,0,41,3,0,7,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,3,3,43,12,28,38,34,15,80,39,3,286,17,0,9,0,3,0,5,3,0,41,4,5,3,10,7,4,3,13,0,53,4,3,13,14,9,13,0,12,0,73,4,3,10,15,23,15,14,12,3,94,7,6,25,23,12,13,4,13,0,103,23,3,41,49,31,21,5,27,8,200,27,5,70,48,38,26,20,43,0,273,40,3,96,30,66,16,31,41,5,334
30803,0,7,0,20,6,14,0,12,0,58,4,8,7,35,16,13,3,10,0,95,15,4,8,51,30,20,4,15,3,146,7,4,12,17,24,14,5,14,3,114,12,10,15,17,40,9,15,12,0,140,10,5,9,11,30,5,13,3,0,80,11,5,4,3,3,0,11,3,0,44,0,0,0,3,3,3,8,0,0,30,7,5,4,0,0,0,23,0,0,43,3,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,3,0,7,93,52,66,202,168,106,94,98,17,886,24,6,14,3,6,9,0,12,3,72,6,12,24,45,16,29,5,31,3,163,22,5,47,82,33,51,9,63,4,313,25,15,92,101,46,54,11,53,0,400,25,17,106,133,77,54,9,66,4,495,57,32,204,295,152,92,46,107,4,990,89,50,380,295,180,122,81,142,8,1350,122,60,647,252,244,107,107,135,15,1691
30804,3,0,0,3,0,0,0,5,0,8,0,0,0,3,6,0,0,4,0,20,3,0,0,3,7,0,0,6,0,19,9,0,0,0,0,0,6,4,0,20,3,0,0,0,6,0,3,3,0,19,3,0,0,0,0,0,3,0,0,13,4,0,0,0,0,0,7,3,0,14,0,0,0,0,0,0,3,0,0,6,0,0,3,3,0,0,9,3,0,23,3,0,3,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,3,41,0,9,20,24,7,35,33,0,175,19,0,3,0,4,0,3,5,3,33,6,3,3,3,0,0,0,3,0,19,6,0,8,3,4,3,0,3,0,40,11,0,12,11,10,3,3,4,3,54,5,0,18,23,9,3,0,9,0,70,15,4,32,22,26,9,3,20,0,130,18,9,41,23,25,13,10,34,0,164,23,8,50,22,21,9,23,37,0,188
30805,3,0,3,3,5,0,3,3,0,25,3,0,0,15,3,9,3,3,0,38,5,3,3,11,8,3,4,3,0,45,4,0,4,12,8,6,3,4,0,42,5,4,4,3,12,4,4,6,0,47,6,4,4,3,10,3,10,3,0,42,0,0,6,0,3,3,15,0,0,34,7,0,3,3,3,0,9,3,0,27,7,6,13,0,4,0,24,6,0,66,3,6,10,0,0,0,3,10,0,34,0,0,0,0,0,0,0,0,0,5,40,34,63,82,71,38,79,70,4,472,11,0,17,3,3,3,3,3,3,47,9,4,13,24,10,16,5,10,3,108,12,4,34,51,22,28,3,37,3,193,15,5,51,64,28,29,5,35,6,240,18,13,52,60,37,32,9,49,7,270,28,12,82,144,59,57,20,49,3,442,45,18,176,135,113,57,19,54,7,625,59,24,225,94,121,52,56,60,4,704
30901,6,6,0,15,14,25,3,13,0,75,7,3,14,28,22,29,7,15,3,116,11,4,9,33,21,27,4,18,0,133,13,7,6,15,26,28,4,13,3,116,18,8,15,17,36,15,7,10,0,113,7,5,4,0,13,7,0,3,3,48,11,6,3,3,4,9,0,9,0,42,3,3,0,0,3,4,3,0,0,21,3,8,0,0,0,0,0,0,0,21,5,0,0,0,0,3,0,0,0,18,0,0,0,3,4,3,0,3,0,20,93,49,58,158,155,176,31,88,12,816,14,5,8,9,0,9,0,0,3,51,0,8,9,34,9,33,3,16,3,110,10,0,37,55,21,50,7,38,5,224,8,7,71,58,40,57,9,43,0,296,22,15,88,81,43,74,22,48,3,399,41,22,151,176,82,109,32,77,5,710,73,33,293,173,112,152,49,119,10,1015,127,49,486,133,165,104,72,107,14,1252
30902,0,3,4,21,8,3,3,3,0,47,3,5,3,15,16,3,0,10,0,53,4,3,6,33,17,7,4,13,0,89,11,7,4,15,12,8,3,3,0,61,6,6,4,11,12,7,0,5,0,55,3,3,0,4,9,3,0,3,0,27,0,0,0,0,3,3,0,3,0,14,6,3,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,43,42,28,122,95,51,14,50,8,451,6,0,8,3,0,0,0,3,3,22,0,9,5,33,3,18,3,7,3,88,3,3,25,34,9,21,3,28,3,123,10,10,46,45,21,22,11,19,0,177,12,11,54,61,21,44,8,36,4,251,21,18,108,148,56,51,22,59,3,483,28,26,179,148,73,57,34,55,3,603,69,33,232,115,98,51,40,60,3,703
