SA3_CODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
20503,339,57,32,2143,1693,258,379,95,34,2451,1703,235,422,94,39,2507,1719,225,430,115,39,2520,1180,182,397,135,36,1933,418,136,306,121,28,1003,125,56,152,78,14,434,50,34,127,86,26,325,14880,1627,3216,929,363,21010
20504,173,26,24,3160,2929,199,175,28,31,3365,3130,191,174,36,33,3563,2861,201,170,41,46,3328,1786,153,174,44,40,2194,611,105,97,35,16,863,152,22,57,24,20,268,64,20,51,22,16,174,27006,1393,1473,338,358,30561
20505,196,37,32,1657,1467,121,175,45,9,1820,1516,136,204,46,23,1918,1458,110,258,72,33,1938,989,110,239,87,24,1444,320,78,177,72,16,657,81,29,76,53,10,258,43,14,62,47,15,182,13527,895,1811,565,233,17024
20601,386,39,36,2580,1817,312,312,60,23,2521,1732,287,281,41,29,2372,1450,237,208,28,20,1946,999,148,182,23,19,1369,404,119,94,24,13,655,117,35,36,18,10,213,59,21,24,10,9,124,18718,2144,2671,396,252,24175
20602,260,18,21,1572,1092,243,262,29,23,1653,905,226,199,18,9,1361,836,171,180,30,19,1241,540,114,126,8,20,813,198,63,68,20,10,350,64,21,29,13,3,130,21,17,23,10,0,71,10633,1425,1816,221,165,14254
20603,218,44,24,2163,1612,309,197,53,27,2195,1442,290,180,35,27,1968,1186,248,185,33,21,1670,791,183,162,27,23,1186,328,89,79,18,7,526,94,31,27,10,13,163,46,24,26,11,3,112,16270,1942,1692,327,216,20456
20604,1346,156,264,50590,39364,2109,1384,157,243,43253,31019,1849,1165,154,220,34409,23582,1418,1010,133,207,26360,13738,1011,781,89,147,15776,5461,657,562,79,89,6844,1528,299,249,74,50,2205,603,123,183,53,88,1050,394480,13613,10173,1484,2704,422451
20605,606,79,63,10603,7585,1106,568,85,71,9418,5998,995,546,73,53,7660,4624,794,432,71,53,5976,2839,598,330,73,46,3890,1205,373,233,60,21,1892,325,148,97,34,18,619,134,91,48,35,10,313,77106,7045,4506,753,672,90087
20606,308,49,25,3179,2057,534,307,59,33,2989,1775,454,306,48,26,2610,1367,418,258,56,22,2119,977,311,179,57,16,1540,476,252,163,40,16,948,172,119,78,32,12,415,76,69,55,36,14,253,26586,3602,2655,520,290,33652
20607,583,76,51,8657,6171,860,583,75,56,7741,4920,687,445,65,52,6172,3910,618,413,76,44,5058,2583,440,282,60,50,3419,1072,299,256,48,18,1705,328,144,116,28,14,627,120,56,61,27,16,282,69595,5770,4715,667,639,81386
20701,555,157,47,7711,5832,1131,611,165,69,7799,5120,1079,656,122,63,7039,4471,925,580,110,58,6153,3009,657,473,104,23,4269,1466,493,385,92,25,2468,497,239,188,76,20,1019,174,131,122,56,23,507,57730,6956,5006,1156,540,71382
20702,197,47,20,2252,1818,341,259,56,15,2496,1800,343,285,57,19,2502,1493,303,231,46,19,2086,1028,199,169,40,12,1456,471,145,108,32,9,769,154,93,67,21,6,351,68,54,52,18,9,202,19344,2388,1931,471,197,24329
20703,309,72,41,5048,4396,520,334,86,38,5373,4126,449,308,65,28,4974,3582,378,318,50,35,4363,2221,261,231,42,28,2787,883,164,144,27,13,1227,304,74,81,15,14,486,89,31,46,16,14,205,40105,3105,2517,553,328,46617
20801,408,68,33,3079,2287,615,432,79,33,3447,2203,605,451,63,20,3337,1726,548,426,62,21,2782,1142,420,317,72,23,1977,635,280,228,46,12,1201,187,141,102,45,12,482,72,66,56,45,14,243,21647,3807,3221,616,249,29537
20802,497,84,25,4165,2986,617,591,84,34,4308,2710,561,506,76,27,3876,2416,485,474,75,34,3486,1729,396,404,58,27,2612,765,278,258,54,28,1383,274,119,116,27,17,547,129,61,62,20,19,281,29541,4017,4071,665,317,38610
20803,518,103,52,7032,5980,898,543,107,58,7586,5304,842,471,97,62,6779,4539,691,382,83,60,5759,2955,554,323,68,41,3932,1244,317,211,57,34,1865,358,154,80,43,20,651,123,87,55,39,19,312,52616,5405,3699,807,589,63115
20804,158,37,21,1990,1632,264,190,46,14,2143,1406,258,188,38,23,1908,1239,204,164,28,13,1645,834,178,127,20,9,1170,379,115,101,27,10,626,131,61,52,15,4,254,56,35,25,13,7,138,17802,1658,1382,288,183,21312
20901,396,40,35,4296,3678,475,389,57,48,4648,3374,477,338,64,43,4291,3118,416,343,52,20,3948,2159,317,274,42,48,2846,850,188,190,46,21,1306,187,97,87,35,10,420,82,52,39,20,10,198,33352,3231,2885,502,383,40356
20902,275,43,37,3655,3086,332,272,53,39,3783,2865,300,230,34,38,3469,2516,267,204,31,24,3035,1627,153,143,29,32,1981,584,96,80,19,20,802,145,43,29,18,7,243,71,28,20,12,11,132,28567,2117,1964,397,384,33422
20903,229,40,18,1496,983,327,233,30,18,1591,897,326,257,40,14,1532,842,322,233,47,8,1454,585,233,151,43,19,1029,242,129,132,37,9,551,80,66,40,32,6,230,26,19,25,12,0,94,9701,1997,1814,362,133,14011
20904,503,95,71,6182,4865,706,448,74,85,6183,4432,594,396,88,76,5587,3644,512,311,58,57,4580,2248,373,231,49,49,2959,830,172,113,45,33,1191,200,94,48,22,17,366,67,49,25,26,10,171,45973,4526,3482,721,714,55416
21001,206,51,38,3851,3153,442,229,38,39,3901,2808,405,180,48,45,3490,2280,340,164,40,33,2853,1346,236,125,36,25,1769,460,126,71,26,18,705,138,62,30,17,5,255,46,27,17,12,8,102,28085,2673,1533,374,373,33033
21002,111,20,4,722,513,157,120,21,9,821,511,140,100,25,7,793,398,96,130,21,5,656,276,72,93,27,6,468,109,64,67,30,3,280,39,29,41,24,0,127,12,11,13,18,0,57,4845,808,870,229,71,6823
21003,236,29,25,1658,1236,221,193,29,6,1688,1153,204,159,21,22,1565,1008,140,133,30,27,1339,608,98,76,15,9,807,233,55,39,11,10,342,76,22,18,3,3,123,28,15,10,3,0,58,11291,1360,1485,214,220,14577
21004,90,26,10,793,588,99,115,23,11,836,583,97,96,16,11,808,539,93,88,10,8,745,363,63,73,26,0,521,127,34,39,7,5,214,35,11,20,9,0,77,5,14,5,10,3,39,6094,703,783,165,87,7829
21005,415,83,95,9081,7937,689,464,82,99,9275,7265,682,396,90,97,8528,5586,538,249,56,80,6499,3317,349,210,43,43,3972,1006,173,83,40,37,1335,232,63,26,15,10,355,83,42,14,6,20,163,66634,4641,3279,664,948,76165
21101,438,96,58,7060,6152,788,532,104,56,7629,5801,795,485,83,53,7222,4957,718,458,76,44,6255,3310,472,372,70,39,4264,1271,288,225,56,28,1866,292,124,78,36,17,543,125,58,46,35,9,273,54147,4907,3866,787,511,64226
21102,68,17,3,482,341,148,88,17,5,602,325,136,84,19,3,579,286,115,81,21,6,507,193,86,57,16,3,352,91,61,46,15,0,211,43,28,21,9,0,107,17,18,24,11,3,72,3007,801,615,156,43,4611
21103,340,66,30,4418,3732,500,362,67,42,4708,3679,526,407,74,43,4719,3148,435,332,57,38,4004,2071,353,277,45,25,2765,837,230,161,37,13,1274,261,104,70,22,11,465,82,32,43,18,15,184,35124,3374,2832,558,341,42235
21104,194,28,21,2553,2107,290,197,53,16,2659,1886,307,177,34,14,2424,1631,235,166,21,11,2071,1158,154,138,21,11,1477,537,123,88,27,13,798,157,51,53,12,9,277,55,26,20,11,11,128,18822,1840,1487,318,169,22635
21105,523,88,32,4174,3157,570,571,105,44,4444,3054,560,586,114,57,4373,2614,533,542,145,45,3873,1821,390,475,120,38,2843,707,260,311,95,29,1392,203,99,135,67,17,521,75,44,61,79,19,279,29838,3782,4385,998,456,39453
21201,305,52,34,2437,1839,355,284,61,30,2564,1583,328,273,66,23,2271,1354,299,258,67,30,2011,856,192,218,48,18,1336,331,103,144,42,22,631,102,50,67,45,9,271,36,28,49,56,15,186,17648,2313,2324,576,303,23166
21202,345,63,40,4265,3527,503,374,60,40,4508,2995,519,325,66,41,3943,2365,406,301,55,27,3155,1546,237,253,47,24,2102,543,138,114,27,22,844,158,49,46,10,11,276,52,17,33,20,9,131,32389,3212,2799,539,363,39303
21203,370,63,37,2687,2003,299,383,67,33,2786,1683,310,265,53,27,2331,1364,240,262,49,22,1943,905,134,166,51,11,1267,332,83,84,28,9,535,91,29,44,17,3,191,33,6,26,18,8,84,19249,2189,2696,532,278,24944
21204,598,111,133,12944,11356,1059,609,132,114,13267,10740,1011,620,112,119,12593,8800,833,547,89,111,10376,5582,617,426,77,74,6781,2081,380,205,64,45,2783,506,178,80,31,26,815,170,64,44,30,37,348,93848,6798,4596,1039,1124,107411
21205,531,152,71,12325,10632,978,596,117,85,12404,9412,889,538,116,55,11008,7736,685,495,97,66,9087,5082,557,386,79,51,6159,2000,327,243,68,42,2684,527,147,136,33,27,867,206,77,76,38,33,435,92274,6023,4311,1015,740,104349
21301,367,85,65,6349,5238,515,387,88,75,6307,4755,460,372,74,72,5732,4046,412,317,60,64,4910,2404,259,196,41,43,2952,814,151,114,25,24,1130,190,51,27,13,11,286,73,17,14,4,12,121,47025,3434,2851,648,683,54640
21302,268,43,31,3939,3411,369,292,48,28,4148,3146,366,265,55,38,3863,2658,267,244,48,40,3252,1725,197,165,25,28,2130,543,94,90,16,16,755,142,49,29,14,9,249,49,22,12,10,7,97,28177,2299,2044,377,354,33252
21303,310,48,42,4121,3257,349,309,45,42,4000,2956,328,262,47,36,3627,2590,253,213,40,33,3132,1680,149,153,32,17,2027,601,89,76,10,19,794,161,35,33,10,13,244,54,14,8,12,5,94,31989,2259,2234,387,394,37261
21304,346,68,35,3426,2475,360,307,72,33,3241,2133,298,240,73,38,2777,1643,236,200,53,24,2153,1174,147,165,35,24,1550,390,83,78,27,10,592,84,29,23,27,3,162,32,10,10,6,3,57,23971,2484,2306,539,362,29662
21305,593,95,86,7634,5843,615,520,90,76,7144,5238,526,359,75,86,6284,4089,414,330,67,52,4957,2467,288,228,54,44,3082,775,145,107,31,28,1089,172,57,32,17,15,286,60,27,9,9,5,116,53978,4209,3940,808,703,63642
21401,400,73,42,4541,3778,584,442,82,44,4933,3577,527,434,70,38,4646,3118,484,370,67,53,4093,2032,341,318,71,36,2797,791,204,184,55,32,1256,191,88,61,26,16,385,95,42,31,14,15,198,35006,3558,3261,648,448,42912
21402,682,146,64,5369,4062,845,746,122,57,5831,3703,768,718,116,65,5359,3369,662,624,122,51,4835,2259,525,526,108,54,3474,1028,366,360,115,38,1903,308,155,187,87,30,768,125,75,84,71,23,379,37534,5062,5224,1077,571,49479
21501,277,84,27,2362,2027,264,291,115,30,2735,2133,281,350,140,47,2957,2103,276,374,229,35,3021,1410,218,325,209,30,2189,482,124,271,191,18,1085,144,75,136,126,13,493,61,56,147,146,18,429,18537,1821,2697,1471,341,24861
21502,177,46,31,2217,1951,217,175,76,35,2454,1785,206,199,87,38,2315,1691,201,214,117,29,2255,1134,159,196,82,38,1609,406,92,120,57,20,695,97,45,59,53,8,259,38,19,32,45,18,156,17335,1410,1572,704,324,21354
21503,142,69,19,1405,1210,187,172,84,27,1685,1259,222,205,111,35,1828,1178,208,255,119,39,1795,843,208,188,125,43,1404,312,103,137,125,25,704,76,51,73,65,9,273,44,24,64,87,10,227,10931,1421,1571,953,296,15177
21601,180,46,22,1634,1306,203,176,51,27,1762,1334,209,234,69,33,1879,1272,202,230,83,25,1817,853,106,231,79,24,1293,311,65,132,63,18,583,79,25,70,50,11,229,44,15,53,57,14,180,11683,1171,1634,601,261,15340
21602,123,41,21,1064,826,161,139,52,17,1191,851,142,150,59,14,1212,786,128,166,65,21,1162,566,101,142,68,22,892,220,65,92,59,12,452,58,22,31,42,9,154,26,18,33,47,6,131,7786,902,1150,518,171,10534
21603,187,66,40,2985,2585,297,219,50,39,3192,2552,326,226,59,33,3191,2251,283,244,74,37,2896,1541,213,194,71,37,2059,551,112,151,72,17,905,146,51,61,41,11,308,72,46,56,37,21,229,23222,1980,1755,614,361,27934
21701,157,43,22,1527,1362,126,174,56,22,1735,1467,133,244,80,20,1938,1255,125,296,94,29,1800,896,102,285,117,23,1427,306,70,183,98,25,684,100,18,106,55,11,294,32,27,85,76,13,231,11331,820,1838,731,239,14967
21703,225,59,27,1599,1289,145,273,65,32,1812,1369,145,332,98,30,1976,1216,165,353,86,30,1846,898,131,292,83,33,1437,321,97,192,90,26,732,94,37,138,77,12,358,51,19,100,60,25,259,11986,1097,2320,754,303,16471
21704,262,56,34,2248,1946,198,275,54,35,2510,1920,208,289,79,34,2526,1715,189,308,63,37,2308,1125,118,282,70,24,1622,345,86,186,78,15,714,89,35,63,53,11,247,38,13,75,78,18,214,17451,1293,2218,612,319,21892
29797,0,0,0,28,22,0,3,0,0,26,24,0,0,0,0,29,22,0,0,0,0,22,8,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,146,3,4,3,3,157
29999,4212,136,244,13090,6250,2413,4531,202,251,13644,5705,2130,4201,184,238,12459,4930,1751,3987,164,219,11054,3281,1107,2869,147,176,7571,1469,522,1268,98,78,3430,490,187,429,78,55,1240,235,56,195,65,51,612,66022,15171,33984,1616,2241,119032
30101,192,37,24,1951,1498,299,226,37,20,2083,1396,319,238,31,26,2005,1169,323,199,40,17,1756,788,190,180,44,16,1214,291,124,93,20,3,539,95,35,35,14,9,184,31,10,11,9,6,76,14628,2062,1652,346,165,18852
30102,246,52,17,2576,1997,309,278,47,18,2655,1917,307,280,63,21,2592,1739,313,269,61,25,2406,1108,242,231,71,19,1666,417,126,130,35,12,715,123,52,63,23,10,269,40,23,32,17,11,125,18510,2115,2050,494,207,23375
30103,256,26,32,4717,3911,344,260,43,27,4588,3571,352,258,38,32,4251,2814,292,221,18,38,3384,1793,199,183,25,24,2223,599,113,124,40,15,899,138,48,39,14,7,244,37,18,12,10,7,96,33401,2406,1918,310,284,38324
30201,77,8,9,811,661,90,114,15,3,889,620,103,82,18,11,835,522,98,98,21,4,739,328,72,71,12,10,494,126,44,45,13,3,228,32,16,23,8,3,82,18,7,17,3,3,43,5971,714,753,131,64,7632
30202,230,37,15,4020,3370,321,256,34,25,4004,3123,272,206,30,30,3667,2631,229,203,34,13,3109,1666,181,159,15,13,2045,547,101,99,22,12,778,133,47,34,23,7,242,46,30,28,13,6,129,31851,2033,1809,264,213,36173
30203,186,23,37,6913,6133,314,199,31,52,6726,5966,287,189,28,41,6518,4635,259,172,24,40,5135,2881,180,128,29,22,3239,1016,114,87,32,23,1268,227,46,28,12,4,322,81,23,13,11,9,134,53208,2041,1496,244,383,57377
30204,173,20,8,1274,1013,146,145,18,10,1332,947,120,147,7,14,1231,842,95,117,17,5,1078,528,50,102,17,9,706,193,35,70,14,12,315,54,11,37,3,4,112,19,9,16,3,3,50,9154,799,1128,149,98,11329
30301,164,25,9,1510,1175,163,161,19,4,1519,1060,155,128,27,5,1379,885,142,108,9,15,1159,663,102,98,18,10,893,246,50,58,11,3,373,68,21,29,7,8,126,18,12,8,7,3,50,13194,1156,1145,175,97,15774
30302,261,32,19,4544,3684,388,298,45,17,4438,3258,281,247,37,30,3855,2771,252,208,43,26,3293,1693,183,180,33,17,2107,682,91,108,21,5,907,168,51,48,11,4,288,48,34,28,4,12,130,34340,2369,2166,332,241,39458
30303,197,40,21,3670,3099,310,205,41,15,3672,2687,237,189,46,20,3182,2221,223,181,46,15,2690,1426,150,130,45,12,1763,546,94,87,32,12,771,137,29,33,16,7,220,44,13,22,17,7,109,29357,1919,1627,419,233,33564
30304,136,34,14,2403,1987,198,151,28,20,2393,1764,204,152,22,8,2150,1471,197,118,22,16,1823,925,138,77,27,8,1178,326,89,66,16,9,498,94,40,27,6,7,176,25,21,13,12,7,73,17891,1556,1194,243,152,21032
30305,168,42,36,4547,3978,313,208,39,40,4582,3677,297,208,37,39,4259,2861,281,180,26,30,3380,1772,207,141,24,18,2170,566,128,82,31,18,820,154,41,28,17,6,239,53,29,10,6,6,103,33333,2174,1533,357,319,37720
30306,113,22,7,880,607,106,115,26,3,853,571,79,119,23,8,804,532,88,97,24,7,752,351,70,81,15,8,525,154,54,64,9,8,280,42,8,23,11,6,85,14,8,9,4,0,40,6154,831,915,208,64,8171
30401,98,28,6,913,667,117,114,22,10,929,546,118,111,13,8,803,499,117,93,13,4,730,325,80,80,8,0,492,157,56,59,18,4,286,34,29,27,10,0,110,9,8,9,0,0,19,6874,840,804,157,54,8734
30402,129,17,5,922,675,170,159,37,3,1044,591,199,123,23,10,953,431,184,118,17,0,748,331,119,103,27,9,587,146,114,88,23,3,381,62,46,40,28,3,171,20,22,24,19,3,91,5848,1210,1034,232,62,8389
30403,126,28,13,2297,1984,175,146,19,19,2332,1788,164,140,26,10,2122,1535,149,134,24,9,1840,985,126,122,22,11,1262,470,82,86,22,5,666,129,53,48,10,3,235,53,18,35,14,3,119,22206,1201,1249,217,132,25011
30404,151,16,12,1733,1396,169,171,20,4,1761,1160,128,126,13,6,1436,995,95,109,12,6,1218,628,89,123,12,13,864,255,53,58,12,4,381,69,23,33,4,0,127,25,9,14,8,3,54,15215,955,1109,152,80,17509
30501,683,85,97,24965,20198,1093,690,81,126,22188,16224,979,625,61,82,17966,12379,771,514,62,91,13811,6989,559,402,57,85,8090,2496,309,214,47,32,3094,560,139,113,44,26,886,194,64,61,43,38,401,185378,6961,5085,721,1029,199176
30502,157,34,3,1700,1151,230,157,23,10,1572,966,232,135,23,4,1355,731,157,94,22,3,1006,466,109,65,25,6,671,200,63,54,17,5,338,57,24,17,3,0,102,25,18,15,5,0,71,11391,1525,1076,213,83,14287
30503,368,51,24,7423,5866,642,366,65,31,6957,5033,509,337,67,38,5986,3963,391,268,57,29,4707,2473,287,219,55,35,3060,923,191,143,51,19,1314,261,81,69,41,8,456,105,25,35,26,21,221,55273,3642,2882,543,341,62681
30504,275,30,26,4092,2995,475,301,39,21,3839,2619,393,245,30,20,3302,2030,345,212,32,15,2639,1287,232,201,27,18,1758,576,141,94,27,11,852,169,46,65,17,0,297,50,24,22,12,4,121,30477,2741,2186,318,191,35917
30601,207,23,10,1664,1244,149,179,39,14,1634,1213,143,208,28,20,1610,896,143,189,29,10,1266,636,67,161,16,16,900,257,48,98,22,12,434,86,21,46,7,6,165,20,12,10,0,5,47,11037,909,1476,234,136,13795
30602,390,82,58,6300,5241,490,443,74,50,6301,4595,476,440,60,58,5627,3942,448,437,57,45,4925,2547,320,295,63,34,3264,976,171,193,63,26,1423,245,80,92,44,21,480,79,36,49,40,18,224,45321,3083,3193,613,507,52712
30603,117,49,11,1218,1104,135,139,52,24,1458,1142,135,156,65,20,1517,1105,107,201,66,22,1510,758,99,200,67,21,1148,278,59,101,69,11,527,77,30,46,49,7,212,25,19,53,56,9,168,10032,846,1265,554,218,12911
30604,89,14,14,591,464,76,80,18,11,638,500,71,91,13,4,677,428,59,96,21,3,609,283,50,77,22,8,429,110,31,52,15,3,216,31,9,24,13,5,84,18,9,19,12,5,60,4291,430,628,166,75,5581
30605,192,43,19,1464,1224,134,235,62,26,1682,1232,159,225,66,36,1719,1126,149,249,74,20,1625,869,114,218,76,18,1304,311,40,156,78,20,613,101,41,80,62,15,303,49,17,57,45,9,185,10783,940,1730,606,238,14297
30701,243,108,22,2393,1798,269,270,153,46,2536,1730,234,285,171,35,2454,1439,204,314,180,45,2183,883,147,278,198,39,1539,340,84,176,194,13,810,102,41,119,155,14,429,53,22,130,151,14,373,16613,1623,2345,1548,329,22463
30702,164,55,39,1973,1717,151,204,92,20,2185,1564,157,223,99,25,2066,1268,163,274,122,29,1861,873,129,304,123,20,1445,334,66,208,127,29,768,89,46,141,125,13,408,35,25,111,102,15,281,14347,1164,1964,997,260,18733
30703,138,43,16,1503,1218,159,198,60,23,1664,1271,138,223,81,25,1740,1153,135,243,82,23,1641,808,96,239,108,32,1280,297,86,196,123,14,715,82,30,103,89,13,316,36,15,59,101,19,240,10965,1001,1741,808,237,14752
30801,86,44,21,1933,1534,118,105,47,25,1833,1458,157,123,52,21,1812,1106,120,117,63,20,1429,584,59,105,55,8,821,192,31,73,35,10,339,63,31,32,23,4,150,25,12,18,33,3,86,13888,861,942,461,208,16361
30803,305,75,39,4633,4176,339,346,92,49,5000,4140,337,403,100,43,5029,3666,299,383,103,49,4504,2212,210,355,93,40,2907,719,101,207,105,22,1153,185,44,87,54,8,379,76,17,77,64,13,261,39049,2115,2994,865,441,45461
30804,64,25,9,890,726,46,85,41,12,916,722,52,89,60,16,931,579,56,109,53,17,818,330,39,110,46,13,537,118,33,69,43,10,275,37,12,45,54,5,146,16,8,50,56,3,128,6389,380,786,478,118,8153
30805,159,48,27,3285,2843,169,167,52,26,3258,2655,173,165,62,15,3074,2077,123,160,62,20,2440,1078,85,142,48,23,1371,303,39,93,58,3,494,74,24,49,38,6,181,26,9,15,19,6,83,23580,1019,1315,472,214,26594
30901,381,64,33,3499,2452,509,360,59,14,3391,2083,447,313,66,32,2932,1821,393,293,50,32,2595,1179,304,238,58,23,1801,589,199,166,63,19,1026,166,97,52,27,9,355,68,40,24,18,19,168,26304,3422,2670,544,309,33248
30902,220,25,24,1968,1490,234,248,30,20,2019,1522,204,212,39,20,2008,1322,214,207,43,25,1816,865,171,176,30,16,1252,370,86,143,16,12,621,101,32,47,11,7,194,30,10,21,21,6,78,14145,1571,1817,301,207,18040
30903,190,51,18,1899,1419,325,228,43,20,2028,1343,314,230,24,27,1949,1145,227,205,57,19,1665,786,195,176,45,22,1218,381,158,144,43,8,727,123,63,84,16,9,288,43,26,32,18,4,126,14101,2010,1738,409,188,18448
30904,98,18,6,500,346,76,112,15,7,554,331,90,108,12,6,548,284,64,107,21,13,488,186,60,106,28,4,384,60,37,68,26,7,197,21,26,37,18,3,106,16,13,21,22,3,72,2955,491,781,196,73,4494
30905,122,24,9,848,528,161,155,32,10,887,459,134,136,29,4,759,426,90,131,29,11,682,256,79,99,23,6,457,104,57,64,19,4,242,25,23,18,18,0,83,8,10,16,6,3,41,4386,862,1009,227,65,6559
30906,253,57,19,2185,1494,315,252,48,20,2129,1418,290,262,46,32,2045,1167,245,249,55,19,1728,785,192,189,35,15,1216,335,126,96,31,6,590,82,62,46,16,3,206,38,13,12,16,4,86,14096,2015,1920,422,170,18623
30907,444,96,40,5748,4116,640,455,110,62,5378,3403,593,414,110,41,4567,2602,423,320,76,41,3457,1601,362,256,57,34,2310,619,228,176,60,12,1102,155,83,60,25,13,333,62,32,18,24,10,145,38718,4072,3267,761,412,47224
30908,191,38,15,2759,2174,290,178,45,11,2706,1915,213,165,30,23,2343,1672,168,169,32,16,2069,1044,145,133,25,12,1357,428,97,77,22,7,630,123,42,35,9,0,219,35,17,13,4,5,78,20088,1684,1453,297,167,23684
30909,308,50,36,4925,4114,461,320,53,37,4976,3717,453,299,55,32,4558,3257,385,324,53,26,4038,2085,309,241,57,36,2725,935,213,133,35,15,1331,269,69,73,31,14,450,73,45,30,12,18,177,36679,3159,2399,477,354,43075
30910,209,26,19,2673,1974,344,205,31,17,2574,1848,331,224,45,19,2457,1508,306,227,49,26,2116,978,225,190,29,13,1436,439,171,136,41,23,804,146,82,47,28,10,309,56,42,29,17,3,151,21131,2342,1774,396,229,25868
31001,216,22,33,4045,3548,224,215,28,31,4055,3281,223,213,37,23,3777,2453,182,180,21,21,2854,1544,169,127,28,16,1881,542,100,61,17,13,732,127,37,30,12,0,208,35,8,7,4,10,64,29625,1582,1527,273,283,33291
31002,183,60,22,1989,1686,155,209,55,15,2116,1576,164,252,65,23,2077,1314,152,232,96,24,1815,764,108,236,95,19,1222,294,87,149,107,15,650,94,32,92,81,16,313,33,13,61,76,17,201,14626,1076,1810,746,250,18508
31003,246,46,26,3961,3371,265,269,45,38,3992,3171,253,247,48,37,3755,2701,208,229,44,23,3207,1615,122,194,36,14,1974,539,65,112,42,12,779,143,30,45,12,6,238,50,12,16,12,7,104,30928,1553,1960,386,299,35128
31004,172,26,13,2388,1869,142,183,26,10,2231,1673,145,149,22,22,2014,1363,117,140,22,14,1650,782,70,96,16,6,970,313,41,45,10,11,416,72,14,17,9,3,110,21,7,10,3,6,47,18213,1036,1354,219,161,20975
31101,49,10,10,562,514,56,41,9,4,627,462,52,55,21,9,601,378,56,75,20,8,539,268,34,56,30,6,390,101,17,50,38,4,203,25,6,18,28,0,81,8,3,16,24,3,57,4019,374,460,210,87,5154
31102,106,16,4,1192,926,79,97,14,3,1124,832,102,104,11,9,1055,670,89,94,17,12,881,437,62,87,15,9,615,172,31,44,15,6,270,43,10,7,5,0,71,14,7,4,0,0,27,8608,649,814,146,90,10294
31103,171,33,30,1959,1584,174,205,26,16,2018,1366,200,162,31,15,1778,1136,210,163,46,13,1573,715,102,119,33,15,974,235,66,72,26,3,406,65,17,16,9,3,116,17,6,11,5,0,38,15441,1271,1425,329,189,18660
31104,141,51,7,866,494,152,178,30,19,875,384,134,138,45,8,704,307,102,136,29,6,582,197,71,118,23,6,411,71,37,59,19,4,187,22,9,14,6,4,63,9,3,5,5,3,28,4519,881,1080,278,83,6836
31105,170,38,18,2510,1978,243,173,41,12,2447,1837,246,159,43,16,2300,1525,224,154,25,16,1951,994,142,111,23,18,1282,359,82,73,21,8,542,81,36,30,12,4,162,20,11,11,9,8,59,19492,1575,1344,287,191,22879
31106,257,54,29,3379,2662,342,257,44,21,3328,2400,274,205,44,23,2947,2052,289,187,34,23,2588,1308,236,203,38,17,1794,501,144,118,20,6,786,131,38,38,13,12,231,36,22,16,7,5,86,25589,2223,1923,410,279,30427
31201,104,41,31,3361,2848,140,98,41,27,3148,2577,123,127,49,41,2920,1974,107,133,62,27,2306,1014,70,98,84,19,1277,286,34,68,44,10,443,50,27,27,43,4,144,28,13,25,36,9,101,23179,953,963,496,269,25850
31202,306,75,51,4979,4433,414,360,111,45,5353,4194,400,342,117,44,5099,3627,338,363,109,54,4493,2192,248,290,127,47,2903,677,110,182,110,27,1102,191,55,101,65,8,417,50,30,60,65,40,248,38831,2648,2753,964,509,45703
31203,105,23,12,984,709,97,101,22,12,947,619,114,114,25,15,899,562,99,92,30,6,803,382,72,105,27,8,597,129,36,48,26,6,251,46,11,29,17,0,105,16,10,21,11,3,62,7416,695,815,248,112,9288
31301,76,18,8,533,443,58,101,26,3,628,390,74,114,9,5,593,361,66,114,15,13,569,279,58,93,18,10,450,118,34,42,14,12,220,37,11,28,12,9,98,13,10,10,5,3,41,3931,432,737,149,77,5335
31302,170,30,23,2525,2160,180,194,39,18,2594,2149,190,203,41,18,2594,1704,150,190,36,22,2102,1010,91,139,27,18,1290,331,54,98,17,10,515,84,19,29,11,11,150,20,6,12,10,10,70,20114,1240,1493,329,217,23390
31303,43,8,6,437,380,35,56,11,5,496,358,25,63,14,5,468,292,28,49,20,9,401,184,34,65,26,3,312,65,28,44,17,0,153,29,6,23,21,0,84,10,4,13,15,7,54,3037,238,438,165,69,3949
