SA3_CODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
12504,127,171,114,97,74,17,0,606,6,10,3,7,7,0,0,31,0,3,6,0,0,0,0,9,133,185,123,104,78,21,0,641,55,396,628,468,317,138,26,2031,1443,2068,1640,1149,1127,341,39,7802,167,234,173,152,101,34,20,879,11554,23794,22257,19634,13387,2927,251,93799
12601,10,16,11,3,4,0,0,48,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,10,16,12,3,8,0,0,57,47,116,206,269,258,123,46,1059,274,172,161,140,150,68,15,980,12,10,20,13,3,5,0,75,1585,2127,2150,2249,1811,553,99,10563
12602,112,180,142,138,78,3,0,664,4,16,9,3,4,0,0,36,0,0,9,13,9,0,0,27,119,194,161,150,91,7,0,728,91,510,1129,970,626,255,67,3642,1521,1485,1331,809,790,294,45,6278,119,164,117,111,92,36,21,661,10377,21830,23273,19169,11474,2591,329,89040
12701,4,3,0,8,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,8,6,0,0,21,71,275,372,403,261,99,15,1491,337,282,212,172,127,34,9,1160,43,32,45,39,33,14,3,209,2658,3517,3564,3513,2176,485,64,15978
12702,35,29,12,18,10,3,0,114,0,0,0,5,3,0,0,12,0,3,3,4,0,0,0,9,34,35,16,21,10,3,0,126,83,291,390,416,332,99,12,1629,862,686,558,531,468,159,11,3272,145,133,103,140,83,28,12,643,7615,11548,11329,11878,8330,1757,158,52616
12703,49,30,24,22,10,0,0,136,5,0,0,0,0,0,0,12,0,3,4,0,0,0,0,8,55,32,26,22,14,0,0,157,47,220,382,292,190,89,16,1236,1007,961,759,609,537,159,18,4048,140,136,135,109,83,25,8,645,8549,13133,12760,11739,7964,1558,171,55883
12801,40,39,8,5,6,4,0,105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,40,42,12,9,12,3,0,117,59,263,635,605,481,283,58,2389,1451,726,632,522,590,217,34,4177,65,68,64,63,37,16,19,341,7934,8140,8045,7971,5995,1739,246,40078
12802,19,21,14,3,6,0,0,66,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,24,20,13,3,6,0,0,76,43,228,536,514,416,210,29,1976,828,464,413,340,390,144,14,2589,43,24,45,41,28,9,4,201,4770,4733,5350,5737,4445,1156,110,26306
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,7,3,0,0,21,0,0,0,0,0,0,0,3,10,17,17,24,12,3,0,86
19999,142,116,93,72,45,12,4,490,5,13,7,7,0,0,0,33,8,15,7,9,10,0,0,54,161,146,107,92,60,15,3,580,125,447,613,589,453,160,44,2428,1987,2247,2255,2503,2559,972,136,12665,343,374,313,374,282,132,84,1902,19974,29922,30661,32366,23838,5925,690,143365
20101,5,6,10,7,5,0,0,24,4,0,0,0,0,0,0,9,0,5,0,0,0,0,0,9,9,13,8,10,7,0,0,45,29,234,384,403,338,159,31,1577,1293,1181,953,837,816,250,24,5354,129,73,66,101,76,35,18,488,7734,9254,9513,10020,7486,1534,189,45726
20102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,5,20,62,167,277,307,247,44,1131,208,151,173,168,192,69,13,962,15,15,17,28,17,8,7,108,908,1056,1388,1735,1527,574,125,7308
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,17,49,99,151,191,136,41,690,146,115,148,156,181,60,12,805,20,7,17,12,13,16,5,99,878,953,1239,1657,1514,480,107,6828
20201,3,9,5,5,7,0,0,22,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,5,11,10,8,9,0,0,38,39,163,320,297,310,134,21,1281,1273,1007,837,749,729,222,19,4846,90,42,48,55,64,24,21,352,7038,8400,8275,8909,6879,1359,175,41022
20202,0,5,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,15,17,95,276,357,410,253,101,1515,414,273,295,364,384,142,25,1899,44,19,28,41,26,19,4,184,2131,2509,2881,3712,3121,913,209,15469
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,22,39,86,144,212,132,40,672,61,48,60,82,84,24,8,372,12,13,6,16,7,8,8,74,387,568,716,914,907,325,91,3908
20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,115,155,154,143,34,678,103,78,70,86,74,35,8,447,14,4,15,11,3,3,0,49,496,624,782,866,675,342,69,3849
20302,21,23,13,12,8,0,0,82,11,9,5,3,3,0,0,25,6,3,7,4,3,0,0,18,35,32,21,17,16,0,0,122,89,404,702,645,575,259,53,2728,2441,1949,1872,1430,1451,384,59,9585,174,141,137,164,122,51,32,826,13628,18430,18624,18893,13794,2761,333,86473
20303,0,3,5,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,5,7,0,0,20,28,177,470,482,406,254,57,1879,658,350,357,353,376,151,18,2257,33,30,29,33,27,6,6,162,3047,2993,3460,3648,2962,912,124,17142
20401,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,13,38,121,274,315,468,390,140,1752,486,360,347,405,484,186,32,2299,63,42,34,46,54,31,19,286,2881,3232,3482,4312,4020,1372,306,19606
20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,16,99,191,253,386,297,114,1354,467,326,376,405,468,159,24,2227,60,34,33,46,53,31,19,278,2519,2870,3559,4565,4111,1117,261,19002
20403,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,6,3,3,0,0,0,0,0,8,3,3,3,0,5,3,0,20,51,156,276,388,487,337,105,1797,661,601,480,529,592,192,24,3084,72,52,52,56,57,32,21,334,4806,5514,5836,6597,5483,1437,246,29917
20501,3,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,10,28,133,240,308,356,279,98,1441,438,367,301,307,301,94,20,1827,42,31,25,33,45,15,11,201,2582,2812,2928,3522,2917,885,211,15866
20502,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,6,0,3,0,7,0,0,17,16,100,149,217,322,259,83,1147,348,292,290,365,468,151,35,1944,41,26,24,43,61,30,12,235,2004,2443,2780,3688,3509,1078,236,15735
20503,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,11,58,185,341,515,589,425,142,2249,572,472,430,537,559,189,34,2793,65,38,47,46,61,38,29,324,2720,3265,3862,4954,4456,1432,325,21010
20504,4,3,3,3,4,0,0,23,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,3,3,4,0,0,25,25,95,166,155,187,114,50,788,790,753,612,707,753,181,21,3809,84,48,62,60,76,37,10,380,4584,6130,6096,6933,5516,1134,174,30561
20505,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,11,0,4,3,9,4,0,0,14,36,130,183,237,340,243,75,1236,367,370,353,359,354,107,13,1930,47,23,45,56,51,14,11,251,2344,3240,3221,3735,3381,915,182,17024
20601,33,76,21,20,12,3,0,168,3,3,3,0,3,0,0,20,3,4,0,4,0,0,0,13,41,86,27,18,20,5,0,196,53,334,488,342,226,93,18,1550,532,555,433,274,255,85,24,2159,41,73,56,30,23,14,6,244,3294,6417,5265,4896,3316,870,124,24175
20602,22,34,14,7,5,0,0,79,3,3,0,0,0,0,0,8,0,3,0,0,0,0,0,7,26,44,13,7,4,0,0,94,20,183,305,297,196,59,5,1064,304,331,263,163,154,45,9,1267,30,34,23,25,18,9,5,132,1915,3580,3148,3010,2052,480,71,14254
20603,28,43,16,15,7,3,0,115,3,0,0,4,0,0,0,8,0,3,0,0,0,0,0,7,33,48,18,20,13,3,0,134,42,153,314,323,270,71,13,1183,600,392,352,241,239,94,17,1937,32,35,40,26,16,19,4,167,3410,4868,4348,4167,2858,690,112,20456
20604,1177,3021,2580,1674,961,174,14,9597,22,61,48,30,29,3,0,199,20,87,64,49,20,9,0,253,1214,3171,2699,1751,1009,188,17,10052,291,1866,2936,1993,1007,398,84,8578,5740,10584,8900,4608,3431,1268,159,34693,595,932,598,551,351,151,91,3271,43317,136917,112327,77667,42129,9045,1050,422451
20605,364,928,635,343,204,33,4,2504,4,22,8,9,7,0,0,43,10,24,10,9,10,3,0,79,379,974,655,362,218,40,4,2626,82,608,1063,938,619,306,66,3680,1088,1742,1374,786,617,258,31,5901,118,174,132,138,85,28,13,693,9335,28337,22643,17080,9864,2512,313,90087
20606,93,117,60,35,15,5,0,328,5,0,3,0,0,0,0,3,11,7,4,3,3,3,0,24,107,126,65,32,22,9,0,362,47,320,379,382,327,259,68,1786,866,829,503,337,269,152,26,2985,47,69,41,38,39,15,9,259,5457,10602,6726,5596,3661,1361,253,33652
20607,251,515,300,203,121,17,5,1416,5,10,10,9,0,0,0,37,4,22,15,12,10,0,0,64,261,551,322,223,133,24,5,1519,75,578,761,589,431,289,30,2746,1352,2068,1531,794,724,254,37,6765,121,192,110,106,81,30,18,665,10071,27164,19149,13916,8470,2334,282,81386
20701,125,174,108,52,41,23,6,521,7,3,0,3,3,0,0,17,5,6,8,3,13,0,0,36,139,185,117,64,54,20,6,575,146,425,1061,1349,1095,725,149,4947,1669,1328,1164,870,813,418,82,6344,94,123,82,95,59,43,27,523,9696,17246,15188,14838,10417,3491,507,71382
20702,27,27,12,0,4,0,0,72,9,3,0,0,0,0,0,13,0,0,0,0,0,0,0,5,37,36,15,7,4,3,0,97,44,218,399,512,398,224,71,1863,1010,518,365,373,354,149,21,2789,39,42,29,37,27,10,3,187,5036,5113,4320,5000,3543,1120,202,24329
20703,57,100,40,33,22,6,0,260,6,3,3,0,0,0,0,18,0,3,4,0,3,0,0,13,67,111,45,37,24,8,0,292,57,261,559,579,431,215,60,2158,1015,1027,863,725,644,210,28,4518,69,74,64,66,42,27,9,349,5791,11406,10001,10349,7150,1714,205,46617
20801,27,49,21,15,17,3,0,134,4,0,0,0,0,0,0,4,3,0,0,4,0,3,0,9,36,54,20,20,21,3,0,155,67,202,665,949,785,410,93,3159,822,496,492,395,395,175,26,2802,30,46,32,39,32,27,5,215,4388,5901,5770,6783,4760,1683,243,29537
20802,70,100,45,30,27,4,0,276,3,4,0,4,0,0,0,8,3,0,8,3,3,0,0,14,70,102,55,32,30,7,0,303,78,419,791,879,692,371,69,3309,905,719,611,474,487,224,43,3460,53,63,51,52,55,34,18,322,5324,8734,8049,8188,6102,1932,281,38610
20803,67,77,36,17,10,3,0,209,5,3,0,0,0,0,0,9,6,9,3,3,3,0,0,18,73,87,45,18,12,3,0,234,51,294,673,657,435,216,50,2378,1750,918,890,735,660,260,37,5260,84,113,86,76,70,24,19,464,9660,13084,13486,14366,9690,2517,312,63115
20804,44,62,20,14,18,3,0,163,10,0,0,0,0,0,0,11,0,4,0,0,0,0,0,9,54,68,23,20,14,3,0,178,28,106,236,307,283,145,32,1146,880,547,315,295,272,104,20,2436,41,32,23,26,24,19,7,167,4385,5162,3867,4054,2820,887,138,21312
20901,18,27,15,8,14,7,0,91,0,5,0,3,0,0,0,12,3,9,0,0,0,0,0,16,26,37,18,13,12,7,0,117,40,229,565,540,492,238,51,2152,1034,929,878,718,704,219,28,4513,54,68,63,70,60,14,3,336,5753,8723,8220,8940,6793,1728,198,40356
20902,19,54,25,18,14,5,0,138,3,4,3,3,0,0,0,13,3,3,0,0,0,0,0,9,30,62,31,22,19,5,0,165,41,232,381,300,195,53,8,1209,826,710,595,443,420,128,15,3129,70,65,51,69,48,19,8,329,4961,7787,7227,7250,5015,1045,132,33422
20903,7,3,4,3,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,4,0,0,0,0,22,54,118,384,502,461,254,40,1807,509,215,250,215,219,78,9,1499,23,14,24,24,27,7,0,132,2661,2212,2662,3127,2483,775,94,14011
20904,36,37,25,11,12,0,0,119,3,3,3,0,0,0,0,12,6,4,0,0,0,0,0,5,41,47,32,11,8,0,0,137,59,457,695,546,413,138,39,2339,1518,1082,878,737,594,192,23,5026,144,137,116,114,63,31,7,610,8969,13163,12247,11765,7539,1561,171,55416
21001,25,31,16,4,3,0,0,87,0,3,0,0,0,0,0,10,0,3,0,3,0,0,0,13,30,40,23,11,3,6,0,104,18,113,274,191,172,75,17,849,673,526,474,358,329,95,8,2464,69,79,56,67,42,13,8,335,4652,7755,7548,7389,4627,957,102,33033
21002,3,4,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,4,4,0,0,18,29,73,185,230,180,125,29,845,248,139,140,137,116,51,9,837,16,8,9,19,9,6,0,79,1248,1049,1329,1611,1121,406,57,6823
21003,3,13,7,6,3,0,0,33,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,4,3,13,6,8,5,0,0,40,32,189,267,176,108,32,11,808,238,285,238,190,158,47,5,1167,36,36,33,35,19,9,4,167,1776,3609,3261,3253,2148,465,58,14577
21004,3,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,20,92,155,169,130,58,13,629,342,145,151,127,155,35,3,957,18,13,8,16,15,9,0,78,1690,1411,1493,1650,1261,291,39,7829
21005,55,66,40,18,21,4,0,196,3,3,3,3,0,0,0,15,3,6,6,7,0,0,0,18,56,75,51,26,22,4,0,227,65,333,419,367,218,68,4,1483,1115,1429,1326,1158,819,188,17,6049,168,226,149,177,102,26,20,871,9578,18520,17944,17798,10471,1693,163,76165
21101,34,36,17,22,6,0,0,117,10,0,5,3,0,0,0,16,4,4,3,3,0,0,0,16,50,39,25,20,6,0,0,141,59,326,664,686,554,231,42,2564,1643,1037,953,845,872,306,31,5685,92,88,95,83,73,29,14,474,9771,12921,13485,14852,10521,2403,273,64226
21102,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,18,69,172,250,184,111,30,841,120,62,68,80,82,41,5,463,8,5,8,3,9,5,3,38,646,717,824,1180,858,320,72,4611
21103,48,31,15,10,3,0,0,106,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,6,52,32,14,15,6,0,0,114,39,243,467,500,402,227,35,1914,1323,752,661,664,572,235,25,4238,82,65,40,68,58,24,9,354,7480,8318,8312,9431,6771,1745,184,42235
21104,19,28,16,9,6,0,0,79,3,3,0,0,0,0,0,10,3,0,0,0,0,0,0,9,25,32,18,13,7,0,0,93,26,134,366,306,223,134,23,1218,663,376,347,300,300,134,21,2133,35,35,35,34,33,16,14,186,3490,4560,4752,5088,3550,1075,128,22635
21105,18,17,9,11,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,14,24,17,13,17,6,0,0,72,67,350,837,865,854,430,84,3493,1348,725,723,686,659,252,38,4426,98,63,57,76,60,23,15,392,6958,6942,7817,8819,6714,1915,279,39453
21201,15,5,3,3,0,0,0,27,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,8,0,3,0,0,0,35,36,269,514,489,388,206,85,1974,735,444,364,299,314,93,8,2262,63,41,31,44,24,15,10,234,4365,4815,4708,4836,3353,904,186,23166
21202,27,13,7,4,5,0,0,61,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,9,32,16,8,11,5,0,0,72,74,283,573,573,375,139,37,2054,1307,804,678,527,436,129,13,3905,82,67,58,73,46,16,10,357,7613,8414,8319,8444,5255,1118,131,39303
21203,9,7,4,8,4,0,0,29,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,11,6,4,8,3,0,0,31,65,372,635,448,315,128,22,1981,787,502,399,313,269,78,13,2365,52,49,52,42,28,14,9,233,4660,5730,5410,5114,3216,727,84,24944
21204,59,80,39,37,21,9,0,243,5,4,4,7,0,0,0,20,0,8,3,3,0,0,0,12,65,91,44,44,25,9,0,278,61,367,475,479,361,143,34,1924,1258,1479,1348,1120,1062,354,45,6658,177,227,196,202,127,55,35,1023,11490,24029,24935,25857,17151,3599,348,107411
21205,119,234,127,53,32,8,0,578,8,8,3,4,0,0,0,16,0,7,9,6,4,0,0,29,127,248,140,63,41,8,0,622,113,452,891,879,652,336,83,3399,1716,1853,1668,1291,1165,408,56,8151,151,174,160,147,99,70,37,838,11905,25222,24590,23417,15247,3548,435,104349
21301,41,56,14,17,19,0,0,155,3,3,0,3,0,0,0,8,3,3,0,4,0,0,0,17,51,69,14,26,19,0,0,173,63,265,420,413,257,74,5,1498,1048,945,848,694,612,139,16,4297,126,168,144,124,88,31,9,688,7552,13068,12583,12034,7856,1417,121,54640
21302,23,28,16,10,8,4,0,86,3,3,0,0,0,0,0,10,0,0,3,3,0,0,0,10,26,30,18,16,7,4,0,100,41,179,370,402,255,80,10,1334,566,532,489,416,412,111,11,2540,45,75,67,57,48,12,11,305,3825,7294,7634,8016,5388,1009,97,33252
21303,78,83,45,36,24,3,0,269,3,3,0,4,0,0,0,13,0,7,0,6,0,0,0,8,88,90,47,48,26,3,0,293,28,230,413,305,171,46,4,1195,989,786,668,468,384,117,16,3424,65,92,79,78,58,20,13,391,5945,9156,8250,7629,5154,1039,94,37261
21304,12,9,6,0,0,0,0,36,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,20,10,6,0,0,0,0,43,47,315,566,399,270,75,8,1680,846,579,517,399,338,91,8,2775,79,54,60,64,32,11,4,304,5424,6792,6905,6024,3700,757,57,29662
21305,42,40,33,12,13,3,0,145,5,0,4,0,0,0,0,11,0,0,4,3,0,0,0,9,49,49,41,18,13,3,0,166,105,680,1072,629,399,128,15,3024,1383,1285,984,780,600,151,13,5193,114,169,147,131,57,27,8,652,9320,15921,15439,13429,8041,1375,116,63642
21401,14,18,11,7,6,3,0,50,5,3,0,0,0,0,0,10,0,3,0,0,3,0,0,7,16,26,8,4,11,4,0,68,41,281,531,534,418,209,30,2054,1199,882,795,642,709,237,22,4480,90,81,61,80,72,30,20,433,7024,8758,8824,9578,6890,1643,198,42912
21402,10,11,0,3,0,0,0,29,5,0,0,0,0,0,0,4,0,0,0,8,0,0,0,11,9,16,4,5,0,0,0,39,101,353,889,1011,902,575,108,3945,1555,892,942,913,907,392,62,5662,88,67,81,91,92,54,26,499,8902,8404,9630,11190,8305,2674,379,49479
21501,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,13,3,3,0,3,5,0,0,16,69,188,330,479,636,413,155,2276,548,459,392,480,577,210,45,2714,57,48,26,53,61,31,35,305,3397,4194,4367,5690,5207,1580,429,24861
21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,0,0,3,3,0,0,0,19,27,98,171,269,298,154,42,1065,525,426,297,315,329,109,12,2019,54,49,46,67,44,27,18,306,3340,4123,4152,4771,3869,948,156,21354
21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,12,0,0,3,3,0,3,0,13,42,110,237,359,346,257,87,1442,292,225,210,247,286,133,21,1409,44,41,37,51,45,24,15,257,2051,2528,2690,3510,3200,973,227,15177
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,44,99,180,311,352,175,71,1228,392,293,267,304,340,81,11,1686,50,22,40,36,46,18,16,226,2246,2496,2857,3641,3107,811,180,15340
21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,23,90,164,254,246,146,50,973,294,209,202,200,250,60,13,1232,33,25,20,35,25,14,9,171,1568,1765,2001,2409,2052,605,131,10534
21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,3,3,0,0,0,9,44,148,231,305,311,189,65,1286,641,537,479,480,478,137,22,2766,86,62,57,60,51,28,22,367,4192,5401,5554,6385,4952,1208,229,27934
21701,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,29,102,204,278,432,271,109,1423,349,269,263,347,409,107,15,1755,49,27,35,39,31,23,16,218,1951,2152,2758,3671,3225,983,231,14967
21703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,48,144,300,410,484,356,99,1847,419,312,253,294,384,142,29,1832,38,31,34,53,28,28,23,235,2363,2701,2994,3787,3282,1089,259,16471
21704,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,4,0,4,0,0,0,13,42,117,276,371,380,230,93,1503,595,451,399,396,431,118,21,2412,55,31,47,48,46,21,18,257,3541,3957,4243,5040,3931,960,214,21892
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,7,12,11,0,0,37,0,0,0,0,0,0,0,0,5,26,39,57,28,3,0,157
29999,110,149,71,62,38,11,5,445,4,7,6,5,3,0,0,29,5,13,16,16,3,0,0,54,115,171,93,84,42,12,5,525,106,408,550,471,342,136,33,2041,1721,2162,1990,2112,1947,732,118,10781,271,272,242,273,185,109,44,1394,16567,27242,25210,26106,18621,4671,612,119032
30101,4,0,0,0,0,0,0,9,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,10,7,3,3,7,0,0,0,25,51,151,369,431,363,123,27,1513,636,320,272,275,300,83,13,1891,28,27,20,29,21,6,0,134,3763,3566,3660,4091,2969,722,76,18852
30102,3,0,5,0,5,0,0,13,17,8,7,11,6,0,0,44,3,5,3,9,8,0,0,32,24,13,9,20,20,0,0,87,43,180,409,524,512,209,40,1927,726,422,380,419,433,136,12,2529,30,34,22,36,25,5,6,162,4267,4064,4603,5246,4075,986,125,23375
30103,18,10,8,3,8,0,0,52,0,0,0,0,3,0,0,9,0,7,6,0,0,0,0,18,19,17,17,6,11,0,0,73,41,209,454,426,284,131,12,1555,636,554,566,504,471,131,15,2869,53,59,49,63,40,12,11,285,5198,8359,9083,8836,5604,1139,96,38324
30201,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,26,95,215,194,195,89,20,831,249,177,135,136,122,40,6,865,14,12,12,5,7,4,3,61,1423,1378,1529,1719,1233,307,43,7632
30202,16,8,7,13,9,0,0,50,3,3,3,0,5,0,0,16,3,0,0,3,0,0,0,9,27,10,13,13,12,0,0,78,29,202,405,329,248,95,31,1342,1110,873,674,629,563,162,14,4008,43,43,45,50,33,11,6,225,6572,7935,7702,7667,5152,1018,129,36173
30203,27,27,16,16,4,0,0,103,0,0,5,0,0,0,0,6,0,3,6,3,3,0,0,22,32,31,29,24,10,0,0,124,25,147,221,209,139,54,7,803,872,1132,1088,1082,822,203,32,5232,72,90,75,101,61,20,12,429,7105,13337,13585,13244,8373,1591,134,57377
30204,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,4,0,3,0,3,0,23,33,124,264,237,161,79,14,912,340,228,217,212,203,55,7,1257,14,13,24,15,12,6,3,85,1938,2154,2415,2568,1781,428,50,11329
30301,5,3,6,4,0,0,0,22,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,14,3,10,8,0,0,0,32,57,170,350,293,230,93,10,1202,794,324,266,204,217,68,10,1878,23,23,16,13,19,10,3,103,4052,3256,2966,2898,2051,501,50,15774
30302,37,50,30,39,28,3,0,186,6,6,11,4,0,0,0,25,0,5,4,0,0,0,0,5,46,62,40,42,31,3,0,225,45,282,438,420,279,117,30,1614,828,1161,886,681,570,181,21,4332,36,76,40,43,27,11,13,245,5577,9946,8917,8287,5402,1194,130,39458
30303,6,10,8,8,9,0,0,35,9,7,0,0,0,0,0,21,0,0,6,3,3,0,0,14,18,14,14,8,8,0,0,68,49,231,384,391,261,127,32,1478,964,724,513,460,417,131,13,3223,40,51,34,36,34,3,12,216,5943,7938,7275,6850,4459,985,109,33564
30304,10,13,4,16,3,0,0,51,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,3,14,20,6,19,4,0,0,65,35,146,200,206,137,62,12,796,324,365,331,266,221,73,11,1591,34,41,32,25,12,13,3,153,2786,5104,4864,4543,2997,680,73,21032
30305,7,10,3,3,0,0,0,19,3,3,0,0,3,0,0,17,0,3,5,3,0,0,0,13,12,17,6,9,3,0,0,44,32,195,271,275,202,74,12,1053,441,553,527,482,412,109,15,2540,69,70,50,71,57,11,10,330,4691,8589,8882,8838,5549,1061,103,37720
30306,3,0,0,3,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,11,35,136,209,181,164,87,17,831,184,167,133,118,121,60,6,791,11,10,12,10,3,11,0,60,1183,1940,1712,1656,1273,365,40,8171
30401,6,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,12,26,72,193,206,186,103,10,799,372,198,140,101,116,48,7,985,14,19,8,10,13,6,3,74,1920,1726,1715,1728,1221,396,19,8734
