SA3_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
12601,4,671,488,98,66,3,3,663,495,134,72,3,4,711,464,127,86,5,0,687,423,114,68,15,4,626,241,82,44,10,4,379,82,35,19,3,0,144,15,14,17,0,0,42,6,3,10,0,0,18,4455,762,468,57,29,5774,449,0,13,3,0,464,580,4,19,7,4,603,281,10,24,0,3,323,214,15,44,7,0,286,264,34,50,10,3,364,248,37,62,13,0,356,294,32,61,6,0,400,269,47,57,13,0,393,263,47,56,15,3,383,214,51,56,16,0,344,131,34,47,11,0,222,52,22,28,9,3,111,26,15,23,9,4,73,3293,346,543,106,26,4322,226,21,26,7,0,286,128,21,11,9,14,184,8100,1152,1051,180,77,10563
12602,19,9123,8275,464,238,28,23,9027,7117,511,249,31,30,7928,6094,549,265,31,29,6964,4467,396,218,31,30,5142,2395,210,113,20,17,2754,805,113,65,3,10,998,186,34,31,8,0,258,44,14,13,0,3,68,57213,3104,1664,220,224,62432,2212,3,24,7,15,2253,3667,14,62,10,26,3779,1950,38,93,16,10,2109,1815,79,143,30,12,2080,1833,92,156,35,13,2133,1697,129,199,42,7,2071,1556,145,194,38,15,1947,1440,134,183,36,5,1804,1361,120,183,36,12,1717,1091,112,152,34,8,1405,611,107,122,24,14,868,222,44,50,19,6,333,118,36,51,10,0,218,19564,1053,1617,344,142,22716,2201,55,52,28,18,2358,1155,95,89,64,133,1546,80133,4307,3429,657,518,89040
12701,11,1057,796,191,148,10,11,1154,822,207,160,23,13,1225,751,153,142,8,9,1066,596,102,100,5,17,820,319,79,70,11,3,480,89,33,34,10,4,165,15,10,11,4,0,43,6,13,3,0,0,22,7083,1200,964,89,94,9428,680,7,6,15,9,705,630,5,25,4,9,671,350,26,51,4,4,444,403,51,72,25,0,553,401,47,85,16,11,566,455,60,75,23,6,620,395,63,101,32,12,604,328,46,77,23,11,483,280,42,69,16,0,407,225,47,67,15,6,362,100,25,16,19,3,162,36,15,19,13,0,77,10,10,8,8,0,32,4302,448,657,202,69,5686,369,32,31,15,14,459,255,41,40,26,48,406,12007,1725,1695,336,223,15978
12702,23,3681,3151,442,294,32,53,3971,3209,448,306,36,29,4034,3146,517,343,42,34,4080,2664,428,308,34,47,3478,1540,280,181,19,31,2045,525,131,63,9,13,744,95,50,26,4,0,180,27,16,4,4,0,58,27354,3253,2159,254,318,33335,1734,14,10,32,16,1809,2121,20,40,33,20,2235,1228,46,72,22,20,1376,1239,87,108,36,16,1485,1231,107,125,34,10,1502,1361,123,146,38,19,1683,1294,132,164,44,18,1647,1264,114,202,36,9,1622,1089,110,149,30,13,1394,796,85,104,23,13,1027,391,57,68,21,12,546,112,35,24,9,0,184,42,15,10,4,0,83,13892,938,1217,367,171,16591,1043,53,64,34,31,1224,1076,97,86,41,168,1469,43364,4338,3529,702,684,52616
12703,22,4289,3920,410,198,19,36,4585,3774,391,203,28,41,4435,3538,354,179,22,36,4134,3070,293,172,22,30,3594,1670,182,122,15,22,2008,547,100,45,5,8,704,88,37,11,3,0,132,29,19,4,0,4,55,32674,2577,1400,153,276,37081,1914,13,11,16,17,1970,2290,12,34,25,20,2377,1244,34,55,14,8,1350,1289,57,110,25,11,1492,1305,96,119,44,16,1570,1457,96,126,38,14,1720,1163,81,125,28,19,1417,1054,79,88,25,18,1265,996,60,74,27,16,1179,631,71,78,28,3,811,298,64,51,16,4,439,107,30,31,14,0,177,49,23,11,7,0,87,13796,715,907,293,143,15858,1440,56,34,23,36,1578,1035,61,67,40,164,1364,48937,3416,2411,504,613,55883
12801,16,2385,1828,446,225,23,21,2545,1820,467,250,37,20,2594,1671,449,225,21,12,2381,1495,393,212,12,14,2123,815,235,139,16,13,1213,275,128,57,9,7,477,63,46,24,3,0,128,11,20,14,7,0,53,16672,3004,1699,161,146,21685,2545,0,21,9,20,2594,2407,3,37,5,17,2467,1051,31,64,8,7,1159,997,57,130,27,8,1225,1009,107,146,39,6,1311,1159,135,175,31,11,1507,1053,144,172,23,8,1404,1046,97,138,35,14,1335,972,112,147,24,6,1271,783,136,144,42,11,1115,423,120,102,48,7,693,179,71,60,21,5,339,53,25,54,25,0,160,13666,1049,1386,341,129,16574,915,79,78,41,18,1128,499,62,36,25,64,689,31754,4198,3203,567,354,40078
12802,7,1449,1234,266,146,10,13,1670,1242,295,191,20,6,1761,1324,276,183,24,18,1824,1170,220,155,19,10,1572,645,138,84,9,3,878,187,85,53,3,6,335,36,14,19,4,0,76,9,7,8,6,4,32,11025,1815,1181,98,100,14219,1684,4,16,8,8,1721,1213,10,33,4,9,1272,595,11,57,10,7,679,573,32,88,21,3,712,671,70,152,29,10,925,815,88,146,18,12,1084,751,62,131,18,3,969,758,71,130,20,3,980,758,94,118,15,9,999,546,83,126,25,5,787,284,72,93,20,11,481,124,30,40,17,0,211,33,19,17,3,0,67,8794,657,1151,202,80,10888,680,42,48,7,9,780,295,30,34,8,49,419,20797,2540,2408,327,229,26306
19797,0,3,6,3,0,0,0,10,3,0,0,0,0,3,7,0,4,0,0,5,0,0,0,0,0,3,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,11,0,0,18,8,0,0,0,0,9,0,0,0,0,0,0,61,7,16,0,3,86
19999,120,9328,4599,2075,2968,76,134,9854,4484,1921,2917,98,153,9568,4043,1766,3152,73,117,9145,3264,1321,2461,65,100,7214,1793,745,1500,49,73,4163,620,292,535,26,25,1500,130,70,132,20,16,359,36,18,41,18,8,128,46141,12647,21185,563,1084,81623,2300,16,244,56,38,2653,3771,75,795,61,60,4758,2809,174,1096,49,59,4190,2374,308,1479,77,67,4303,2097,394,1777,103,66,4434,2468,477,2161,111,86,5299,2606,484,2355,96,82,5621,2763,517,2567,98,100,6045,2777,491,2500,99,99,5963,2062,419,2091,97,77,4742,1033,259,1064,91,42,2490,452,89,364,45,26,970,138,48,158,42,11,389,27642,3744,18650,1019,817,51874,3615,481,1487,254,234,6077,2237,313,634,161,448,3799,79636,17188,41954,1997,2587,143365
20101,15,2700,2536,291,161,23,22,3039,2626,315,182,39,17,3185,2623,324,209,29,28,3208,2225,287,177,28,25,2744,1238,146,117,29,18,1544,298,63,61,14,4,437,38,27,13,5,5,92,23,15,8,3,0,51,21813,1961,1353,208,202,25541,2177,4,5,11,21,2225,2194,10,31,10,17,2269,1312,22,59,10,14,1417,1290,37,82,21,0,1430,1387,46,106,35,7,1591,1472,67,138,27,14,1716,1392,77,106,22,13,1607,1359,61,106,28,15,1569,1277,78,123,28,16,1515,940,85,138,29,16,1212,461,60,74,40,7,647,132,25,32,13,10,214,48,17,22,14,4,98,15428,598,1039,293,157,17518,1650,66,53,24,45,1840,587,48,49,38,113,831,39479,2673,2492,568,511,45726
20102,3,321,243,71,83,18,3,420,235,86,81,17,10,431,281,73,97,19,10,480,221,88,101,25,6,443,121,45,79,29,0,273,40,30,53,24,3,145,12,17,49,24,3,100,4,12,12,15,3,51,2144,521,662,203,57,3585,255,3,3,0,6,267,256,0,7,4,4,270,151,0,9,3,3,165,134,7,23,13,0,178,183,17,32,19,0,251,220,17,62,11,3,323,262,17,66,10,3,359,258,23,65,20,3,370,226,23,76,22,7,357,187,30,68,40,12,336,67,34,55,45,3,196,12,10,22,24,3,76,19,6,16,18,0,63,2237,192,504,230,48,3215,213,33,47,16,15,330,108,10,15,21,25,185,4711,758,1227,471,146,7308
20103,0,320,301,40,52,18,10,420,330,49,59,38,11,481,372,48,68,29,3,514,281,50,87,35,8,459,197,45,70,28,8,340,50,20,45,28,0,151,5,17,21,10,0,53,8,3,14,15,0,35,2577,338,483,227,46,3679,267,0,0,14,9,290,175,0,4,8,0,194,120,0,4,3,3,137,157,3,19,12,0,192,145,10,23,6,8,188,189,8,25,8,3,236,232,8,37,10,0,287,225,23,33,12,3,291,250,8,43,17,6,326,194,10,47,19,5,285,86,9,35,29,3,163,22,11,24,10,0,69,14,3,19,8,0,47,2076,107,314,156,39,2691,219,13,31,21,13,297,86,8,17,15,31,163,4962,471,846,419,133,6828
20201,21,2313,2233,232,161,12,14,2650,2327,291,147,20,27,2810,2320,273,191,20,21,2821,1911,214,180,23,20,2355,1076,151,111,18,17,1372,246,76,49,10,4,390,44,19,9,4,0,76,30,11,3,6,0,53,19386,1685,1237,161,173,22642,2080,10,3,8,30,2133,1920,8,21,7,16,1973,1084,18,59,11,13,1185,1209,39,82,18,12,1358,1195,61,106,23,13,1400,1287,52,111,16,8,1475,1272,67,104,26,11,1475,1229,52,101,17,11,1404,1321,54,121,26,17,1527,964,68,117,25,14,1186,399,51,82,36,5,572,106,19,39,19,0,186,55,15,8,6,3,95,14110,510,947,239,156,15967,1587,55,55,16,34,1748,483,39,42,31,75,664,35565,2287,2283,451,438,41022
20202,6,752,656,112,116,20,7,914,760,131,137,22,21,1070,732,132,165,24,16,1074,713,119,133,29,5,997,395,85,121,32,6,641,81,56,60,21,3,229,16,19,28,20,0,85,12,11,37,17,0,71,6265,790,984,221,93,8354,561,0,0,7,12,585,514,0,10,12,3,539,283,0,23,4,12,318,320,20,51,11,5,408,370,31,51,24,3,475,429,35,111,20,0,595,522,49,104,19,11,704,499,34,102,25,8,669,474,36,112,23,7,667,427,45,127,25,10,631,173,32,88,34,7,340,55,22,56,36,9,166,25,11,36,33,3,110,4652,315,877,270,99,6211,481,31,61,26,14,619,188,9,35,29,24,290,11590,1147,1957,549,227,15469
20203,5,247,171,22,35,8,3,248,177,28,65,24,9,299,181,32,58,21,3,295,169,35,96,29,3,335,99,36,63,34,4,243,27,17,40,30,4,118,3,10,29,22,6,63,0,4,17,14,0,39,1524,239,486,205,40,2503,94,0,0,8,0,104,58,4,0,0,0,67,35,0,0,3,3,46,40,7,3,6,0,52,65,3,13,6,0,91,72,4,13,6,0,96,91,3,18,9,0,125,98,7,17,6,3,126,90,16,25,14,0,140,74,9,20,6,0,115,24,10,15,27,3,80,7,3,10,17,0,39,8,5,20,13,0,42,764,74,160,113,10,1125,107,24,21,15,8,172,51,4,10,31,13,116,2447,341,685,366,75,3908
20301,3,215,139,43,38,6,0,238,151,60,36,13,4,258,99,64,47,14,4,237,97,51,58,12,3,218,69,21,32,9,5,140,21,18,39,20,4,99,0,4,19,16,0,45,3,0,8,9,0,23,1211,344,333,117,30,2034,124,3,0,4,0,129,139,0,3,3,0,142,68,3,11,0,3,86,82,9,7,3,0,105,83,17,16,14,0,130,109,24,25,9,0,163,119,18,31,5,4,179,101,11,28,8,4,155,80,16,19,8,3,130,85,14,26,17,0,147,43,11,28,23,3,111,5,3,30,15,3,56,9,3,4,17,0,37,1050,138,238,128,30,1576,105,10,17,16,3,151,50,5,19,16,3,90,2405,500,606,275,63,3849
20302,32,5398,5071,549,321,50,24,6013,5086,538,352,48,40,6062,5005,525,310,56,41,5947,4080,468,309,35,32,4934,2196,283,202,36,35,2744,530,157,107,16,6,814,95,46,36,8,3,183,39,29,10,11,4,93,42265,3532,2528,330,310,48964,3938,3,13,17,32,4004,4093,8,61,28,20,4213,2202,32,141,21,12,2405,2300,82,193,52,11,2641,2535,108,233,43,24,2944,2907,137,246,56,24,3370,2707,134,227,39,24,3129,2576,124,226,40,23,2988,2493,142,224,49,22,2929,1920,145,237,55,19,2371,822,119,133,51,12,1137,264,54,63,23,8,414,98,24,36,19,8,193,28844,1118,2042,495,250,32740,2930,118,125,46,57,3280,1084,70,95,65,183,1488,75120,4836,4790,930,797,86473
20303,10,848,602,184,142,22,14,969,599,216,159,22,6,1011,565,206,140,24,12,945,493,167,141,27,3,831,247,100,84,21,0,455,53,52,35,20,0,152,18,17,7,7,0,49,3,6,11,6,0,28,5360,1213,1048,182,80,7877,1106,0,0,9,6,1125,911,0,12,4,3,937,399,8,41,8,0,458,393,28,86,19,6,530,450,52,144,40,5,691,544,80,151,35,4,810,541,75,130,28,8,782,517,53,123,37,3,728,559,56,137,40,13,801,414,98,148,38,0,694,222,70,121,29,4,447,71,30,46,25,4,183,16,12,23,20,0,74,6135,575,1161,328,58,8257,508,66,72,22,22,692,196,30,27,23,44,318,12200,1877,2314,554,197,17142
20401,10,957,851,128,115,37,21,1144,929,166,144,26,14,1282,970,169,178,36,14,1375,882,165,169,51,17,1285,522,119,173,64,11,890,150,71,114,71,5,413,24,23,55,50,6,162,11,12,45,43,5,119,8248,1053,1236,422,148,11107,782,0,0,15,13,803,506,0,6,9,4,532,346,0,29,3,8,387,417,22,50,17,3,510,426,26,45,25,10,530,510,43,89,15,15,665,547,33,77,21,11,695,570,38,93,21,12,731,641,40,98,44,10,831,526,45,104,49,11,729,275,29,88,66,11,471,88,14,53,47,3,207,33,13,39,48,7,142,5662,297,775,376,118,7221,597,69,94,32,21,823,271,34,39,50,62,452,14781,1453,2149,877,349,19606
20402,9,960,923,106,111,26,9,1177,1084,145,131,26,17,1412,1164,151,167,33,20,1531,1027,150,173,53,16,1415,608,105,132,35,13,892,135,68,99,36,4,345,26,22,58,34,7,140,26,16,40,27,10,105,8298,943,1143,303,125,10813,792,0,0,7,9,808,472,5,8,3,0,495,337,0,31,12,5,382,394,15,36,4,4,456,491,23,43,17,3,579,550,20,56,19,9,653,567,24,57,11,11,675,607,30,67,13,12,726,619,47,81,27,16,780,527,47,110,40,11,726,237,25,71,41,5,383,69,11,37,27,4,149,23,8,37,33,7,111,5688,254,633,264,84,6927,726,37,58,26,31,880,238,14,26,53,57,382,14956,1246,1858,649,293,19002
20403,13,1767,1624,189,161,35,19,2025,1693,235,190,26,29,2162,1685,233,210,40,22,2200,1451,211,227,52,23,1962,824,143,180,60,13,1220,212,87,113,46,8,470,28,30,69,29,4,158,10,13,40,28,4,92,14741,1410,1554,343,157,18195,1188,3,5,10,21,1228,802,0,19,11,6,834,629,10,37,3,3,679,669,17,67,23,4,775,681,35,51,22,6,792,792,40,87,28,11,956,810,44,97,31,17,1005,793,55,87,24,8,965,797,68,139,28,15,1046,642,63,115,44,3,872,279,37,93,67,3,470,86,27,57,32,3,201,30,6,24,44,4,110,8197,401,876,356,114,9943,932,69,113,55,21,1193,398,24,49,43,68,580,24263,1904,2587,795,364,29917
20501,13,757,644,120,124,25,11,929,722,133,131,23,13,1025,658,137,158,24,22,1002,597,127,145,38,12,920,346,100,125,33,16,616,107,41,78,25,5,261,14,29,53,13,3,112,8,10,46,16,3,81,6076,911,1136,231,126,8486,779,4,3,10,13,811,541,3,13,7,7,567,342,6,27,8,0,387,416,29,44,15,6,510,417,30,56,15,3,525,452,36,56,22,9,566,529,38,92,24,11,689,498,43,62,24,8,637,471,27,80,21,7,604,402,41,93,29,7,573,144,35,69,36,11,292,51,17,43,26,5,135,38,16,38,21,3,111,5079,304,679,252,87,6400,504,35,41,36,18,629,207,29,38,32,50,345,11870,1272,1891,549,279,15866
20502,13,697,628,86,93,15,17,836,780,125,130,10,10,1062,777,114,133,26,19,1076,705,138,177,43,11,1071,429,88,143,58,11,725,110,47,75,46,8,287,20,22,41,25,4,112,4,7,28,33,4,84,5995,763,1014,283,120,8177,630,0,0,7,13,649,370,0,9,6,6,386,342,9,31,3,0,380,374,19,47,7,4,456,450,13,48,9,3,522,462,25,54,11,5,556,552,24,51,13,3,645,557,16,65,22,13,684,613,37,84,22,7,768,481,52,99,35,10,678,228,38,86,48,9,404,70,9,42,30,3,153,32,10,40,21,5,110,5162,248,659,233,83,6384,632,34,68,37,32,803,205,18,44,39,63,368,12000,1062,1784,589,303,15735
20503,8,978,814,154,233,28,16,1247,935,190,249,59,20,1447,853,176,258,59,18,1368,811,150,263,57,12,1292,470,104,196,63,11,849,134,69,124,38,4,378,21,25,72,36,4,156,18,17,44,24,0,106,7175,1086,1852,415,139,10680,900,9,5,8,14,934,557,5,16,9,10,598,428,14,29,12,0,483,504,24,72,15,0,619,459,33,98,30,10,628,641,30,89,24,9,799,677,56,116,34,8,884,727,54,135,32,7,964,798,56,150,49,7,1062,603,70,169,60,12,920,235,52,158,59,13,514,102,27,64,37,7,235,38,21,54,43,6,159,6674,445,1149,422,107,8795,768,66,151,36,40,1059,263,22,56,48,73,468,14880,1627,3216,929,363,21010
20504,11,1737,1728,145,99,11,9,1994,1816,167,107,12,18,2125,1948,156,123,24,12,2266,1712,164,96,15,27,2021,941,104,97,10,15,1159,235,69,47,15,3,370,36,11,20,9,4,78,11,15,13,3,0,47,15372,1057,853,127,131,17538,1316,4,3,9,9,1349,1067,3,7,8,11,1102,751,10,31,9,5,810,928,23,40,10,6,1007,923,22,64,19,9,1031,918,36,66,14,3,1032,969,32,53,16,5,1078,999,29,40,7,12,1093,931,32,64,15,13,1052,671,40,71,22,7,812,310,29,48,18,3,414,96,11,34,12,5,155,46,6,33,14,3,96,9923,280,558,168,93,11032,1265,41,34,27,30,1395,446,18,24,19,96,600,27006,1393,1473,338,358,30561
20505,11,1021,806,76,130,22,15,1049,893,90,119,30,6,1143,951,108,137,27,17,1235,873,79,187,40,9,1186,489,62,146,44,12,747,118,52,110,33,10,325,23,14,45,16,4,101,12,12,26,18,5,79,7928,654,1166,274,110,10130,663,0,3,14,4,690,403,0,8,4,3,427,335,3,34,8,0,378,401,15,43,17,3,478,379,11,38,16,6,446,417,22,55,12,12,519,485,24,49,7,4,568,466,19,61,12,4,560,488,29,65,31,6,617,420,40,80,38,4,591,167,21,57,28,3,276,61,15,31,35,3,140,23,5,32,19,0,81,4701,197,565,249,65,5780,637,26,50,14,12,746,255,10,30,32,47,366,13527,895,1811,565,233,17024
20601,6,1578,991,245,196,15,19,1461,986,247,193,30,13,1470,1037,232,155,23,13,1455,833,175,111,12,16,1146,526,98,86,7,13,722,151,76,47,4,4,295,37,19,17,6,0,78,18,11,12,3,0,41,9758,1586,1387,153,100,12978,673,11,11,11,5,711,1444,3,45,17,9,1519,1059,30,112,16,14,1229,807,39,143,24,14,1018,665,64,205,18,12,964,720,83,174,25,11,1013,761,51,112,30,4,958,625,48,120,19,11,822,552,60,89,13,3,719,411,49,92,10,4,571,222,38,44,12,0,318,71,9,20,12,8,117,36,10,14,11,6,70,8053,481,1186,214,90,10024,553,37,47,12,10,666,353,37,41,18,53,509,18718,2144,2671,396,252,24175
20602,4,974,592,169,126,6,14,895,669,187,142,14,11,1025,560,184,100,9,9,859,505,123,99,19,6,747,292,78,51,3,8,432,83,41,22,8,3,160,20,16,12,4,3,52,9,10,9,0,0,28,5817,1068,896,92,70,7946,425,3,10,0,5,444,771,0,34,4,3,807,520,17,61,11,6,603,428,37,86,11,4,561,362,29,117,11,9,534,423,36,125,12,5,598,385,44,114,17,10,570,318,32,89,13,0,456,292,42,78,12,3,434,235,34,75,8,7,356,97,16,37,9,6,171,43,11,14,9,0,73,15,3,6,8,0,36,4304,307,858,118,53,5641,290,25,35,3,6,362,222,20,24,5,29,299,10633,1425,1816,221,165,14254
20603,9,1298,906,210,123,12,9,1258,974,233,109,18,6,1346,908,211,100,11,13,1240,649,186,109,13,14,960,380,111,66,8,6,571,118,43,32,9,0,204,30,12,8,3,0,54,8,12,10,3,0,37,8496,1374,902,109,69,10953,981,0,4,10,7,1009,1286,10,31,13,11,1351,697,13,54,6,4,781,595,38,64,13,4,715,609,54,89,19,7,778,605,63,94,31,15,809,588,64,79,22,15,771,490,70,75,20,15,665,484,52,79,20,5,639,379,68,88,14,9,552,185,40,44,10,4,286,58,14,12,7,0,96,33,12,14,9,3,60,6992,492,729,195,99,8512,514,40,41,8,6,610,265,33,17,15,44,376,16270,1942,1692,327,216,20456
20604,149,46948,36245,1712,927,70,146,39100,31320,1750,993,76,134,34274,24770,1554,837,71,112,27342,18184,1138,700,68,111,20202,9462,702,444,31,57,10703,2904,404,267,19,31,3621,570,169,106,6,9,854,215,49,72,12,5,349,287075,10694,6353,549,1200,305883,4790,17,47,30,44,4925,17191,77,185,46,116,17611,12959,145,300,71,72,13549,10882,214,363,66,76,11607,10512,249,363,76,50,11246,8783,296,364,57,35,9541,6755,293,345,61,38,7490,5139,247,277,61,47,5769,4409,225,259,46,38,4980,3555,284,300,54,30,4226,2186,235,264,53,19,2753,848,117,146,43,15,1171,339,62,107,30,16,543,88339,2461,3327,685,602,95409,13539,197,225,51,187,14204,5520,262,270,188,715,6962,394480,13613,10173,1484,2704,422451
20605,47,9306,6952,826,336,34,45,8197,5965,901,302,47,36,7259,4731,808,320,31,26,5913,3500,621,228,32,27,4414,1867,395,146,26,21,2457,613,211,95,13,6,936,128,68,33,5,4,242,48,39,10,3,0,98,56663,5393,2369,275,325,65024,1091,5,18,12,12,1132,3240,16,82,25,25,3381,2521,48,154,23,22,2763,2064,108,207,27,17,2420,1758,147,215,48,19,2191,1566,191,247,42,15,2057,1387,180,235,34,8,1848,1064,164,214,32,6,1471,952,150,186,34,14,1329,818,183,167,41,12,1223,530,145,129,42,5,847,169,67,57,20,5,327,72,47,29,23,4,170,17214,1444,1954,387,165,21167,2077,122,103,25,37,2363,1150,85,82,63,152,1529,77106,7045,4506,753,672,90087
20606,13,2383,1533,354,175,27,11,2096,1349,425,180,29,12,1993,1115,344,188,20,15,1682,877,310,142,16,12,1363,525,198,96,18,6,839,188,128,58,15,5,399,53,32,25,0,0,125,19,21,10,7,3,64,15666,2569,1400,185,120,19945,870,7,8,8,6,898,2438,11,42,20,13,2523,1455,37,93,17,15,1614,1042,74,132,22,7,1284,751,87,142,17,3,998,730,84,131,26,9,973,654,103,116,28,12,917,596,107,109,18,6,840,448,101,103,25,10,688,411,90,84,34,0,629,268,107,103,22,3,507,105,75,50,26,5,265,58,41,41,24,0,160,9829,924,1150,292,96,12296,704,56,68,17,10,850,386,54,31,31,59,563,26586,3602,2655,520,290,33652
20607,30,7418,4994,706,351,42,35,6120,4306,697,336,34,25,5397,3440,556,282,37,33,4346,2637,478,258,31,26,3432,1535,315,137,25,21,2026,479,191,104,14,5,793,118,66,44,5,5,233,37,33,15,3,3,85,46028,4508,2590,276,294,53694,1349,7,24,13,20,1407,3848,13,127,20,27,4029,3188,45,179,21,37,3471,2356,74,238,24,24,2720,2101,130,245,32,9,2520,1850,136,218,30,17,2253,1667,140,235,32,13,2082,1306,110,142,27,12,1592,1102,125,143,32,10,1413,923,120,136,31,15,1220,534,93,150,32,15,825,182,69,71,20,3,347,69,21,44,15,4,158,20473,1087,1950,323,207,24041,2077,86,99,14,35,2306,1018,87,77,56,112,1348,69595,5770,4715,667,639,81386
