SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
12102,457,9,5,7,4,496,40,10,11,0,0,63,59,7,4,0,0,76,286,57,38,5,0,386,158,17,7,0,0,188,113,7,7,9,0,132,24,4,0,0,0,29,1039,138,149,25,9,1363,108,17,13,4,0,144,160,10,13,3,0,191,56,3,10,0,0,66,1352,131,137,26,15,1657,159,22,19,5,16,220,21996,2290,2102,369,227,26979
12103,457,16,15,5,3,491,67,8,15,0,0,91,102,8,9,5,0,130,676,201,167,19,4,1077,135,14,9,3,0,167,178,11,11,0,3,200,18,4,0,0,0,29,1336,313,234,30,10,1927,138,28,27,7,0,200,123,41,26,3,0,194,82,9,15,0,0,108,1773,210,186,42,10,2224,162,23,19,5,15,228,22620,3787,3061,611,209,30282
12104,1449,19,18,4,7,1497,211,17,25,7,0,263,240,24,13,3,3,286,1147,146,89,10,5,1397,520,25,8,0,4,559,689,32,27,5,11,768,92,9,12,0,0,119,4865,636,347,41,31,5917,699,72,48,3,7,826,602,36,44,15,8,697,105,21,11,0,0,133,6036,374,306,58,47,6820,367,49,41,12,44,508,65499,6226,3787,715,507,76727
12201,161,0,3,3,0,169,23,0,10,0,0,34,19,10,5,0,0,35,155,41,31,9,0,233,18,3,3,0,0,29,167,5,9,5,3,189,10,3,4,0,0,21,831,206,166,33,10,1243,132,23,30,0,0,195,59,13,10,0,0,82,19,5,3,0,0,29,1069,130,102,17,19,1335,70,26,15,0,6,117,9964,1845,1537,273,119,13738
12202,211,6,3,0,0,221,25,8,10,3,0,44,39,4,4,0,0,45,199,69,36,3,5,310,29,3,0,0,0,36,93,8,15,7,0,120,3,3,0,0,0,10,1197,346,253,41,27,1856,122,32,30,9,3,193,52,9,19,3,0,80,20,7,10,0,0,32,992,159,166,33,13,1354,124,25,31,3,9,192,14559,3257,2670,477,190,21155
12203,771,13,21,4,5,816,101,19,13,0,0,140,72,8,11,0,0,93,650,145,102,15,0,914,126,11,8,0,3,141,292,17,28,3,0,341,36,13,8,0,0,56,3090,634,463,66,21,4268,366,44,58,11,3,478,190,26,18,4,3,243,64,24,3,0,0,93,3608,338,343,45,24,4358,322,44,44,11,38,461,41569,5826,4848,685,405,53333
12301,174,4,4,0,0,186,29,7,6,0,0,45,10,0,6,0,0,16,83,16,6,0,0,103,19,0,6,0,0,33,50,0,4,3,0,55,8,5,3,0,0,23,675,89,78,9,4,853,36,5,4,0,0,43,131,17,14,0,3,169,17,3,0,0,0,21,726,94,75,15,6,919,223,32,34,0,19,310,16619,1891,1413,224,219,20360
12302,1093,19,38,8,10,1167,123,13,9,4,0,154,29,6,0,0,0,37,274,25,22,0,4,334,200,13,13,0,0,235,155,13,14,5,0,188,37,5,5,3,3,52,1513,112,93,21,18,1761,119,4,7,0,0,131,743,73,92,23,8,927,81,3,6,0,0,91,3268,274,392,70,55,4061,566,55,40,16,33,700,41813,2848,2577,465,510,48221
12303,41,0,3,0,0,48,4,0,0,0,0,6,3,0,0,0,0,3,30,12,5,3,0,49,7,0,3,0,0,13,16,0,5,0,0,21,3,0,0,0,0,3,310,53,58,14,3,433,14,3,0,0,0,26,28,3,15,0,0,40,13,0,0,0,0,17,190,24,26,7,9,254,114,26,24,15,10,187,7633,1003,1042,250,142,10075
12401,120,5,3,0,0,132,30,4,12,0,0,45,13,0,0,0,0,18,56,6,17,3,0,82,17,5,0,0,0,25,63,3,3,0,0,69,3,0,0,0,0,8,760,143,242,35,3,1187,80,8,28,8,0,121,55,5,10,3,3,83,9,4,3,0,0,11,358,58,127,13,13,561,163,16,29,4,12,222,13689,1475,2657,371,170,18364
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,17
12403,917,11,22,3,9,960,57,14,11,3,3,86,51,8,3,0,0,60,215,18,15,0,3,248,228,16,17,5,3,264,124,10,11,0,0,145,36,3,12,0,3,54,1719,177,165,25,12,2100,110,12,16,3,0,140,248,28,41,3,0,325,88,5,0,0,0,95,1558,149,167,31,22,1922,423,24,40,10,21,515,41393,3264,3049,479,383,48565
12404,206,5,0,3,4,220,14,3,0,0,0,18,26,3,0,0,0,31,85,12,0,4,0,102,74,6,3,0,3,83,55,6,0,0,0,59,15,0,0,0,0,12,595,58,49,6,9,717,55,4,4,0,0,60,84,3,17,5,0,114,16,0,0,0,0,23,407,43,46,13,6,513,149,10,24,5,9,198,14323,1149,1197,240,157,17064
12405,575,22,28,3,9,643,30,4,3,0,0,39,6,0,0,0,0,4,61,11,3,0,0,70,127,3,9,0,0,144,40,3,5,0,0,48,44,5,6,0,0,51,538,48,39,4,3,635,29,3,3,0,0,41,219,27,24,8,3,288,16,0,0,0,0,16,1215,86,83,13,29,1426,233,12,7,0,11,267,15842,1087,984,158,186,18256
12501,1642,24,23,6,8,1703,104,0,5,0,0,115,111,8,0,0,0,119,339,20,13,4,3,377,611,37,37,7,7,692,188,3,9,4,3,204,336,83,109,15,16,560,1445,55,30,6,13,1551,180,4,7,0,0,191,1433,89,92,14,17,1649,73,0,0,0,0,80,4485,270,231,45,57,5089,376,27,22,0,41,476,47972,3283,2153,422,526,54362
12502,596,5,14,3,0,618,50,4,8,0,0,67,54,3,11,0,0,67,142,11,10,0,0,161,209,15,17,0,5,246,55,3,3,0,0,59,48,6,7,0,0,58,579,43,24,12,3,660,60,4,0,0,0,69,377,17,15,3,4,416,20,0,0,0,0,23,1359,92,87,15,10,1562,168,17,20,3,6,213,16448,1554,1411,244,144,19802
12503,1460,19,25,11,17,1530,106,17,12,3,0,140,55,3,8,0,0,71,191,21,4,0,0,210,449,32,18,4,9,506,223,7,12,4,3,253,227,43,45,5,11,331,990,49,32,0,13,1086,73,0,3,0,0,75,2353,176,199,44,24,2799,59,3,0,0,0,66,4533,366,383,55,97,5437,512,67,47,17,47,681,42565,3685,2965,527,654,50394
12504,3699,25,28,10,27,3788,232,11,14,3,3,260,215,11,17,3,0,247,663,24,27,0,3,722,1654,88,89,18,9,1859,317,9,18,8,0,354,232,17,21,6,3,278,2587,124,89,13,16,2827,266,6,8,5,0,285,1361,79,72,13,14,1541,162,6,0,0,3,179,6786,289,293,46,86,7490,774,36,27,16,48,912,85035,4291,3189,572,718,93799
12601,156,9,3,0,0,171,16,3,4,0,0,19,32,3,3,0,0,32,89,13,10,0,0,112,105,23,9,3,0,141,60,6,3,0,0,69,3,0,3,0,0,8,294,50,38,8,0,391,38,11,0,0,0,48,69,12,13,3,0,92,12,0,0,0,0,17,552,63,49,10,3,682,59,7,10,3,3,77,8100,1152,1051,180,77,10563
12602,2445,20,23,11,12,2502,258,12,11,0,0,280,361,16,17,4,0,400,1106,60,37,3,3,1218,1065,28,28,0,11,1134,434,13,17,10,8,478,171,16,7,4,0,196,3943,189,123,19,15,4287,625,22,21,0,3,669,974,50,37,20,4,1084,154,3,3,0,0,162,6842,253,271,39,54,7455,524,32,26,6,50,636,80133,4307,3429,657,518,89040
12701,178,12,23,3,0,217,15,7,3,0,0,33,14,3,3,0,0,13,60,3,4,0,0,64,32,6,6,0,0,40,49,7,4,5,0,66,19,3,9,0,0,32,280,33,30,9,3,349,32,6,3,0,0,46,333,78,83,16,10,514,19,0,0,0,0,19,916,177,198,27,30,1346,149,23,32,11,19,245,12007,1725,1695,336,223,15978
12702,1013,19,16,3,16,1071,93,14,9,0,4,118,50,12,3,0,0,63,166,14,4,0,3,186,213,4,6,0,0,222,273,26,27,5,6,344,122,26,20,12,3,178,821,73,36,10,13,943,84,11,5,0,0,104,4118,716,817,160,74,5894,55,0,0,0,3,57,4890,490,531,92,81,6085,566,63,60,18,70,768,43364,4338,3529,702,684,52616
12703,1429,24,16,3,0,1478,160,13,23,3,0,201,58,3,0,0,0,61,275,28,14,3,3,320,257,13,7,0,0,284,214,9,4,0,3,234,181,16,26,3,6,226,1168,76,41,9,12,1308,105,3,3,0,0,109,1964,169,165,40,33,2373,131,3,0,0,0,131,4604,367,357,53,69,5452,622,54,39,7,53,782,48937,3416,2411,504,613,55883
12801,499,11,9,5,3,523,59,10,8,0,0,82,53,5,6,3,0,59,219,29,29,0,3,277,49,7,0,0,0,61,202,16,15,0,0,232,29,12,7,0,0,54,1196,174,130,20,13,1529,118,13,10,9,0,148,195,18,37,4,4,263,35,0,0,0,0,40,1957,186,163,38,15,2353,287,41,32,10,29,394,31754,4198,3203,567,354,40078
12802,210,9,3,3,0,228,32,8,8,0,0,45,30,4,8,0,0,41,119,24,14,0,3,161,26,0,3,0,0,35,102,11,11,0,0,126,11,3,5,0,0,14,790,136,136,27,11,1093,74,12,7,3,0,98,142,22,42,4,4,210,31,0,0,0,0,32,1054,101,105,13,17,1292,165,20,20,3,9,222,20797,2540,2408,327,229,26306
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,61,7,16,0,3,86
19999,583,53,195,9,15,851,134,63,146,5,9,357,102,32,46,0,4,183,346,99,209,9,13,686,139,25,35,6,3,215,215,11,94,7,5,340,94,44,86,9,11,249,2890,726,2007,83,73,5784,268,44,149,3,6,469,666,166,342,22,19,1207,62,11,16,0,0,90,4369,930,2430,96,144,7968,1384,305,721,61,183,2659,79636,17188,41954,1997,2587,143365
20101,179,4,0,0,0,184,17,0,0,0,0,15,30,0,5,0,0,35,101,9,12,0,3,119,68,4,3,0,0,74,44,3,5,3,0,51,3,3,0,0,0,5,1022,66,81,16,10,1195,92,11,4,0,3,111,46,11,11,3,0,76,23,0,3,0,3,32,461,30,39,7,3,547,556,49,46,5,36,694,39479,2673,2492,568,511,45726
20102,50,0,0,0,0,57,6,0,0,0,0,4,3,0,0,0,0,3,9,3,3,0,0,15,23,0,0,0,0,23,19,4,0,0,0,18,0,0,0,0,0,0,186,37,65,17,6,308,14,5,8,0,0,31,32,0,0,0,0,28,0,0,0,0,0,3,128,17,26,8,3,185,113,27,32,21,14,198,4711,758,1227,471,146,7308
20103,28,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,22,7,3,0,0,0,8,3,0,0,0,0,8,0,0,0,0,0,0,138,7,33,9,0,188,10,0,7,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,48,5,14,6,3,71,153,13,33,14,13,230,4962,471,846,419,133,6828
20201,163,4,3,0,0,175,0,0,3,0,0,6,23,0,0,0,0,23,121,7,3,3,0,131,68,5,8,0,0,83,38,0,3,0,0,49,6,3,0,0,0,8,756,61,63,14,11,904,72,3,7,3,3,84,42,3,3,0,0,51,22,0,0,0,0,24,384,18,17,7,6,438,546,39,54,11,33,687,35565,2287,2283,451,438,41022
20202,124,0,3,0,4,136,3,0,3,0,0,5,6,0,0,0,0,11,30,5,6,3,0,42,20,0,3,3,0,22,41,0,0,0,0,45,3,0,0,0,0,3,361,50,128,21,5,573,25,9,10,3,0,43,77,3,0,3,0,84,6,0,4,0,0,6,402,22,35,14,9,482,272,30,60,10,16,389,11590,1147,1957,549,227,15469
20203,37,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,7,12,0,0,61,3,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,38,4,4,3,0,50,55,12,21,16,4,111,2447,341,685,366,75,3908
20301,23,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,91,21,35,8,6,162,4,0,0,0,0,7,0,0,0,0,0,4,3,0,0,0,0,6,51,3,4,3,3,73,58,14,31,4,0,100,2405,500,606,275,63,3849
20302,572,8,10,7,11,605,107,13,8,0,3,127,74,4,11,0,0,97,282,21,20,3,0,325,213,16,5,3,0,237,134,5,6,5,0,153,30,5,3,3,0,42,3199,189,249,35,27,3703,229,12,21,6,3,261,228,24,39,15,4,315,92,3,4,0,0,99,1811,113,129,37,36,2123,1044,77,60,24,75,1278,75120,4836,4790,930,797,86473
20303,68,4,0,0,0,77,10,0,0,3,0,12,20,0,0,0,0,20,37,14,17,3,0,67,15,0,0,0,0,17,23,3,3,3,3,33,3,0,0,0,0,3,497,118,134,35,9,788,50,16,9,3,0,77,8,3,0,0,0,20,10,0,0,0,0,13,202,21,37,9,3,277,176,26,46,8,10,262,12200,1877,2314,554,197,17142
20401,96,0,0,3,0,109,5,0,0,0,0,4,22,0,0,0,0,20,30,6,0,0,0,46,24,3,0,0,0,29,28,0,0,0,0,31,0,0,5,0,0,6,495,61,82,35,9,683,42,3,7,0,0,51,9,5,3,0,0,21,12,0,0,0,0,15,239,27,33,12,7,326,378,36,69,24,32,539,14781,1453,2149,877,349,19606
20402,80,0,0,0,0,81,5,0,3,0,0,3,7,0,0,0,0,7,35,3,3,0,0,43,24,7,0,0,0,34,6,0,0,0,0,12,3,0,4,0,0,3,347,25,37,13,7,426,25,7,5,0,0,38,6,0,3,0,0,14,7,0,0,0,0,7,196,14,20,10,0,243,332,21,43,19,17,436,14956,1246,1858,649,293,19002
20403,162,0,4,0,3,177,8,0,6,0,0,17,11,0,0,0,0,13,57,7,7,3,0,75,41,3,4,3,0,56,23,0,3,3,0,32,4,0,0,0,0,4,674,55,79,25,6,844,61,6,11,3,0,85,5,0,0,0,0,12,16,0,0,3,0,20,446,30,40,20,11,551,430,32,59,29,28,577,24263,1904,2587,795,364,29917
20501,61,0,0,0,0,60,10,0,4,0,3,19,0,0,0,0,0,3,34,7,4,0,0,45,50,7,4,0,3,63,14,0,8,0,0,21,0,0,0,0,0,0,378,43,77,18,9,522,24,5,3,0,0,29,13,3,6,4,0,30,13,0,0,0,0,13,191,20,30,4,5,253,197,39,43,17,20,314,11870,1272,1891,549,279,15866
20502,76,0,3,3,0,86,3,0,0,0,0,4,4,0,0,0,0,4,37,3,3,0,0,46,29,3,0,0,0,30,11,0,3,0,0,10,0,0,0,0,0,0,398,37,80,17,9,537,29,0,5,0,0,34,27,0,5,0,0,38,8,0,0,0,0,9,158,12,33,9,8,219,329,26,40,32,18,441,12000,1062,1784,589,303,15735
20503,76,3,0,0,0,82,7,3,4,3,0,14,5,0,0,0,0,9,41,6,11,3,0,61,36,4,9,0,0,47,19,3,6,0,0,28,0,0,0,0,0,0,577,64,105,42,23,812,33,3,17,0,0,57,13,6,11,0,4,30,13,0,0,3,0,16,205,33,42,7,5,295,380,45,83,28,22,559,14880,1627,3216,929,363,21010
20504,159,3,9,4,0,176,21,3,0,0,0,22,10,3,0,0,0,16,97,5,0,0,3,107,72,12,3,0,0,90,32,4,0,0,0,33,4,0,0,0,0,3,785,50,48,21,10,912,52,4,0,0,0,60,21,10,11,3,3,47,24,0,0,0,0,26,406,32,31,7,8,486,495,32,26,8,35,592,27006,1393,1473,338,358,30561
20505,93,0,0,3,0,97,15,0,0,0,0,16,9,0,0,0,0,14,52,3,0,0,0,52,33,3,0,0,0,39,16,0,0,0,0,15,0,0,0,0,0,6,435,24,43,19,5,534,32,3,3,0,0,38,25,3,11,0,0,36,13,0,0,0,0,19,152,10,18,9,0,193,276,27,60,23,31,412,13527,895,1811,565,233,17024
20601,269,4,3,0,4,286,41,3,7,0,0,52,37,7,0,0,0,48,64,3,11,3,0,80,185,15,12,3,0,209,89,3,9,3,3,112,133,47,35,14,5,230,475,63,118,10,3,662,97,10,18,6,0,127,357,45,65,11,7,478,15,0,4,0,0,17,1327,128,128,30,25,1640,246,35,44,10,15,345,18718,2144,2671,396,252,24175
20602,124,0,0,0,0,129,17,0,4,0,0,23,31,3,3,0,0,40,36,6,4,0,3,55,106,4,5,0,0,113,62,6,11,0,0,86,19,3,3,3,0,30,311,48,74,3,5,438,40,10,19,0,0,63,204,24,29,3,6,264,8,0,0,0,0,7,645,60,85,9,14,806,117,11,23,7,8,167,10633,1425,1816,221,165,14254
20603,213,5,9,0,0,224,23,10,4,0,0,34,37,5,7,0,0,47,40,6,4,0,0,60,158,8,3,0,0,169,108,10,20,0,0,139,34,8,9,0,3,61,408,68,58,4,0,550,50,9,9,0,0,68,332,29,43,11,8,425,13,0,3,0,0,16,932,79,115,26,12,1155,172,20,25,7,17,243,16270,1942,1692,327,216,20456
20604,6463,51,48,8,40,6607,1012,40,50,4,7,1117,2237,66,47,7,8,2368,3537,139,87,9,5,3779,6257,112,72,17,38,6491,1512,44,40,10,15,1624,711,47,44,14,12,826,18202,650,550,36,77,19515,2720,90,97,4,25,2934,5927,215,148,63,52,6401,619,20,8,0,6,657,25967,729,687,97,224,27705,3248,146,104,31,220,3736,394480,13613,10173,1484,2704,422451
20605,1149,19,18,10,6,1210,239,21,48,3,4,322,329,13,14,0,3,357,767,100,39,4,7,918,1155,39,30,4,7,1232,273,14,31,4,0,330,165,21,6,0,0,197,3842,390,250,30,21,4535,508,59,43,4,3,622,1117,76,55,18,13,1277,107,5,7,0,0,121,5552,432,351,46,74,6462,623,90,49,12,54,820,77106,7045,4506,753,672,90087
20606,281,8,11,3,0,298,86,32,16,4,3,142,107,17,12,0,0,128,273,59,31,4,0,366,331,12,13,0,9,370,180,22,16,0,0,214,47,4,12,0,0,57,1095,148,150,17,5,1423,187,18,25,3,0,239,313,41,25,15,5,396,48,7,3,0,0,56,2001,212,178,39,24,2453,259,35,29,6,16,346,26586,3602,2655,520,290,33652
20607,1001,12,8,0,3,1026,184,16,8,3,5,216,302,21,12,3,0,339,542,44,30,0,7,620,787,21,21,3,11,836,317,17,18,8,3,363,96,10,23,3,0,131,3141,291,231,40,31,3726,525,51,43,3,3,634,1427,144,141,29,26,1759,115,8,0,0,0,116,4384,225,275,47,56,4985,680,64,56,17,49,867,69595,5770,4715,667,639,81386
20701,626,12,10,3,8,658,118,25,16,5,0,172,264,30,22,0,0,321,575,55,50,5,0,693,917,65,31,0,15,1023,242,26,28,6,3,307,55,18,10,0,0,86,2542,270,243,40,17,3106,348,31,34,6,7,423,636,75,75,23,20,815,85,12,9,0,0,102,3159,284,258,57,33,3791,423,54,44,13,45,578,57730,6956,5006,1156,540,71382
20702,183,9,8,0,0,197,37,4,4,0,0,42,124,15,8,5,0,150,211,25,37,3,0,278,247,15,13,3,0,279,62,0,9,0,0,72,25,9,4,0,0,39,541,57,59,11,8,677,59,0,7,3,0,71,190,15,23,11,0,249,25,0,3,0,0,33,830,127,124,29,14,1115,160,25,20,6,7,225,19344,2388,1931,471,197,24329
20703,451,4,11,0,0,469,107,0,5,0,0,116,248,14,16,0,0,276,331,24,11,0,3,364,819,42,37,12,6,910,90,5,6,0,0,105,30,6,3,3,0,37,1609,88,90,22,15,1826,189,7,11,4,0,209,519,45,45,15,7,619,74,0,3,0,3,84,2172,137,146,19,16,2494,296,23,21,4,15,359,40105,3105,2517,553,328,46617
20801,281,7,5,0,0,300,73,29,36,7,0,142,44,10,12,3,0,71,236,69,42,9,3,350,308,20,14,3,3,345,81,6,10,5,0,105,40,4,4,0,0,53,1190,242,217,35,9,1692,121,34,25,9,0,181,208,6,23,0,0,240,51,5,7,0,0,59,1323,218,224,41,24,1836,186,18,36,3,16,267,21647,3807,3221,616,249,29537
20802,471,6,3,7,0,488,151,49,68,9,0,275,92,12,19,3,0,128,603,167,164,24,13,973,549,38,31,7,4,622,129,16,17,13,3,175,44,6,6,0,0,61,1177,136,193,17,9,1543,232,26,32,3,0,290,320,32,42,8,3,407,74,7,0,0,0,81,2545,508,569,82,49,3748,235,38,38,4,24,338,29541,4017,4071,665,317,38610
20803,722,8,17,3,5,762,176,42,39,5,3,266,114,9,3,0,0,127,512,85,38,4,4,647,1076,41,45,8,9,1184,219,7,15,3,5,244,97,21,13,7,0,145,2428,269,226,33,29,2988,159,29,21,8,0,214,1370,48,78,18,14,1520,86,5,3,0,0,96,3766,422,309,66,66,4634,611,58,30,16,41,753,52616,5405,3699,807,589,63115
20804,313,0,0,0,4,321,63,11,10,0,3,79,70,9,11,0,0,80,176,9,20,5,3,219,370,16,7,0,6,397,78,3,0,0,0,86,17,4,8,0,0,25,640,70,66,13,7,800,82,9,3,3,0,100,184,14,19,3,3,223,40,0,3,0,0,47,1000,75,78,16,7,1182,148,17,10,3,15,186,17802,1658,1382,288,183,21312
20901,425,6,10,8,5,449,65,13,4,3,0,84,101,11,12,4,0,120,169,19,14,0,0,198,338,32,9,5,3,391,107,8,5,3,0,132,43,7,8,0,3,55,1182,123,92,21,3,1411,141,19,16,3,0,174,336,28,42,9,7,420,41,7,3,0,0,49,1287,126,180,23,21,1634,338,44,23,8,30,446,33352,3231,2885,502,383,40356
20902,464,5,8,3,10,486,75,4,5,3,0,92,89,7,3,0,0,98,115,17,6,0,0,139,381,22,22,6,4,429,74,10,5,0,0,90,81,15,13,0,3,104,809,37,48,6,3,901,98,4,5,0,0,109,734,59,86,28,12,916,36,3,0,0,0,46,1606,112,121,20,29,1886,400,43,42,14,34,536,28567,2117,1964,397,384,33422
20903,48,0,3,0,0,51,9,3,10,0,0,21,18,3,3,3,0,25,58,6,13,0,0,82,49,6,11,0,0,72,26,0,5,0,0,30,6,4,5,0,0,11,394,120,96,22,8,629,29,9,4,0,0,39,44,3,9,0,0,59,17,0,3,0,0,20,217,37,53,12,0,321,99,26,30,11,16,184,9701,1997,1814,362,133,14011
20904,730,3,21,3,12,767,72,9,12,0,0,92,89,0,3,0,0,97,186,19,11,3,0,228,756,68,71,8,18,913,104,4,7,3,0,116,176,47,17,3,4,249,1135,108,89,20,14,1368,91,5,7,0,0,104,1291,80,89,21,25,1502,81,3,0,0,0,87,2208,229,225,44,49,2759,703,90,64,10,60,924,45973,4526,3482,721,714,55416
21001,507,8,8,3,6,528,63,8,6,0,0,85,53,7,3,0,0,60,113,8,7,0,0,133,332,19,15,4,0,371,71,3,3,0,0,78,145,34,19,11,7,216,758,69,23,8,8,868,83,7,3,0,0,88,726,52,65,17,5,858,25,4,0,0,0,33,1328,127,89,19,32,1591,420,50,28,10,34,542,28085,2673,1533,374,373,33033
21002,17,0,0,0,0,19,5,0,0,0,0,5,3,0,3,0,0,13,15,4,7,0,0,24,17,4,0,0,0,28,7,0,3,0,0,11,0,0,0,0,0,3,200,48,51,10,3,312,11,3,0,3,0,21,19,3,3,3,0,29,3,0,0,0,0,3,58,16,18,0,0,91,71,13,21,8,7,124,4845,808,870,229,71,6823
21003,231,5,3,3,0,242,19,0,4,0,0,26,30,0,3,0,0,35,26,3,4,0,0,32,154,19,16,3,3,185,19,3,3,0,0,27,134,41,45,9,5,231,247,33,26,0,3,306,29,7,3,0,0,39,197,17,33,4,3,264,20,0,0,0,0,21,817,84,99,7,13,1021,194,25,21,6,22,278,11291,1360,1485,214,220,14577
21004,45,0,7,0,0,51,10,0,0,0,0,15,8,0,0,0,0,15,27,0,3,0,0,28,19,3,0,0,0,29,19,8,3,0,0,27,4,0,4,0,5,13,230,31,46,9,4,320,12,0,0,0,0,11,32,7,12,0,0,54,0,0,0,0,0,0,108,20,15,11,3,157,79,9,8,5,8,101,6094,703,783,165,87,7829
21005,1218,19,19,10,13,1279,158,14,0,3,3,180,158,7,11,0,0,178,231,14,6,0,0,249,1258,72,77,23,23,1446,188,3,4,0,0,193,966,236,208,44,33,1482,1711,84,42,4,4,1853,152,14,3,0,0,173,1550,56,48,12,24,1698,81,4,0,5,0,92,4312,315,266,51,66,5011,1066,85,63,14,90,1329,66634,4641,3279,664,948,76165
21101,689,14,16,3,11,731,163,23,19,3,0,210,196,22,22,0,0,241,499,48,27,9,3,579,1115,94,72,19,11,1313,195,9,20,3,0,227,47,3,3,0,0,51,2613,253,211,39,22,3134,160,14,9,4,0,189,719,37,57,8,6,825,81,4,4,0,0,88,2845,218,204,45,39,3354,490,57,45,15,37,648,54147,4907,3866,787,511,64226
21102,19,0,4,0,0,21,3,0,0,0,0,3,15,0,0,0,0,17,36,6,7,3,0,51,35,5,3,0,0,38,17,0,0,0,0,21,0,0,0,0,0,0,111,52,42,7,3,213,10,3,0,3,0,20,12,0,5,3,0,21,3,0,3,0,0,7,92,30,20,11,0,152,34,3,8,0,0,44,3007,801,615,156,43,4611
21103,370,7,3,6,0,386,78,12,9,0,3,101,74,12,8,3,0,87,282,34,20,3,0,342,365,18,15,7,0,405,106,10,5,4,0,126,19,4,3,0,0,27,1600,207,150,21,8,1983,123,5,16,0,0,145,289,19,31,8,3,348,59,0,3,3,0,63,1522,124,127,14,21,1807,386,25,33,0,25,476,35124,3374,2832,558,341,42235
21104,206,4,5,0,3,222,53,12,7,0,0,71,89,7,10,3,0,108,161,9,15,4,0,182,324,12,14,3,3,365,53,7,11,0,0,72,16,8,4,0,0,21,704,60,60,7,0,841,61,6,9,0,0,78,248,17,37,4,3,310,29,3,0,0,0,30,859,86,78,10,11,1042,171,22,11,8,11,225,18822,1840,1487,318,169,22635
21105,187,4,3,3,0,199,50,4,3,3,0,59,36,6,5,0,0,52,162,26,27,7,4,216,168,25,15,3,0,205,64,0,6,0,0,74,9,4,0,0,0,13,1470,242,341,66,26,2154,108,13,19,0,0,144,136,14,15,5,0,178,19,0,5,0,0,25,890,110,143,41,15,1195,427,54,74,17,40,610,29838,3782,4385,998,456,39453
