SA3_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
30305,128,62,869,44,253,93,476,129,24,2077,127,97,591,20,154,82,252,64,24,1417,162,85,392,13,87,61,160,26,15,1011,130,51,273,5,34,37,110,24,17,678,221,50,218,3,36,24,76,20,3,654,74,9,31,0,3,11,16,0,0,148,11,3,46,4,13,3,20,10,13,123,993,471,3451,498,1089,575,1914,696,135,9827,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,12,3,0,0,5,0,4,4,3,0,12,0,0,4,0,0,6,0,7,0,20,0,0,8,4,0,8,4,3,0,24,3,3,5,3,16,4,10,9,0,55,4,3,8,3,13,8,20,17,0,79,5,3,8,8,33,11,36,9,0,107,7,5,6,7,29,0,36,5,0,96,3,0,8,0,3,3,13,7,0,38,3,0,0,0,0,3,12,0,0,17,0,0,3,0,0,3,7,0,0,19
30306,23,11,81,40,12,3,10,7,3,184,9,4,45,8,12,0,9,8,0,100,9,3,28,0,0,3,3,3,3,55,7,0,18,0,0,3,0,3,0,33,3,0,16,0,0,0,3,0,0,28,3,0,4,0,0,4,0,0,0,15,0,0,9,0,4,0,0,0,0,18,95,58,399,328,94,73,53,88,18,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,4,3,15,0,0,0,3,0,0,0,0,0,11,0,0,0,0,7,3,3,0,0,14,0,0,0,3,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30401,35,11,116,40,32,10,15,20,0,282,34,3,76,10,8,8,5,8,0,150,23,9,40,5,3,3,7,10,0,97,13,0,24,4,6,6,4,4,0,57,20,7,27,4,3,0,3,0,0,71,3,3,3,0,3,3,0,0,0,22,3,0,8,6,0,3,0,0,4,31,202,75,563,334,162,175,83,139,19,1749,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,15,0,0,0,5,0,10,0,0,0,17,0,0,0,3,0,3,0,7,0,9,0,0,0,7,0,8,0,0,0,9,0,0,0,4,0,0,0,0,0,10,0,0,0,3,6,5,4,0,0,17,4,0,0,0,4,3,0,3,0,17,3,0,3,0,0,0,0,3,0,14,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
30402,26,15,94,18,19,5,5,14,3,192,11,8,51,8,10,7,7,5,0,108,17,4,48,5,5,3,3,3,0,91,12,4,34,0,0,3,8,0,0,54,15,4,21,0,0,0,3,3,3,50,11,0,11,0,0,0,0,0,0,24,0,0,8,7,0,4,0,0,0,20,149,78,474,284,105,79,46,78,17,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,0,0,0,0,11,0,0,3,3,0,0,0,0,0,4,0,0,0,4,0,3,0,3,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30403,65,14,209,36,59,19,24,34,3,460,32,19,130,19,36,16,27,10,4,293,26,15,92,10,11,6,4,3,3,184,13,6,62,0,8,3,0,0,3,95,20,10,35,4,4,7,0,8,0,95,11,0,11,0,0,8,0,0,0,30,0,3,9,10,0,0,0,0,7,30,273,144,984,442,263,287,91,215,48,2736,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,5,0,3,0,20,3,5,0,3,0,10,0,3,0,20,0,3,0,12,0,5,0,4,0,24,0,0,3,7,3,3,0,0,0,17,0,0,4,4,3,10,4,7,0,35,3,0,0,3,3,4,0,5,0,22,5,4,0,4,4,6,0,5,0,24,0,0,4,0,5,4,3,0,0,23,0,0,3,0,7,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
30404,49,27,275,196,75,18,39,24,10,716,34,35,328,167,57,17,30,7,11,680,55,25,182,73,22,3,13,9,6,395,36,13,66,29,15,3,6,3,0,169,46,9,43,13,10,3,8,4,8,145,9,4,5,0,4,5,0,0,0,30,0,0,13,15,0,3,0,3,0,38,323,170,1304,1011,329,186,159,177,52,3694,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,3,3,3,0,12,0,0,0,6,3,9,0,0,0,17,0,0,5,9,4,5,0,0,0,27,0,0,0,5,3,6,0,0,0,17,0,0,0,10,6,0,3,7,0,28,6,0,4,20,5,3,3,0,0,42,0,3,7,11,3,0,0,0,0,29,4,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
30501,297,356,909,327,1414,168,62,150,55,3747,241,422,661,137,912,100,48,87,43,2648,287,432,623,93,491,68,50,84,31,2157,210,263,470,59,180,37,27,77,12,1340,403,376,673,51,202,50,86,75,29,1947,255,111,172,10,64,29,23,11,5,686,22,16,62,21,43,10,4,19,42,244,2126,2429,5126,2246,5454,1165,425,1294,364,20633,0,0,0,0,0,0,0,0,0,6,0,0,3,7,3,13,0,3,3,41,4,0,0,22,3,11,0,9,3,62,3,0,3,29,13,28,0,19,0,94,0,5,8,18,14,19,0,24,0,89,3,3,16,39,37,22,5,22,0,136,9,14,17,35,57,26,4,22,0,186,19,21,18,41,118,17,3,12,4,255,23,21,16,27,134,15,6,12,6,257,22,23,11,12,88,6,0,0,0,172,19,26,0,8,39,4,3,0,0,96,8,20,4,0,18,4,6,5,0,54
30502,56,22,258,21,78,33,48,32,3,552,56,16,175,9,31,28,27,25,5,374,60,18,142,4,23,15,10,16,0,283,55,15,82,0,5,19,3,3,0,187,71,9,89,4,10,13,3,4,3,212,38,3,22,3,7,13,0,3,0,90,5,0,15,3,3,0,0,0,3,32,423,141,1248,242,335,219,190,230,35,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,0,0,0,21,0,0,0,3,5,4,0,0,0,8,4,0,0,3,4,0,0,3,0,14,3,0,0,0,7,3,3,3,0,20,0,0,0,0,12,4,4,6,0,31,0,0,4,3,4,4,3,0,0,18,0,3,0,0,3,3,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
30503,144,98,712,139,347,84,60,74,31,1686,110,117,550,75,223,57,48,72,13,1267,152,122,490,55,137,48,41,62,10,1113,110,69,373,24,58,30,29,69,7,767,221,108,426,20,77,30,91,55,15,1034,114,42,64,10,10,28,9,10,6,294,12,4,42,16,14,8,5,14,14,123,1091,752,3629,1154,1566,614,429,709,143,10086,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,3,0,19,0,4,0,9,3,11,0,9,0,36,3,4,0,9,7,7,0,4,0,32,3,0,6,13,4,11,0,4,0,45,7,3,4,8,17,4,3,6,0,51,5,7,8,11,27,10,3,7,0,84,4,3,14,13,26,13,3,4,0,90,10,10,9,8,29,11,5,6,0,87,9,9,3,3,19,0,3,3,0,47,4,10,0,3,7,5,3,0,0,26,8,4,0,3,4,0,0,6,0,28
30504,78,54,352,67,167,46,34,38,8,841,60,60,236,19,97,25,20,24,5,564,76,38,181,19,51,18,19,20,8,435,56,32,112,6,16,8,11,23,3,256,101,60,141,4,23,21,7,10,0,374,62,32,41,3,14,20,3,3,3,178,3,3,27,4,13,5,4,3,4,63,579,384,1725,599,808,370,171,271,55,4969,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,14,0,3,0,7,3,3,3,4,0,18,0,0,4,7,7,3,0,3,0,23,0,0,3,8,3,9,0,0,0,31,0,0,3,5,6,3,0,4,0,27,0,0,5,3,11,7,3,3,0,35,5,3,6,3,25,6,3,3,0,57,4,4,3,4,16,4,0,4,0,46,0,3,0,0,9,0,0,0,0,20,0,0,0,0,4,0,3,0,0,11,0,0,0,0,3,0,0,0,0,4
30601,76,22,252,49,47,27,52,39,5,567,38,18,148,21,23,17,30,20,3,311,40,10,124,22,26,8,17,19,3,270,19,17,54,10,10,9,3,4,3,125,36,8,89,4,12,5,6,0,0,173,9,7,29,3,3,7,3,0,0,55,9,0,23,3,0,5,3,11,7,59,356,151,1225,524,295,269,229,298,50,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,10,0,0,3,0,0,5,0,0,0,11,0,0,3,5,3,4,0,0,0,17,0,0,3,7,0,4,0,0,0,20,3,0,6,12,3,8,0,3,0,37,0,0,0,13,3,4,9,8,0,35,7,3,3,8,4,11,3,13,0,48,4,0,3,4,3,3,0,0,0,18,5,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
30602,235,127,917,240,333,126,142,130,35,2272,185,110,590,93,197,61,61,63,22,1379,177,94,442,53,110,36,47,35,8,1003,103,38,244,26,41,14,27,15,9,519,138,35,204,21,38,14,10,8,13,477,65,7,34,0,7,14,3,6,3,146,24,9,62,27,19,13,11,14,20,197,1334,671,4272,1729,1692,924,721,907,205,12463,0,0,0,0,0,3,0,0,0,6,0,0,0,9,5,11,0,3,0,34,0,0,0,3,7,16,0,9,0,41,3,0,9,15,4,8,0,16,0,60,0,0,3,6,15,13,8,16,0,67,5,8,7,16,17,27,4,33,0,119,6,8,13,32,30,33,7,17,3,134,9,8,20,26,33,21,9,10,0,131,6,7,7,13,29,11,13,7,0,90,3,5,3,3,17,4,0,0,0,46,5,3,5,3,7,7,0,4,0,30,3,3,3,0,3,0,0,0,0,19
30603,68,22,214,35,50,31,60,52,8,545,59,12,104,17,27,8,38,29,0,300,40,3,74,7,13,5,26,20,3,202,23,11,34,3,0,0,18,8,0,103,46,3,38,0,4,3,9,4,0,110,17,0,13,0,0,0,4,3,0,45,11,3,20,0,4,0,5,11,3,63,483,133,989,354,332,177,301,432,49,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,4,0,5,0,3,0,20,0,0,0,0,4,8,0,3,0,15,3,4,0,9,3,6,0,6,0,25,0,0,0,5,5,7,3,8,0,28,3,7,0,7,8,3,4,11,0,46,3,0,0,7,7,3,0,6,0,27,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30604,27,14,127,19,22,11,15,22,5,269,20,8,67,4,7,6,9,12,0,131,26,4,40,3,3,0,3,7,3,85,8,7,13,0,5,3,3,7,0,46,8,6,15,0,0,3,0,0,4,38,3,0,8,0,0,0,0,0,0,16,7,0,9,3,0,0,0,9,0,21,168,58,515,169,122,94,95,174,22,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,13,0,0,3,0,4,0,0,4,0,12,0,0,0,3,0,0,0,6,0,9,3,0,0,6,3,4,0,6,0,19,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30605,86,13,222,44,66,25,43,52,4,555,48,12,118,18,12,19,22,21,5,281,39,7,81,13,15,3,13,15,3,183,21,3,30,8,11,0,12,3,0,85,16,4,32,6,3,7,9,3,0,74,14,0,8,0,0,0,0,0,0,27,11,3,20,6,0,3,6,9,3,67,479,133,1086,477,370,244,255,379,39,3469,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,8,0,9,0,17,0,0,3,6,0,3,0,6,0,17,3,0,0,6,4,0,0,3,0,17,0,0,3,0,0,9,0,3,0,16,0,3,5,6,6,5,0,4,0,28,3,0,8,3,10,9,4,11,0,40,6,0,0,3,14,4,0,11,0,37,6,0,0,3,4,0,0,3,0,21,3,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
30701,116,19,305,39,93,28,93,104,11,797,80,27,240,23,49,11,88,59,9,586,93,19,192,15,23,4,82,34,7,468,59,18,195,5,18,3,87,25,6,400,81,31,543,3,26,6,139,30,17,871,76,25,215,0,14,4,33,13,7,389,17,0,44,4,9,0,4,13,5,101,865,196,2230,462,502,212,678,594,86,5825,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,5,0,9,0,0,0,3,5,7,0,5,0,20,0,0,0,3,0,4,0,6,0,19,3,0,0,4,3,7,0,6,0,23,8,0,3,9,12,8,0,12,0,48,0,0,4,9,10,10,4,11,0,46,9,0,3,6,9,10,5,15,0,57,10,0,6,9,6,3,3,5,0,44,10,0,0,3,8,0,6,3,0,27,3,0,0,3,4,3,4,0,0,23,0,0,4,0,0,0,4,0,0,10
30702,95,20,315,41,67,19,92,123,10,789,77,17,237,20,32,10,60,45,6,512,56,29,198,18,12,12,50,19,0,398,45,34,160,13,9,3,45,6,0,313,51,17,245,3,7,5,73,6,5,427,28,0,55,0,0,3,0,0,0,106,15,0,24,11,8,0,14,9,4,76,631,182,1847,428,396,197,507,616,56,4865,0,0,3,0,0,0,0,0,0,4,0,0,3,8,0,8,0,5,0,23,0,0,0,4,0,3,3,3,0,20,0,0,3,0,3,6,0,4,0,17,0,0,3,5,3,10,0,6,0,24,3,6,3,3,3,6,0,9,0,36,8,0,8,4,8,3,0,9,0,52,4,0,6,3,12,3,4,18,0,54,3,0,3,3,6,0,3,23,0,39,0,0,0,4,3,3,0,4,0,15,3,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3
30703,82,20,194,41,55,19,68,55,0,538,65,14,109,18,14,11,33,30,4,291,49,8,51,9,13,0,22,11,3,160,18,0,38,3,7,6,9,3,0,86,25,3,28,4,3,3,6,3,0,76,7,0,3,0,0,0,0,0,0,17,8,0,18,4,3,0,6,3,9,51,520,117,1032,486,315,222,313,469,38,3520,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,3,3,3,0,15,3,0,0,0,3,5,0,8,0,25,3,0,0,4,3,3,0,11,0,26,4,0,3,10,3,4,0,11,0,32,6,0,5,3,6,7,3,21,0,48,0,0,4,0,10,3,8,15,0,41,0,0,0,5,5,0,3,4,0,27,0,0,4,0,4,3,4,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
30801,52,14,202,28,48,17,86,40,3,484,43,21,215,10,41,11,116,31,11,492,44,11,226,16,22,5,156,22,3,501,28,11,269,10,8,3,192,16,3,540,52,20,781,4,16,5,381,19,10,1284,53,13,351,0,7,3,181,13,10,626,8,0,29,3,3,7,23,3,10,88,398,122,2340,260,330,151,1215,304,68,5187,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,10,3,0,0,0,3,3,0,4,0,19,0,0,0,5,3,4,0,3,0,10,0,0,3,6,3,0,0,3,0,14,0,0,4,3,9,3,0,5,0,24,3,0,3,5,5,10,0,8,0,37,4,3,3,0,9,3,0,4,0,26,3,0,3,0,9,3,3,9,0,27,4,0,3,0,5,3,5,4,0,26,0,0,3,0,3,0,10,0,0,20,3,0,0,0,0,0,8,0,0,12
30803,171,64,817,185,265,80,137,139,19,1889,131,66,578,98,144,35,101,65,15,1237,115,51,461,67,97,25,63,38,16,935,82,34,311,17,32,9,54,22,8,578,123,42,329,26,65,15,111,9,5,729,54,9,78,4,10,10,13,0,0,173,15,0,51,10,17,4,8,15,8,126,1061,470,4135,1608,1384,689,765,893,125,11136,0,0,0,3,0,0,0,0,0,11,0,0,3,4,3,26,0,13,0,45,0,3,0,4,7,24,3,9,0,55,0,0,4,14,5,25,3,9,0,63,0,0,5,19,14,24,3,13,0,79,8,0,10,24,11,23,0,23,0,98,10,6,18,29,21,17,12,22,3,139,10,5,11,12,26,15,11,23,0,108,11,6,6,13,24,13,11,10,0,98,8,7,5,5,12,0,7,4,0,50,0,0,0,0,6,0,4,0,0,10,4,0,0,0,5,3,5,0,0,21
30804,23,10,98,11,24,9,34,28,0,224,25,10,80,3,13,4,33,13,0,178,27,6,103,5,10,0,39,11,0,199,12,0,110,0,8,0,57,14,4,195,18,5,357,0,12,0,129,12,6,542,24,5,110,0,0,0,26,3,0,169,7,0,14,0,0,0,9,5,0,41,239,49,1033,127,160,55,378,198,22,2264,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,11,0,0,8,0,3,0,0,3,0,9,0,0,0,0,6,0,0,5,0,18,3,0,0,0,0,0,0,4,0,14,7,0,0,0,4,0,3,0,0,14,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0
30805,66,31,360,64,106,25,92,74,7,835,54,45,352,29,74,9,141,66,11,785,46,28,389,15,41,11,149,46,6,747,47,44,446,4,32,3,164,55,13,812,125,61,1056,7,55,4,285,130,24,1747,84,24,553,5,26,3,86,72,14,868,9,4,43,11,5,4,19,7,11,108,631,313,3861,718,735,362,1054,747,122,8540,3,0,0,3,0,3,0,3,0,13,6,3,5,6,0,21,0,15,0,53,0,0,0,3,0,16,0,15,0,32,0,3,0,0,3,3,0,5,0,23,0,0,3,4,3,9,3,8,0,31,3,0,3,10,14,17,3,16,0,58,3,0,8,7,3,10,0,4,0,29,4,4,3,6,11,7,3,12,0,56,5,0,3,4,8,4,8,11,0,43,5,3,5,5,0,0,3,6,0,26,0,3,3,0,0,0,3,0,0,12,4,4,0,0,3,0,3,3,0,18
30901,183,44,573,106,109,84,72,96,12,1275,122,33,374,37,59,43,26,44,4,747,110,15,245,25,30,31,17,22,3,497,63,9,140,8,18,19,14,21,0,297,89,23,142,4,18,29,17,19,5,338,54,4,30,0,5,14,0,3,4,113,23,3,49,4,5,14,3,7,10,121,947,271,2688,903,716,819,335,665,90,7437,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,0,18,0,0,3,5,0,7,0,8,0,23,0,3,0,14,6,9,0,7,0,41,3,3,0,7,3,7,0,3,0,28,4,0,0,11,11,11,7,11,0,56,3,0,9,10,20,11,0,11,0,60,14,4,13,15,21,13,3,3,0,71,8,3,4,7,9,8,0,4,0,50,4,0,0,3,7,0,0,0,0,19,0,0,3,0,5,0,0,0,0,8,3,0,0,0,0,3,0,0,0,10
30902,76,32,297,74,74,30,35,49,13,672,42,5,179,25,49,17,20,16,3,352,45,15,127,14,29,9,18,13,4,264,25,0,51,6,5,4,8,12,3,124,29,3,50,3,7,16,3,3,4,121,24,0,17,3,0,5,3,0,3,54,9,0,21,3,0,0,0,8,3,50,396,167,1396,708,453,342,194,363,57,4076,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,7,0,17,0,0,0,4,5,4,0,4,0,15,0,0,0,5,0,0,0,0,0,15,0,0,0,4,3,6,0,4,0,19,0,0,0,8,0,4,0,9,0,31,6,0,3,9,3,9,0,7,0,36,10,3,4,3,12,7,3,6,0,43,0,0,0,3,5,8,0,0,0,22,0,0,0,3,3,3,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30903,98,18,297,53,76,41,48,51,3,671,71,18,193,26,30,28,27,24,8,419,63,18,129,11,22,24,7,9,0,281,25,3,65,3,5,10,9,14,0,135,68,14,58,3,3,14,10,10,3,180,38,3,12,0,3,6,0,0,3,65,14,0,38,8,3,3,0,0,7,70,553,203,1471,605,438,496,219,359,50,4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,4,0,3,0,13,0,0,0,4,3,11,0,4,0,20,0,0,0,6,3,10,0,6,0,23,5,3,0,6,7,22,0,5,0,44,11,3,4,8,14,9,3,4,0,55,7,0,3,7,6,8,3,4,0,28,5,0,3,3,3,4,3,5,0,31,0,3,3,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
30904,19,10,50,10,13,8,12,8,0,134,13,6,31,3,12,3,5,7,0,75,7,10,28,10,5,3,4,0,0,68,13,0,12,3,0,0,3,0,0,29,9,0,7,0,3,0,3,0,0,25,3,0,0,0,0,0,0,0,0,8,3,3,3,0,0,0,0,0,0,17,138,53,305,145,93,53,46,113,13,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,9,4,0,3,6,0,0,0,3,0,17,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,9,0,0,5,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
