SA3_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
10304,8803,848,1117,298,162,11233,12,0,0,0,0,12,26,3,5,3,0,43,7,0,0,0,0,3,4,0,0,0,0,4,19,0,0,0,0,15,7,0,0,0,0,7,15,3,9,3,0,22,0,0,3,0,0,4,11,3,6,0,0,16,128,11,3,0,0,146,5,0,0,0,0,5,11,0,0,0,0,11,0,0,0,0,0,0,16,0,3,0,0,22,11,4,5,0,3,19,0,0,0,0,0,0,16,0,4,0,0,26,4,0,0,0,0,5,8,3,0,0,0,13,0,0,0,0,0,3,6,4,3,0,0,18,140,13,13,7,0,173,10,0,3,0,0,18,47,0,0,0,0,49,3,0,0,0,0,3,6,0,0,0,0,6,39,6,8,0,0,51,17,3,0,0,0,20,11,0,0,0,0,14,3,0,0,0,0,8,225,15,32,7,3,289,28,0,0,0,0,27,13,0
10401,5426,494,914,229,130,7195,10,0,0,0,0,10,10,0,6,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,13,0,3,0,0,18,0,0,0,0,0,0,5,5,3,0,0,11,31,7,8,3,0,49,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,11,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,10,3,0,3,0,19,74,11,22,4,0,108,5,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,3,3,4,0,32,9,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,151,20,33,6,3,208,11,3,0,0,0,20,3,0
10402,9974,1038,1577,294,157,13050,24,4,7,0,0,38,20,3,5,0,0,36,3,0,0,0,0,3,3,3,4,0,0,6,19,4,0,0,0,20,0,0,0,0,0,0,23,10,17,4,4,62,4,0,0,0,0,4,12,0,4,0,0,22,237,28,48,40,8,364,0,0,0,0,0,5,3,0,0,0,0,6,3,0,0,0,0,4,28,8,3,0,3,44,16,0,7,0,0,19,16,0,0,0,0,16,16,0,0,0,0,20,0,0,0,0,0,3,15,5,3,0,0,24,0,0,0,0,0,0,22,3,4,0,0,32,195,31,44,0,5,284,11,3,0,0,0,11,27,0,0,0,0,32,8,0,0,0,0,9,3,3,3,0,0,8,73,18,16,0,0,118,3,0,0,0,0,8,11,0,0,0,0,16,3,0,0,0,0,8,482,64,95,28,7,680,46,4,11,0,0,58,12,0
10501,3190,328,746,379,111,4748,3,0,0,0,0,3,6,0,4,0,0,11,0,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,27,3,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,7,70,3,6,0,0,77,12,3,0,0,0,12,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,4,3,3,0,61,4,0,0,0,0,4,0,0
10502,3024,196,324,95,72,3714,4,0,0,0,0,4,8,0,5,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,3,20,0,3,0,0,19,0,0,0,0,0,0,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,3,5,6,3,64,0,0,0,0,0,5,0,0
10503,9193,966,1757,571,225,12713,14,0,0,0,0,13,37,12,9,3,0,58,0,0,0,0,0,0,10,5,0,0,0,18,19,0,4,0,0,17,0,0,0,0,0,0,14,0,13,0,0,26,3,0,0,0,0,3,7,0,0,0,0,8,154,11,3,0,10,175,5,0,0,0,0,5,14,3,0,0,0,14,3,0,0,0,0,3,10,0,0,0,0,17,6,3,0,0,0,11,0,0,0,0,0,0,18,3,0,0,0,26,0,3,3,0,0,7,11,3,0,0,0,14,4,0,0,0,0,9,9,0,3,3,0,15,118,8,11,0,0,141,23,0,3,0,0,28,43,0,4,0,0,48,4,0,0,0,0,4,3,0,0,0,0,0,23,4,4,0,0,35,36,3,0,0,0,49,8,0,0,0,0,6,0,0,0,0,0,3,139,8,19,12,0,186,10,0,7,0,0,16,4,3
10601,14158,884,933,277,177,16427,12,6,0,3,0,21,26,8,13,0,3,50,7,0,0,0,0,7,3,3,0,0,0,6,19,3,0,0,0,17,3,0,0,0,0,3,18,0,3,0,0,28,3,0,0,0,0,3,5,0,3,0,0,10,42,11,0,0,0,61,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,0,0,24,8,0,0,0,0,13,0,0,0,0,0,3,5,0,0,0,0,4,3,0,0,0,0,3,21,0,4,0,0,24,0,0,0,0,0,4,16,6,9,0,0,30,323,21,17,8,3,369,11,4,0,0,0,15,40,5,3,0,0,42,0,0,0,0,0,5,3,0,0,0,0,4,59,3,0,5,0,74,14,3,0,0,0,12,11,0,3,0,0,18,3,0,0,0,0,6,333,47,39,11,5,441,34,3,0,0,0,41,18,0
10602,9247,903,681,103,82,11020,18,0,0,0,0,19,27,3,7,8,0,49,5,0,0,0,0,4,3,4,0,0,0,9,12,0,0,0,0,12,3,0,0,0,0,4,25,4,3,3,0,33,3,0,0,0,0,3,3,6,3,0,0,13,65,22,12,0,0,99,10,0,0,0,0,10,6,0,0,0,0,6,4,0,0,0,0,5,22,4,0,0,0,24,6,0,3,0,0,11,0,0,0,0,0,0,9,6,4,0,0,15,0,0,0,0,0,3,9,3,0,3,0,19,3,0,0,0,0,0,13,3,0,0,0,15,115,18,11,4,0,152,5,8,3,0,0,15,39,0,0,0,0,38,4,0,0,0,0,10,0,3,3,0,0,5,54,6,3,0,0,65,18,0,4,0,0,23,3,0,0,0,0,5,0,0,0,0,0,0,305,35,25,11,0,372,31,0,4,0,0,36,10,0
10603,11400,864,845,154,129,13392,28,3,5,0,0,39,18,8,5,0,0,35,6,0,0,0,0,3,0,3,0,0,0,3,14,0,0,0,0,14,5,0,0,3,0,7,40,4,4,0,0,49,3,3,4,0,0,9,9,0,5,0,0,17,57,7,0,0,0,66,9,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,22,3,3,0,0,25,12,0,3,0,0,13,4,0,0,0,0,8,12,0,0,0,0,18,3,0,4,0,0,5,32,4,3,0,0,41,4,3,0,0,0,10,10,7,3,0,0,22,219,25,21,7,0,271,10,4,5,0,0,14,36,0,0,0,3,41,5,0,3,0,0,11,11,0,0,0,0,11,68,14,10,0,0,90,19,0,0,0,0,14,9,0,0,0,0,12,3,3,4,0,0,9,535,57,57,9,5,667,36,4,0,0,0,39,10,0
10604,6303,312,500,169,90,7381,7,0,0,0,0,7,17,6,6,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,11,3,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,5,49,5,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,5,3,3,57,3,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,7,3,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,7,147,8,4,3,4,173,6,3,0,0,0,10,46,0,0,0,0,46,0,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,36,17,0,0,0,0,17,7,0,0,0,0,7,0,0,3,0,0,3,154,15,13,6,3,186,10,3,0,0,0,13,21,0
10701,11924,744,627,70,102,13471,20,0,0,0,0,20,72,10,18,0,0,100,34,3,3,0,0,43,13,4,0,0,0,20,20,0,0,0,0,25,279,27,19,0,3,330,58,3,5,0,0,62,22,0,6,0,3,27,10,8,0,0,0,16,85,12,0,3,0,101,5,0,0,0,0,11,13,0,0,0,0,17,3,0,3,0,0,9,24,3,0,0,0,32,83,13,14,0,0,109,6,0,0,0,0,6,18,4,4,0,0,22,36,18,14,0,0,64,14,0,3,0,0,18,29,0,3,0,0,33,17,3,3,3,0,23,215,8,4,0,3,239,16,0,0,0,0,25,56,0,0,0,0,58,15,0,0,0,0,14,7,0,0,0,0,7,45,10,6,0,0,58,25,0,0,0,0,28,16,0,3,0,0,19,26,4,5,0,0,37,725,41,50,4,8,832,30,3,0,0,0,36,55,8
10702,40,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,6462,832,953,129,101,8485,6,0,4,0,0,14,31,7,7,3,3,51,13,5,0,0,0,20,10,8,0,0,0,15,10,0,0,0,0,10,50,13,7,0,0,68,25,7,14,3,0,51,7,0,3,0,0,15,5,3,0,4,0,14,48,23,0,5,0,80,7,0,0,0,0,9,4,0,0,0,0,12,5,0,0,0,0,8,13,4,4,0,0,27,9,17,5,3,3,38,3,0,0,0,0,4,8,3,3,0,0,14,3,0,3,0,0,7,9,3,0,0,0,15,11,0,3,0,0,12,6,0,3,7,0,10,105,24,16,0,4,144,6,7,0,0,0,14,20,3,0,0,0,26,9,0,0,0,0,9,3,0,0,0,0,3,36,12,11,0,0,59,10,5,0,0,0,11,13,3,3,0,0,18,11,0,10,0,0,17,321,55,67,13,3,459,18,3,6,0,0,27,10,3
