SA3_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
12504,3,4,0,0,3,3,0,0,0,0,46,109,22,4,181,15,7,0,0,26,224,348,42,13,631,39,82,17,0,145,78,185,44,3,306,26,173,22,3,222,167,96,9,0,274,29,21,0,0,53,91,119,7,3,220,53,99,14,0,170,252,449,56,8,763,62,129,19,0,204,42,31,10,0,92,30,59,10,0,99,115,231,31,4,378,15,20,3,0,42,65,121,3,0,185,116,152,18,7,294,1466,2442,335,39,4291,8,0,0,0,8,0,0,0,0,0,68,28,0,0,100,11,0,0,0,11,260,50,3,0,313,39,6,0,0,45,152,83,7,3,244,64,84,0,0,152,221,20,0,4,245,28,0,0,0,28,57,11,3,0,69,38,8,0,0,38,364,154,22,0,542,169,16,0,0,185,22,5,3,0,29,182,19,0,3,202,329,103,4,3,445,52,13,0,0,71,194,66,0,3,267
12601,0,0,0,0,0,0,0,0,0,0,7,4,0,0,16,0,0,0,0,0,53,98,0,3,154,11,7,0,0,23,25,33,3,0,62,9,34,0,0,44,5,17,0,0,25,6,11,0,0,15,38,32,0,0,71,28,50,5,0,78,136,117,6,0,266,31,38,0,0,72,3,4,4,0,7,22,30,0,0,57,46,96,8,0,145,7,10,0,0,11,14,20,0,0,33,41,25,3,0,72,494,625,33,9,1152,3,0,0,0,3,0,0,0,0,0,15,10,0,0,27,3,0,0,0,3,99,21,0,0,122,7,0,0,0,7,38,20,0,0,61,13,17,0,0,31,30,0,0,0,28,11,0,0,0,11,23,4,0,0,26,13,3,0,0,16,154,43,3,0,202,55,15,0,0,68,3,0,0,0,3,100,19,0,0,125,142,33,0,0,178,26,6,0,0,29,64,8,0,0,69
12602,3,6,4,0,15,0,4,0,0,4,32,96,13,0,132,9,0,0,0,8,247,365,33,10,653,57,76,17,0,150,95,209,33,0,334,19,219,33,0,276,59,41,0,0,105,83,57,16,0,158,100,71,4,0,180,85,112,7,0,201,419,389,45,9,862,77,107,13,0,190,18,10,7,0,36,46,32,4,0,90,109,219,28,3,359,23,23,3,0,50,50,145,9,0,205,122,145,17,14,297,1654,2330,283,34,4307,3,0,0,0,5,0,0,0,0,0,67,10,0,0,78,8,0,0,0,8,382,64,0,4,451,33,0,3,0,41,156,80,16,3,252,59,78,0,0,136,134,18,4,0,149,70,3,0,0,72,70,7,0,0,78,55,13,0,0,62,475,88,11,4,573,194,22,0,0,220,15,0,0,0,16,241,36,3,3,283,309,105,4,3,420,76,15,0,0,94,224,57,0,3,291
12701,37,54,12,0,105,0,0,0,0,0,24,38,3,0,65,0,10,0,0,14,195,281,16,8,502,10,16,0,0,29,29,75,5,4,103,8,30,3,0,47,115,110,5,0,228,21,4,0,0,27,21,16,0,3,32,14,22,7,0,41,54,59,0,0,114,44,55,3,0,109,3,4,0,0,7,10,9,0,3,24,34,70,4,3,113,3,9,0,0,8,36,28,0,0,73,37,39,3,4,85,699,927,70,31,1725,277,44,0,3,329,0,0,0,0,0,46,14,0,0,59,0,0,0,0,3,226,71,0,6,305,20,8,0,0,28,62,22,0,3,85,23,19,0,0,50,83,16,0,0,99,4,0,0,0,9,18,0,0,0,24,4,4,0,0,9,102,11,0,0,116,70,18,0,0,85,3,0,0,0,3,72,12,0,0,84,146,22,0,0,169,17,3,0,0,22,123,22,0,8,152
12702,12,21,7,0,38,0,3,0,0,8,96,315,61,5,481,3,3,4,0,9,265,470,55,8,798,47,161,23,0,234,107,281,23,3,414,31,122,20,0,176,206,180,32,5,426,22,18,3,0,44,34,44,3,0,79,34,92,9,0,135,88,173,8,3,269,68,110,11,4,199,4,16,3,0,22,30,31,5,0,63,102,233,9,0,352,6,21,4,0,30,84,191,17,8,297,105,158,15,4,278,1343,2640,311,45,4338,51,23,0,0,74,0,0,0,0,0,149,58,0,4,214,0,0,0,0,0,396,114,0,10,517,37,23,0,0,56,225,171,4,4,409,83,134,3,3,222,154,31,0,0,190,25,0,0,0,28,39,5,0,0,44,25,4,0,0,34,192,80,0,0,268,129,21,0,3,152,8,0,0,0,14,125,37,0,0,166,335,102,3,3,438,45,10,0,0,58,309,126,0,4,437
12703,6,4,0,0,8,0,0,0,0,0,78,247,58,8,392,4,3,3,0,15,197,372,39,11,621,36,142,30,0,202,81,182,23,0,288,9,111,20,0,139,169,89,20,9,287,18,9,0,0,29,38,26,3,0,68,15,72,4,0,90,102,139,21,3,259,49,68,16,4,132,19,28,6,0,50,31,31,6,0,67,78,203,20,8,303,8,18,6,0,30,71,129,4,0,200,77,140,10,0,228,1073,2005,287,46,3416,3,3,0,0,8,0,0,0,0,0,110,60,0,0,166,4,0,0,0,6,275,61,0,4,343,25,4,0,0,34,124,65,8,0,200,38,53,0,0,93,172,23,0,7,201,14,0,0,4,19,17,7,0,0,20,13,3,0,0,17,170,50,0,0,225,124,13,0,0,135,15,3,5,0,23,105,18,0,0,127,271,70,3,6,355,31,20,0,0,43,186,60,0,3,253
12801,3,3,0,0,3,3,0,0,0,0,72,191,37,4,299,10,11,4,0,25,308,484,41,4,844,37,83,13,0,127,70,244,25,3,345,17,180,29,3,224,71,85,10,3,172,22,23,0,0,45,95,109,4,3,208,73,129,13,3,206,264,295,20,0,579,81,107,4,0,193,5,21,0,0,27,31,38,12,0,76,78,180,19,4,280,15,35,3,0,50,76,149,12,8,236,95,130,12,5,247,1404,2500,252,33,4198,4,0,0,0,9,0,0,0,0,0,99,27,0,0,134,10,0,0,0,9,457,111,0,4,577,19,14,0,0,34,134,79,0,8,216,50,102,0,3,161,56,10,0,0,70,39,4,0,0,41,44,6,0,0,53,44,19,0,0,59,378,90,3,9,476,176,27,0,0,203,7,0,0,0,7,123,24,0,4,153,296,125,9,3,426,66,14,0,0,79,270,82,0,7,360
12802,7,0,0,0,3,0,3,0,0,3,45,99,8,6,153,9,7,0,0,14,193,323,21,0,532,19,42,6,0,66,48,94,10,0,155,8,93,11,0,115,50,37,8,0,97,10,12,0,0,27,48,81,6,0,135,34,47,3,0,84,209,207,21,0,443,48,59,4,5,116,8,13,6,0,25,26,43,4,0,72,34,124,11,0,172,11,21,0,0,29,56,95,6,0,158,84,51,4,0,143,949,1444,130,11,2540,4,0,0,0,4,0,0,0,0,0,72,30,0,0,98,9,0,0,0,9,313,65,0,0,388,23,3,0,0,32,96,52,3,0,154,45,64,0,0,110,56,8,0,0,74,26,0,0,0,26,30,3,0,0,38,27,7,0,0,35,294,57,6,0,365,148,28,0,0,175,7,0,0,0,12,141,25,0,0,163,206,60,0,0,268,57,0,0,0,58,247,65,0,0,315
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,91,123,13,9,234,28,31,6,0,68,187,101,7,0,298,60,41,0,0,101,4509,4685,56,128,9381,84,42,0,3,131,157,83,22,10,278,57,57,25,0,137,925,335,25,20,1296,321,111,5,3,447,84,41,4,0,137,111,49,3,0,164,615,320,6,4,950,741,496,17,21,1272,93,60,3,0,158,184,68,9,5,265,165,109,14,3,289,85,65,0,4,155,456,215,3,3,677,432,284,26,14,756,9391,7335,239,227,17188,790,152,3,23,960,25,3,0,0,25,482,26,0,3,514,104,14,0,4,128,14878,3112,3,280,18269,153,21,0,0,172,552,50,3,5,622,285,39,0,3,328,3269,227,10,35,3548,301,14,0,0,312,87,3,0,0,93,157,27,0,7,186,1385,76,4,15,1480,6369,678,5,109,7159,120,11,0,3,140,1828,65,0,25,1927,1026,118,4,4,1155,953,76,3,14,1037,2428,122,0,32,2589
20101,14,22,0,3,41,0,5,3,0,11,32,114,41,0,193,4,3,0,0,9,154,335,36,7,535,29,46,12,0,81,51,195,45,3,285,17,148,31,0,193,42,62,12,6,120,11,19,5,0,40,32,55,0,0,89,14,47,17,0,81,108,176,20,0,303,27,66,16,3,112,4,9,3,0,16,20,16,9,0,42,58,131,13,3,205,14,27,6,0,48,53,107,4,4,167,42,63,3,3,111,723,1630,282,32,2673,37,12,0,0,53,3,0,0,0,3,84,35,0,4,118,3,0,0,0,3,303,110,0,9,423,24,6,0,0,31,104,60,11,0,171,46,67,6,0,128,68,20,3,0,96,18,0,0,0,18,17,3,0,0,24,5,3,3,0,13,234,60,14,3,310,89,20,0,0,109,11,0,0,0,14,99,17,0,0,110,263,71,6,3,346,68,7,0,0,77,224,82,0,4,315
20102,67,86,3,3,151,3,3,0,0,10,14,24,3,0,35,0,8,0,0,5,44,52,3,0,96,12,6,4,0,19,19,22,0,0,43,12,41,4,0,66,17,37,0,0,50,0,9,0,0,13,3,3,0,0,6,4,6,0,0,9,53,36,3,0,94,14,16,0,0,34,3,5,0,0,4,8,3,0,3,14,10,11,4,0,21,7,9,0,0,18,11,12,0,0,25,26,12,0,0,41,324,394,27,5,758,206,106,3,6,316,0,0,0,0,0,35,14,0,0,52,0,0,0,0,3,118,28,0,4,150,4,5,0,0,11,62,43,0,0,104,60,32,0,0,92,23,0,0,0,28,10,0,0,0,10,0,0,0,0,0,5,0,0,0,6,108,13,0,0,121,49,9,0,8,59,3,0,0,0,3,35,3,0,0,38,64,12,0,0,79,40,8,0,0,52,61,5,0,0,67
20103,57,77,0,6,139,0,5,0,0,6,5,17,0,0,26,0,0,0,0,0,19,33,4,0,54,0,3,0,0,4,8,33,0,0,43,5,23,4,3,41,12,19,3,0,34,0,4,0,0,4,0,3,0,0,3,3,5,0,0,6,10,7,0,0,22,10,9,0,0,12,0,0,0,0,0,0,0,0,0,3,3,12,4,0,16,3,0,0,0,3,0,21,0,3,21,5,18,0,0,27,152,286,26,14,471,172,104,0,11,280,3,0,0,0,3,31,3,0,3,39,0,0,0,0,0,73,19,0,0,98,9,3,0,0,11,39,20,4,0,65,18,17,0,4,40,19,4,0,3,30,0,0,0,0,3,3,0,0,0,3,0,3,0,0,8,45,4,0,0,51,27,13,0,0,32,0,0,0,0,3,5,3,0,0,8,21,10,0,0,29,25,3,0,0,31,53,19,0,0,77
20201,15,13,12,0,37,4,16,0,0,16,31,96,35,0,161,4,4,0,0,11,102,266,19,4,400,7,44,8,0,58,29,183,34,8,246,22,101,39,3,161,23,57,11,0,89,3,5,0,0,14,37,55,3,3,93,18,41,7,0,69,87,151,41,0,282,18,52,5,3,76,5,10,0,0,18,25,15,3,0,38,59,138,16,3,216,6,22,0,0,26,33,103,12,3,157,35,62,11,3,106,559,1444,256,25,2287,22,9,0,0,36,3,0,0,0,5,59,41,5,0,108,4,0,0,0,6,287,102,0,8,394,6,3,0,0,11,99,71,4,0,174,40,62,5,3,112,89,33,3,3,126,16,3,0,0,18,18,3,0,0,23,20,6,0,0,23,184,53,7,0,241,109,17,0,0,132,5,0,0,0,11,77,13,0,3,93,199,64,10,4,277,52,13,0,0,64,206,72,0,10,293
20202,35,37,0,0,69,4,6,0,0,8,23,54,16,5,95,3,10,0,0,13,59,101,7,3,171,10,21,0,0,34,28,77,11,3,119,5,51,5,3,66,30,27,4,3,64,10,5,0,0,17,7,3,0,0,13,12,21,0,0,34,97,77,0,3,180,23,16,0,0,40,7,0,0,0,4,14,11,0,0,20,23,29,10,0,56,9,10,0,0,15,14,42,0,0,59,23,30,3,0,58,434,621,66,27,1147,204,71,0,7,282,5,3,0,0,10,91,29,0,4,127,3,0,0,0,3,197,52,0,0,251,15,0,0,0,14,109,69,0,0,175,46,59,0,0,106,27,11,0,0,40,27,0,0,0,31,13,0,0,0,13,12,3,0,0,10,198,29,0,3,228,74,8,0,0,85,9,0,0,0,9,74,8,0,0,80,122,21,0,4,143,99,9,0,0,112,113,32,0,3,142
20203,64,99,6,0,170,0,3,0,0,3,3,13,4,0,19,0,0,0,0,0,10,12,0,0,27,4,6,0,0,8,0,11,13,0,22,0,5,0,0,3,13,23,3,0,34,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,9,0,0,7,8,3,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,4,0,0,9,6,4,0,0,13,127,191,26,3,341,294,140,0,13,459,3,0,0,0,3,14,6,0,0,25,0,0,0,0,0,25,4,0,0,38,3,3,0,0,10,13,10,0,0,22,8,12,0,0,20,8,0,0,3,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,11,3,0,0,12,0,0,0,0,0,3,0,0,0,3,11,0,0,0,14,11,0,0,3,10,25,7,0,4,28
20301,50,92,6,3,154,0,3,0,0,3,7,15,4,0,24,0,0,0,0,3,27,45,3,3,77,4,7,0,0,10,3,11,3,0,17,4,10,3,0,22,24,10,0,0,37,7,0,0,0,9,0,0,0,0,0,0,4,0,0,11,11,30,0,0,48,11,14,0,0,24,0,3,0,0,3,6,5,0,0,17,4,11,0,0,18,3,3,0,0,6,4,6,0,0,10,6,11,0,0,18,180,288,17,9,500,167,60,0,3,234,0,0,0,0,0,26,5,0,0,28,0,0,0,0,0,50,25,0,3,76,10,3,0,0,8,14,12,0,0,25,13,8,0,0,27,9,3,0,0,10,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,30,8,0,0,45,16,3,0,0,17,4,0,0,0,4,7,5,0,0,12,18,0,0,0,18,12,7,0,0,18,41,4,0,0,53
20302,19,21,4,0,47,0,10,0,0,10,75,215,52,3,349,8,17,9,0,35,271,558,69,12,909,34,82,20,3,135,102,286,67,0,448,35,230,63,3,329,111,112,19,0,243,15,18,3,0,39,60,87,13,0,165,40,73,19,0,131,203,344,50,3,605,69,101,22,5,198,12,20,0,0,35,25,47,16,0,90,133,266,37,0,436,23,38,5,0,71,78,198,9,3,290,89,149,22,10,274,1418,2877,486,52,4836,58,29,3,0,91,6,0,0,0,6,151,63,0,7,221,9,3,0,0,16,598,196,4,10,808,33,10,0,0,44,209,117,10,8,334,96,133,3,3,235,171,32,0,0,208,33,4,0,0,38,52,16,0,0,62,34,13,0,0,51,427,109,11,6,553,212,46,0,3,259,20,3,0,0,22,176,27,3,3,212,471,140,3,8,625,110,20,0,0,136,453,150,0,9,614
20303,21,31,3,0,54,0,3,0,0,3,39,49,7,0,92,7,5,0,0,14,168,228,3,11,403,18,17,7,0,41,40,93,17,3,150,30,114,18,0,161,33,22,3,0,53,17,12,0,0,29,42,13,0,0,59,23,34,4,3,62,182,102,11,3,292,49,47,3,0,99,4,8,0,0,17,17,20,3,0,40,33,50,3,0,90,8,29,0,0,39,32,44,0,0,79,50,40,3,0,95,814,959,84,18,1877,55,11,0,0,65,0,0,0,0,0,60,10,0,0,72,9,0,0,0,9,387,113,0,7,510,15,0,0,0,17,90,52,3,3,143,57,56,0,3,123,30,5,0,0,36,24,3,0,0,25,22,0,0,0,22,15,10,0,0,24,317,46,0,3,359,162,22,0,6,186,9,0,0,0,10,89,12,0,0,102,178,40,0,5,219,89,15,0,0,97,144,41,0,3,189
20401,97,116,14,3,229,3,4,0,0,6,25,50,4,3,90,3,0,0,0,9,83,157,7,3,244,14,15,4,0,39,29,67,10,3,110,23,81,15,8,130,38,60,8,0,100,4,3,0,0,11,6,6,0,0,19,17,27,3,0,46,57,68,0,0,123,22,26,4,0,51,6,0,3,0,9,9,13,0,0,24,23,35,4,0,61,8,16,0,0,23,32,33,0,0,69,29,36,0,3,67,518,829,78,27,1453,409,115,0,20,542,4,3,0,0,3,85,27,0,0,109,4,4,0,0,5,249,82,0,8,349,11,6,0,0,11,75,68,0,7,145,52,71,0,0,126,55,5,0,3,68,10,0,0,0,10,7,0,0,0,7,15,3,0,0,16,111,28,0,0,146,82,11,0,0,98,13,0,0,0,12,59,4,0,0,67,95,23,0,3,121,36,6,0,0,43,136,45,0,10,182
20402,81,90,4,3,178,0,6,0,0,4,32,62,14,3,110,0,4,0,0,3,38,106,3,0,155,12,25,3,0,36,24,115,13,0,155,15,76,20,0,110,36,53,6,4,93,0,0,3,0,4,11,22,0,0,33,15,12,3,0,30,29,54,3,3,92,16,23,0,0,42,0,8,0,0,9,0,3,0,0,3,14,52,0,0,68,3,12,0,0,17,18,38,0,4,55,24,22,5,3,48,353,791,80,19,1246,428,125,3,17,571,0,3,0,0,3,61,26,0,4,93,0,0,0,0,0,166,73,0,7,247,7,5,0,0,8,39,53,3,3,94,36,54,0,3,95,31,14,0,4,54,7,4,0,0,10,5,0,0,0,9,3,3,0,0,6,84,36,0,0,121,60,13,0,0,78,0,3,0,0,4,52,6,0,0,59,93,36,3,0,129,26,6,0,0,28,122,53,0,3,175
20403,92,98,10,8,209,0,3,0,0,3,34,68,26,0,128,3,9,0,0,11,82,210,21,3,320,15,30,7,0,50,31,129,27,3,189,30,127,19,4,182,38,72,4,3,119,0,7,0,0,7,13,36,3,0,52,12,40,4,0,54,87,88,17,0,182,21,36,8,0,61,0,4,0,0,6,7,11,6,0,30,40,54,7,0,100,0,9,0,5,12,24,56,0,0,84,28,53,9,3,98,566,1138,169,37,1904,446,113,0,10,573,0,0,0,0,0,98,24,6,3,127,3,4,0,0,3,285,95,0,4,384,9,6,0,0,20,88,79,0,5,173,86,106,0,10,201,54,18,0,4,73,13,0,0,0,11,4,7,0,0,16,12,8,0,0,25,156,33,0,0,190,92,23,0,3,125,10,0,4,0,14,56,10,0,0,74,134,32,0,0,172,31,10,0,0,46,190,69,0,4,272
20501,77,108,6,5,196,0,5,0,0,7,16,60,8,3,84,3,0,0,0,3,77,125,5,6,214,9,28,7,3,45,21,89,8,0,120,11,44,9,0,70,35,31,0,3,71,3,8,0,0,9,19,16,0,0,33,7,19,0,0,30,48,53,13,0,113,10,31,0,0,45,0,5,0,0,9,3,4,0,0,9,18,48,8,0,77,9,3,0,0,13,25,34,0,5,60,29,33,9,3,69,423,745,78,29,1272,431,158,0,20,600,0,0,0,0,0,63,16,0,0,81,4,0,0,0,4,187,71,0,7,267,20,3,0,0,24,56,63,3,0,120,23,48,0,0,74,29,10,0,3,35,8,0,0,0,5,12,0,0,0,12,10,4,0,0,13,115,24,5,0,143,71,6,0,0,86,0,0,0,0,0,43,7,0,0,58,87,6,0,0,92,39,3,0,0,42,111,48,3,8,168
20502,35,65,15,12,122,0,3,0,0,5,7,45,9,0,62,0,3,0,0,8,39,117,7,6,174,12,27,0,0,39,14,92,18,3,128,23,70,5,0,108,17,44,0,0,66,3,0,0,0,7,9,13,0,0,25,11,16,9,0,28,33,50,3,3,91,11,29,8,0,46,4,0,4,0,3,3,8,0,0,9,14,24,0,0,41,5,5,0,0,8,14,41,0,0,58,24,28,0,0,48,286,669,77,24,1062,307,115,0,11,430,0,0,0,0,0,66,35,0,0,102,7,0,0,0,7,179,52,0,5,235,5,5,0,0,11,71,61,0,4,135,64,88,0,0,152,38,16,0,0,49,9,5,0,0,9,8,0,0,0,8,5,0,0,0,11,106,21,0,0,135,57,11,0,0,74,4,0,0,0,4,30,7,0,0,41,84,12,3,0,103,18,4,0,0,21,116,61,0,3,182
20503,119,108,9,11,250,0,4,0,0,7,20,66,10,3,98,0,11,3,0,9,106,149,6,4,265,13,19,0,0,31,29,116,21,8,167,17,101,8,3,135,35,66,7,0,107,6,10,3,0,19,9,11,0,0,29,17,37,0,0,57,65,69,3,0,141,23,32,9,0,59,3,3,0,0,11,15,13,0,0,21,30,40,13,3,89,10,10,3,0,21,19,31,0,0,52,29,35,3,0,65,572,918,95,41,1627,758,298,3,27,1085,3,0,0,0,3,72,33,0,0,105,6,0,0,0,8,365,101,0,12,483,20,7,0,0,37,94,90,0,0,187,89,88,4,5,181,55,17,0,0,71,6,0,0,0,7,4,3,0,0,11,10,9,0,0,14,163,50,4,4,219,145,23,0,5,172,9,0,0,0,8,52,13,0,0,62,117,29,5,11,152,48,7,0,0,52,152,65,0,8,230
