SA3_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
10703,0,19,3,28,6,0,0,14,0,74,0,38,3,64,27,0,0,7,0,140,3,67,9,55,41,3,4,9,3,192,3,100,4,67,60,0,0,16,4,259,12,179,6,72,63,0,4,10,0,342,7,210,7,58,28,0,4,7,0,316,14,234,4,79,38,3,3,0,3,375,20,257,4,78,18,0,5,0,4,389,62,166,3,109,8,0,4,0,0,359,20,28,0,12,0,0,0,0,0,62,0,7,0,5,3,0,0,0,0,17,149,1339,45,673,312,14,34,85,15,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,10,0,0,3,7,10,0,0,3,0,21,0,7,11,10,16,0,3,7,3,51,4,7,13,16,21,0,4,18,0,79,3,12,16,7,30,0,14,27,0,106
10704,0,45,3,51,49,0,3,13,0,170,10,119,17,98,98,3,6,27,0,374,7,179,22,109,155,8,6,46,3,542,8,294,23,143,230,3,16,61,9,791,32,544,34,184,328,4,22,34,16,1197,32,612,28,95,186,10,13,21,8,996,53,662,32,120,112,9,21,18,9,1038,77,631,27,129,55,3,17,21,7,964,247,561,38,110,52,0,36,10,6,1063,62,158,4,12,17,0,3,0,3,252,0,27,3,8,6,0,0,3,3,59,531,3901,247,1157,1330,51,137,291,64,7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,3,0,10,3,0,0,0,0,17,3,3,3,3,8,0,0,8,0,25,0,7,11,3,15,3,0,3,0,43,3,15,11,7,23,0,0,5,0,74,3,21,22,6,37,0,5,27,0,123
10801,0,11,0,8,4,0,0,0,0,20,0,8,0,15,9,0,0,0,0,37,0,23,0,21,14,0,0,0,0,52,0,19,0,20,12,0,0,6,0,61,0,39,0,9,11,0,0,3,0,65,0,57,3,9,11,0,0,3,0,87,3,56,4,13,9,0,0,0,0,81,0,95,3,18,0,0,0,3,0,118,19,29,3,26,0,0,0,0,0,84,3,3,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,31,350,17,148,82,0,3,20,3,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,12,0,0,7,0,3,0,3,8,0,25,5,9,9,3,19,0,11,12,0,59
10802,3,16,0,30,0,0,0,0,0,48,0,22,0,29,11,0,0,10,0,79,0,52,0,51,24,0,0,18,0,144,0,62,7,51,41,0,0,18,0,181,3,116,3,50,33,0,0,6,3,225,9,137,3,51,20,0,0,3,0,213,5,126,3,57,13,0,0,0,0,203,13,163,0,77,4,0,0,0,0,258,44,76,0,64,7,0,0,0,5,196,7,12,0,4,0,0,0,0,0,23,0,10,0,3,0,0,0,3,0,14,92,790,17,514,166,0,3,61,11,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,15,3,0,3,0,8,0,0,0,0,18,4,3,3,0,11,0,3,14,0,35,0,9,13,0,18,0,24,29,0,93
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,0,5,0,3,8,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10804,3,22,0,13,13,0,0,7,0,62,3,38,4,48,18,0,3,8,0,127,4,64,0,51,46,0,0,9,0,165,3,101,5,53,71,3,6,21,3,262,11,166,14,44,95,3,11,7,0,346,8,187,15,45,42,0,3,3,0,314,17,209,10,46,21,0,0,5,0,302,20,255,7,44,4,0,0,0,0,333,79,166,3,46,8,0,0,0,0,310,15,29,0,9,0,0,0,0,0,56,3,17,0,7,3,0,0,0,3,26,164,1277,59,435,335,14,24,63,17,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,4,0,15,0,0,3,0,12,0,0,3,0,17,0,3,14,0,16,0,7,8,0,52,0,9,25,0,28,0,19,27,0,112
10805,0,19,0,12,3,0,0,6,0,49,3,39,3,30,25,0,3,13,0,113,3,55,7,61,34,0,0,14,0,173,0,88,12,56,66,0,4,17,0,255,8,162,11,60,45,3,5,10,0,307,6,153,5,26,22,6,0,0,0,215,6,195,0,23,6,0,0,0,0,241,23,176,3,50,3,0,0,5,0,250,42,88,0,31,3,0,3,0,0,172,9,22,0,0,3,0,0,0,0,34,0,6,0,3,0,0,0,0,0,7,102,1018,46,384,236,12,24,78,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,12,0,0,0,0,3,0,8,5,0,21,6,4,14,4,11,0,18,20,3,67
10901,0,17,3,23,9,0,3,11,0,63,3,44,7,49,31,0,0,18,0,151,3,74,18,49,47,4,3,15,0,212,7,109,9,62,61,0,8,18,6,275,8,204,11,53,74,3,4,11,0,378,11,232,11,38,40,4,3,3,0,346,18,246,3,40,22,0,0,3,3,347,24,212,4,61,11,3,0,0,4,324,81,149,0,82,11,0,4,0,0,338,16,33,0,4,0,0,0,0,0,53,0,12,0,3,3,0,0,3,0,23,172,1355,79,491,324,15,25,100,21,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,8,0,0,0,0,4,0,0,3,0,11,0,3,5,10,15,0,0,3,0,32,0,5,10,0,13,0,3,3,0,50,3,11,34,5,21,0,23,15,4,104
10902,0,0,0,3,0,0,0,0,0,12,0,10,7,15,10,0,0,0,0,33,0,16,0,9,5,0,0,0,0,33,6,13,3,10,8,0,0,15,0,57,0,25,0,12,9,0,4,12,0,66,3,42,0,11,9,0,3,3,0,66,4,29,4,11,3,0,3,0,0,56,3,47,0,16,3,0,0,0,0,67,21,29,0,15,5,0,0,0,0,60,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,36,211,19,108,59,0,16,40,7,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,4,0,3,0,0,9,0,3,0,0,5,0,9,6,0,24,3,0,4,3,15,0,16,10,0,54
10903,0,9,0,12,4,0,0,0,0,31,0,26,4,35,14,0,0,10,0,90,0,33,6,25,15,0,0,10,0,87,3,42,7,32,24,0,0,15,0,125,4,68,5,21,19,0,4,4,3,125,5,68,3,20,5,0,3,3,0,109,3,77,3,20,4,0,0,0,0,110,5,81,3,35,0,0,0,0,0,135,36,56,0,42,7,0,0,0,0,141,8,4,0,4,3,0,0,0,0,18,0,5,0,0,0,0,0,0,0,17,71,480,30,264,98,0,14,55,8,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,3,3,3,0,0,3,0,15,0,3,3,4,13,0,5,7,0,40,3,0,12,0,19,0,37,18,0,92
11001,0,14,0,16,10,0,0,14,0,54,0,12,3,21,14,0,0,8,0,65,0,33,3,25,28,0,0,8,0,104,0,72,12,31,22,0,5,13,0,155,3,106,7,39,39,0,6,8,3,206,4,105,3,32,25,0,0,6,3,176,13,121,8,32,16,0,0,0,3,197,13,147,5,20,3,0,0,0,0,191,53,116,0,43,4,0,0,0,0,219,7,19,0,0,0,0,0,0,0,32,0,6,0,5,3,0,0,0,0,10,97,784,46,287,179,4,8,78,7,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,0,3,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,4,3,0,5,0,0,20,0,0,0,5,8,0,7,12,0,38,3,6,5,5,15,0,33,21,3,77
11002,0,8,0,16,4,0,0,3,0,40,0,28,6,27,7,0,0,15,0,79,0,37,0,34,26,0,0,12,3,112,5,39,9,45,34,0,0,17,0,150,0,65,5,29,28,0,0,5,3,144,3,89,7,31,22,0,3,3,0,153,10,108,0,25,20,0,0,7,0,167,7,118,3,44,3,0,0,0,3,181,37,70,3,44,6,0,0,0,0,162,10,3,0,3,0,0,0,0,0,13,0,3,0,6,0,0,0,3,0,8,74,584,32,327,171,3,8,76,8,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,5,0,3,0,3,0,0,0,9,0,19,0,3,3,4,3,0,3,3,0,28,0,3,5,5,19,0,24,18,0,77,4,10,12,4,23,0,44,29,3,128
11003,0,4,0,13,3,0,0,0,0,18,0,17,0,31,5,0,0,10,0,61,0,26,0,27,21,0,0,4,0,75,3,28,7,30,21,0,0,11,0,103,3,80,3,37,20,0,3,5,0,153,6,86,0,29,15,0,0,4,0,136,6,74,6,33,8,0,4,4,0,132,3,73,3,26,7,0,0,0,0,111,29,51,0,50,0,0,0,0,0,137,9,5,0,7,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,8,57,464,25,282,108,0,8,46,4,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,11,0,3,7,4,3,0,3,0,0,15,0,0,3,0,8,0,6,9,0,35,4,0,7,4,6,0,15,16,3,55
11004,0,19,7,37,15,0,0,10,0,87,0,49,4,57,31,0,0,12,0,165,3,86,12,86,50,0,3,26,0,273,10,127,30,139,89,0,9,53,3,461,17,267,33,99,134,3,21,25,3,598,9,305,16,53,65,4,5,3,3,465,23,298,33,85,36,0,5,0,0,480,37,371,9,76,28,0,3,0,3,523,101,263,15,100,21,0,7,0,0,508,23,41,0,11,3,0,0,0,0,78,3,17,0,3,0,0,0,4,0,33,233,1867,174,796,491,10,54,169,22,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,7,0,0,0,3,4,0,0,3,0,12,0,0,3,4,13,0,7,4,0,31,4,4,11,9,19,3,24,17,3,85,6,15,24,9,40,4,46,24,3,169
11101,0,21,0,40,22,0,0,6,0,96,0,58,0,41,36,3,3,16,0,170,0,98,4,73,68,0,7,31,0,276,8,140,14,75,88,0,17,48,0,385,11,271,13,75,237,3,24,18,0,653,17,247,6,39,69,0,24,7,0,412,26,263,9,124,44,3,13,4,0,483,20,358,0,94,25,0,0,0,3,499,102,164,6,80,25,0,0,0,3,387,17,22,0,0,0,0,0,0,0,42,0,13,0,7,4,0,0,3,0,19,201,1691,63,711,646,16,89,150,15,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,11,0,4,3,0,17,3,0,6,0,33,0,15,5,3,24,0,3,9,0,56,0,13,14,3,38,0,19,40,9,134
11102,0,12,0,27,5,0,0,0,0,48,5,21,0,37,12,0,0,9,0,76,0,53,0,48,23,0,0,5,0,132,3,58,6,43,32,0,0,13,3,156,5,118,9,30,23,6,0,3,0,190,0,129,0,11,14,3,0,0,0,166,8,133,0,44,3,0,3,0,0,195,6,135,0,28,3,0,0,0,0,180,48,82,0,14,0,0,0,0,0,144,7,7,3,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,14,81,776,28,331,118,7,6,43,5,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,0,3,0,0,0,0,3,4,0,8
11103,0,66,20,64,65,0,4,28,0,250,9,180,27,128,144,5,10,32,0,539,3,292,42,156,208,12,24,56,4,792,20,475,74,221,378,14,51,122,8,1364,37,957,135,203,571,26,63,84,9,2082,61,1033,132,134,352,20,62,40,15,1850,87,1113,139,211,230,16,54,33,8,1899,114,1059,123,203,134,6,33,33,14,1722,431,1071,134,155,112,3,55,17,19,2007,152,372,35,16,18,3,0,0,3,594,5,48,6,7,24,3,0,8,3,100,919,6777,884,1595,2305,114,361,506,90,13563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,10,0,0,4,0,10,0,0,3,0,13,3,3,9,3,18,0,4,6,0,39,4,3,12,5,22,0,3,24,0,69,3,16,24,0,33,0,21,45,0,135
11201,0,25,0,20,10,0,0,7,3,70,0,39,5,39,14,3,0,16,0,122,3,83,4,57,38,0,0,21,5,212,5,112,10,47,39,0,0,18,0,238,9,148,7,37,45,0,3,12,0,258,5,153,6,24,26,0,3,7,0,223,12,191,4,37,10,0,0,0,0,260,16,204,7,44,14,0,0,0,0,282,86,128,4,56,8,0,7,4,0,292,14,18,0,3,0,0,0,0,0,35,0,3,0,3,0,0,0,0,0,12,152,1132,57,399,213,11,11,90,9,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,9,0,3,9,3,4,0,0,4,0,22,0,8,3,0,16,0,0,4,0,35,3,0,9,3,11,0,5,18,0,69,0,9,16,6,29,0,25,30,0,112
11202,0,33,7,35,13,0,0,8,0,96,0,72,12,58,38,0,5,35,0,220,0,110,10,82,70,3,10,35,3,326,7,188,19,102,101,0,13,57,6,486,16,306,23,86,112,3,5,16,0,567,13,282,18,39,62,6,0,3,0,428,21,334,9,66,29,0,0,6,3,464,38,265,7,64,17,0,3,0,3,395,109,223,0,71,14,0,0,0,0,416,30,61,0,7,5,0,0,0,0,96,0,16,0,8,4,0,0,0,0,29,230,1919,97,655,474,13,39,175,17,3633,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,9,0,3,0,0,0,0,0,3,0,13,0,3,0,4,6,0,3,3,0,27,4,3,8,3,3,0,0,8,0,32,6,8,7,3,12,0,12,13,0,66,3,7,15,7,27,0,31,41,3,133
11203,0,18,3,14,18,3,0,11,0,63,5,54,3,36,41,0,3,11,4,149,4,59,9,68,56,0,3,17,3,215,3,154,14,71,89,0,10,25,3,363,3,252,11,68,98,0,7,11,4,456,3,256,3,44,34,0,0,5,0,348,13,274,13,31,25,0,0,0,3,365,22,311,4,63,6,0,0,0,0,401,68,144,3,53,4,0,0,0,0,272,16,43,0,8,0,0,0,0,0,72,0,4,0,8,5,0,0,0,0,23,133,1598,66,495,388,8,21,86,21,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,0,0,0,0,7,0,0,3,0,13,0,0,3,0,12,0,0,8,0,20,0,4,15,4,12,0,8,18,3,56,4,9,35,0,27,3,39,46,4,159
11301,0,11,0,26,6,0,5,12,0,57,0,35,0,42,15,0,0,19,0,113,0,50,3,42,28,3,3,24,0,158,4,71,17,49,42,0,3,24,3,214,6,114,15,42,43,0,11,10,4,237,14,168,12,29,32,0,0,9,0,261,6,150,14,21,17,0,0,8,0,223,17,168,9,38,6,0,0,0,0,237,60,116,4,53,5,0,0,3,0,235,9,22,0,8,0,0,0,0,0,43,0,3,0,4,3,0,0,0,0,9,122,923,73,383,207,3,22,105,9,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,5,0,12,0,0,0,0,3,0,0,0,0,8,0,0,0,6,9,0,0,0,0,15,0,3,3,13,9,0,0,0,0,35,0,7,0,3,20,0,16,15,0,65,4,9,17,3,23,0,41,23,0,111
11302,0,3,0,8,0,0,0,3,0,17,0,5,0,10,13,0,0,3,0,35,0,13,5,11,9,0,0,8,0,42,0,29,7,9,15,0,3,7,0,68,0,26,3,11,8,0,0,7,0,62,5,44,10,17,11,0,0,0,0,83,6,30,8,8,5,0,5,4,0,65,5,48,11,18,3,0,0,3,0,90,22,33,18,18,0,0,0,0,0,95,3,0,3,3,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,3,44,231,70,128,66,3,10,37,5,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,0,3,5,0,15,0,6,0,0,11,0,6,4,0,20,5,3,0,0,9,0,4,7,0,32
11303,0,27,4,35,8,0,0,15,0,95,3,49,15,53,32,0,3,24,0,184,3,72,14,92,62,0,7,31,0,285,8,139,27,105,99,4,7,31,0,426,12,269,43,93,135,5,14,24,4,606,15,318,29,87,70,0,10,9,3,543,20,357,30,97,41,3,3,3,3,558,40,364,21,97,38,0,4,0,6,567,167,256,21,118,19,0,6,4,4,589,28,40,5,3,4,0,0,0,0,83,3,12,3,10,6,0,0,0,0,34,298,1938,214,835,533,18,51,155,23,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,4,0,0,3,0,14,0,3,3,5,6,0,0,9,0,21,0,3,0,10,11,0,3,6,0,34,3,5,15,3,22,0,16,20,0,87,4,13,18,8,37,0,47,27,0,171
11401,3,25,5,36,22,0,7,14,0,105,3,60,6,69,37,0,0,10,0,189,4,101,14,82,57,0,8,15,0,272,3,149,12,115,74,0,7,30,0,391,5,284,15,124,74,7,7,14,3,530,11,266,4,74,35,3,0,9,3,409,15,289,11,99,28,0,3,5,3,447,35,337,13,96,23,0,0,0,3,500,84,182,3,95,11,0,0,0,3,391,18,35,0,8,3,0,0,0,0,70,0,14,0,0,6,0,0,0,0,23,188,1785,88,853,400,13,34,105,19,3479,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,0,3,0,5,3,0,0,0,0,11,0,0,0,3,5,0,0,0,0,9,0,0,0,8,7,0,0,3,0,30,0,5,4,4,22,0,0,9,0,52,0,5,8,3,22,4,3,18,0,62,3,11,19,9,46,0,29,43,3,167
11402,0,7,0,13,5,0,0,3,0,30,0,16,3,16,7,0,0,3,0,52,0,39,3,16,24,3,3,11,0,95,0,46,3,43,20,0,0,15,3,128,5,75,6,35,25,5,3,3,0,159,3,75,0,7,5,0,5,7,0,104,10,119,3,18,11,0,9,3,0,171,14,111,3,28,3,0,0,4,0,167,41,85,0,28,3,0,8,3,0,170,4,16,0,0,0,0,0,0,0,27,3,9,0,0,3,0,0,4,0,21,83,617,25,217,117,6,34,58,5,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,3,0,9,0,0,0,0,9,0,3,3,0,7,0,0,3,0,21,0,4,4,5,7,0,5,3,0,29,0,3,3,3,13,0,15,12,3,54
11501,3,21,3,19,12,0,0,0,0,55,3,33,3,31,26,0,0,4,0,97,0,83,6,27,37,0,4,3,0,156,9,87,4,37,52,0,3,9,6,204,3,170,10,35,49,3,0,3,0,275,5,195,4,35,15,0,0,3,0,261,19,224,6,41,8,0,0,3,0,305,17,330,12,39,9,0,3,0,0,404,78,147,21,35,12,0,0,0,0,302,37,23,3,7,3,0,0,0,0,74,0,15,0,11,3,0,0,0,0,31,175,1362,81,355,238,6,17,32,9,2275,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,4,0,3,0,0,3,0,0,0,0,3,0,0,0,6,3,0,0,0,0,6,0,3,0,3,11,0,0,0,0,20,0,12,0,9,16,0,5,0,4,43,3,3,3,9,21,0,8,5,0,47
11502,0,3,0,9,0,0,0,4,0,16,0,13,0,4,3,0,0,0,0,24,0,12,4,15,6,0,0,0,0,37,0,21,3,3,11,0,0,0,0,43,4,26,0,3,8,0,3,0,0,48,0,34,0,0,8,0,0,0,0,41,3,34,0,0,0,0,0,0,0,40,3,47,0,0,0,0,0,0,0,57,15,23,0,0,0,0,0,0,0,44,5,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,32,226,10,55,36,0,4,9,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4
11503,0,4,0,3,0,0,0,0,0,10,0,3,0,4,6,0,0,3,0,15,0,7,3,7,12,0,0,0,0,32,0,14,0,5,4,0,0,3,0,21,0,26,3,3,7,0,0,0,0,41,0,30,0,3,3,0,0,0,0,37,3,21,0,3,0,0,0,0,0,28,3,34,0,0,0,0,0,0,0,36,21,11,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,160,14,30,38,0,0,7,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,3,0,12
