SA3_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
12601,3,0,0,35,7,3,0,0,0,11,270,47,30,7,0,354,34,3,3,0,3,43,3370,752,569,87,46,4823,2917,187,251,40,18,3410,9,0,3,0,0,17,253,62,45,18,0,376,4,0,0,0,0,4,4,0,0,0,0,8,35,0,3,0,0,39,0,0,0,0,0,0,21,0,0,0,0,20,0,0,0,0,0,4,92,7,12,4,0,121,190,12,4,8,0,215,33,3,3,0,0,32,33,6,8,3,0,56,13,0,0,0,0,13,12,0,0,0,0,10,9,3,0,0,0,13,12,0,3,0,0,21,102,36,52,3,0,196,21,4,0,0,0,28,55,3,4,0,0,68,4,0,0,0,0,6,7,0,0,0,0,5,89,6,9,0,0,109,15,3,0,0,0,21,86,9,6,0,0,98,9,0,3,0,0,13,23,3,0,0,0,25,55,7,7,0,0,72,45,5,8,0
12602,19,7,4,572,78,3,4,0,0,80,3801,181,164,20,32,4191,268,17,18,4,23,331,41566,3036,2010,315,295,47224,19541,587,651,126,99,21004,138,3,3,3,0,150,2719,182,183,66,12,3171,53,3,0,0,0,59,84,4,3,5,0,96,374,4,0,0,0,386,43,0,0,0,0,38,160,3,4,0,0,169,48,3,3,0,0,50,730,43,44,3,0,820,1883,40,24,4,6,1959,417,3,20,0,0,444,366,12,20,4,0,398,67,3,3,0,0,75,207,6,4,3,0,221,187,4,7,4,5,204,154,6,15,0,3,181,883,100,122,41,8,1157,188,11,11,6,0,217,531,18,19,4,0,565,25,0,0,0,0,28,79,3,3,0,0,89,869,27,17,4,3,918,106,0,0,0,0,109,1311,7,9,8,7,1342,141,3,0,3,0,150,198,7,10,0,0,213,537,13,12,4,0,569,449,13,7,3
12701,52,9,4,264,10,0,0,0,0,10,427,129,113,19,14,702,60,13,22,3,16,108,5455,1227,996,154,132,7969,4433,246,295,93,40,5106,14,0,0,0,0,14,93,31,85,14,3,227,37,3,7,0,0,49,16,8,9,0,0,33,199,10,16,9,3,235,24,0,4,0,0,29,24,3,0,0,0,26,3,0,0,0,0,3,10,0,0,0,0,7,97,13,9,3,0,119,15,0,0,0,0,17,12,3,3,0,0,19,131,17,49,0,3,203,15,5,0,0,0,19,54,12,12,4,4,80,4,0,3,0,0,9,7,0,0,0,0,10,70,5,28,4,4,104,14,0,0,0,0,16,20,12,12,5,0,48,3,0,0,0,0,3,123,8,9,0,0,144,11,5,5,0,0,29,100,9,18,0,0,125,9,3,5,0,0,13,4,0,3,0,0,3,26,0,0,0,0,29,14,3,6,0
12702,461,79,43,2968,26,0,0,0,0,29,2573,338,348,44,47,3358,313,46,48,4,51,458,23187,3244,2241,359,417,29447,10306,341,364,110,111,11225,21,0,0,0,0,29,629,68,53,12,7,773,164,7,16,0,4,190,62,4,0,3,3,72,365,4,3,3,3,375,80,8,0,0,0,87,44,0,4,0,0,54,30,3,4,0,0,36,101,7,10,0,0,122,379,13,4,4,3,401,71,4,7,4,0,85,85,6,10,0,0,112,826,67,131,19,18,1062,40,3,0,0,0,42,150,22,7,12,3,190,7,0,3,0,0,12,57,8,6,0,0,65,163,28,23,9,3,232,102,7,4,0,0,110,55,5,3,3,3,63,11,3,0,0,0,10,389,14,13,7,6,421,27,3,0,0,0,31,504,9,14,3,3,533,54,5,4,0,0,58,21,0,0,0,0,22,61,0,0,0,0,64,73,4,0,0
12703,100,20,23,1260,48,3,0,0,0,53,2262,282,214,27,31,2816,329,46,23,5,30,435,25127,2611,1549,245,369,29909,13609,357,342,111,104,14529,19,0,0,0,0,18,487,52,34,18,10,607,153,6,3,0,3,164,115,9,11,4,0,143,701,27,17,11,8,759,124,3,4,4,0,129,56,3,0,3,0,67,49,4,3,0,0,59,116,5,3,0,0,126,874,37,37,11,6,962,117,6,0,0,0,130,60,4,0,0,0,67,329,33,54,3,10,430,47,0,0,0,0,48,136,15,9,4,0,165,16,0,0,0,0,14,88,4,3,4,0,99,180,22,17,9,6,231,125,3,0,0,0,128,33,3,0,0,0,36,23,0,0,0,0,20,598,4,14,3,6,630,57,9,20,3,8,90,851,10,5,5,3,876,95,0,11,0,0,111,28,0,0,0,0,28,133,3,3,3,0,148,99,3,3,0
12801,22,3,3,118,21,0,0,0,0,23,977,131,89,12,5,1215,135,27,23,3,12,199,13699,2887,1842,257,188,18875,13499,953,991,209,107,15761,41,10,8,0,0,63,387,57,50,22,6,522,27,3,4,0,0,38,64,12,7,5,3,82,63,0,3,0,0,66,69,3,3,0,0,78,62,11,10,0,0,74,42,4,3,7,0,52,77,11,6,0,0,92,168,8,3,0,0,184,120,3,3,0,5,129,25,0,0,0,0,26,3,4,0,0,3,12,61,12,9,0,0,82,48,7,3,7,0,66,28,0,3,0,0,33,45,4,4,0,0,55,45,3,4,0,3,60,67,8,9,0,0,83,11,0,0,0,0,13,24,6,3,0,0,29,385,24,22,4,0,443,9,0,0,0,0,12,308,4,3,0,0,320,41,4,4,0,0,46,33,0,8,0,0,37,125,5,11,0,3,149,12,0,0,0
12802,22,3,3,101,7,0,0,0,0,7,479,82,57,10,12,637,67,15,9,3,3,100,9241,1782,1320,135,131,12622,8910,561,796,127,67,10467,39,0,4,0,0,44,173,19,32,13,0,245,17,0,3,0,0,15,45,4,0,0,0,54,58,0,0,0,0,57,40,4,7,3,0,47,44,9,11,0,0,65,21,3,9,0,0,31,43,8,3,0,0,52,115,7,6,0,0,121,37,3,3,0,0,43,12,0,0,0,0,11,9,0,0,0,0,7,42,7,4,0,0,49,31,3,7,3,0,42,24,0,10,0,0,33,23,3,3,0,0,31,38,5,3,0,0,48,49,0,7,0,0,57,7,0,0,0,0,11,15,0,6,0,0,25,185,12,18,5,3,224,6,0,0,0,0,8,134,6,3,0,0,145,19,3,4,0,0,34,16,0,9,0,0,26,61,9,3,0,0,81,15,0,0,0
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,52,7,11,0,3,78,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,295,14,13,868,42,11,12,0,0,66,3070,820,1887,67,104,5951,912,277,573,36,128,1920,56761,15555,33664,1293,1965,109242,15985,1000,5562,460,390,23391,45,8,19,0,0,70,618,94,262,41,12,1033,44,3,19,0,0,69,46,7,7,0,3,62,127,0,20,4,3,151,52,8,3,0,0,67,84,13,59,3,0,160,55,4,18,3,0,77,150,16,68,0,4,237,254,16,41,6,3,323,95,10,37,0,0,145,49,7,15,0,0,72,60,0,12,0,3,80,104,10,27,0,0,146,92,3,23,9,3,128,99,8,46,0,0,148,210,53,216,30,10,518,154,9,46,4,6,224,112,10,37,0,0,161,28,5,9,6,0,44,56,4,28,3,3,88,563,36,230,14,22,867,23,0,8,0,0,33,267,13,67,3,7,364,41,3,30,0,4,89,30,7,17,0,0,55,132,9,63,3,7,212,50,3,8,3
20101,5,0,0,34,11,0,0,0,0,14,212,21,21,4,0,254,257,34,27,8,22,346,18046,1861,1491,247,266,21923,19167,685,852,270,208,21179,26,0,3,0,0,32,125,20,15,7,3,169,8,3,0,0,0,13,3,0,0,0,0,3,13,3,0,0,0,17,0,0,0,0,0,0,37,3,3,3,0,48,8,0,3,0,0,11,8,0,4,0,0,13,196,14,12,6,0,229,13,0,0,0,0,13,11,0,0,0,0,12,3,0,0,0,0,4,35,0,0,0,0,37,8,0,3,3,0,17,15,0,0,0,0,20,11,0,0,0,0,12,5,0,0,0,0,4,43,3,4,0,0,52,4,0,0,0,0,4,39,3,3,4,0,49,208,4,10,3,3,233,11,0,0,0,0,7,116,4,0,3,0,123,11,0,0,0,0,11,17,0,3,0,0,18,44,0,3,0,0,52,26,0,3,0
20102,0,0,0,5,0,0,0,0,0,3,70,7,15,4,0,102,40,16,16,12,8,93,2038,524,742,245,82,3619,2210,186,403,190,54,3043,3,0,0,0,0,8,11,0,3,3,0,16,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,4,0,0,0,0,5,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,3,0,0,0,0,5,8,0,4,0,0,14,47,8,6,8,3,66,0,0,0,0,0,0,20,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,4,0,0,0
20103,0,0,0,0,0,0,0,0,0,0,23,5,10,0,0,31,65,10,20,12,11,121,2352,326,564,253,74,3576,2303,119,244,147,45,2852,0,0,0,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,5,0,0,0,0,5,32,4,0,0,0,36,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,3,0,0,0
20201,3,0,0,32,9,0,0,0,0,14,194,18,11,5,3,228,242,27,28,8,16,319,16001,1616,1370,205,230,19419,17760,591,801,206,173,19527,29,0,0,0,0,28,61,14,4,10,0,86,3,0,0,0,0,4,8,3,0,0,0,10,16,0,0,0,0,11,0,0,0,0,0,0,29,0,0,0,0,32,7,0,4,0,0,6,6,3,0,0,0,9,166,8,10,0,0,187,18,3,0,0,0,25,10,0,0,0,0,10,3,0,0,0,0,3,30,0,0,0,0,27,5,0,0,0,0,12,6,0,0,0,0,6,12,0,0,0,0,11,3,0,0,0,0,4,42,3,0,0,0,48,0,0,0,0,0,0,26,3,4,0,0,28,163,0,11,4,0,178,4,3,0,0,0,8,115,4,0,0,0,119,0,0,0,0,0,3,11,0,0,0,0,11,57,0,0,0,0,58,30,0,3,0
20202,0,0,0,50,0,0,0,0,0,0,235,15,16,6,3,278,123,13,37,6,6,187,5705,754,1153,280,124,8018,4935,325,658,219,81,6219,11,0,4,0,0,13,15,5,0,5,0,21,4,0,0,0,0,7,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,20,0,5,5,0,38,5,0,0,0,0,3,9,0,0,0,0,7,31,3,0,0,0,39,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,3,0,0,10,6,0,3,0,0,10,3,0,0,0,0,3,4,0,0,0,0,5,15,0,0,0,0,16,7,0,0,0,0,7,17,0,3,4,0,28,84,9,16,6,0,118,0,0,0,0,0,0,83,0,3,0,3,91,0,0,0,0,0,3,3,0,0,0,0,4,17,0,4,0,0,25,5,0,3,0
20203,0,0,0,0,0,0,0,0,0,0,30,0,5,0,0,38,36,8,16,7,0,71,1500,244,467,210,47,2471,834,88,188,136,26,1273,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,0,3,0,0,18,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
20301,0,0,0,3,0,0,0,0,0,3,28,3,7,4,0,45,26,5,19,3,0,46,1129,325,385,146,39,2026,1100,144,176,118,21,1559,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,5,8,6,0,0,0,7,24,0,9,0,0,32,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0
20302,25,12,0,152,49,3,4,0,0,57,937,81,70,21,20,1126,459,62,42,12,40,622,34350,3451,2858,403,415,41481,34168,1114,1518,391,291,37486,95,0,3,0,0,101,255,35,37,25,0,354,116,10,12,4,3,140,10,0,0,0,0,13,35,0,3,0,0,41,77,3,4,0,0,85,119,10,11,0,3,135,22,3,8,0,0,32,40,0,0,0,0,42,436,22,18,10,0,492,37,4,3,4,0,54,56,4,4,0,0,67,11,0,0,0,3,17,125,0,3,0,0,131,107,7,7,5,0,123,25,0,4,0,0,32,30,3,0,0,0,32,12,0,3,0,0,11,130,7,4,0,0,143,17,3,0,0,0,17,87,7,3,0,0,100,507,20,30,3,4,560,16,3,0,0,0,25,369,5,3,0,10,387,62,0,9,0,0,75,41,0,9,0,0,47,144,3,5,0,0,160,79,3,4,0
20303,3,0,0,9,7,0,0,0,0,7,85,19,20,9,3,127,65,13,23,3,10,117,5147,1263,1306,223,101,8043,6022,515,847,278,83,7736,20,0,6,0,0,26,27,6,8,3,0,47,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,5,0,3,0,0,7,11,0,7,3,0,32,3,3,0,0,0,9,3,0,0,0,0,3,61,0,0,0,0,63,13,0,0,0,0,18,6,0,0,0,0,9,0,0,0,0,0,0,21,3,5,0,0,30,11,0,0,0,3,20,11,0,5,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,7,10,0,0,3,0,12,21,3,5,0,0,24,106,11,13,5,0,132,0,0,0,0,0,3,45,0,0,0,0,46,3,0,0,3,0,8,9,0,0,0,0,13,25,0,3,3,0,36,11,0,0,0
20401,0,0,0,6,4,0,0,0,0,7,123,21,14,8,0,168,158,22,46,12,19,254,6972,974,1376,454,203,9983,6700,385,661,362,110,8212,16,4,0,0,0,19,28,7,4,3,0,38,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,37,3,9,3,0,52,3,0,0,0,0,8,17,0,0,0,0,13,52,3,0,5,0,54,8,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,3,0,13,10,0,3,0,0,18,14,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,20,3,0,0,3,24,8,0,0,0,0,8,13,3,0,0,0,17,113,7,11,3,0,133,0,0,0,0,0,4,61,0,0,3,0,68,3,0,0,0,0,3,16,0,0,0,0,18,19,3,0,0,0,22,7,0,0,0
20402,0,0,0,7,0,0,0,0,0,0,99,12,10,5,0,122,153,11,25,10,3,212,6894,841,1147,348,152,9384,7217,353,630,261,129,8592,3,0,0,0,0,7,10,3,5,0,0,22,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,38,0,4,4,0,41,5,0,0,0,0,3,3,0,0,0,0,4,44,0,0,5,0,48,8,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,5,6,3,0,35,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,21,0,0,0,0,0,0,20,0,4,0,0,31,69,7,8,0,0,83,0,0,0,0,0,0,63,0,0,0,0,62,0,0,0,0,0,3,8,0,0,0,0,8,21,0,0,0,0,18,11,3,0,0
20403,0,0,0,5,13,0,0,0,0,10,249,12,23,7,9,298,205,30,39,17,17,305,12613,1262,1595,417,202,16091,10279,554,863,314,126,12133,25,0,0,0,0,23,39,3,3,0,0,44,5,0,0,0,0,8,0,0,0,0,0,3,9,0,0,0,0,15,0,0,0,0,0,0,45,3,7,0,3,56,0,0,0,0,0,3,5,0,3,0,0,11,70,3,3,0,0,75,8,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,20,26,0,0,3,0,30,8,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,6,3,0,0,0,0,3,29,4,10,3,4,49,152,11,11,0,0,175,4,0,0,0,0,4,84,0,3,0,3,98,5,0,0,0,0,4,5,0,0,0,0,5,22,0,0,0,0,30,16,0,0,0
20501,3,0,0,12,6,0,0,0,0,6,88,14,15,0,5,119,70,23,24,8,10,142,5113,880,1164,253,161,7567,5906,316,588,248,97,7160,6,0,0,0,0,9,18,5,4,0,0,31,4,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,25,4,3,4,0,31,0,0,0,0,0,0,10,0,0,0,0,10,45,4,5,0,3,55,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,10,5,0,0,0,3,7,3,0,3,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,16,3,0,0,0,0,9,27,10,6,0,3,49,78,13,17,3,0,107,3,0,3,0,0,3,44,0,0,0,0,51,8,0,0,0,0,11,4,0,0,0,0,3,20,0,3,0,0,25,18,0,3,0
20502,3,0,0,17,4,0,0,0,0,7,66,6,13,5,3,99,134,14,30,17,11,209,5381,726,1095,303,160,7665,5735,279,588,235,116,6958,7,0,3,0,0,13,7,9,0,5,0,17,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,17,0,6,5,0,27,0,0,0,0,0,3,3,0,0,0,0,7,29,0,3,0,4,31,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,18,3,0,0,0,20,5,0,0,0,0,8,18,0,3,3,0,23,83,6,10,0,0,101,0,0,0,0,0,0,54,0,3,0,0,59,3,0,0,0,0,3,7,0,0,0,0,7,27,0,3,0,0,31,4,0,0,0
20503,4,0,0,14,7,0,0,0,0,10,110,21,21,3,3,150,164,29,48,12,15,270,6680,1064,1977,446,197,10366,6979,465,1025,393,127,8987,14,3,4,0,0,22,31,0,7,5,0,37,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,29,3,9,4,0,40,4,0,3,0,0,6,8,0,0,0,0,11,64,8,5,0,0,73,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,19,15,0,3,3,0,20,6,3,3,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,17,3,0,0,0,28,4,0,0,0,0,5,31,3,15,5,0,58,155,9,25,11,3,198,3,0,0,0,0,3,59,3,0,0,0,65,0,0,0,3,0,6,4,0,0,0,0,4,20,0,7,0,0,36,12,4,3,0
20504,0,0,0,19,13,0,0,0,0,8,213,18,17,3,3,252,235,18,12,8,10,282,13091,994,901,165,187,15334,12195,311,475,135,130,13238,12,0,0,0,0,12,55,4,9,6,0,83,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,41,6,3,0,3,0,8,4,3,0,0,0,7,103,3,0,0,0,108,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,29,43,0,6,0,0,48,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,34,0,7,0,0,41,20,0,0,0,0,20,65,0,0,3,3,73,156,6,4,0,0,165,7,0,0,0,0,8,117,0,9,0,0,126,7,0,0,0,0,12,8,3,0,0,0,9,42,0,0,0,0,50,23,5,0,0
20505,8,0,0,14,8,0,0,0,0,8,69,3,12,9,0,92,145,11,28,10,15,215,6949,603,1082,287,133,9047,5750,249,624,231,75,6935,7,0,0,0,0,14,6,3,3,0,0,14,5,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,19,0,3,0,0,20,4,0,0,0,0,4,7,0,0,0,0,7,44,3,0,0,0,43,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,24,0,0,0,0,24,0,0,0,0,0,0,25,3,0,7,0,33,99,3,21,10,0,129,3,0,0,0,0,3,43,0,0,3,0,47,12,0,0,0,0,10,3,0,0,0,0,7,21,0,0,0,0,21,8,0,0,0
20601,26,3,4,195,9,0,3,0,0,8,659,100,84,17,14,871,105,25,31,3,14,168,8458,1529,1593,198,145,11933,6679,354,724,88,50,7898,25,3,3,0,0,34,226,41,27,20,0,313,26,0,0,0,0,23,40,9,4,0,0,58,39,0,0,0,0,46,32,0,0,0,0,32,30,0,8,0,0,43,98,14,7,5,4,126,28,6,0,0,0,38,339,12,6,0,0,359,48,3,4,0,0,57,34,0,0,0,0,34,30,6,0,0,0,38,36,3,4,0,0,44,238,15,14,12,3,288,40,0,4,0,0,48,36,0,3,3,0,37,93,7,17,6,0,121,78,9,15,3,0,103,19,0,0,0,0,21,8,0,3,0,0,11,192,10,30,0,3,240,36,6,3,8,0,43,163,3,0,0,3,171,25,0,5,0,0,27,26,0,0,0,0,26,31,3,9,3,0,45,91,11,5,3
20602,12,4,3,118,3,0,0,0,0,3,326,39,45,0,10,431,54,12,11,6,3,86,5018,1002,954,111,85,7167,3818,298,652,66,38,4876,23,0,0,0,0,24,171,23,18,14,0,224,12,0,0,0,0,14,8,3,3,0,0,15,17,0,0,0,0,19,29,3,0,0,4,37,20,0,4,0,0,33,100,10,11,3,3,121,28,0,0,0,0,30,180,7,4,0,0,194,11,0,0,0,0,13,8,0,0,0,0,7,6,0,0,0,0,6,33,0,0,0,0,33,67,4,6,3,7,91,29,0,7,0,0,41,14,0,0,0,0,16,15,6,3,0,0,21,37,0,7,0,0,44,8,0,0,0,0,6,3,0,4,0,0,10,102,8,22,3,0,137,4,0,0,0,0,4,74,0,0,0,0,74,8,0,4,0,0,10,16,0,3,0,0,15,26,0,4,0,0,33,50,0,0,0
