SA3_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
11101,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,0,8,48,31,25,97,181,143,33,89,7,659,0,0,0,0,3,3,3,3,0,9,0,4,0,11,0,15,0,5,0,41,0,0,0,9,7,5,0,9,0,36,4,6,3,13,12,11,4,13,6,60,0,3,6,23,8,9,3,13,9,78,0,8,16,24,25,13,8,21,4,118,4,19,15,17,29,11,5,17,8,127,11,15,16,13,34,21,3,16,3,135,4,17,14,6,21,17,3,12,8,99,5,14,6,5,15,5,6,0,3,64,7,10,3,7,4,6,3,0,0,42,8,10,4,0,3,3,0,0,0,30,10,7,3,3,3,4,0,0,3,28,3,13,0,0,3,0,0,0,7,34,0,6,5,7,3,9,0,4,17,64,69,135,92,140,170,132,44,117,67,971
11102,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,16,54,62,47,20,44,0,275,0,0,0,0,4,0,0,0,0,7,0,3,0,4,0,3,0,7,3,24,0,0,3,3,3,3,0,3,3,21,4,3,3,8,6,3,0,0,0,30,3,3,0,19,4,4,3,6,0,43,3,7,3,13,11,7,3,4,6,58,0,12,6,15,10,3,10,9,4,66,3,9,11,8,7,4,3,12,0,53,7,5,14,5,4,4,8,11,0,54,0,3,4,3,3,3,3,0,3,29,0,11,4,0,6,0,0,0,3,29,4,5,0,0,3,0,0,0,0,14,0,3,0,0,3,0,3,0,0,15,5,3,0,0,0,3,0,0,0,16,0,3,8,3,7,3,0,6,10,43,30,76,60,85,64,42,35,66,31,489
11103,9,9,3,0,0,3,3,4,0,27,3,0,0,0,0,0,0,0,0,15,0,0,3,0,5,0,0,0,0,18,94,80,90,193,399,186,86,170,9,1309,3,0,4,4,3,0,0,3,8,26,0,7,3,5,4,11,0,8,0,45,0,4,4,21,11,6,7,10,6,72,12,8,7,28,17,7,9,22,6,116,3,17,16,28,34,14,10,24,7,157,8,28,21,40,51,31,7,37,12,228,20,39,25,50,59,32,15,45,14,290,18,33,36,48,98,16,23,33,14,328,27,62,33,27,80,21,21,23,10,314,16,58,11,19,39,8,19,8,8,190,18,49,14,5,26,8,20,8,14,157,14,41,6,0,11,0,14,8,3,100,30,42,11,3,10,3,17,5,0,114,12,44,3,3,5,8,0,4,7,86,11,17,17,17,12,8,5,16,72,166,189,447,217,292,458,169,164,266,185,2383
11201,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,45,28,24,66,90,73,25,67,9,430,6,3,0,0,0,4,0,0,3,18,0,7,0,4,0,11,0,4,0,34,3,0,11,7,3,9,3,5,8,46,7,3,5,10,9,17,0,13,7,66,3,10,6,15,18,9,3,6,8,83,9,13,14,24,14,18,11,16,8,124,16,11,12,28,19,10,7,26,4,137,13,7,13,11,12,13,12,9,3,99,16,10,8,15,14,8,17,8,8,105,5,13,3,0,3,6,3,6,0,50,6,6,6,0,4,0,0,0,0,27,4,5,0,0,0,3,0,0,0,17,7,13,0,0,0,0,0,3,0,23,6,8,0,0,3,0,0,0,0,13,12,7,6,12,7,13,7,9,21,93,119,119,89,140,107,117,61,113,70,927
11202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,38,22,27,78,109,96,29,119,3,539,6,0,0,0,0,0,0,0,3,18,3,0,0,5,0,7,0,7,3,24,7,0,5,0,4,6,0,7,8,36,14,5,0,7,10,9,0,16,0,65,12,8,6,15,9,13,7,12,0,76,9,8,7,17,14,17,3,23,3,105,15,4,11,18,22,15,17,26,3,125,10,18,8,16,30,16,13,24,9,141,15,18,4,4,10,0,15,16,3,90,5,12,3,4,8,4,6,0,0,43,4,14,3,4,3,0,4,0,0,30,9,12,6,3,0,0,0,0,0,25,6,6,0,0,3,3,0,0,0,23,6,13,0,0,0,0,0,0,0,25,5,6,4,7,0,3,0,6,26,67,131,120,58,99,111,97,65,153,63,891
11203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,16,31,63,65,77,19,85,3,389,0,0,0,0,5,5,0,3,0,11,0,0,3,3,3,12,0,9,6,33,3,5,3,4,4,3,0,16,4,46,0,0,10,11,11,4,4,11,3,60,0,3,8,15,15,11,10,15,4,79,13,13,7,22,11,22,4,18,4,107,5,11,12,20,23,12,6,10,6,112,8,15,12,23,15,7,9,17,9,110,9,15,4,9,16,10,11,4,3,84,3,11,7,4,6,4,6,7,3,51,3,15,7,0,3,3,0,4,0,34,0,6,0,0,0,0,3,0,0,15,8,8,0,3,3,3,0,0,3,32,3,9,0,0,0,0,0,0,0,15,6,0,4,7,3,8,5,8,13,54,72,124,76,129,116,96,53,122,66,856
11301,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,49,15,26,43,65,48,31,71,0,357,3,0,3,0,0,0,0,0,0,12,0,3,4,0,0,6,0,6,4,26,3,3,0,12,0,11,3,8,3,41,11,3,0,8,5,10,3,6,0,44,9,3,4,10,3,8,5,13,3,58,14,6,9,7,7,11,5,36,7,94,10,9,14,15,15,12,15,43,3,140,19,12,8,7,17,10,22,55,6,154,19,10,8,12,12,0,14,21,3,93,9,11,3,3,5,4,12,14,3,71,6,3,3,0,8,0,6,0,0,32,3,5,4,0,3,0,3,0,0,18,3,9,0,0,0,3,0,0,0,18,7,4,0,0,3,0,0,3,3,15,10,0,0,3,6,0,3,24,23,68,134,70,62,71,93,66,92,238,58,884
11302,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,11,19,15,13,14,0,87,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,3,0,0,0,7,3,0,0,3,4,0,0,0,0,14,6,0,0,0,0,3,0,4,0,18,11,0,3,4,7,3,0,7,0,35,9,3,0,0,0,3,3,11,0,30,4,0,0,3,6,3,8,9,0,32,4,0,3,0,4,0,8,0,0,24,0,0,3,3,0,0,9,3,0,15,5,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,4,0,0,9,5,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,15,52,14,14,20,21,19,38,44,12,231
11303,0,3,0,0,3,0,0,0,0,13,3,0,5,0,0,0,0,0,0,13,0,0,0,0,3,0,0,3,0,12,92,40,63,123,200,110,54,112,12,788,5,0,0,0,0,0,0,3,0,11,0,0,0,12,0,19,0,4,0,45,8,4,3,10,8,15,0,5,4,54,11,3,4,6,4,9,4,16,4,63,10,9,4,12,10,10,4,15,3,82,18,6,16,19,11,15,10,19,3,131,22,16,25,14,28,14,16,29,9,171,24,14,23,17,36,17,21,34,12,194,18,22,20,10,24,7,11,22,4,130,11,15,7,8,12,3,9,3,3,65,14,11,5,4,13,0,10,3,0,55,13,10,4,0,3,0,4,0,4,38,10,14,3,0,3,4,4,0,0,46,19,4,0,0,3,4,0,5,0,32,3,10,4,3,3,3,4,11,28,72,185,145,120,118,159,126,97,173,70,1193
11401,3,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,11,54,23,41,112,162,120,24,89,0,626,0,0,0,0,0,0,0,3,0,5,0,0,0,8,5,12,0,19,5,51,3,4,6,15,5,19,3,17,0,70,12,9,11,5,12,17,3,17,11,91,4,3,7,15,21,11,10,17,4,95,11,11,21,27,15,23,6,18,10,140,12,13,20,22,36,16,14,17,4,145,18,21,8,25,29,15,24,11,9,163,12,21,13,6,17,11,11,12,3,104,6,13,9,8,7,3,10,0,0,58,10,15,4,0,13,0,8,3,0,54,3,4,0,3,0,3,4,0,0,21,6,5,4,6,0,4,3,0,0,35,4,12,0,0,0,0,0,3,5,24,11,13,9,8,3,10,0,10,28,82,110,141,117,148,172,143,87,142,81,1141
11402,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,30,11,22,43,68,46,17,34,5,277,0,0,0,0,0,0,0,0,0,7,0,3,0,5,0,12,0,0,0,24,0,0,0,0,3,3,0,6,3,20,0,0,3,3,3,0,0,11,4,33,6,3,0,8,8,9,0,8,3,40,4,5,11,11,5,7,0,6,0,46,13,13,10,13,15,12,6,16,0,94,9,6,12,8,21,6,9,14,3,86,15,9,5,4,16,4,8,12,0,73,6,11,3,3,0,0,3,0,3,33,11,3,0,0,6,0,3,0,3,29,4,10,0,5,0,0,4,0,0,20,5,8,0,0,0,3,0,0,0,22,5,6,0,0,0,0,0,0,0,15,4,3,6,4,7,4,0,7,11,51,83,85,49,66,82,51,43,76,33,579
11501,9,4,0,0,0,0,0,0,0,12,11,0,0,0,0,3,0,0,0,18,3,0,0,4,3,0,0,0,0,12,56,46,46,83,188,105,26,35,9,599,0,0,0,0,3,0,0,0,3,14,3,4,3,8,0,9,0,5,0,33,0,3,4,6,8,11,0,10,4,47,3,7,3,15,15,9,3,9,3,72,5,8,10,18,14,19,0,10,7,95,5,13,8,19,36,26,0,16,9,125,12,21,14,31,27,28,11,20,3,164,15,19,19,26,36,14,10,15,10,161,24,47,31,17,41,13,13,7,20,201,17,38,15,9,22,10,0,3,4,117,17,48,11,8,9,6,0,0,8,109,15,27,9,0,8,8,0,0,7,62,38,39,8,0,4,8,0,0,3,94,31,26,0,0,0,0,0,0,3,65,6,6,6,9,5,0,3,5,39,91,183,309,143,173,234,153,42,109,118,1463
11502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,13,20,43,15,0,19,0,142,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,15,0,0,0,0,4,0,0,0,3,8,3,0,3,4,0,0,0,0,0,13,3,3,3,4,4,0,0,0,0,19,4,3,3,0,6,3,0,5,0,29,3,0,3,3,6,6,3,9,3,40,0,3,4,4,14,4,4,3,0,38,8,4,3,7,4,0,3,4,3,28,3,5,3,0,3,0,7,0,0,19,3,3,0,0,3,0,0,0,0,17,3,6,3,0,3,0,0,0,0,13,4,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,21,36,33,32,24,62,24,18,29,27,288
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,5,22,0,4,13,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,9,0,3,3,0,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,11,0,0,4,0,8,0,3,0,0,11,0,0,4,0,7,0,4,4,0,20,4,0,0,0,0,0,3,0,3,11,0,3,3,0,0,0,0,3,0,17,3,3,4,0,4,0,0,3,0,10,4,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,15,21,15,24,6,18,3,9,23,17,137
11504,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,19,3,19,12,30,23,12,18,0,141,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,4,3,0,0,0,3,10,0,0,0,3,8,8,0,4,0,19,0,3,0,0,3,3,0,4,0,17,7,0,3,0,3,3,4,9,4,32,0,0,3,3,3,4,5,9,5,37,3,3,7,0,12,5,3,5,4,47,3,6,11,3,8,6,8,6,3,49,0,7,0,0,0,0,3,3,0,23,3,5,0,0,6,0,0,3,0,19,7,3,0,0,0,0,0,0,0,12,6,0,3,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,3,0,3,16,34,41,33,32,29,56,41,31,41,31,328
11601,6,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,53,31,40,76,147,84,58,68,4,560,3,0,0,0,0,7,0,0,3,16,0,3,0,7,3,5,0,3,4,33,0,7,3,5,7,11,8,5,5,54,6,8,4,8,4,19,6,13,4,71,3,5,12,14,9,14,11,7,8,69,5,6,18,37,28,16,3,33,4,145,17,11,28,18,31,18,29,38,13,198,12,20,21,15,31,19,45,31,11,201,25,22,32,19,41,13,26,11,10,200,13,14,7,5,18,9,13,8,8,88,16,14,10,0,11,9,8,0,4,63,13,21,9,0,8,7,6,7,3,68,19,27,4,4,3,3,3,3,3,69,15,15,4,0,0,0,0,0,4,35,9,13,12,3,8,3,5,14,36,96,153,186,155,139,198,140,163,170,111,1411
11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,8,26,36,26,15,16,4,154,0,0,0,3,0,0,0,0,4,8,0,3,0,5,0,3,0,0,3,19,0,0,3,3,4,0,0,5,0,18,0,0,0,7,0,8,0,0,0,16,3,0,0,0,0,9,3,6,0,23,4,5,4,10,3,4,8,8,3,44,7,5,3,6,3,6,5,11,0,50,3,6,6,5,10,6,12,7,0,58,4,8,9,10,12,0,4,7,0,55,0,7,3,0,5,0,4,0,3,33,5,0,3,3,4,0,4,0,0,24,5,6,0,3,3,0,0,0,0,21,3,3,3,3,4,0,0,0,3,14,0,0,0,0,0,0,4,0,0,12,0,3,0,0,0,0,0,0,13,21,33,59,44,61,54,47,49,42,27,416
11603,5,5,0,0,3,0,3,3,0,17,0,3,0,0,0,0,3,0,0,9,0,0,0,0,6,0,0,4,0,9,40,21,27,58,137,60,146,74,9,567,0,0,0,0,0,3,0,0,13,19,0,0,0,5,0,3,4,0,0,15,3,3,4,0,4,8,4,9,4,47,3,0,4,7,7,6,4,12,7,51,0,8,4,11,14,7,8,16,0,74,9,4,9,6,12,6,20,23,10,99,7,7,15,22,32,3,61,35,15,198,12,5,22,14,40,10,87,31,21,239,14,19,15,13,28,12,66,22,8,201,12,18,8,3,26,7,33,6,3,117,8,12,10,6,7,10,16,3,3,81,9,12,0,3,4,0,10,0,3,41,17,13,4,0,11,6,12,3,8,69,8,3,0,0,0,3,3,0,3,24,3,8,5,7,5,6,19,13,48,119,109,110,105,100,182,103,345,184,136,1381
11701,9,7,0,3,7,4,3,5,0,43,8,9,3,0,5,0,0,0,0,22,0,0,0,0,4,0,0,0,0,9,48,38,31,122,171,105,81,51,9,661,4,0,0,3,0,0,0,3,3,15,0,3,0,4,3,10,4,3,3,22,0,0,0,6,4,4,3,10,3,32,0,0,4,3,5,10,7,16,5,57,3,0,3,3,4,14,6,18,10,62,9,5,8,10,16,33,23,27,7,134,6,10,16,24,31,25,32,33,11,189,16,17,31,38,42,20,43,39,7,251,21,25,29,24,65,24,37,26,21,274,25,27,19,19,37,19,31,7,11,184,7,26,14,17,36,8,6,4,5,126,20,21,10,6,16,3,9,8,4,89,28,37,17,3,13,3,8,11,4,131,31,49,4,0,5,0,8,0,4,105,3,16,14,13,13,9,10,6,45,136,180,232,164,178,286,179,227,212,156,1819
11702,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,17,24,46,26,23,26,3,209,7,0,0,3,0,3,0,0,0,12,0,0,0,3,0,0,0,3,0,6,3,0,3,10,0,3,0,3,0,28,3,3,10,3,3,0,3,5,9,34,3,4,5,5,6,4,4,3,3,38,4,5,11,4,7,6,10,15,3,82,5,4,14,7,16,6,13,25,4,93,8,13,15,4,21,4,16,13,3,93,13,7,30,3,12,8,11,6,4,85,11,11,3,6,0,4,12,0,3,58,11,8,7,3,4,0,0,0,5,45,8,11,0,0,3,0,0,3,0,27,8,10,0,0,10,0,0,0,0,32,6,8,0,0,0,0,5,0,0,19,4,6,8,3,3,3,4,0,8,46,89,98,102,58,94,57,79,81,47,712
11703,74,110,14,15,43,15,6,0,6,278,59,23,3,5,11,15,0,3,0,126,6,0,3,0,12,0,0,0,3,29,400,441,229,412,1083,360,67,189,45,3217,12,27,6,11,7,8,3,4,40,131,6,13,3,21,13,21,3,14,23,119,9,20,21,44,36,50,9,38,38,272,4,37,33,72,31,49,12,86,45,369,23,46,46,60,62,53,22,95,43,451,30,66,76,112,111,95,29,110,69,693,53,114,86,120,196,99,47,131,93,935,104,236,129,130,334,82,49,96,88,1243,165,329,145,112,445,96,25,54,116,1481,125,385,118,57,310,62,25,48,65,1192,144,395,75,51,246,53,15,30,63,1077,149,376,52,21,142,32,4,14,39,825,342,686,61,31,175,49,20,8,62,1436,406,579,22,14,87,59,3,0,59,1236,62,124,45,44,90,37,13,34,398,842,1650,3434,913,901,2281,834,281,766,1241,12292
11801,4,5,0,0,0,0,0,0,0,24,4,3,0,0,6,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,58,28,35,78,87,63,12,22,3,388,0,0,0,3,0,4,0,0,4,13,0,3,3,13,0,3,0,3,0,24,3,15,3,12,4,12,4,11,3,60,0,5,13,18,3,19,0,18,7,84,5,15,14,12,11,11,3,20,8,90,6,21,17,38,23,21,3,17,3,151,7,21,16,38,19,26,0,16,16,152,28,20,22,38,31,21,5,12,15,206,32,37,32,17,35,21,3,13,6,205,13,38,11,13,14,17,5,5,8,122,21,24,11,20,15,8,6,3,0,104,12,35,6,5,12,4,3,0,7,82,25,35,3,6,9,4,0,0,3,77,23,35,0,3,3,8,0,0,3,75,7,14,5,5,8,11,0,3,31,88,199,309,144,238,191,178,42,113,117,1539
11802,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,29,22,18,64,65,21,12,17,3,259,0,3,0,0,3,0,0,0,5,15,0,3,0,3,0,10,0,7,10,31,3,10,0,8,6,4,0,8,0,42,0,7,4,7,7,7,4,15,4,51,3,8,0,18,11,7,0,5,0,51,7,12,8,16,19,12,3,15,0,101,7,9,7,28,21,5,4,13,3,100,12,18,13,28,17,3,3,10,10,117,17,25,17,20,36,13,6,6,5,145,13,26,5,13,24,8,3,3,0,102,7,35,5,6,10,8,0,3,3,83,3,38,8,6,7,0,0,0,0,64,14,34,0,3,0,3,0,0,3,61,20,41,6,0,5,3,0,0,3,75,3,13,6,4,0,4,3,7,38,77,106,281,94,166,161,77,31,92,89,1109
11901,7,0,0,0,0,0,3,0,0,12,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,60,25,62,81,180,99,64,70,6,647,7,3,6,3,8,3,0,0,5,31,3,5,0,9,4,18,3,9,6,48,0,4,11,8,6,12,3,7,5,54,0,7,9,14,10,19,12,8,10,102,0,12,11,17,17,10,3,16,4,100,9,15,23,33,32,16,19,24,14,178,18,16,31,20,51,17,35,40,18,237,17,33,39,17,52,16,42,52,17,290,17,32,39,27,59,16,27,21,20,252,17,21,15,13,28,10,20,8,10,145,22,27,10,14,17,4,5,3,5,105,15,22,12,3,16,8,9,4,5,75,27,21,8,5,5,0,8,3,0,81,20,19,0,0,5,3,0,4,0,49,7,10,7,9,6,9,10,14,55,130,181,231,218,182,301,165,200,222,168,1869
11902,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,26,15,25,45,94,44,27,37,9,324,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,9,0,0,4,11,3,0,6,9,7,15,0,4,0,43,0,5,0,7,7,9,3,12,4,53,3,5,12,10,4,8,10,6,10,63,8,16,13,15,19,15,13,14,6,111,13,17,21,21,25,23,23,21,5,164,8,18,14,17,32,8,11,25,8,139,6,22,16,12,14,4,9,18,13,117,7,21,6,3,14,0,5,3,7,66,11,6,5,0,10,0,0,0,3,39,8,7,3,3,3,0,0,0,3,25,8,9,3,3,3,3,0,0,4,35,4,16,0,0,0,3,0,0,4,32,5,5,3,0,0,3,4,5,22,51,87,145,104,99,137,107,87,106,93,965
11903,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,17,13,56,81,43,14,28,3,284,3,3,0,0,0,0,0,0,4,16,0,0,0,5,4,7,0,0,0,26,3,4,3,9,10,6,0,12,4,49,3,6,0,16,9,5,4,5,4,53,5,9,3,7,17,19,0,3,3,70,5,6,9,13,22,14,3,7,4,91,7,9,11,17,30,14,3,9,4,105,8,12,14,11,22,12,5,11,7,109,14,14,14,3,18,9,4,3,0,86,12,17,5,8,10,3,0,3,5,73,10,18,3,3,7,0,5,0,3,57,4,10,0,0,3,0,0,0,3,21,8,7,0,0,3,0,0,0,5,32,9,5,0,0,0,3,0,3,3,21,12,8,0,3,5,4,0,3,22,59,101,139,73,108,157,99,40,60,69,850
