SA3_CODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
21202,39,187,131,117,122,103,43,90,9,844,18,79,39,34,33,27,9,28,14,276,0,57,13,13,0,10,4,11,14,131,1197,6164,4666,4942,7111,6508,3235,4684,784,39303
21203,28,122,82,63,75,66,32,59,10,535,11,66,30,17,19,9,4,24,11,191,0,34,13,13,10,8,0,5,5,84,752,4097,3067,3316,4275,3793,1977,3141,524,24944
21204,112,386,344,353,609,430,219,294,43,2783,35,200,121,99,108,104,38,90,23,815,13,93,40,42,26,41,17,35,40,348,2687,8538,8684,10237,26659,22896,11453,14015,2249,107411
21205,102,516,413,384,410,353,176,274,56,2684,35,249,154,119,85,92,35,54,30,867,17,161,61,48,21,27,13,40,47,435,3001,11222,10066,10719,21675,22187,9885,13721,1872,104349
21301,42,206,180,159,217,158,60,92,19,1130,13,84,49,34,30,40,11,17,14,286,8,37,17,15,9,12,0,18,9,121,1534,6286,5639,6418,11544,10575,4661,6591,1394,54640
21302,41,127,92,81,139,118,58,90,15,755,12,75,52,30,17,35,7,19,3,249,3,42,7,10,5,11,3,6,10,97,915,3360,2912,3148,6776,6939,3480,5055,677,33252
21303,34,128,102,108,142,115,59,85,16,794,16,58,25,26,34,47,19,20,5,244,10,36,8,6,4,11,3,3,12,94,1131,4948,4426,4543,7381,6594,3082,4352,804,37261
21304,23,138,86,100,79,61,29,67,19,592,10,59,25,19,11,12,3,17,6,162,3,17,7,5,3,5,3,7,7,57,920,4624,3360,3628,5105,5279,2334,3776,639,29662
21305,48,218,132,135,174,157,66,124,31,1089,10,84,36,35,37,37,8,22,18,286,12,30,13,13,9,16,0,8,6,116,1776,7575,6305,6686,13804,12069,5694,8298,1421,63642
21401,72,285,224,175,150,147,62,122,24,1256,36,126,59,60,32,38,11,30,8,385,11,73,20,19,18,25,3,17,18,198,1472,6196,5106,5898,7418,7522,3410,5091,813,42912
21402,112,536,323,281,162,193,75,180,38,1903,42,278,114,108,52,62,21,70,25,768,26,144,55,43,31,24,15,23,26,379,1733,8453,6066,6899,7564,7678,4108,6006,964,49479
21501,77,197,149,127,86,148,65,217,22,1085,34,111,55,70,26,60,20,99,24,493,31,87,39,44,17,52,26,81,46,429,1100,3061,2524,3136,4002,4324,2007,4165,545,24861
21502,44,158,68,97,89,74,44,107,16,695,15,67,37,20,11,28,15,41,18,259,12,30,23,15,8,12,6,24,21,156,798,2619,2038,2685,4239,3632,1851,2983,494,21354
21503,58,125,88,99,54,96,31,139,20,704,19,69,32,38,14,24,19,52,13,273,15,45,25,28,15,19,6,47,25,227,646,1832,1441,1741,2456,2640,1279,2754,400,15177
21601,47,131,68,68,57,61,34,106,13,583,5,61,30,24,15,22,17,37,17,229,9,52,15,36,14,19,12,22,23,180,653,1905,1529,1923,2502,2354,1432,2697,344,15340
21602,28,90,57,53,37,43,19,103,9,452,12,35,18,18,12,15,9,34,6,154,8,16,18,21,6,9,3,26,18,131,537,1283,1026,1230,1522,1655,1055,1967,263,10534
21603,54,183,116,123,98,105,65,132,27,905,24,72,55,30,22,37,16,40,18,308,13,47,29,26,22,30,3,32,27,229,1203,3169,2666,3412,5396,5085,2627,3750,630,27934
21701,51,107,95,87,53,87,43,146,20,684,12,65,43,34,24,38,17,55,22,294,13,35,28,24,17,29,14,43,19,231,688,1963,1673,1869,2168,2366,1353,2548,348,14967
21703,46,156,93,89,56,80,37,154,16,732,31,68,43,45,21,36,10,90,7,358,19,45,31,42,11,16,17,47,23,259,740,2235,1680,1989,2374,2261,1451,3370,373,16471
21704,44,142,108,86,64,78,40,131,12,714,17,76,29,26,11,27,8,43,16,247,15,60,25,17,6,28,8,37,23,214,961,3092,2343,2771,3625,3449,1890,3324,439,21892
29797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,8,9,3,11,15,13,80,9,157
29999,222,1009,560,465,269,389,134,290,80,3430,103,469,175,151,58,115,34,83,61,1240,60,214,81,55,29,52,18,40,61,612,5166,16556,12061,13726,15284,26496,9591,17035,3122,119032
30101,19,118,65,94,73,51,23,72,14,539,9,59,30,19,19,18,10,21,4,184,10,21,10,8,8,7,0,12,3,76,514,3029,2152,2591,3249,2877,1493,2651,301,18852
30102,40,178,113,97,81,73,37,98,9,715,6,93,42,41,14,30,15,22,3,269,5,34,36,12,9,14,3,10,8,125,792,3630,2799,3404,4009,3620,1687,3054,389,23375
30103,44,131,108,121,135,131,78,137,13,899,18,49,37,30,23,33,12,40,3,244,3,31,11,9,9,11,6,4,9,96,1052,3260,2850,3603,8161,7658,4349,6722,666,38324
30201,7,64,36,30,27,30,10,18,4,228,0,24,16,8,3,3,3,9,3,82,0,17,5,3,3,3,0,5,11,43,239,1302,992,1146,1338,1090,552,848,132,7632
30202,33,143,118,105,123,98,64,82,11,778,10,89,35,27,12,33,10,16,5,242,6,46,15,10,17,9,8,13,7,129,1134,4437,3953,4598,7921,6296,3077,4243,520,36173
30203,72,142,114,156,256,210,110,180,17,1268,16,52,46,41,43,48,28,50,8,322,14,30,12,19,19,14,14,11,12,134,1844,3389,3838,5500,14052,12298,6708,8805,934,57377
30204,23,93,41,48,36,28,10,35,0,315,4,42,22,17,7,8,3,8,4,112,0,16,11,11,4,0,0,8,3,50,411,1717,1376,1756,2018,1577,844,1452,177,11329
30301,16,95,46,59,48,39,20,55,3,373,4,52,17,9,14,8,3,10,5,126,3,19,6,5,5,0,3,0,5,50,458,2938,1966,2083,2820,2261,1220,1769,262,15774
30302,47,165,131,131,151,109,59,107,14,907,16,87,43,31,26,43,13,36,3,288,5,58,15,17,6,11,0,11,15,130,1522,4003,4262,5029,8332,7307,3294,5137,572,39458
30303,28,150,131,124,107,88,47,98,6,771,9,67,30,22,30,27,3,21,3,220,3,46,14,18,3,12,0,3,11,109,1020,4165,3611,4035,7096,5981,2874,4245,525,33564
30304,22,83,67,71,63,68,35,75,17,498,12,43,25,25,17,19,6,27,3,176,9,22,13,9,7,3,0,8,4,73,561,2057,1889,2089,4731,4232,2074,3020,376,21032
30305,26,106,90,93,163,133,63,138,14,820,11,62,33,36,31,31,19,22,6,239,4,31,16,6,7,13,4,9,10,103,957,2349,2524,3410,8578,7972,4655,6568,714,37720
30306,19,66,48,42,34,28,10,26,4,280,0,34,18,18,3,6,8,9,3,85,0,19,3,5,3,0,0,0,0,40,220,1342,1242,1317,1462,1170,490,769,162,8171
30401,13,71,45,40,37,28,14,28,3,286,3,40,21,26,4,5,8,8,0,110,0,3,0,6,3,0,0,3,0,19,268,1677,1058,1206,1443,1216,646,1083,136,8734
30402,12,113,60,59,34,32,16,47,11,381,13,71,25,25,13,13,6,13,0,171,3,41,7,10,3,4,3,15,3,91,280,1666,1098,1198,1144,1196,537,1171,110,8389
30403,28,157,101,91,91,70,33,75,3,666,9,81,38,30,23,21,5,19,5,235,5,62,16,13,8,3,3,4,5,119,843,5068,2856,2717,4705,3631,1802,3000,387,25011
30404,13,90,65,50,54,46,27,30,3,381,8,41,22,11,8,16,13,9,3,127,3,22,7,9,0,3,0,0,9,54,673,2326,1656,1809,2513,3327,2149,2771,278,17509
30501,124,418,405,401,627,470,211,389,53,3094,24,203,148,124,109,98,49,102,29,886,14,105,51,49,30,35,19,39,55,401,6866,12415,16278,17348,46289,44576,21730,30961,2712,199176
30502,14,74,36,40,50,41,33,54,3,338,0,26,16,17,14,9,9,12,0,102,6,27,7,10,3,7,3,7,4,71,333,1585,1354,1457,2686,2707,1505,2462,199,14287
30503,69,257,160,175,181,199,81,169,20,1314,24,129,77,66,32,44,24,45,11,456,3,84,32,22,22,16,3,18,14,221,2249,5468,5747,6413,12327,13294,6285,9959,940,62681
30504,45,167,116,117,110,109,57,129,17,852,20,78,47,47,23,31,17,34,3,297,8,40,19,15,15,7,8,4,7,121,1098,4056,3635,3800,6635,6925,3478,5770,527,35917
30601,26,100,47,71,53,48,22,57,9,434,13,44,29,20,7,16,6,16,5,165,8,17,12,3,3,3,3,3,3,47,477,1830,1351,2057,2614,2118,1186,1944,231,13795
30602,53,234,180,207,237,180,87,210,28,1423,20,118,65,71,54,50,23,61,15,480,8,61,21,26,14,29,9,36,25,224,1741,4720,4643,7154,11910,9243,5092,7242,960,52712
30603,23,79,65,58,67,71,38,113,10,527,11,44,17,18,15,23,11,56,13,212,12,36,22,14,5,30,4,36,8,168,436,1309,1285,1747,2438,2046,1035,2276,353,12911
30604,3,36,21,37,16,26,15,48,4,216,5,21,12,16,5,0,5,12,3,84,6,17,9,11,6,7,3,6,0,60,167,503,523,839,958,850,552,1059,132,5581
30605,31,146,62,63,60,76,30,128,16,613,14,80,25,40,18,27,11,70,16,303,7,43,23,31,9,16,10,34,20,185,540,1892,1431,2051,2575,1992,1147,2343,331,14297
30701,41,105,65,83,61,102,54,271,25,810,16,66,45,60,30,51,25,134,18,429,10,74,26,32,23,39,24,106,30,373,999,1903,1514,2036,2737,3116,1881,7794,480,22463
30702,41,110,75,73,84,88,58,217,32,768,20,88,38,50,20,35,27,124,16,408,9,44,41,41,11,34,14,78,19,281,637,1861,1436,1823,3402,2689,1911,4551,420,18733
30703,38,132,75,90,60,85,34,197,21,715,18,66,34,26,19,31,14,91,19,316,14,51,29,28,7,21,12,52,31,240,556,1926,1442,1879,2465,2103,1179,2842,361,14752
30801,26,36,30,20,37,41,22,113,10,339,8,27,12,19,12,19,9,51,3,150,5,14,9,11,9,4,5,23,11,86,783,1320,1035,1202,1923,1785,1987,5977,357,16361
30803,53,235,153,129,160,133,67,195,22,1153,18,98,51,48,33,33,19,60,15,379,13,66,37,24,20,19,5,44,27,261,1737,5231,4122,5573,10089,7400,3893,6672,761,45461
30804,22,25,15,20,22,24,24,105,8,275,8,20,6,17,7,20,11,54,3,146,6,20,7,18,4,15,7,41,11,128,346,656,512,645,1061,1020,909,2799,200,8153
30805,25,101,49,48,47,73,43,104,5,494,7,52,24,24,13,11,3,32,10,181,6,19,3,9,6,5,6,14,8,83,1066,2715,2150,2595,3938,3917,3498,6250,457,26594
30901,45,249,162,178,106,124,61,86,23,1026,14,100,60,51,32,34,14,46,3,355,10,63,26,13,8,11,6,12,13,168,831,4655,3880,4758,5897,5417,2780,4403,624,33248
30902,24,134,106,92,85,81,28,70,13,621,11,67,38,23,15,21,5,18,6,194,7,37,9,14,0,5,0,3,7,78,564,2617,2235,2996,3102,2755,1291,2167,314,18040
30903,19,171,113,142,69,79,41,89,11,727,8,77,44,53,25,32,7,27,11,288,8,46,27,3,6,9,4,14,3,126,447,2634,2076,2763,3432,2906,1404,2442,353,18448
30904,5,56,23,24,8,32,3,37,6,197,12,27,9,19,3,5,8,12,3,106,3,16,9,10,3,4,8,11,4,72,153,775,563,611,558,658,307,770,91,4494
30905,9,69,37,45,26,22,11,27,4,242,10,24,10,15,0,10,4,10,0,83,4,17,4,8,0,3,0,3,0,41,200,1139,788,1033,908,1006,432,938,107,6559
30906,19,136,81,94,66,81,34,69,11,590,12,58,47,28,10,27,11,14,0,206,7,31,15,14,3,0,3,5,11,86,537,2388,1874,2310,3541,3263,1714,2646,345,18623
30907,30,182,149,152,158,152,67,189,22,1102,10,103,53,31,34,36,15,43,13,333,3,47,23,17,9,9,4,14,17,145,1235,4931,4105,5586,8746,8331,4735,8697,860,47224
30908,23,135,85,101,101,73,26,67,5,630,8,60,40,28,14,26,10,16,7,219,0,23,13,16,7,9,0,3,6,78,701,2881,2560,3492,5118,3921,1780,2818,410,23684
30909,45,208,198,200,225,180,94,164,17,1331,11,108,107,68,38,51,27,36,7,450,10,57,27,18,12,19,13,16,20,177,1275,3867,4179,5633,9259,8259,3751,6137,712,43075
30910,23,180,112,116,134,93,32,100,15,804,11,86,55,41,32,37,11,43,3,309,3,50,23,19,9,10,8,16,5,151,708,2970,3188,3779,5369,4131,1988,3266,457,25868
31001,34,93,71,102,137,129,57,104,6,732,12,56,25,11,23,32,14,33,6,208,4,24,4,3,4,3,0,3,5,64,951,2421,2323,3106,8219,6679,3864,5123,598,33291
31002,38,134,72,94,69,49,35,142,16,650,22,69,47,37,23,22,21,62,22,313,9,34,19,19,12,19,6,59,35,201,624,2086,1588,2111,3218,2955,1985,3496,446,18508
31003,35,143,126,117,109,104,38,83,15,779,12,63,40,39,18,28,10,25,7,238,5,37,15,11,6,9,7,12,8,104,1276,3987,3581,5132,7480,5934,2936,4217,593,35128
31004,12,74,48,46,79,57,30,55,11,416,3,32,20,13,18,15,4,9,0,110,3,11,5,10,4,3,4,0,9,47,578,2587,1906,2475,4382,3357,2155,3111,419,20975
31101,8,25,34,25,15,29,7,51,5,203,0,20,16,5,4,7,9,15,4,81,0,14,4,9,3,4,0,12,5,57,148,603,549,727,850,782,454,915,118,5154
31102,11,50,30,46,35,31,21,37,3,270,4,29,6,9,4,5,0,6,3,71,4,9,0,0,4,5,0,0,0,27,338,1214,982,1437,2047,1856,894,1301,226,10294
31103,23,81,62,55,58,38,28,50,7,406,5,31,18,13,9,10,6,10,5,116,0,18,6,3,3,0,0,0,3,38,559,2377,1824,2437,3874,2989,1631,2548,425,18660
31104,11,42,24,21,11,16,14,48,8,187,0,23,10,6,4,4,4,11,0,63,0,11,0,8,0,3,0,0,0,28,220,1042,681,978,999,999,523,1248,154,6836
31105,13,78,67,98,89,73,40,70,11,542,3,36,28,24,13,24,9,25,3,162,8,11,3,7,0,6,0,6,3,59,751,2459,2366,3137,4582,4026,1967,3196,396,22879
31106,25,132,118,107,116,122,64,90,11,786,6,69,40,24,19,23,8,31,11,231,4,27,16,9,3,4,3,9,11,86,845,3214,2945,3556,6791,5384,2816,4270,602,30427
31201,16,64,30,37,41,49,40,155,9,443,6,19,18,14,9,16,11,50,4,144,8,14,10,12,0,8,8,31,13,101,1471,1402,1116,1625,2359,2302,3386,11614,583,25850
31202,67,197,129,118,138,123,71,228,36,1102,23,93,53,37,34,34,19,99,19,417,8,55,25,20,10,14,19,65,32,248,1638,4923,4045,5293,8911,7027,4667,8288,906,45703
31203,11,35,29,44,30,28,26,56,0,251,8,30,15,12,13,6,0,26,4,105,3,8,3,12,6,4,5,13,4,62,282,830,764,1168,1533,1613,1121,1798,173,9288
31301,11,73,34,23,20,18,16,23,10,220,3,31,14,14,7,8,5,13,6,98,4,17,8,4,4,0,0,3,4,41,183,868,638,925,810,675,360,756,129,5335
31302,23,112,79,74,72,66,27,49,7,515,7,43,34,17,11,11,3,22,8,150,0,17,11,4,6,4,0,3,13,70,801,3097,2702,3664,4496,3428,1770,2990,437,23390
31303,8,35,15,10,18,17,10,43,0,153,7,23,4,6,6,11,3,15,5,84,3,5,6,9,3,9,0,19,3,54,139,455,328,465,687,665,374,724,103,3949
31304,20,67,43,33,44,39,14,47,9,315,6,37,21,10,0,13,4,9,0,89,0,9,5,5,3,8,0,5,5,43,406,1763,1280,1686,2537,2233,1240,2147,253,13541
31305,30,140,86,90,81,61,26,73,4,597,7,50,39,21,15,10,14,26,11,188,3,26,11,9,3,6,4,3,5,80,659,2592,2273,2974,3506,2855,1448,2384,350,19027
31401,21,135,62,54,47,38,22,49,6,437,7,65,37,38,12,23,10,20,3,200,0,26,7,11,3,3,3,8,0,62,404,3005,1732,1945,1759,2085,917,2007,223,14068
31402,13,65,46,49,33,34,15,29,7,283,3,19,15,13,7,6,3,3,4,70,0,7,5,3,0,3,0,0,3,24,465,2478,1848,2301,2688,2242,1174,2021,275,15488
31403,13,96,53,57,65,58,30,79,11,471,3,38,16,21,10,12,3,26,6,136,7,10,5,7,8,4,0,0,4,43,567,1973,1811,2390,4748,3650,2027,2960,344,20469
31501,10,36,20,29,36,44,18,91,4,292,7,10,21,17,12,18,9,30,3,121,3,10,5,11,5,16,6,24,10,81,447,844,668,1142,1863,1742,1320,2780,371,11173
31502,26,39,19,35,49,56,41,115,19,384,9,27,17,11,10,31,8,59,8,188,3,16,6,11,4,13,4,17,6,79,751,979,702,1192,2136,2383,2451,5678,415,16684
31503,18,36,27,26,44,50,27,140,18,391,13,19,15,20,13,18,3,57,9,168,7,13,5,11,10,17,8,44,14,127,373,613,483,821,1346,1498,728,2823,230,8911
31601,23,141,90,97,73,45,31,77,10,583,7,62,29,21,15,13,7,11,4,162,4,16,6,11,4,3,0,3,6,59,500,2250,1948,2522,3196,2849,1741,2861,279,18146
31602,25,208,97,120,85,65,25,98,9,740,9,87,42,44,15,26,14,25,12,280,5,52,13,15,3,5,5,7,16,131,892,4086,3212,4268,5266,4556,2506,4101,484,29378
31603,30,195,118,121,86,76,38,91,12,769,14,83,31,26,10,21,9,17,9,231,5,36,19,11,3,4,3,7,10,97,844,4314,3377,4239,5387,4352,2312,3566,452,28849
31605,31,153,96,96,65,51,20,80,6,602,5,82,36,42,10,30,10,20,0,230,3,31,11,16,7,3,3,9,10,90,483,2625,2140,2985,2712,2454,1288,2213,283,17175
31606,24,138,83,82,29,51,22,93,13,526,4,83,32,20,4,32,16,37,7,240,10,39,20,17,0,7,6,22,4,122,404,2143,1629,1921,1612,1817,904,2120,269,12819
31607,25,138,95,103,63,56,29,75,11,600,5,81,48,19,22,20,5,21,4,226,4,29,13,13,7,7,6,10,4,90,693,2162,2341,3188,3565,3320,1518,2526,328,19649
31608,8,63,33,37,8,46,8,19,0,224,3,37,11,21,3,8,3,12,3,97,0,19,7,4,0,3,0,8,6,43,175,848,558,772,688,767,337,736,86,4974
31701,97,367,259,237,219,202,112,269,39,1803,24,203,94,76,43,64,23,89,17,631,17,82,43,26,24,19,12,45,28,296,2316,7358,6018,8156,12922,9966,6164,10150,1012,64066
31801,30,100,68,76,74,91,42,185,25,692,18,58,32,23,29,31,15,69,13,284,12,50,17,32,8,34,4,52,26,242,574,1813,1390,1918,2691,2611,1522,3628,400,16551
31802,98,315,246,194,272,193,123,254,38,1745,25,159,78,68,63,38,18,59,18,532,7,91,23,24,10,27,17,20,26,245,3103,8844,6840,9460,17635,14019,8304,12184,1342,81722
31901,46,202,109,134,99,105,45,126,31,891,12,86,51,44,21,30,9,59,11,313,11,52,27,18,13,11,5,36,26,202,952,3573,2984,4380,5988,4428,2634,4502,594,30037
31902,34,137,84,93,61,78,38,209,30,763,18,68,45,34,30,36,14,121,21,392,11,45,32,32,13,29,8,96,23,290,605,1944,1625,2266,2695,2295,1394,3762,458,17043
31903,31,119,66,81,49,57,23,115,15,543,9,72,34,30,16,30,6,48,13,255,8,23,19,9,15,10,0,46,18,155,607,2058,1670,2381,2670,2022,1217,2728,328,15694
31904,20,123,60,40,54,46,28,42,9,420,6,52,18,16,7,12,0,13,5,137,3,9,8,11,4,5,3,7,18,71,554,2302,1814,2636,3339,2166,1122,1910,312,16153
31905,23,84,59,48,51,52,19,69,14,423,8,48,21,10,9,16,4,30,8,160,3,24,4,15,3,9,0,31,7,108,490,1587,1296,1793,2744,1861,1060,1890,264,12995
39797,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,24,7,3,7,12,17,15,114,11,202
39999,236,761,416,426,177,314,128,365,80,2889,92,317,136,109,43,56,43,87,45,924,52,136,61,30,24,15,14,34,47,410,4786,12934,9263,11584,11806,17969,8835,19254,2402,98838
40101,136,459,353,305,476,306,173,294,34,2540,29,225,107,89,85,58,31,80,25,718,11,116,41,32,24,23,15,25,36,320,4781,10677,10943,13625,30805,21160,11006,13074,1534,117609
40102,52,225,135,93,76,90,32,122,14,841,19,120,59,43,26,32,16,55,11,371,15,56,24,20,8,19,11,22,4,188,763,3653,2531,3019,2924,2618,1677,2764,340,20295
40103,17,185,121,100,78,60,42,69,10,674,15,95,49,40,21,23,9,19,0,270,5,53,30,13,3,7,7,9,10,139,605,2550,2037,2260,3074,2415,1525,2059,236,16760
40104,19,110,43,47,31,23,18,32,3,328,3,42,25,25,6,3,5,6,3,120,3,19,7,8,3,6,3,9,6,66,299,1684,1187,1557,1652,1161,725,1088,149,9500
40105,31,148,106,87,88,73,39,86,16,664,17,90,47,36,23,13,8,22,3,257,7,40,16,27,14,8,4,8,9,136,654,3468,2615,3073,4578,3431,2129,2775,324,23048
40106,14,92,49,35,26,22,14,34,4,282,4,31,20,13,0,0,3,5,3,89,7,12,13,3,0,0,3,4,0,47,247,1335,961,1188,1493,1066,636,1008,144,8081
40107,29,181,114,112,83,72,36,70,7,707,12,60,37,18,7,10,12,30,5,192,3,45,10,19,8,3,7,8,4,105,655,2703,2309,2758,3843,2867,1696,2293,259,19383
40201,13,60,30,34,19,26,14,39,4,242,3,35,11,15,3,8,6,14,6,96,0,15,8,7,4,3,0,4,3,46,316,1467,1115,1495,1627,1208,880,1184,161,9445
40202,31,70,67,59,78,57,42,81,4,488,3,58,28,13,20,12,8,9,3,161,3,13,9,5,8,15,6,5,5,69,973,3068,2748,3894,5516,3726,1876,2438,469,24701
40203,31,93,86,66,125,79,45,59,9,595,6,42,19,15,16,17,3,16,11,153,3,27,13,8,4,3,5,8,7,84,755,2605,2194,2951,6024,3491,2274,2843,388,23530
40204,54,180,163,130,182,117,86,91,17,1022,10,69,41,30,23,33,14,22,6,256,11,38,14,14,15,17,7,11,15,131,1439,4553,3788,5052,11115,7811,4960,5408,778,44910
40205,25,189,102,89,62,48,35,56,9,611,20,88,31,22,22,20,4,11,4,219,11,25,9,4,4,3,0,13,3,78,694,4200,2786,3238,3802,2631,1644,2193,336,21526
40301,20,134,73,67,40,45,16,42,3,442,5,62,24,19,7,9,4,11,3,145,7,36,20,4,3,6,6,0,3,89,409,2349,1641,2040,2021,1470,875,1221,159,12187
40302,33,176,120,108,88,70,37,59,15,698,12,71,38,41,20,14,10,18,7,230,6,43,6,8,13,3,5,7,6,100,840,3565,2607,3148,4486,3018,1776,2113,296,21844
40303,46,214,141,140,92,95,42,87,19,863,15,129,42,35,25,16,5,18,7,295,4,85,19,21,3,5,6,11,10,160,1183,3901,3478,4355,5476,3733,2030,2847,337,27353
40304,65,290,208,159,144,105,76,114,22,1183,20,137,50,56,21,36,7,33,17,379,9,60,18,27,12,10,4,10,11,160,1395,6355,4662,5742,6933,4907,3060,4174,600,37846
40401,64,250,143,171,156,126,70,116,15,1114,17,135,71,46,31,28,10,37,12,387,7,56,28,23,17,8,4,14,19,180,1308,5291,4060,5456,8770,6146,3315,4432,584,39378
40402,47,175,108,109,178,125,95,113,22,969,8,75,38,23,31,28,16,46,11,284,10,34,23,13,10,14,9,10,16,135,1169,3271,2609,3744,9678,7327,5269,5752,663,39487
40403,49,180,161,133,183,133,99,122,17,1081,8,92,53,66,34,31,16,41,10,351,13,49,23,20,15,7,6,16,18,170,1457,4268,3985,5226,10518,7518,4703,5137,615,43418
40501,23,127,93,67,34,83,23,104,8,564,10,56,42,28,20,23,6,36,4,225,3,39,19,16,3,17,3,25,13,146,523,1853,1453,1747,2124,2483,1423,2115,220,13942
40502,27,74,53,69,36,40,34,69,10,423,14,55,20,32,11,11,10,38,19,206,12,33,14,17,15,12,7,20,17,154,366,1102,926,1207,1326,1279,752,1713,189,8860
40503,20,70,44,42,34,48,25,82,6,380,6,46,17,19,12,18,9,37,8,168,10,23,4,14,6,15,8,16,14,97,394,1334,1111,1253,1435,1401,1095,1822,203,10046
40504,30,92,40,44,26,44,15,52,16,352,11,43,14,19,6,19,4,12,3,140,15,37,4,11,8,9,8,21,16,135,385,1287,925,1150,1119,1120,641,1292,188,8105
40601,48,119,89,87,66,70,42,120,16,654,21,72,37,32,11,28,17,52,11,284,10,41,20,18,18,20,8,20,17,165,982,2816,2344,2901,3921,3114,2197,3826,479,22594
40602,21,65,30,26,41,52,33,88,10,357,4,26,14,10,7,27,4,20,5,119,6,7,4,3,7,6,3,18,6,62,757,1031,994,1230,2167,1608,1279,4601,315,13987
40701,36,213,136,113,48,63,35,92,9,744,14,87,62,48,11,25,8,47,7,321,8,70,41,22,7,10,13,28,18,210,613,2499,1965,2371,2076,1715,984,1925,263,14400
40702,101,219,144,123,113,129,63,240,17,1160,34,117,65,68,25,43,25,74,21,472,19,94,35,52,28,46,9,40,29,355,1309,3596,2752,3600,5065,4135,2768,4773,505,28512
40703,60,212,148,150,78,118,73,215,36,1090,21,92,80,54,29,45,28,66,19,439,23,76,39,38,23,28,17,47,29,319,1043,3231,2748,3697,5038,4568,2390,4437,529,27691
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,3,8,4,5,19,0,64
49999,92,355,174,169,84,98,49,115,21,1166,24,155,62,48,16,37,3,24,13,375,19,58,22,19,6,18,3,8,24,185,1810,5453,3687,4687,4521,5944,2625,4871,699,34311
50101,54,190,124,82,49,62,34,103,17,710,19,85,36,30,14,19,8,30,6,246,13,47,20,23,7,9,6,21,12,164,841,3123,2459,2873,2869,2888,1542,2512,353,19460
50102,74,284,165,139,109,130,69,165,31,1161,23,107,79,61,23,35,24,47,17,406,15,72,32,30,8,18,12,17,16,211,1829,5311,4311,5103,7328,6518,5068,6156,763,42390
50103,29,118,78,63,34,60,24,100,4,503,17,71,28,36,9,24,13,48,8,259,12,26,21,24,4,23,3,27,11,159,448,1190,985,1086,1043,1312,697,1641,179,8572
50201,50,210,157,108,83,63,32,82,7,786,19,93,48,29,13,18,9,14,8,250,9,62,31,21,10,7,0,7,13,161,984,4321,3400,3746,4807,3610,1956,3057,496,26378
50301,53,346,237,165,165,163,58,141,24,1349,15,190,94,77,30,45,19,44,7,520,9,164,54,37,15,17,11,21,5,331,1469,6426,5046,4881,6996,6784,3051,4689,581,39927
50302,193,722,656,542,718,627,287,455,66,4263,71,350,223,158,146,139,65,102,30,1272,23,196,87,66,38,58,24,31,48,564,7195,14741,17221,16908,37837,43600,19690,27725,2528,187451
50401,40,174,126,111,116,85,47,101,22,813,8,74,43,38,25,24,4,25,6,251,10,38,28,16,10,5,3,5,7,116,699,3748,2931,2989,4724,4495,2249,3140,470,25443
50402,25,110,77,32,25,50,30,37,3,389,8,47,27,19,5,16,0,14,3,133,3,31,14,4,0,0,3,3,0,61,323,1533,1132,1098,1356,1610,846,1165,144,9214
50403,69,212,206,161,186,198,88,168,18,1308,17,151,78,64,38,41,19,73,10,494,13,61,30,29,5,17,6,22,7,192,1691,6345,5171,5521,10662,10461,5294,8101,912,54150
50501,56,402,253,159,131,103,63,89,20,1279,17,185,84,44,17,23,8,12,4,394,12,69,36,19,3,8,0,6,15,158,1568,9498,6728,6741,7483,6323,2865,4127,762,46089
50502,93,492,357,284,270,233,135,203,29,2095,45,250,145,84,54,70,34,49,18,745,17,161,61,28,21,24,11,17,16,363,2122,9289,7704,7912,13835,13465,6428,8721,1089,70563
